"time","IdealThyristor1.off","IdealThyristor2.off","booleanStep1.y"
3.066,0,1,1
3.0672,0,1,1
3.0684,0,1,1
3.0696,0,1,1
3.0708,0,1,1
3.072,0,1,1
3.0732,0,1,1
3.0744,0,1,1
3.0756,0,1,1
3.0768,0,1,1
3.078,0,1,1
3.0792,0,1,1
3.0804,0,1,1
3.0816,0,1,1
3.0828,0,1,1
3.084,0,1,1
3.0852,0,1,1
3.0864,0,1,1
3.0876,0,1,1
3.0888,0,1,1
3.09,0,1,1
3.0912,0,1,1
3.0924,0,1,1
3.0936,0,1,1
3.0948,0,1,1
3.096,0,1,1
3.0972,0,1,1
3.0984,0,1,1
3.0996,0,1,1
3.1008,0,1,1
3.102,0,1,1
3.1032,0,1,1
3.1044,0,1,1
3.1056,0,1,1
3.1068,0,1,1
3.108,0,1,1
3.1092,0,1,1
3.1104,0,1,1
3.1116,0,1,1
3.1128,0,1,1
3.114,0,1,1
3.1152,0,1,1
3.1164,0,1,1
3.1176,0,1,1
3.1188,0,1,1
3.12,0,1,1
3.1212,0,1,1
3.1224,0,1,1
3.1236,0,1,1
3.1248,0,1,1
3.126,0,1,1
3.1272,0,1,1
3.1284,0,1,1
3.1296,0,1,1
3.1308,0,1,1
3.132,0,1,1
3.1332,0,1,1
3.1344,0,1,1
3.1356,0,1,1
3.1368,0,1,1
3.138,0,1,1
3.1392,0,1,1
3.1404,0,1,1
3.1416,0,1,1
3.1428,0,1,1
3.144,0,1,1
3.1452,0,1,1
3.1464,0,1,1
3.1476,0,1,1
3.1488,0,1,1
3.15,0,1,1
3.15,0,0,1
3.1512,0,0,1
3.1524,0,0,1
3.1536,0,0,1
3.1548,0,0,1
3.156,0,0,1
3.1572,0,0,1
3.1584,0,0,1
3.1596,0,0,1
3.1608,0,0,1
3.162,0,0,1
3.1632,0,0,1
3.1644,0,0,1
3.1656,0,0,1
3.1668,0,0,1
3.168,0,0,1
3.1692,0,0,1
3.1704,0,0,1
3.1716,0,0,1
3.1728,0,0,1
3.174,0,0,1
3.1752,0,0,1
3.1764,0,0,1
3.1776,0,0,1
3.1788,0,0,1
3.18,0,0,1
3.1812,0,0,1
3.1824,0,0,1
3.1836,0,0,1
3.1848,0,0,1
3.186,0,0,1
3.1872,0,0,1
3.1884,0,0,1
3.1896,0,0,1
3.1908,0,0,1
3.192,0,0,1
3.1932,0,0,1
3.1944,0,0,1
3.1956,0,0,1
3.1968,0,0,1
3.198,0,0,1
3.1992,0,0,1
3.2,0,0,1
3.2,0,0,0
3.2004,0,0,0
3.2016,0,0,0
3.2028,0,0,0
3.204,0,0,0
3.2052,0,0,0
3.2064,0,0,0
3.2076,0,0,0
3.2088,0,0,0
3.21,0,0,0
3.2112,0,0,0
3.2124,0,0,0
3.2136,0,0,0
3.2148,0,0,0
3.216,0,0,0
3.2172,0,0,0
3.2184,0,0,0
3.2196,0,0,0
3.2208,0,0,0
3.222,0,0,0
3.2232,0,0,0
3.2244,0,0,0
3.2256,0,0,0
3.2268,0,0,0
3.228,0,0,0
3.2292,0,0,0
3.2304,0,0,0
3.2316,0,0,0
3.2328,0,0,0
3.234,0,0,0
3.2352,0,0,0
3.2364,0,0,0
3.2376,0,0,0
3.2388,0,0,0
3.24,0,0,0
3.2412,0,0,0
3.2424,0,0,0
3.2436,0,0,0
3.2448,0,0,0
3.246,0,0,0
3.2472,0,0,0
3.2484,0,0,0
3.2496,0,0,0
3.2508,0,0,0
3.252,0,0,0
3.2532,0,0,0
3.2544,0,0,0
3.2556,0,0,0
3.2568,0,0,0
3.258,0,0,0
3.2592,0,0,0
3.2604,0,0,0
3.2616,0,0,0
3.2628,0,0,0
3.264,0,0,0
3.2652,0,0,0
3.2664,0,0,0
3.2676,0,0,0
3.2688,0,0,0
3.27,0,0,0
3.2712,0,0,0
3.2724,0,0,0
3.2736,0,0,0
3.2748,0,0,0
3.276,0,0,0
3.2772,0,0,0
3.2784,0,0,0
3.2796,0,0,0
3.2808,0,0,0
3.282,0,0,0
3.2832,0,0,0
3.2844,0,0,0
3.2856,0,0,0
3.2868,0,0,0
3.288,0,0,0
3.2892,0,0,0
3.2904,0,0,0
3.2916,0,0,0
3.2928,0,0,0
3.294,0,0,0
3.2952,0,0,0
3.2964,0,0,0
3.2976,0,0,0
3.2988,0,0,0
3.3,0,0,0
3.3012,0,0,0
3.3024,0,0,0
3.3036,0,0,0
3.3048,0,0,0
3.306,0,0,0
3.3072,0,0,0
3.3084,0,0,0
3.3096,0,0,0
3.3108,0,0,0
3.312,0,0,0
3.3132,0,0,0
3.3144,0,0,0
3.3156,0,0,0
3.3168,0,0,0
3.318,0,0,0
3.3192,0,0,0
3.3204,0,0,0
3.3216,0,0,0
3.3228,0,0,0
3.324,0,0,0
3.3252,0,0,0
3.3264,0,0,0
3.3276,0,0,0
3.3288,0,0,0
3.33,0,0,0
3.3312,0,0,0
3.3324,0,0,0
3.3336,0,0,0
3.3348,0,0,0
3.336,0,0,0
3.3372,0,0,0
3.3384,0,0,0
3.3396,0,0,0
3.3408,0,0,0
3.342,0,0,0
3.3432,0,0,0
3.3444,0,0,0
3.3456,0,0,0
3.3468,0,0,0
3.348,0,0,0
3.3492,0,0,0
3.35,0,0,0
3.35,0,0,0
3.3504,0,0,0
3.3516,0,0,0
3.3528,0,0,0
3.354,0,0,0
3.3552,0,0,0
3.3564,0,0,0
3.3576,0,0,0
3.3588,0,0,0
3.36,0,0,0
3.3612,0,0,0
3.3624,0,0,0
3.3636,0,0,0
3.3648,0,0,0
3.366,0,0,0
3.3672,0,0,0
3.3684,0,0,0
3.3696,0,0,0
3.3708,0,0,0
3.372,0,0,0
3.3732,0,0,0
3.3744,0,0,0
3.3756,0,0,0
3.3768,0,0,0
3.378,0,0,0
3.3792,0,0,0
3.3804,0,0,0
3.3816,0,0,0
3.3828,0,0,0
3.384,0,0,0
3.3852,0,0,0
3.3864,0,0,0
3.3876,0,0,0
3.3888,0,0,0
3.39,0,0,0
3.3912,0,0,0
3.3924,0,0,0
3.3936,0,0,0
3.3948,0,0,0
3.396,0,0,0
3.3972,0,0,0
3.3984,0,0,0
3.3996,0,0,0
3.4008,0,0,0
3.402,0,0,0
3.4032,0,0,0
3.4044,0,0,0
3.4056,0,0,0
3.4068,0,0,0
3.408,0,0,0
3.4092,0,0,0
3.4104,0,0,0
3.4116,0,0,0
3.4128,0,0,0
3.414,0,0,0
3.4152,0,0,0
3.4164,0,0,0
3.4176,0,0,0
3.4188,0,0,0
3.42,0,0,0
3.4212,0,0,0
3.4224,0,0,0
3.4236,0,0,0
3.4248,0,0,0
3.426,0,0,0
3.4272,0,0,0
3.4284,0,0,0
3.4296,0,0,0
3.4308,0,0,0
3.432,0,0,0
3.4332,0,0,0
3.4344,0,0,0
3.4356,0,0,0
3.4368,0,0,0
3.438,0,0,0
3.4392,0,0,0
3.4404,0,0,0
3.4416,0,0,0
3.4428,0,0,0
3.444,0,0,0
3.4452,0,0,0
3.4464,0,0,0
3.4476,0,0,0
3.4488,0,0,0
3.45,0,0,0
3.4512,0,0,0
3.4524,0,0,0
3.4536,0,0,0
3.4548,0,0,0
3.456,0,0,0
3.4572,0,0,0
3.4584,0,0,0
3.4596,0,0,0
3.4608,0,0,0
3.462,0,0,0
3.4632,0,0,0
3.4644,0,0,0
3.4656,0,0,0
3.4668,0,0,0
3.468,0,0,0
3.4692,0,0,0
3.4704,0,0,0
3.4716,0,0,0
3.4728,0,0,0
3.474,0,0,0
3.4752,0,0,0
3.4764,0,0,0
3.4776,0,0,0
3.4788,0,0,0
3.48,0,0,0
3.4812,0,0,0
3.4824,0,0,0
3.4836,0,0,0
3.48405785962541,0,0,0
3.48405785962541,1,1,0
3.4848,1,1,0
3.486,1,1,0
3.4872,1,1,0
3.4884,1,1,0
3.4896,1,1,0
3.4908,1,1,0
3.492,1,1,0
3.4932,1,1,0
3.4944,1,1,0
3.4956,1,1,0
3.4968,1,1,0
3.498,1,1,0
3.4992,1,1,0
3.5004,1,1,0
3.5016,1,1,0
3.5028,1,1,0
3.504,1,1,0
3.5052,1,1,0
3.5064,1,1,0
3.5076,1,1,0
3.5088,1,1,0
3.51,1,1,0
3.5112,1,1,0
3.5124,1,1,0
3.5136,1,1,0
3.5148,1,1,0
3.516,1,1,0
3.5172,1,1,0
3.5184,1,1,0
3.5196,1,1,0
3.5208,1,1,0
3.522,1,1,0
3.5232,1,1,0
3.5244,1,1,0
3.5256,1,1,0
3.5268,1,1,0
3.528,1,1,0
3.5292,1,1,0
3.5304,1,1,0
3.5316,1,1,0
3.5328,1,1,0
3.534,1,1,0
3.5352,1,1,0
3.5364,1,1,0
3.5376,1,1,0
3.5388,1,1,0
3.54,1,1,0
3.5412,1,1,0
3.5424,1,1,0
3.5436,1,1,0
3.5448,1,1,0
3.546,1,1,0
3.5472,1,1,0
3.5484,1,1,0
3.5496,1,1,0
3.5508,1,1,0
3.552,1,1,0
3.5532,1,1,0
3.5544,1,1,0
3.5556,1,1,0
3.5568,1,1,0
3.558,1,1,0
3.5592,1,1,0
3.5604,1,1,0
3.5616,1,1,0
3.5628,1,1,0
3.564,1,1,0
3.5652,1,1,0
3.5664,1,1,0
3.5676,1,1,0
3.5688,1,1,0
3.57,1,1,0
3.5712,1,1,0
3.5724,1,1,0
3.5736,1,1,0
3.5748,1,1,0
3.576,1,1,0
3.5772,1,1,0
3.5784,1,1,0
3.5796,1,1,0
3.5808,1,1,0
3.582,1,1,0
3.5832,1,1,0
3.5844,1,1,0
3.5856,1,1,0
3.5868,1,1,0
3.588,1,1,0
3.5892,1,1,0
3.5904,1,1,0
3.5916,1,1,0
3.5928,1,1,0
3.594,1,1,0
3.5952,1,1,0
3.5964,1,1,0
3.5976,1,1,0
3.5988,1,1,0
3.6,1,1,0
3.6012,1,1,0
3.6024,1,1,0
3.6036,1,1,0
3.6048,1,1,0
3.606,1,1,0
3.6072,1,1,0
3.6084,1,1,0
3.6096,1,1,0
3.6108,1,1,0
3.612,1,1,0
3.6132,1,1,0
3.6144,1,1,0
3.6156,1,1,0
3.6168,1,1,0
3.618,1,1,0
3.6192,1,1,0
3.6204,1,1,0
3.6216,1,1,0
3.6228,1,1,0
3.624,1,1,0
3.6252,1,1,0
3.6264,1,1,0
3.6276,1,1,0
3.6288,1,1,0
3.63,1,1,0
3.6312,1,1,0
3.6324,1,1,0
3.6336,1,1,0
3.6348,1,1,0
3.636,1,1,0
3.6372,1,1,0
3.6384,1,1,0
3.6396,1,1,0
3.6408,1,1,0
3.642,1,1,0
3.6432,1,1,0
3.6444,1,1,0
3.6456,1,1,0
3.6468,1,1,0
3.648,1,1,0
3.6492,1,1,0
3.6504,1,1,0
3.6516,1,1,0
3.6528,1,1,0
3.654,1,1,0
3.6552,1,1,0
3.6564,1,1,0
3.6576,1,1,0
3.6588,1,1,0
3.66,1,1,0
3.6612,1,1,0
3.6624,1,1,0
3.6636,1,1,0
3.6648,1,1,0
3.666,1,1,0
3.6672,1,1,0
3.6684,1,1,0
3.6696,1,1,0
3.6708,1,1,0
3.672,1,1,0
3.6732,1,1,0
3.6744,1,1,0
3.6756,1,1,0
3.6768,1,1,0
3.678,1,1,0
3.6792,1,1,0
3.6804,1,1,0
3.6816,1,1,0
3.6828,1,1,0
3.684,1,1,0
3.6852,1,1,0
3.6864,1,1,0
3.6876,1,1,0
3.6888,1,1,0
3.69,1,1,0
3.6912,1,1,0
3.6924,1,1,0
3.6936,1,1,0
3.6948,1,1,0
3.696,1,1,0
3.6972,1,1,0
3.6984,1,1,0
3.6996,1,1,0
3.7008,1,1,0
3.702,1,1,0
3.7032,1,1,0
3.7044,1,1,0
3.7056,1,1,0
3.7068,1,1,0
3.708,1,1,0
3.7092,1,1,0
3.7104,1,1,0
3.7116,1,1,0
3.7128,1,1,0
3.714,1,1,0
3.7152,1,1,0
3.7164,1,1,0
3.7176,1,1,0
3.7188,1,1,0
3.72,1,1,0
3.7212,1,1,0
3.7224,1,1,0
3.7236,1,1,0
3.7248,1,1,0
3.726,1,1,0
3.7272,1,1,0
3.7284,1,1,0
3.7296,1,1,0
3.7308,1,1,0
3.732,1,1,0
3.7332,1,1,0
3.7344,1,1,0
3.7356,1,1,0
3.7368,1,1,0
3.738,1,1,0
3.7392,1,1,0
3.7404,1,1,0
3.7416,1,1,0
3.7428,1,1,0
3.744,1,1,0
3.7452,1,1,0
3.7464,1,1,0
3.7476,1,1,0
3.7488,1,1,0
3.75,1,1,0
3.7512,1,1,0
3.7524,1,1,0
3.7536,1,1,0
3.7548,1,1,0
3.756,1,1,0
3.7572,1,1,0
3.7584,1,1,0
3.7596,1,1,0
3.7608,1,1,0
3.762,1,1,0
3.7632,1,1,0
3.7644,1,1,0
3.7656,1,1,0
3.7668,1,1,0
3.768,1,1,0
3.7692,1,1,0
3.7704,1,1,0
3.7716,1,1,0
3.7728,1,1,0
3.774,1,1,0
3.7752,1,1,0
3.7764,1,1,0
3.7776,1,1,0
3.7788,1,1,0
3.78,1,1,0
3.7812,1,1,0
3.7824,1,1,0
3.7836,1,1,0
3.7848,1,1,0
3.786,1,1,0
3.7872,1,1,0
3.7884,1,1,0
3.7896,1,1,0
3.7908,1,1,0
3.792,1,1,0
3.7932,1,1,0
3.7944,1,1,0
3.7956,1,1,0
3.7968,1,1,0
3.798,1,1,0
3.7992,1,1,0
3.8004,1,1,0
3.8016,1,1,0
3.8028,1,1,0
3.804,1,1,0
3.8052,1,1,0
3.8064,1,1,0
3.8076,1,1,0
3.8088,1,1,0
3.81,1,1,0
3.8112,1,1,0
3.8124,1,1,0
3.8136,1,1,0
3.8148,1,1,0
3.816,1,1,0
3.8172,1,1,0
3.8184,1,1,0
3.8196,1,1,0
3.8208,1,1,0
3.822,1,1,0
3.8232,1,1,0
3.8244,1,1,0
3.8256,1,1,0
3.8268,1,1,0
3.828,1,1,0
3.8292,1,1,0
3.8304,1,1,0
3.8316,1,1,0
3.8328,1,1,0
3.834,1,1,0
3.8352,1,1,0
3.8364,1,1,0
3.8376,1,1,0
3.8388,1,1,0
3.84,1,1,0
3.8412,1,1,0
3.8424,1,1,0
3.8436,1,1,0
3.8448,1,1,0
3.846,1,1,0
3.8472,1,1,0
3.8484,1,1,0
3.8496,1,1,0
3.8508,1,1,0
3.852,1,1,0
3.8532,1,1,0
3.8544,1,1,0
3.8556,1,1,0
3.8568,1,1,0
3.858,1,1,0
3.8592,1,1,0
3.8604,1,1,0
3.8616,1,1,0
3.8628,1,1,0
3.864,1,1,0
3.8652,1,1,0
3.8664,1,1,0
3.8676,1,1,0
3.8688,1,1,0
3.87,1,1,0
3.8712,1,1,0
3.8724,1,1,0
3.8736,1,1,0
3.8748,1,1,0
3.876,1,1,0
3.8772,1,1,0
3.8784,1,1,0
3.8796,1,1,0
3.8808,1,1,0
3.882,1,1,0
3.8832,1,1,0
3.8844,1,1,0
3.8856,1,1,0
3.8868,1,1,0
3.888,1,1,0
3.8892,1,1,0
3.8904,1,1,0
3.8916,1,1,0
3.8928,1,1,0
3.894,1,1,0
3.8952,1,1,0
3.8964,1,1,0
3.8976,1,1,0
3.8988,1,1,0
3.9,1,1,0
3.9012,1,1,0
3.9024,1,1,0
3.9036,1,1,0
3.9048,1,1,0
3.906,1,1,0
3.9072,1,1,0
3.9084,1,1,0
3.9096,1,1,0
3.9108,1,1,0
3.912,1,1,0
3.9132,1,1,0
3.9144,1,1,0
3.9156,1,1,0
3.9168,1,1,0
3.918,1,1,0
3.9192,1,1,0
3.9204,1,1,0
3.9216,1,1,0
3.9228,1,1,0
3.924,1,1,0
3.9252,1,1,0
3.9264,1,1,0
3.9276,1,1,0
3.9288,1,1,0
3.93,1,1,0
3.9312,1,1,0
3.9324,1,1,0
3.9336,1,1,0
3.9348,1,1,0
3.936,1,1,0
3.9372,1,1,0
3.9384,1,1,0
3.9396,1,1,0
3.9408,1,1,0
3.942,1,1,0
3.9432,1,1,0
3.9444,1,1,0
3.9456,1,1,0
3.9468,1,1,0
3.948,1,1,0
3.9492,1,1,0
3.9504,1,1,0
3.9516,1,1,0
3.9528,1,1,0
3.954,1,1,0
3.9552,1,1,0
3.9564,1,1,0
3.9576,1,1,0
3.9588,1,1,0
3.96,1,1,0
3.9612,1,1,0
3.9624,1,1,0
3.9636,1,1,0
3.9648,1,1,0
3.966,1,1,0
3.9672,1,1,0
3.9684,1,1,0
3.9696,1,1,0
3.9708,1,1,0
3.972,1,1,0
3.9732,1,1,0
3.9744,1,1,0
3.9756,1,1,0
3.9768,1,1,0
3.978,1,1,0
3.9792,1,1,0
3.9804,1,1,0
3.9816,1,1,0
3.9828,1,1,0
3.984,1,1,0
3.9852,1,1,0
3.9864,1,1,0
3.9876,1,1,0
3.9888,1,1,0
3.99,1,1,0
3.9912,1,1,0
3.9924,1,1,0
3.9936,1,1,0
3.9948,1,1,0
3.996,1,1,0
3.9972,1,1,0
3.9984,1,1,0
3.9996,1,1,0
4.0008,1,1,0
4.002,1,1,0
4.0032,1,1,0
4.0044,1,1,0
4.0056,1,1,0
4.0068,1,1,0
4.008,1,1,0
4.0092,1,1,0
4.0104,1,1,0
4.0116,1,1,0
4.0128,1,1,0
4.014,1,1,0
4.0152,1,1,0
4.01594214037619,1,1,0
4.0164,1,1,0
4.0176,1,1,0
4.0188,1,1,0
4.02,1,1,0
4.0212,1,1,0
4.0224,1,1,0
4.0236,1,1,0
4.0248,1,1,0
4.026,1,1,0
4.0272,1,1,0
4.0284,1,1,0
4.0296,1,1,0
4.0308,1,1,0
4.032,1,1,0
4.0332,1,1,0
4.0344,1,1,0
4.0356,1,1,0
4.0368,1,1,0
4.038,1,1,0
4.0392,1,1,0
4.0404,1,1,0
4.0416,1,1,0
4.0428,1,1,0
4.044,1,1,0
4.0452,1,1,0
4.0464,1,1,0
4.0476,1,1,0
4.0488,1,1,0
4.05,1,1,0
4.0512,1,1,0
4.0524,1,1,0
4.0536,1,1,0
4.0548,1,1,0
4.056,1,1,0
4.0572,1,1,0
4.0584,1,1,0
4.0596,1,1,0
4.0608,1,1,0
4.062,1,1,0
4.0632,1,1,0
4.0644,1,1,0
4.0656,1,1,0
4.0668,1,1,0
4.068,1,1,0
4.0692,1,1,0
4.0704,1,1,0
4.0716,1,1,0
4.0728,1,1,0
4.074,1,1,0
4.0752,1,1,0
4.0764,1,1,0
4.0776,1,1,0
4.0788,1,1,0
4.08,1,1,0
4.0812,1,1,0
4.0824,1,1,0
4.0836,1,1,0
4.0848,1,1,0
4.086,1,1,0
4.0872,1,1,0
4.0884,1,1,0
4.0896,1,1,0
4.0908,1,1,0
4.092,1,1,0
4.0932,1,1,0
4.0944,1,1,0
4.0956,1,1,0
4.0968,1,1,0
4.098,1,1,0
4.0992,1,1,0
4.1004,1,1,0
4.1016,1,1,0
4.1028,1,1,0
4.104,1,1,0
4.1052,1,1,0
4.1064,1,1,0
4.1076,1,1,0
4.1088,1,1,0
4.11,1,1,0
4.1112,1,1,0
4.1124,1,1,0
4.1136,1,1,0
4.1148,1,1,0
4.116,1,1,0
4.1172,1,1,0
4.1184,1,1,0
4.1196,1,1,0
4.1208,1,1,0
4.122,1,1,0
4.1232,1,1,0
4.1244,1,1,0
4.1256,1,1,0
4.1268,1,1,0
4.128,1,1,0
4.1292,1,1,0
4.1304,1,1,0
4.1316,1,1,0
4.1328,1,1,0
4.134,1,1,0
4.1352,1,1,0
4.1364,1,1,0
4.1376,1,1,0
4.1388,1,1,0
4.14,1,1,0
4.1412,1,1,0
4.1424,1,1,0
4.1436,1,1,0
4.1448,1,1,0
4.146,1,1,0
4.1472,1,1,0
4.1484,1,1,0
4.1496,1,1,0
4.15,1,1,0
4.15,1,0,0
4.1508,1,0,0
4.152,1,0,0
4.1532,1,0,0
4.1544,1,0,0
4.1556,1,0,0
4.1568,1,0,0
4.158,1,0,0
4.1592,1,0,0
4.1604,1,0,0
4.1616,1,0,0
4.1628,1,0,0
4.164,1,0,0
4.1652,1,0,0
4.1664,1,0,0
4.1676,1,0,0
4.1688,1,0,0
4.17,1,0,0
4.1712,1,0,0
4.1724,1,0,0
4.1736,1,0,0
4.1748,1,0,0
4.176,1,0,0
4.1772,1,0,0
4.1784,1,0,0
4.1796,1,0,0
4.1808,1,0,0
4.182,1,0,0
4.1832,1,0,0
4.1844,1,0,0
4.1856,1,0,0
4.1868,1,0,0
4.188,1,0,0
4.1892,1,0,0
4.1904,1,0,0
4.1916,1,0,0
4.1928,1,0,0
4.194,1,0,0
4.1952,1,0,0
4.1964,1,0,0
4.1976,1,0,0
4.1988,1,0,0
4.2,1,0,0
4.2,0,0,1
4.2012,0,0,1
4.2024,0,0,1
4.2036,0,0,1
4.2048,0,0,1
4.206,0,0,1
4.2072,0,0,1
4.2084,0,0,1
4.2096,0,0,1
4.2108,0,0,1
4.212,0,0,1
4.2132,0,0,1
4.2144,0,0,1
4.2156,0,0,1
4.2168,0,0,1
4.218,0,0,1
4.2192,0,0,1
4.2204,0,0,1
4.2216,0,0,1
4.2228,0,0,1
4.224,0,0,1
4.2252,0,0,1
4.2264,0,0,1
4.2276,0,0,1
4.2288,0,0,1
4.23,0,0,1
4.2312,0,0,1
4.2324,0,0,1
4.2336,0,0,1
4.2348,0,0,1
4.236,0,0,1
4.2372,0,0,1
4.2384,0,0,1
4.2396,0,0,1
4.2408,0,0,1
4.242,0,0,1
4.2432,0,0,1
4.2444,0,0,1
4.2456,0,0,1
4.2468,0,0,1
4.248,0,0,1
4.2492,0,0,1
4.25,0,0,1
4.25,0,0,0
4.2504,0,0,0
4.2516,0,0,0
4.2528,0,0,0
4.254,0,0,0
4.2552,0,0,0
4.2564,0,0,0
4.2576,0,0,0
4.2588,0,0,0
4.26,0,0,0
4.2612,0,0,0
4.2624,0,0,0
4.2636,0,0,0
4.2648,0,0,0
4.266,0,0,0
4.2672,0,0,0
4.2684,0,0,0
4.2696,0,0,0
4.2708,0,0,0
4.272,0,0,0
4.2732,0,0,0
4.2744,0,0,0
4.2756,0,0,0
4.2768,0,0,0
4.278,0,0,0
4.2792,0,0,0
4.2804,0,0,0
4.2816,0,0,0
4.2828,0,0,0
4.284,0,0,0
4.2852,0,0,0
4.2864,0,0,0
4.2876,0,0,0
4.2888,0,0,0
4.29,0,0,0
4.2912,0,0,0
4.2924,0,0,0
4.2936,0,0,0
4.2948,0,0,0
4.296,0,0,0
4.2972,0,0,0
4.2984,0,0,0
4.2996,0,0,0
4.3008,0,0,0
4.302,0,0,0
4.3032,0,0,0
4.3044,0,0,0
4.3056,0,0,0
4.3068,0,0,0
4.308,0,0,0
4.3092,0,0,0
4.3104,0,0,0
4.3116,0,0,0
4.3128,0,0,0
4.314,0,0,0
4.3152,0,0,0
4.3164,0,0,0
4.3176,0,0,0
4.3188,0,0,0
4.32,0,0,0
4.3212,0,0,0
4.3224,0,0,0
4.3236,0,0,0
4.3248,0,0,0
4.326,0,0,0
4.3272,0,0,0
4.3284,0,0,0
4.3296,0,0,0
4.3308,0,0,0
4.332,0,0,0
4.3332,0,0,0
4.3344,0,0,0
4.3356,0,0,0
4.3368,0,0,0
4.338,0,0,0
4.3392,0,0,0
4.3404,0,0,0
4.3416,0,0,0
4.3428,0,0,0
4.344,0,0,0
4.3452,0,0,0
4.3464,0,0,0
4.3476,0,0,0
4.3488,0,0,0
4.35,0,0,0
4.35,0,0,0
4.3512,0,0,0
4.3524,0,0,0
4.3536,0,0,0
4.3548,0,0,0
4.356,0,0,0
4.3572,0,0,0
4.3584,0,0,0
4.3596,0,0,0
4.3608,0,0,0
4.362,0,0,0
4.3632,0,0,0
4.3644,0,0,0
4.3656,0,0,0
4.3668,0,0,0
4.368,0,0,0
4.3692,0,0,0
4.3704,0,0,0
4.3716,0,0,0
4.3728,0,0,0
4.374,0,0,0
4.3752,0,0,0
4.3764,0,0,0
4.3776,0,0,0
4.3788,0,0,0
4.38,0,0,0
4.3812,0,0,0
4.3824,0,0,0
4.3836,0,0,0
4.3848,0,0,0
4.386,0,0,0
4.3872,0,0,0
4.3884,0,0,0
4.3896,0,0,0
4.3908,0,0,0
4.392,0,0,0
4.3932,0,0,0
4.3944,0,0,0
4.3956,0,0,0
4.3968,0,0,0
4.398,0,0,0
4.3992,0,0,0
4.4004,0,0,0
4.4016,0,0,0
4.4028,0,0,0
4.404,0,0,0
4.4052,0,0,0
4.4064,0,0,0
4.4076,0,0,0
4.4088,0,0,0
4.41,0,0,0
4.4112,0,0,0
4.4124,0,0,0
4.4136,0,0,0
4.4148,0,0,0
4.416,0,0,0
4.4172,0,0,0
4.4184,0,0,0
4.4196,0,0,0
4.4208,0,0,0
4.422,0,0,0
4.4232,0,0,0
4.4244,0,0,0
4.4256,0,0,0
4.4268,0,0,0
4.428,0,0,0
4.4292,0,0,0
4.4304,0,0,0
4.4316,0,0,0
4.4328,0,0,0
4.434,0,0,0
4.4352,0,0,0
4.4364,0,0,0
4.4376,0,0,0
4.4388,0,0,0
4.44,0,0,0
4.4412,0,0,0
4.4424,0,0,0
4.4436,0,0,0
4.4448,0,0,0
4.446,0,0,0
4.4472,0,0,0
4.4484,0,0,0
4.4496,0,0,0
4.4508,0,0,0
4.452,0,0,0
4.4532,0,0,0
4.4544,0,0,0
4.4556,0,0,0
4.4568,0,0,0
4.458,0,0,0
4.4592,0,0,0
4.4604,0,0,0
4.4616,0,0,0
4.4628,0,0,0
4.464,0,0,0
4.4652,0,0,0
4.4664,0,0,0
4.4676,0,0,0
4.4688,0,0,0
4.47,0,0,0
4.4712,0,0,0
4.4724,0,0,0
4.4736,0,0,0
4.4748,0,0,0
4.476,0,0,0
4.4772,0,0,0
4.4784,0,0,0
4.4796,0,0,0
4.4808,0,0,0
4.482,0,0,0
4.4832,0,0,0
4.48405785962541,0,0,0
4.48405785962541,1,1,0
4.4844,1,1,0
4.4856,1,1,0
4.4868,1,1,0
4.488,1,1,0
4.4892,1,1,0
4.4904,1,1,0
4.4916,1,1,0
4.4928,1,1,0
4.494,1,1,0
4.4952,1,1,0
4.4964,1,1,0
4.4976,1,1,0
4.4988,1,1,0
4.5,1,1,0
4.5012,1,1,0
4.5024,1,1,0
4.5036,1,1,0
4.5048,1,1,0
4.506,1,1,0
4.5072,1,1,0
4.5084,1,1,0
4.5096,1,1,0
4.5108,1,1,0
4.512,1,1,0
4.5132,1,1,0
4.5144,1,1,0
4.5156,1,1,0
4.5168,1,1,0
4.518,1,1,0
4.5192,1,1,0
4.5204,1,1,0
4.5216,1,1,0
4.5228,1,1,0
4.524,1,1,0
4.5252,1,1,0
4.5264,1,1,0
4.5276,1,1,0
4.5288,1,1,0
4.53,1,1,0
4.5312,1,1,0
4.5324,1,1,0
4.5336,1,1,0
4.5348,1,1,0
4.536,1,1,0
4.5372,1,1,0
4.5384,1,1,0
4.5396,1,1,0
4.5408,1,1,0
4.542,1,1,0
4.5432,1,1,0
4.5444,1,1,0
4.5456,1,1,0
4.5468,1,1,0
4.548,1,1,0
4.5492,1,1,0
4.5504,1,1,0
4.5516,1,1,0
4.5528,1,1,0
4.554,1,1,0
4.5552,1,1,0
4.5564,1,1,0
4.5576,1,1,0
4.5588,1,1,0
4.56,1,1,0
4.5612,1,1,0
4.5624,1,1,0
4.5636,1,1,0
4.5648,1,1,0
4.566,1,1,0
4.5672,1,1,0
4.5684,1,1,0
4.5696,1,1,0
4.5708,1,1,0
4.572,1,1,0
4.5732,1,1,0
4.5744,1,1,0
4.5756,1,1,0
4.5768,1,1,0
4.578,1,1,0
4.5792,1,1,0
4.5804,1,1,0
4.5816,1,1,0
4.5828,1,1,0
4.584,1,1,0
4.5852,1,1,0
4.5864,1,1,0
4.5876,1,1,0
4.5888,1,1,0
4.59,1,1,0
4.5912,1,1,0
4.5924,1,1,0
4.5936,1,1,0
4.5948,1,1,0
4.596,1,1,0
