"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaQS.phi","loadInertia.phi","loadInertia.w","loadInertiaQS.w","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.0251,-9.1028284e-08,-0.78539819,1.2381281e-13,8.6901857e-12,1.0283211e-11,8.1359744e-08,2.7936634e-14,9.4561939,9.5866177e-08,-6.1327302e-07
0.025149999,-9.2481898e-08,-0.78539819,1.2425338e-13,8.7099069e-12,1.0303695e-11,7.2953043e-08,2.7330853e-14,9.4719019,9.5846325e-08,-6.141579e-07
0.0252,-9.3941431e-08,-0.78539819,1.2469469e-13,8.7299872e-12,1.032418e-11,6.4493989e-08,2.673723e-14,9.4876099,9.5798413e-08,-6.1488544e-07
0.025250001,-9.5406733e-08,-0.78539819,1.2513673e-13,8.7504309e-12,1.0344664e-11,5.5983342e-08,2.6156191e-14,9.5033178,9.5722164e-08,-6.1545387e-07
0.0253,-9.6877635e-08,-0.78539819,1.2557952e-13,8.7712415e-12,1.0365149e-11,4.7421889e-08,2.5588156e-14,9.5190258,9.561731e-08,-6.1586155e-07
0.025350001,-9.8353972e-08,-0.78539819,1.2602307e-13,8.7924225e-12,1.0385633e-11,3.8810391e-08,2.5033549e-14,9.5347338,9.5483578e-08,-6.1610672e-07
0.0254,-9.9835589e-08,-0.78539819,1.2646737e-13,8.8139773e-12,1.0406118e-11,3.0149625e-08,2.4492793e-14,9.5504417,9.5320701e-08,-6.1618778e-07
0.025450001,-1.0132231e-07,-0.78539819,1.2691244e-13,8.8359086e-12,1.0426602e-11,2.1440355e-08,2.3966311e-14,9.5661497,9.5128414e-08,-6.1610291e-07
0.0255,-1.0281398e-07,-0.78539819,1.2735829e-13,8.8582197e-12,1.0447087e-11,1.2683357e-08,2.3454524e-14,9.5818577,9.4906433e-08,-6.1585047e-07
0.02555,-1.0431043e-07,-0.78539819,1.2780491e-13,8.880916e-12,1.0467571e-11,3.879399e-09,2.2957857e-14,9.5975657,9.4654503e-08,-6.154288e-07
0.025599999,-1.058115e-07,-0.78539819,1.2825232e-13,8.9039991e-12,1.0488056e-11,-4.9707474e-09,2.2476732e-14,9.6132736,9.4372346e-08,-6.1483615e-07
0.02565,-1.0731704e-07,-0.78539819,1.2870053e-13,8.9274725e-12,1.050854e-11,-1.3866312e-08,2.2011571e-14,9.6289816,9.4059693e-08,-6.1407087e-07
0.025699999,-1.0882686e-07,-0.78539819,1.2914953e-13,8.9513405e-12,1.0529025e-11,-2.2806523e-08,2.1562797e-14,9.6446896,9.3716274e-08,-6.1313114e-07
0.02575,-1.1030312e-07,-0.78539819,1.2960059e-13,8.9749189e-12,1.0549509e-11,-3.1545312e-08,2.1004257e-14,9.6603975,9.3391378e-08,-6.1228133e-07
0.025800001,-1.1168027e-07,-0.78539819,1.3005592e-13,8.9970175e-12,1.0569994e-11,-3.9656548e-08,2.0116882e-14,9.6761055,9.3170677e-08,-6.1198085e-07
0.02585,-1.130532e-07,-0.78539819,1.3051233e-13,9.0193747e-12,1.0590478e-11,-4.7757798e-08,1.9220165e-14,9.6918135,9.2928971e-08,-6.1155754e-07
0.025900001,-1.1442157e-07,-0.78539819,1.3096983e-13,9.0419911e-12,1.0610963e-11,-5.5847302e-08,1.8314016e-14,9.7075214,9.2666191e-08,-6.1101093e-07
0.02595,-1.1578507e-07,-0.78539819,1.3142845e-13,9.0648652e-12,1.0631447e-11,-6.3923295e-08,1.739835e-14,9.7232294,9.2382265e-08,-6.1034029e-07
0.026000001,-1.1714339e-07,-0.78539819,1.3188818e-13,9.0880003e-12,1.0651932e-11,-7.1984019e-08,1.6473075e-14,9.7389374,9.207713e-08,-6.0954505e-07
0.02605,-1.1849621e-07,-0.78539819,1.3234905e-13,9.1113957e-12,1.0672416e-11,-8.0027711e-08,1.5538101e-14,9.7546453,9.1750707e-08,-6.0862459e-07
0.0261,-1.1984322e-07,-0.78539819,1.3281105e-13,9.1350521e-12,1.0692901e-11,-8.8052595e-08,1.4593341e-14,9.7703533,9.1402924e-08,-6.0757822e-07
0.026149999,-1.211841e-07,-0.78539819,1.3327421e-13,9.1589705e-12,1.0713385e-11,-9.605693e-08,1.3638705e-14,9.7860613,9.1033719e-08,-6.0640542e-07
0.0262,-1.2251854e-07,-0.78539819,1.3373853e-13,9.1831516e-12,1.073387e-11,-1.0403894e-07,1.2674105e-14,9.8017693,9.0643027e-08,-6.0510547e-07
0.026249999,-1.2384621e-07,-0.78539819,1.3420402e-13,9.2075956e-12,1.0754354e-11,-1.1199686e-07,1.1699451e-14,9.8174772,9.0230763e-08,-6.0367773e-07
0.0263,-1.2516681e-07,-0.78539819,1.346707e-13,9.2323042e-12,1.0774838e-11,-1.1992894e-07,1.0714655e-14,9.8331852,8.979687e-08,-6.021217e-07
0.026350001,-1.2648002e-07,-0.78539819,1.3513859e-13,9.2572764e-12,1.0795323e-11,-1.278334e-07,9.7196268e-15,9.8488932,8.934127e-08,-6.0043669e-07
0.0264,-1.2778553e-07,-0.78539819,1.3560767e-13,9.282514e-12,1.0815807e-11,-1.3570849e-07,8.7142775e-15,9.8646011,8.8863906e-08,-5.9862202e-07
0.026450001,-1.2908301e-07,-0.78539819,1.3607798e-13,9.3080179e-12,1.0836292e-11,-1.4355246e-07,7.698519e-15,9.8803091,8.8364693e-08,-5.9667713e-07
0.0265,-1.3037214e-07,-0.78539819,1.3654952e-13,9.3337881e-12,1.0856776e-11,-1.5136351e-07,6.6722611e-15,9.8960171,8.7843567e-08,-5.9460137e-07
0.026550001,-1.3165264e-07,-0.78539819,1.3702231e-13,9.3598254e-12,1.0877261e-11,-1.5913992e-07,5.6354157e-15,9.911725,8.7300464e-08,-5.923942e-07
0.0266,-1.3292416e-07,-0.78539819,1.3749634e-13,9.3861299e-12,1.0897745e-11,-1.6687989e-07,4.5878934e-15,9.927433,8.6735305e-08,-5.9005487e-07
0.02665,-1.3418639e-07,-0.78539819,1.3797164e-13,9.4127041e-12,1.091823e-11,-1.7458169e-07,3.5296053e-15,9.943141,8.6148027e-08,-5.875828e-07
0.026699999,-1.3543902e-07,-0.78539819,1.3844821e-13,9.4395464e-12,1.0938714e-11,-1.8224353e-07,2.4604624e-15,9.958849,8.5538559e-08,-5.8497739e-07
0.02675,-1.3668175e-07,-0.78539819,1.3892609e-13,9.4666592e-12,1.0959199e-11,-1.8986366e-07,1.3803755e-15,9.9745569,8.490683e-08,-5.8223799e-07
0.026799999,-1.3791424e-07,-0.78539819,1.3940525e-13,9.4940418e-12,1.0979683e-11,-1.9744031e-07,2.8925553e-16,9.9902649,8.4252768e-08,-5.7936398e-07
0.02685,-1.3913618e-07,-0.78539819,1.3988572e-13,9.5216968e-12,1.1000168e-11,-2.0497173e-07,-8.1298635e-16,10.005973,8.3576303e-08,-5.7635475e-07
0.026900001,-1.4034725e-07,-0.78539819,1.4036751e-13,9.5496224e-12,1.1020652e-11,-2.1245616e-07,-1.9264392e-15,10.021681,8.2877378e-08,-5.7320966e-07
0.02695,-1.4154716e-07,-0.78539819,1.4085064e-13,9.5778212e-12,1.1041137e-11,-2.1989182e-07,-3.0511922e-15,10.037389,8.2155907e-08,-5.6992815e-07
0.027000001,-1.4273556e-07,-0.78539819,1.413351e-13,9.6062923e-12,1.1061621e-11,-2.2727696e-07,-4.1873341e-15,10.053097,8.1411827e-08,-5.6650947e-07
0.02705,-1.4391216e-07,-0.78539819,1.4182094e-13,9.6350384e-12,1.1082106e-11,-2.346098e-07,-5.3349544e-15,10.068805,8.0645066e-08,-5.6295312e-07
0.027100001,-1.4507664e-07,-0.78539819,1.4230812e-13,9.6640577e-12,1.110259e-11,-2.4188861e-07,-6.4941415e-15,10.084513,7.985556e-08,-5.5925835e-07
0.02715,-1.4622867e-07,-0.78539819,1.4279669e-13,9.6933529e-12,1.1123075e-11,-2.4911159e-07,-7.6649849e-15,10.100221,7.9043232e-08,-5.5542466e-07
0.0272,-1.4736794e-07,-0.78539819,1.4328665e-13,9.7229239e-12,1.1143559e-11,-2.5627702e-07,-8.8475734e-15,10.115929,7.8208018e-08,-5.5145142e-07
0.027249999,-1.4849415e-07,-0.78539819,1.43778e-13,9.7527715e-12,1.1164044e-11,-2.6338307e-07,-1.0041996e-14,10.131637,7.7349846e-08,-5.4733789e-07
0.0273,-1.4960698e-07,-0.78539819,1.4427077e-13,9.7828958e-12,1.1184528e-11,-2.7042807e-07,-1.1248342e-14,10.147345,7.6468652e-08,-5.4308356e-07
0.027349999,-1.5070609e-07,-0.78539819,1.4476496e-13,9.8132977e-12,1.1205013e-11,-2.7741018e-07,-1.24667e-14,10.163053,7.5564351e-08,-5.3868769e-07
0.0274,-1.5179118e-07,-0.78539819,1.4526059e-13,9.8439781e-12,1.1225497e-11,-2.8432768e-07,-1.3697159e-14,10.178761,7.4636887e-08,-5.3414982e-07
0.027450001,-1.5286196e-07,-0.78539819,1.4575766e-13,9.8749377e-12,1.1245982e-11,-2.9117876e-07,-1.4939808e-14,10.194468,7.3686188e-08,-5.2946916e-07
0.0275,-1.5391807e-07,-0.78539819,1.4625618e-13,9.9061774e-12,1.1266466e-11,-2.9796172e-07,-1.6194738e-14,10.210176,7.2712183e-08,-5.246452e-07
0.027550001,-1.5495922e-07,-0.78539819,1.4675617e-13,9.9376974e-12,1.1286951e-11,-3.0467478e-07,-1.7462035e-14,10.225884,7.1714794e-08,-5.1967726e-07
0.0276,-1.5598509e-07,-0.78539819,1.4725764e-13,9.9694983e-12,1.1307435e-11,-3.1131614e-07,-1.874179e-14,10.241592,7.0693964e-08,-5.1456476e-07
0.027650001,-1.5699537e-07,-0.78539819,1.477606e-13,1.0001581e-11,1.132792e-11,-3.1788406e-07,-2.0034091e-14,10.2573,6.9649623e-08,-5.0930703e-07
0.0277,-1.5798973e-07,-0.78539819,1.4826507e-13,1.0033947e-11,1.1348404e-11,-3.243768e-07,-2.1339027e-14,10.273008,6.8581691e-08,-5.0390344e-07
0.02775,-1.5896786e-07,-0.78539819,1.4877104e-13,1.0066594e-11,1.1368888e-11,-3.3079257e-07,-2.2656688e-14,10.288716,6.7490106e-08,-4.9835342e-07
0.027799999,-1.5992946e-07,-0.78539819,1.4927854e-13,1.0099526e-11,1.1389373e-11,-3.3712959e-07,-2.3987162e-14,10.304424,6.6374795e-08,-4.9265628e-07
0.02785,-1.6087419e-07,-0.78539819,1.4978757e-13,1.0132743e-11,1.1409857e-11,-3.4338615e-07,-2.5330539e-14,10.320132,6.5235689e-08,-4.8681147e-07
0.027899999,-1.6180175e-07,-0.78539819,1.5029814e-13,1.0166245e-11,1.1430342e-11,-3.4956045e-07,-2.6686906e-14,10.33584,6.4072722e-08,-4.808183e-07
0.02795,-1.6271183e-07,-0.78539819,1.5081027e-13,1.0200032e-11,1.1450826e-11,-3.5565074e-07,-2.8056355e-14,10.351548,6.2885817e-08,-4.746762e-07
0.028000001,-1.636041e-07,-0.78539819,1.5132398e-13,1.0234105e-11,1.1471311e-11,-3.6165525e-07,-2.9438976e-14,10.367256,6.1674911e-08,-4.6838451e-07
0.02805,-1.6447824e-07,-0.78539819,1.5183926e-13,1.0268466e-11,1.1491795e-11,-3.6757223e-07,-3.0834852e-14,10.382964,6.043993e-08,-4.6194262e-07
0.028100001,-1.6533396e-07,-0.78539819,1.5235614e-13,1.0303114e-11,1.151228e-11,-3.733999e-07,-3.2244074e-14,10.398672,5.918081e-08,-4.5534986e-07
0.02815,-1.6617091e-07,-0.78539819,1.5287461e-13,1.0338051e-11,1.1532764e-11,-3.7913651e-07,-3.3666737e-14,10.41438,5.7897473e-08,-4.486057e-07
0.028200001,-1.669888e-07,-0.78539819,1.533947e-13,1.0373276e-11,1.1553249e-11,-3.8478029e-07,-3.5102926e-14,10.430088,5.6589855e-08,-4.4170943e-07
0.02825,-1.6778731e-07,-0.78539819,1.5391642e-13,1.0408792e-11,1.1573733e-11,-3.9032949e-07,-3.6552724e-14,10.445796,5.5257882e-08,-4.3466048e-07
0.0283,-1.6856612e-07,-0.78539819,1.5443976e-13,1.0444597e-11,1.1594218e-11,-3.9578231e-07,-3.8016231e-14,10.461504,5.3901488e-08,-4.2745819e-07
0.028349999,-1.6934642e-07,-0.78539819,1.5496409e-13,1.0479192e-11,1.1614702e-11,-4.0120534e-07,-3.8892334e-14,10.477212,5.2641386e-08,-4.2090534e-07
0.0284,-1.701133e-07,-0.78539819,1.5548985e-13,1.0513596e-11,1.1635187e-11,-4.0655041e-07,-3.9589331e-14,10.49292,5.1395496e-08,-4.144558e-07
0.028449999,-1.7086147e-07,-0.78539819,1.5601722e-13,1.0548155e-11,1.1655671e-11,-4.1180004e-07,-4.0245635e-14,10.508628,5.0135959e-08,-4.0792412e-07
0.0285,-1.715907e-07,-0.78539819,1.5654622e-13,1.0582867e-11,1.1676156e-11,-4.169527e-07,-4.0859639e-14,10.524336,4.886304e-08,-4.0131195e-07
0.028550001,-1.7230074e-07,-0.78539819,1.5707684e-13,1.0617727e-11,1.169664e-11,-4.2200676e-07,-4.1429723e-14,10.540043,4.7577018e-08,-3.9462091e-07
0.0286,-1.7299132e-07,-0.78539819,1.5760909e-13,1.0652732e-11,1.1717125e-11,-4.269607e-07,-4.195424e-14,10.555751,4.6278171e-08,-3.8785274e-07
0.028650001,-1.736622e-07,-0.78539819,1.5814299e-13,1.0687879e-11,1.1737609e-11,-4.3181296e-07,-4.2431523e-14,10.571459,4.4966782e-08,-3.8100913e-07
0.0287,-1.7431312e-07,-0.78539819,1.5867854e-13,1.0723162e-11,1.1758094e-11,-4.3656195e-07,-4.2859887e-14,10.587167,4.3643137e-08,-3.7409183e-07
0.028750001,-1.7494382e-07,-0.78539819,1.5921575e-13,1.0758579e-11,1.1778578e-11,-4.4120611e-07,-4.323762e-14,10.602875,4.230753e-08,-3.6710264e-07
0.0288,-1.7555406e-07,-0.78539819,1.5975464e-13,1.0794126e-11,1.1799063e-11,-4.4574389e-07,-4.3562996e-14,10.618583,4.0960256e-08,-3.6004334e-07
0.02885,-1.7614362e-07,-0.78539819,1.6029523e-13,1.0829799e-11,1.1819547e-11,-4.5017379e-07,-4.383426e-14,10.634291,3.9601613e-08,-3.5291581e-07
0.028899999,-1.7671219e-07,-0.78539819,1.6083749e-13,1.0865593e-11,1.1840032e-11,-4.5449417e-07,-4.4049643e-14,10.649999,3.8231903e-08,-3.4572184e-07
0.02895,-1.7725957e-07,-0.78539819,1.6138145e-13,1.0901505e-11,1.1860516e-11,-4.5870354e-07,-4.4207344e-14,10.665707,3.6851443e-08,-3.3846339e-07
0.028999999,-1.7778548e-07,-0.78539819,1.6192713e-13,1.093753e-11,1.1881001e-11,-4.6280036e-07,-4.4305556e-14,10.681415,3.5460538e-08,-3.3114236e-07
0.02905,-1.7828971e-07,-0.78539819,1.6247453e-13,1.0973666e-11,1.1901485e-11,-4.6678304e-07,-4.4342439e-14,10.697123,3.4059507e-08,-3.237607e-07
0.029100001,-1.7877198e-07,-0.78539819,1.6302365e-13,1.1009906e-11,1.1921969e-11,-4.7065006e-07,-4.4316134e-14,10.712831,3.2648675e-08,-3.1632038e-07
0.02915,-1.7923206e-07,-0.78539819,1.635745e-13,1.1046247e-11,1.1942454e-11,-4.7439988e-07,-4.4224762e-14,10.728539,3.1228364e-08,-3.0882339e-07
0.029200001,-1.7966971e-07,-0.78539819,1.6412711e-13,1.1082685e-11,1.1962938e-11,-4.7803098e-07,-4.4066428e-14,10.744246,2.9798905e-08,-3.012718e-07
0.02925,-1.8008467e-07,-0.78539819,1.6468147e-13,1.1119216e-11,1.1983423e-11,-4.8154186e-07,-4.3839203e-14,10.759954,2.8360631e-08,-2.9366765e-07
0.029300001,-1.8047672e-07,-0.78539819,1.6523759e-13,1.1155834e-11,1.2003907e-11,-4.8493087e-07,-4.3541149e-14,10.775662,2.6913883e-08,-2.8601303e-07
0.02935,-1.8084559e-07,-0.78539819,1.6579549e-13,1.1192536e-11,1.2024392e-11,-4.8819658e-07,-4.3170298e-14,10.79137,2.5459002e-08,-2.783101e-07
0.0294,-1.8119106e-07,-0.78539819,1.6635517e-13,1.1229316e-11,1.2044876e-11,-4.9133746e-07,-4.2724667e-14,10.807078,2.3996336e-08,-2.7056095e-07
0.029449999,-1.8151289e-07,-0.78539819,1.6691664e-13,1.1266171e-11,1.2065361e-11,-4.9435192e-07,-4.2202251e-14,10.822786,2.2526235e-08,-2.6276777e-07
0.0295,-1.8181082e-07,-0.78539819,1.6747991e-13,1.1303096e-11,1.2085845e-11,-4.9723849e-07,-4.160102e-14,10.838494,2.1049058e-08,-2.5493279e-07
0.029549999,-1.8208463e-07,-0.78539819,1.6804498e-13,1.1340085e-11,1.210633e-11,-4.9999562e-07,-4.0918925e-14,10.854202,1.956516e-08,-2.4705821e-07
0.0296,-1.8233408e-07,-0.78539819,1.6861187e-13,1.1377135e-11,1.2126814e-11,-5.0262184e-07,-4.0153898e-14,10.86991,1.8074907e-08,-2.3914635e-07
0.029650001,-1.8255892e-07,-0.78539819,1.6918059e-13,1.141424e-11,1.2147299e-11,-5.0511562e-07,-3.930384e-14,10.885618,1.6578669e-08,-2.3119942e-07
0.0297,-1.8275892e-07,-0.78539819,1.6975115e-13,1.1451397e-11,1.2167783e-11,-5.0747542e-07,-3.8366645e-14,10.901326,1.5076816e-08,-2.232198e-07
0.029750001,-1.8293386e-07,-0.78539819,1.7032355e-13,1.1488598e-11,1.2188268e-11,-5.0969976e-07,-3.7340177e-14,10.917034,1.3569728e-08,-2.1520982e-07
0.0298,-1.8308349e-07,-0.78539819,1.708978e-13,1.1525841e-11,1.2208752e-11,-5.1178711e-07,-3.622228e-14,10.932742,1.2057785e-08,-2.0717185e-07
0.029850001,-1.8320756e-07,-0.78539819,1.7147391e-13,1.156312e-11,1.2229237e-11,-5.1373593e-07,-3.5010779e-14,10.94845,1.0541372e-08,-1.9910829e-07
0.029899999,-1.8330586e-07,-0.78539819,1.7205189e-13,1.1600429e-11,1.2249721e-11,-5.155448e-07,-3.3703471e-14,10.964158,9.0208792e-09,-1.9102158e-07
0.02995,-1.8337813e-07,-0.78539819,1.7263175e-13,1.1637765e-11,1.2270206e-11,-5.1721219e-07,-3.2298139e-14,10.979866,7.4966993e-09,-1.8291418e-07
0.029999999,-1.8342418e-07,-0.78539819,1.7321349e-13,1.167512e-11,1.229069e-11,-5.1873656e-07,-3.0792544e-14,10.995574,5.9692327e-09,-1.7478858e-07
0.03005,-1.8344375e-07,-0.78539819,1.7379713e-13,1.171249e-11,1.2311175e-11,-5.2011643e-07,-2.9184425e-14,11.011282,4.4388813e-09,-1.666473e-07
0.030099999,-1.8343661e-07,-0.78539819,1.7438268e-13,1.1749871e-11,1.2331659e-11,-5.2135033e-07,-2.7471494e-14,11.02699,2.9060512e-09,-1.5849287e-07
0.03015,-1.8340253e-07,-0.78539819,1.7497015e-13,1.1787257e-11,1.2352144e-11,-5.2243678e-07,-2.5651449e-14,11.042698,1.3711544e-09,-1.5032788e-07
0.030200001,-1.833413e-07,-0.78539819,1.7555952e-13,1.1824642e-11,1.2372628e-11,-5.233743e-07,-2.3721966e-14,11.058406,-1.6539388e-10,-1.4215493e-07
0.03025,-1.8325267e-07,-0.78539819,1.7615083e-13,1.1862021e-11,1.2393113e-11,-5.2416135e-07,-2.1680696e-14,11.074114,-1.703174e-09,-1.3397664e-07
0.030300001,-1.8313641e-07,-0.78539819,1.7674408e-13,1.1899388e-11,1.2413597e-11,-5.2479646e-07,-1.952527e-14,11.089822,-3.241762e-09,-1.2579569e-07
0.03035,-1.8299231e-07,-0.78539819,1.7733926e-13,1.1936738e-11,1.2434082e-11,-5.2527815e-07,-1.72533e-14,11.10553,-4.7807296e-09,-1.1761477e-07
0.030400001,-1.8282013e-07,-0.78539819,1.7793641e-13,1.1974065e-11,1.2454566e-11,-5.25605e-07,-1.4862376e-14,11.121238,-6.3196444e-09,-1.0943657e-07
0.030449999,-1.8261966e-07,-0.78539819,1.7853553e-13,1.2011364e-11,1.2475051e-11,-5.2577548e-07,-1.2350062e-14,11.136946,-7.8580698e-09,-1.0126385e-07
0.0305,-1.8239065e-07,-0.78539819,1.7913661e-13,1.2048629e-11,1.2495535e-11,-5.257881e-07,-9.7139094e-15,11.152654,-9.3955634e-09,-9.3099388e-08
0.030549999,-1.8213291e-07,-0.78539819,1.7973967e-13,1.2085855e-11,1.2516019e-11,-5.2564144e-07,-6.9514402e-15,11.168362,-1.0931681e-08,-8.4945981e-08
0.0306,-1.8184619e-07,-0.78539819,1.8034473e-13,1.2123034e-11,1.2536504e-11,-5.2533397e-07,-4.0601593e-15,11.18407,-1.2465974e-08,-7.6806458e-08
0.030649999,-1.8153027e-07,-0.78539819,1.8095178e-13,1.2160163e-11,1.2556988e-11,-5.2486428e-07,-1.0375499e-15,11.199778,-1.3997987e-08,-6.8683676e-08
0.0307,-1.8118494e-07,-0.78539819,1.8156083e-13,1.2197234e-11,1.2577473e-11,-5.2423087e-07,2.1189268e-15,11.215486,-1.5527261e-08,-6.0580525e-08
0.030750001,-1.8080998e-07,-0.78539819,1.821719e-13,1.2234242e-11,1.2597957e-11,-5.2343233e-07,5.4118307e-15,11.231194,-1.7053337e-08,-5.2499924e-08
0.0308,-1.8040515e-07,-0.78539819,1.8278499e-13,1.2271181e-11,1.2618442e-11,-5.2246713e-07,8.8437423e-15,11.246902,-1.8575744e-08,-4.4444814e-08
0.030850001,-1.7997026e-07,-0.78539819,1.8340012e-13,1.2308043e-11,1.2638926e-11,-5.2133385e-07,1.2417264e-14,11.262609,-2.0094014e-08,-3.6418164e-08
0.0309,-1.7954088e-07,-0.78539819,1.8401615e-13,1.2345037e-11,1.2659411e-11,-5.2024507e-07,1.5361134e-14,11.278317,-2.1615429e-08,-2.8302054e-08
0.030950001,-1.7915767e-07,-0.78539819,1.8463181e-13,1.2382396e-11,1.2679895e-11,-5.1944386e-07,1.6794193e-14,11.294025,-2.314837e-08,-1.9961417e-08
0.030999999,-1.7875162e-07,-0.78539819,1.8524929e-13,1.2419708e-11,1.270038e-11,-5.1851731e-07,1.8206436e-14,11.309733,-2.4677442e-08,-1.1631711e-08
0.03105,-1.7832275e-07,-0.78539819,1.8586857e-13,1.2456967e-11,1.2720864e-11,-5.1746554e-07,1.9595233e-14,11.325441,-2.6202212e-08,-3.3151908e-09
0.031099999,-1.7787109e-07,-0.78539819,1.8648967e-13,1.249417e-11,1.2741349e-11,-5.1628842e-07,2.0957906e-14,11.341149,-2.7722241e-08,4.9858699e-09
0.03115,-1.7739669e-07,-0.78539819,1.8711257e-13,1.2531311e-11,1.2761833e-11,-5.149862e-07,2.2291735e-14,11.356857,-2.9237084e-08,1.326918e-08
0.031199999,-1.7689959e-07,-0.78539819,1.8773728e-13,1.2568385e-11,1.2782318e-11,-5.1355886e-07,2.3593952e-14,11.372565,-3.07463e-08,2.1532431e-08
0.03125,-1.7637983e-07,-0.78539819,1.883638e-13,1.2605387e-11,1.2802802e-11,-5.1200652e-07,2.4861743e-14,11.388273,-3.2249435e-08,2.9773295e-08
0.031300001,-1.7583744e-07,-0.78539819,1.8899212e-13,1.2642313e-11,1.2823287e-11,-5.103293e-07,2.6092249e-14,11.403981,-3.3746041e-08,3.7989427e-08
0.031350002,-1.7527252e-07,-0.78539819,1.8962224e-13,1.2679157e-11,1.2843771e-11,-5.0852742e-07,2.7282564e-14,11.419689,-3.5235658e-08,4.6178467e-08
0.031399999,-1.7468508e-07,-0.78539819,1.9025418e-13,1.2715914e-11,1.2864256e-11,-5.0660094e-07,2.8429736e-14,11.435397,-3.6717825e-08,5.4338031e-08
0.03145,-1.7407521e-07,-0.78539819,1.9088793e-13,1.2752579e-11,1.288474e-11,-5.0455014e-07,2.9530767e-14,11.451105,-3.8192084e-08,6.2465723e-08
0.031500001,-1.7344296e-07,-0.78539819,1.9152347e-13,1.2789147e-11,1.2905225e-11,-5.0237526e-07,3.0582616e-14,11.466813,-3.9657966e-08,7.0559118e-08
0.031550001,-1.727884e-07,-0.78539819,1.9216082e-13,1.2825613e-11,1.2925709e-11,-5.000764e-07,3.1582189e-14,11.482521,-4.1114994e-08,7.8615798e-08
0.031599998,-1.7211161e-07,-0.78539819,1.9279999e-13,1.2861972e-11,1.2946194e-11,-4.9765396e-07,3.2526353e-14,11.498229,-4.2562704e-08,8.6633293e-08
0.031649999,-1.7141267e-07,-0.78539819,1.9344094e-13,1.2898217e-11,1.2966678e-11,-4.9510811e-07,3.3411926e-14,11.513937,-4.4000608e-08,9.4609142e-08
0.0317,-1.7069164e-07,-0.78539819,1.9408369e-13,1.2934345e-11,1.2987163e-11,-4.924392e-07,3.4235683e-14,11.529645,-4.5428234e-08,1.0254086e-07
0.031750001,-1.6994861e-07,-0.78539819,1.9472827e-13,1.297035e-11,1.3007647e-11,-4.896475e-07,3.4994343e-14,11.545353,-4.6845088e-08,1.1042594e-07
0.031800002,-1.6918368e-07,-0.78539819,1.9537463e-13,1.3006225e-11,1.3028132e-11,-4.8673343e-07,3.5684593e-14,11.561061,-4.8250683e-08,1.1826184e-07
0.031849999,-1.6839694e-07,-0.78539819,1.9602278e-13,1.3041968e-11,1.3048616e-11,-4.8369725e-07,3.6303066e-14,11.576769,-4.9644534e-08,1.2604605e-07
0.0319,-1.6758847e-07,-0.78539819,1.9667273e-13,1.307757e-11,1.30691e-11,-4.8053943e-07,3.684635e-14,11.592477,-5.1026138e-08,1.3377597e-07
0.031950001,-1.6675838e-07,-0.78539819,1.9732447e-13,1.3113028e-11,1.3089585e-11,-4.7726036e-07,3.7310988e-14,11.608185,-5.2394995e-08,1.4144906e-07
0.032000002,-1.6590678e-07,-0.78539819,1.9797801e-13,1.3148336e-11,1.3110069e-11,-4.7386038e-07,3.7693474e-14,11.623893,-5.3750608e-08,1.4906271e-07
0.032049999,-1.6503378e-07,-0.78539819,1.9863335e-13,1.3183487e-11,1.3130554e-11,-4.7034004e-07,3.7990261e-14,11.639601,-5.509246e-08,1.5661431e-07
0.032099999,-1.6413946e-07,-0.78539819,1.9929045e-13,1.3218478e-11,1.3151038e-11,-4.6669973e-07,3.819775e-14,11.655309,-5.6420053e-08,1.6410121e-07
0.03215,-1.6322397e-07,-0.78539819,1.9994935e-13,1.3253301e-11,1.3171523e-11,-4.6293999e-07,3.8312303e-14,11.671017,-5.7732862e-08,1.7152078e-07
0.032200001,-1.6228742e-07,-0.78539819,2.0061004e-13,1.3287951e-11,1.3192007e-11,-4.5906131e-07,3.8330233e-14,11.686725,-5.9030377e-08,1.7887034e-07
0.032249998,-1.6132992e-07,-0.78539819,2.012725e-13,1.3322424e-11,1.3212492e-11,-4.5506417e-07,3.8247803e-14,11.702433,-6.0312075e-08,1.8614722e-07
0.032299999,-1.603516e-07,-0.78539819,2.0193675e-13,1.3356712e-11,1.3232976e-11,-4.5094919e-07,3.8061232e-14,11.718141,-6.1577431e-08,1.9334871e-07
0.03235,-1.5935261e-07,-0.78539819,2.0260276e-13,1.3390812e-11,1.3253461e-11,-4.4671691e-07,3.7766702e-14,11.733849,-6.2825912e-08,2.0047209e-07
0.032400001,-1.5833305e-07,-0.78539819,2.0327055e-13,1.3424715e-11,1.3273945e-11,-4.4236791e-07,3.7360333e-14,11.749557,-6.4056991e-08,2.075146e-07
0.032450002,-1.5729309e-07,-0.78539819,2.0394011e-13,1.3458418e-11,1.329443e-11,-4.379028e-07,3.6838212e-14,11.765265,-6.5270136e-08,2.1447352e-07
