"time","dFFREG.dFFR.clock","dFFREG.dFFR.reset","dFFREG.delay.inertialDelaySensitive[1].x","dFFREG.delay.inertialDelaySensitive[1].y","dFFREG.delay.inertialDelaySensitive[2].x","dFFREG.delay.inertialDelaySensitive[2].y"
8.605,3,3,4,3,4,3
8.61,3,3,4,3,4,3
8.615,3,3,4,3,4,3
8.62,3,3,4,3,4,3
8.625,3,3,4,3,4,3
8.63,3,3,4,3,4,3
8.635,3,3,4,3,4,3
8.64,3,3,4,3,4,3
8.645,3,3,4,3,4,3
8.65,3,3,4,3,4,3
8.655,3,3,4,3,4,3
8.66,3,3,4,3,4,3
8.665,3,3,4,3,4,3
8.67,3,3,4,3,4,3
8.675,3,3,4,3,4,3
8.68,3,3,4,3,4,3
8.685,3,3,4,3,4,3
8.69,3,3,4,3,4,3
8.695,3,3,4,3,4,3
8.7,3,3,4,3,4,3
8.705,3,3,4,3,4,3
8.71,3,3,4,3,4,3
8.715,3,3,4,3,4,3
8.72,3,3,4,3,4,3
8.725,3,3,4,3,4,3
8.73,3,3,4,3,4,3
8.735,3,3,4,3,4,3
8.74,3,3,4,3,4,3
8.745,3,3,4,3,4,3
8.75,3,3,4,3,4,3
8.755,3,3,4,3,4,3
8.76,3,3,4,3,4,3
8.765,3,3,4,3,4,3
8.77,3,3,4,3,4,3
8.775,3,3,4,3,4,3
8.78,3,3,4,3,4,3
8.785,3,3,4,3,4,3
8.79,3,3,4,3,4,3
8.795,3,3,4,3,4,3
8.8,3,3,4,3,4,3
8.805,3,3,4,3,4,3
8.81,3,3,4,3,4,3
8.815,3,3,4,3,4,3
8.82,3,3,4,3,4,3
8.825,3,3,4,3,4,3
8.83,3,3,4,3,4,3
8.835,3,3,4,3,4,3
8.84,3,3,4,3,4,3
8.845,3,3,4,3,4,3
8.85,3,3,4,3,4,3
8.855,3,3,4,3,4,3
8.86,3,3,4,3,4,3
8.865,3,3,4,3,4,3
8.87,3,3,4,3,4,3
8.875,3,3,4,3,4,3
8.88,3,3,4,3,4,3
8.885,3,3,4,3,4,3
8.89,3,3,4,3,4,3
8.895,3,3,4,3,4,3
8.9,3,3,4,3,4,3
8.905,3,3,4,3,4,3
8.91,3,3,4,3,4,3
8.915,3,3,4,3,4,3
8.92,3,3,4,3,4,3
8.925,3,3,4,3,4,3
8.93,3,3,4,3,4,3
8.935,3,3,4,3,4,3
8.94,3,3,4,3,4,3
8.945,3,3,4,3,4,3
8.95,3,3,4,3,4,3
8.955,3,3,4,3,4,3
8.96,3,3,4,3,4,3
8.965,3,3,4,3,4,3
8.97,3,3,4,3,4,3
8.975,3,3,4,3,4,3
8.98,3,3,4,3,4,3
8.985,3,3,4,3,4,3
8.99,3,3,4,3,4,3
8.995,3,3,4,3,4,3
9,3,3,4,3,4,3
9.005,3,3,4,3,4,3
9.01,3,3,4,3,4,3
9.015,3,3,4,3,4,3
9.02,3,3,4,3,4,3
9.025,3,3,4,3,4,3
9.03,3,3,4,3,4,3
9.035,3,3,4,3,4,3
9.04,3,3,4,3,4,3
9.045,3,3,4,3,4,3
9.05,3,3,4,3,4,3
9.055,3,3,4,3,4,3
9.06,3,3,4,3,4,3
9.065,3,3,4,3,4,3
9.07,3,3,4,3,4,3
9.075,3,3,4,3,4,3
9.08,3,3,4,3,4,3
9.085,3,3,4,3,4,3
9.09,3,3,4,3,4,3
9.095,3,3,4,3,4,3
9.1,3,3,4,3,4,3
9.105,3,3,4,3,4,3
9.11,3,3,4,3,4,3
9.115,3,3,4,3,4,3
9.12,3,3,4,3,4,3
9.125,3,3,4,3,4,3
9.13,3,3,4,3,4,3
9.135,3,3,4,3,4,3
9.14,3,3,4,3,4,3
9.145,3,3,4,3,4,3
9.15,3,3,4,3,4,3
9.155,3,3,4,3,4,3
9.16,3,3,4,3,4,3
9.165,3,3,4,3,4,3
9.17,3,3,4,3,4,3
9.175,3,3,4,3,4,3
9.18,3,3,4,3,4,3
9.185,3,3,4,3,4,3
9.19,3,3,4,3,4,3
9.195,3,3,4,3,4,3
9.2,3,3,4,3,4,3
9.205,3,3,4,3,4,3
9.21,3,3,4,3,4,3
9.215,3,3,4,3,4,3
9.22,3,3,4,3,4,3
9.225,3,3,4,3,4,3
9.23,3,3,4,3,4,3
9.235,3,3,4,3,4,3
9.24,3,3,4,3,4,3
9.245,3,3,4,3,4,3
9.25,3,3,4,3,4,3
9.255,3,3,4,3,4,3
9.26,3,3,4,3,4,3
9.265,3,3,4,3,4,3
9.27,3,3,4,3,4,3
9.275,3,3,4,3,4,3
9.28,3,3,4,3,4,3
9.285,3,3,4,3,4,3
9.29,3,3,4,3,4,3
9.295,3,3,4,3,4,3
9.3,3,3,4,3,4,3
9.305,3,3,4,3,4,3
9.31,3,3,4,3,4,3
9.315,3,3,4,3,4,3
9.32,3,3,4,3,4,3
9.325,3,3,4,3,4,3
9.33,3,3,4,3,4,3
9.335,3,3,4,3,4,3
9.34,3,3,4,3,4,3
9.345,3,3,4,3,4,3
9.35,3,3,4,3,4,3
9.355,3,3,4,3,4,3
9.36,3,3,4,3,4,3
9.365,3,3,4,3,4,3
9.37,3,3,4,3,4,3
9.375,3,3,4,3,4,3
9.38,3,3,4,3,4,3
9.385,3,3,4,3,4,3
9.39,3,3,4,3,4,3
9.395,3,3,4,3,4,3
9.4,3,3,4,3,4,3
9.405,3,3,4,3,4,3
9.41,3,3,4,3,4,3
9.415,3,3,4,3,4,3
9.42,3,3,4,3,4,3
9.425,3,3,4,3,4,3
9.43,3,3,4,3,4,3
9.435,3,3,4,3,4,3
9.44,3,3,4,3,4,3
9.445,3,3,4,3,4,3
9.45,3,3,4,3,4,3
9.455,3,3,4,3,4,3
9.46,3,3,4,3,4,3
9.465,3,3,4,3,4,3
9.47,3,3,4,3,4,3
9.475,3,3,4,3,4,3
9.48,3,3,4,3,4,3
9.485,3,3,4,3,4,3
9.49,3,3,4,3,4,3
9.495,3,3,4,3,4,3
9.5,3,3,4,3,4,3
9.505,3,3,4,3,4,3
9.51,3,3,4,3,4,3
9.515,3,3,4,3,4,3
9.52,3,3,4,3,4,3
9.525,3,3,4,3,4,3
9.53,3,3,4,3,4,3
9.535,3,3,4,3,4,3
9.54,3,3,4,3,4,3
9.545,3,3,4,3,4,3
9.55,3,3,4,3,4,3
9.555,3,3,4,3,4,3
9.56,3,3,4,3,4,3
9.565,3,3,4,3,4,3
9.57,3,3,4,3,4,3
9.575,3,3,4,3,4,3
9.58,3,3,4,3,4,3
9.585,3,3,4,3,4,3
9.59,3,3,4,3,4,3
9.595,3,3,4,3,4,3
9.6,3,3,4,3,4,3
9.605,3,3,4,3,4,3
9.61,3,3,4,3,4,3
9.615,3,3,4,3,4,3
9.62,3,3,4,3,4,3
9.625,3,3,4,3,4,3
9.63,3,3,4,3,4,3
9.635,3,3,4,3,4,3
9.64,3,3,4,3,4,3
9.645,3,3,4,3,4,3
9.65,3,3,4,3,4,3
9.655,3,3,4,3,4,3
9.66,3,3,4,3,4,3
9.665,3,3,4,3,4,3
9.67,3,3,4,3,4,3
9.675,3,3,4,3,4,3
9.68,3,3,4,3,4,3
9.685,3,3,4,3,4,3
9.69,3,3,4,3,4,3
9.695,3,3,4,3,4,3
9.7,3,3,4,3,4,3
9.705,3,3,4,3,4,3
9.71,3,3,4,3,4,3
9.715,3,3,4,3,4,3
9.72,3,3,4,3,4,3
9.725,3,3,4,3,4,3
9.73,3,3,4,3,4,3
9.735,3,3,4,3,4,3
9.74,3,3,4,3,4,3
9.745,3,3,4,3,4,3
9.75,3,3,4,3,4,3
9.755,3,3,4,3,4,3
9.76,3,3,4,3,4,3
9.765,3,3,4,3,4,3
9.77,3,3,4,3,4,3
9.775,3,3,4,3,4,3
9.78,3,3,4,3,4,3
9.785,3,3,4,3,4,3
9.79,3,3,4,3,4,3
9.795,3,3,4,3,4,3
9.8,3,3,4,3,4,3
9.805,3,3,4,3,4,3
9.81,3,3,4,3,4,3
9.815,3,3,4,3,4,3
9.82,3,3,4,3,4,3
9.825,3,3,4,3,4,3
9.83,3,3,4,3,4,3
9.835,3,3,4,3,4,3
9.84,3,3,4,3,4,3
9.845,3,3,4,3,4,3
9.85,3,3,4,3,4,3
9.855,3,3,4,3,4,3
9.86,3,3,4,3,4,3
9.865,3,3,4,3,4,3
9.87,3,3,4,3,4,3
9.875,3,3,4,3,4,3
9.88,3,3,4,3,4,3
9.885,3,3,4,3,4,3
9.89,3,3,4,3,4,3
9.895,3,3,4,3,4,3
9.9,3,3,4,3,4,3
9.905,3,3,4,3,4,3
9.91,3,3,4,3,4,3
9.915,3,3,4,3,4,3
9.92,3,3,4,3,4,3
9.925,3,3,4,3,4,3
9.93,3,3,4,3,4,3
9.935,3,3,4,3,4,3
9.94,3,3,4,3,4,3
9.945,3,3,4,3,4,3
9.95,3,3,4,3,4,3
9.955,3,3,4,3,4,3
9.96,3,3,4,3,4,3
9.965,3,3,4,3,4,3
9.97,3,3,4,3,4,3
9.975,3,3,4,3,4,3
9.98,3,3,4,3,4,3
9.985,3,3,4,3,4,3
9.99,3,3,4,3,4,3
9.995,3,3,4,3,4,3
10,3,3,4,3,4,3
10,4,3,4,3,2,3
10.005,4,3,4,3,2,3
10.01,4,3,4,3,2,3
10.015,4,3,4,3,2,3
10.02,4,3,4,3,2,3
10.025,4,3,4,3,2,3
10.03,4,3,4,3,2,3
10.035,4,3,4,3,2,3
10.04,4,3,4,3,2,3
10.045,4,3,4,3,2,3
10.05,4,3,4,3,2,3
10.055,4,3,4,3,2,3
10.06,4,3,4,3,2,3
10.065,4,3,4,3,2,3
10.07,4,3,4,3,2,3
10.075,4,3,4,3,2,3
10.08,4,3,4,3,2,3
10.085,4,3,4,3,2,3
10.09,4,3,4,3,2,3
10.095,4,3,4,3,2,3
10.1,4,3,4,3,2,3
10.105,4,3,4,3,2,3
10.11,4,3,4,3,2,3
10.115,4,3,4,3,2,3
10.12,4,3,4,3,2,3
10.125,4,3,4,3,2,3
10.13,4,3,4,3,2,3
10.135,4,3,4,3,2,3
10.14,4,3,4,3,2,3
10.145,4,3,4,3,2,3
10.15,4,3,4,3,2,3
10.155,4,3,4,3,2,3
10.16,4,3,4,3,2,3
10.165,4,3,4,3,2,3
10.17,4,3,4,3,2,3
10.175,4,3,4,3,2,3
10.18,4,3,4,3,2,3
10.185,4,3,4,3,2,3
10.19,4,3,4,3,2,3
10.195,4,3,4,3,2,3
10.2,4,3,4,3,2,3
10.205,4,3,4,3,2,3
10.21,4,3,4,3,2,3
10.215,4,3,4,3,2,3
10.22,4,3,4,3,2,3
10.225,4,3,4,3,2,3
10.23,4,3,4,3,2,3
10.235,4,3,4,3,2,3
10.24,4,3,4,3,2,3
10.245,4,3,4,3,2,3
10.25,4,3,4,3,2,3
10.255,4,3,4,3,2,3
10.26,4,3,4,3,2,3
10.265,4,3,4,3,2,3
10.27,4,3,4,3,2,3
10.275,4,3,4,3,2,3
10.28,4,3,4,3,2,3
10.285,4,3,4,3,2,3
10.29,4,3,4,3,2,3
10.295,4,3,4,3,2,3
10.3,4,3,4,3,2,3
10.305,4,3,4,3,2,3
10.31,4,3,4,3,2,3
10.315,4,3,4,3,2,3
10.32,4,3,4,3,2,3
10.325,4,3,4,3,2,3
10.33,4,3,4,3,2,3
10.335,4,3,4,3,2,3
10.34,4,3,4,3,2,3
10.345,4,3,4,3,2,3
10.35,4,3,4,3,2,3
10.355,4,3,4,3,2,3
10.36,4,3,4,3,2,3
10.365,4,3,4,3,2,3
10.37,4,3,4,3,2,3
10.375,4,3,4,3,2,3
10.38,4,3,4,3,2,3
10.385,4,3,4,3,2,3
10.39,4,3,4,3,2,3
10.395,4,3,4,3,2,3
10.4,4,3,4,3,2,3
10.405,4,3,4,3,2,3
10.41,4,3,4,3,2,3
10.415,4,3,4,3,2,3
10.42,4,3,4,3,2,3
10.425,4,3,4,3,2,3
10.43,4,3,4,3,2,3
10.435,4,3,4,3,2,3
10.44,4,3,4,3,2,3
10.445,4,3,4,3,2,3
10.45,4,3,4,3,2,3
10.455,4,3,4,3,2,3
10.46,4,3,4,3,2,3
10.465,4,3,4,3,2,3
10.47,4,3,4,3,2,3
10.475,4,3,4,3,2,3
10.48,4,3,4,3,2,3
10.485,4,3,4,3,2,3
10.49,4,3,4,3,2,3
10.495,4,3,4,3,2,3
10.5,4,3,4,3,2,3
10.505,4,3,4,3,2,3
10.51,4,3,4,3,2,3
10.515,4,3,4,3,2,3
10.52,4,3,4,3,2,3
10.525,4,3,4,3,2,3
10.53,4,3,4,3,2,3
10.535,4,3,4,3,2,3
10.54,4,3,4,3,2,3
10.545,4,3,4,3,2,3
10.55,4,3,4,3,2,3
10.555,4,3,4,3,2,3
10.56,4,3,4,3,2,3
10.565,4,3,4,3,2,3
10.57,4,3,4,3,2,3
10.575,4,3,4,3,2,3
10.58,4,3,4,3,2,3
10.585,4,3,4,3,2,3
10.59,4,3,4,3,2,3
10.595,4,3,4,3,2,3
10.6,4,3,4,3,2,3
10.605,4,3,4,3,2,3
10.61,4,3,4,3,2,3
10.615,4,3,4,3,2,3
10.62,4,3,4,3,2,3
10.625,4,3,4,3,2,3
10.63,4,3,4,3,2,3
10.635,4,3,4,3,2,3
10.64,4,3,4,3,2,3
10.645,4,3,4,3,2,3
10.65,4,3,4,3,2,3
10.655,4,3,4,3,2,3
10.66,4,3,4,3,2,3
10.665,4,3,4,3,2,3
10.67,4,3,4,3,2,3
10.675,4,3,4,3,2,3
10.68,4,3,4,3,2,3
10.685,4,3,4,3,2,3
10.69,4,3,4,3,2,3
10.695,4,3,4,3,2,3
10.7,4,3,4,3,2,3
10.705,4,3,4,3,2,3
10.71,4,3,4,3,2,3
10.715,4,3,4,3,2,3
10.72,4,3,4,3,2,3
10.725,4,3,4,3,2,3
10.73,4,3,4,3,2,3
10.735,4,3,4,3,2,3
10.74,4,3,4,3,2,3
10.745,4,3,4,3,2,3
10.75,4,3,4,3,2,3
10.755,4,3,4,3,2,3
10.76,4,3,4,3,2,3
10.765,4,3,4,3,2,3
10.77,4,3,4,3,2,3
10.775,4,3,4,3,2,3
10.78,4,3,4,3,2,3
10.785,4,3,4,3,2,3
10.79,4,3,4,3,2,3
10.795,4,3,4,3,2,3
10.8,4,3,4,3,2,3
10.805,4,3,4,3,2,3
10.81,4,3,4,3,2,3
10.815,4,3,4,3,2,3
10.82,4,3,4,3,2,3
10.825,4,3,4,3,2,3
10.83,4,3,4,3,2,3
10.835,4,3,4,3,2,3
10.84,4,3,4,3,2,3
10.845,4,3,4,3,2,3
10.85,4,3,4,3,2,3
10.855,4,3,4,3,2,3
10.86,4,3,4,3,2,3
10.865,4,3,4,3,2,3
10.87,4,3,4,3,2,3
10.875,4,3,4,3,2,3
10.88,4,3,4,3,2,3
10.885,4,3,4,3,2,3
10.89,4,3,4,3,2,3
10.895,4,3,4,3,2,3
10.9,4,3,4,3,2,3
10.905,4,3,4,3,2,3
10.91,4,3,4,3,2,3
10.915,4,3,4,3,2,3
10.92,4,3,4,3,2,3
10.925,4,3,4,3,2,3
10.93,4,3,4,3,2,3
10.935,4,3,4,3,2,3
10.94,4,3,4,3,2,3
10.945,4,3,4,3,2,3
10.95,4,3,4,3,2,3
10.955,4,3,4,3,2,3
10.96,4,3,4,3,2,3
10.965,4,3,4,3,2,3
10.97,4,3,4,3,2,3
10.975,4,3,4,3,2,3
10.98,4,3,4,3,2,3
10.985,4,3,4,3,2,3
10.99,4,3,4,3,2,3
10.995,4,3,4,3,2,3
11,4,3,4,3,2,3
11,3,3,4,3,2,3
11.005,3,3,4,3,2,3
11.01,3,3,4,3,2,3
11.015,3,3,4,3,2,3
11.02,3,3,4,3,2,3
11.025,3,3,4,3,2,3
11.03,3,3,4,3,2,3
11.035,3,3,4,3,2,3
11.04,3,3,4,3,2,3
11.045,3,3,4,3,2,3
11.05,3,3,4,3,2,3
11.055,3,3,4,3,2,3
11.06,3,3,4,3,2,3
11.065,3,3,4,3,2,3
11.07,3,3,4,3,2,3
11.075,3,3,4,3,2,3
11.08,3,3,4,3,2,3
11.085,3,3,4,3,2,3
11.09,3,3,4,3,2,3
11.095,3,3,4,3,2,3
11.1,3,3,4,3,2,3
11.105,3,3,4,3,2,3
11.11,3,3,4,3,2,3
11.115,3,3,4,3,2,3
11.12,3,3,4,3,2,3
11.125,3,3,4,3,2,3
11.13,3,3,4,3,2,3
11.135,3,3,4,3,2,3
11.14,3,3,4,3,2,3
11.145,3,3,4,3,2,3
11.15,3,3,4,3,2,3
11.155,3,3,4,3,2,3
11.16,3,3,4,3,2,3
11.165,3,3,4,3,2,3
11.17,3,3,4,3,2,3
11.175,3,3,4,3,2,3
11.18,3,3,4,3,2,3
11.185,3,3,4,3,2,3
11.19,3,3,4,3,2,3
11.195,3,3,4,3,2,3
11.2,3,3,4,3,2,3
11.205,3,3,4,3,2,3
11.21,3,3,4,3,2,3
11.215,3,3,4,3,2,3
11.22,3,3,4,3,2,3
11.225,3,3,4,3,2,3
11.23,3,3,4,3,2,3
11.235,3,3,4,3,2,3
11.24,3,3,4,3,2,3
11.245,3,3,4,3,2,3
11.25,3,3,4,3,2,3
11.255,3,3,4,3,2,3
11.26,3,3,4,3,2,3
11.265,3,3,4,3,2,3
11.27,3,3,4,3,2,3
11.275,3,3,4,3,2,3
11.28,3,3,4,3,2,3
11.285,3,3,4,3,2,3
11.29,3,3,4,3,2,3
11.295,3,3,4,3,2,3
11.3,3,3,4,3,2,3
11.305,3,3,4,3,2,3
11.31,3,3,4,3,2,3
11.315,3,3,4,3,2,3
11.32,3,3,4,3,2,3
11.325,3,3,4,3,2,3
11.33,3,3,4,3,2,3
11.335,3,3,4,3,2,3
11.34,3,3,4,3,2,3
11.345,3,3,4,3,2,3
11.35,3,3,4,3,2,3
11.355,3,3,4,3,2,3
11.36,3,3,4,3,2,3
11.365,3,3,4,3,2,3
11.37,3,3,4,3,2,3
11.375,3,3,4,3,2,3
11.38,3,3,4,3,2,3
11.385,3,3,4,3,2,3
11.39,3,3,4,3,2,3
11.395,3,3,4,3,2,3
11.4,3,3,4,3,2,3
11.405,3,3,4,3,2,3
11.41,3,3,4,3,2,3
11.415,3,3,4,3,2,3
11.42,3,3,4,3,2,3
11.425,3,3,4,3,2,3
11.43,3,3,4,3,2,3
11.435,3,3,4,3,2,3
11.44,3,3,4,3,2,3
11.445,3,3,4,3,2,3
11.45,3,3,4,3,2,3
11.455,3,3,4,3,2,3
11.46,3,3,4,3,2,3
11.465,3,3,4,3,2,3
11.47,3,3,4,3,2,3
11.475,3,3,4,3,2,3
11.48,3,3,4,3,2,3
11.485,3,3,4,3,2,3
11.49,3,3,4,3,2,3
11.495,3,3,4,3,2,3
11.5,3,3,4,3,2,3
11.505,3,3,4,3,2,3
11.51,3,3,4,3,2,3
11.515,3,3,4,3,2,3
11.52,3,3,4,3,2,3
11.525,3,3,4,3,2,3
11.53,3,3,4,3,2,3
11.535,3,3,4,3,2,3
11.54,3,3,4,3,2,3
11.545,3,3,4,3,2,3
11.55,3,3,4,3,2,3
11.555,3,3,4,3,2,3
11.56,3,3,4,3,2,3
11.565,3,3,4,3,2,3
11.57,3,3,4,3,2,3
11.575,3,3,4,3,2,3
11.58,3,3,4,3,2,3
11.585,3,3,4,3,2,3
11.59,3,3,4,3,2,3
11.595,3,3,4,3,2,3
11.6,3,3,4,3,2,3
11.605,3,3,4,3,2,3
11.61,3,3,4,3,2,3
11.615,3,3,4,3,2,3
11.62,3,3,4,3,2,3
11.625,3,3,4,3,2,3
11.63,3,3,4,3,2,3
11.635,3,3,4,3,2,3
11.64,3,3,4,3,2,3
11.645,3,3,4,3,2,3
11.65,3,3,4,3,2,3
11.655,3,3,4,3,2,3
11.66,3,3,4,3,2,3
11.665,3,3,4,3,2,3
11.67,3,3,4,3,2,3
11.675,3,3,4,3,2,3
11.68,3,3,4,3,2,3
11.685,3,3,4,3,2,3
11.69,3,3,4,3,2,3
11.695,3,3,4,3,2,3
11.7,3,3,4,3,2,3
11.705,3,3,4,3,2,3
11.71,3,3,4,3,2,3
11.715,3,3,4,3,2,3
11.72,3,3,4,3,2,3
11.725,3,3,4,3,2,3
11.73,3,3,4,3,2,3
11.735,3,3,4,3,2,3
11.74,3,3,4,3,2,3
11.745,3,3,4,3,2,3
11.75,3,3,4,3,2,3
11.755,3,3,4,3,2,3
11.76,3,3,4,3,2,3
11.765,3,3,4,3,2,3
11.77,3,3,4,3,2,3
11.775,3,3,4,3,2,3
11.78,3,3,4,3,2,3
11.785,3,3,4,3,2,3
11.79,3,3,4,3,2,3
11.795,3,3,4,3,2,3
11.8,3,3,4,3,2,3
11.805,3,3,4,3,2,3
11.81,3,3,4,3,2,3
11.815,3,3,4,3,2,3
11.82,3,3,4,3,2,3
11.825,3,3,4,3,2,3
11.83,3,3,4,3,2,3
11.835,3,3,4,3,2,3
11.84,3,3,4,3,2,3
11.845,3,3,4,3,2,3
11.85,3,3,4,3,2,3
11.855,3,3,4,3,2,3
11.86,3,3,4,3,2,3
11.865,3,3,4,3,2,3
11.87,3,3,4,3,2,3
11.875,3,3,4,3,2,3
11.88,3,3,4,3,2,3
11.885,3,3,4,3,2,3
11.89,3,3,4,3,2,3
11.895,3,3,4,3,2,3
11.9,3,3,4,3,2,3
11.905,3,3,4,3,2,3
11.91,3,3,4,3,2,3
11.915,3,3,4,3,2,3
11.92,3,3,4,3,2,3
11.925,3,3,4,3,2,3
11.93,3,3,4,3,2,3
11.935,3,3,4,3,2,3
11.94,3,3,4,3,2,3
11.945,3,3,4,3,2,3
11.95,3,3,4,3,2,3
11.955,3,3,4,3,2,3
11.96,3,3,4,3,2,3
11.965,3,3,4,3,2,3
11.97,3,3,4,3,2,3
11.975,3,3,4,3,2,3
11.98,3,3,4,3,2,3
11.985,3,3,4,3,2,3
11.99,3,3,4,3,2,3
11.995,3,3,4,3,2,3
12,3,3,4,3,2,3
12,3,3,4,3,2,3
12.005,3,3,4,3,2,3
12.01,3,3,4,3,2,3
12.015,3,3,4,3,2,3
12.02,3,3,4,3,2,3
12.025,3,3,4,3,2,3
12.03,3,3,4,3,2,3
12.035,3,3,4,3,2,3
12.04,3,3,4,3,2,3
12.045,3,3,4,3,2,3
12.05,3,3,4,3,2,3
12.055,3,3,4,3,2,3
12.06,3,3,4,3,2,3
12.065,3,3,4,3,2,3
12.07,3,3,4,3,2,3
12.075,3,3,4,3,2,3
12.08,3,3,4,3,2,3
12.085,3,3,4,3,2,3
12.09,3,3,4,3,2,3
12.095,3,3,4,3,2,3
12.1,3,3,4,3,2,3
12.105,3,3,4,3,2,3
12.11,3,3,4,3,2,3
12.115,3,3,4,3,2,3
12.12,3,3,4,3,2,3
12.125,3,3,4,3,2,3
12.13,3,3,4,3,2,3
12.135,3,3,4,3,2,3
12.14,3,3,4,3,2,3
12.145,3,3,4,3,2,3
12.15,3,3,4,3,2,3
12.155,3,3,4,3,2,3
12.16,3,3,4,3,2,3
12.165,3,3,4,3,2,3
12.17,3,3,4,3,2,3
12.175,3,3,4,3,2,3
12.18,3,3,4,3,2,3
12.185,3,3,4,3,2,3
12.19,3,3,4,3,2,3
12.195,3,3,4,3,2,3
12.2,3,3,4,3,2,3
12.205,3,3,4,3,2,3
12.21,3,3,4,3,2,3
12.215,3,3,4,3,2,3
12.22,3,3,4,3,2,3
12.225,3,3,4,3,2,3
12.23,3,3,4,3,2,3
12.235,3,3,4,3,2,3
12.24,3,3,4,3,2,3
12.245,3,3,4,3,2,3
12.25,3,3,4,3,2,3
12.255,3,3,4,3,2,3
12.26,3,3,4,3,2,3
12.265,3,3,4,3,2,3
12.27,3,3,4,3,2,3
12.275,3,3,4,3,2,3
12.28,3,3,4,3,2,3
12.285,3,3,4,3,2,3
12.29,3,3,4,3,2,3
12.295,3,3,4,3,2,3
12.3,3,3,4,3,2,3
12.305,3,3,4,3,2,3
12.31,3,3,4,3,2,3
12.315,3,3,4,3,2,3
12.32,3,3,4,3,2,3
12.325,3,3,4,3,2,3
12.33,3,3,4,3,2,3
12.335,3,3,4,3,2,3
12.34,3,3,4,3,2,3
12.345,3,3,4,3,2,3
12.35,3,3,4,3,2,3
12.355,3,3,4,3,2,3
12.36,3,3,4,3,2,3
12.365,3,3,4,3,2,3
12.37,3,3,4,3,2,3
12.375,3,3,4,3,2,3
12.38,3,3,4,3,2,3
12.385,3,3,4,3,2,3
12.39,3,3,4,3,2,3
12.395,3,3,4,3,2,3
12.4,3,3,4,3,2,3
12.405,3,3,4,3,2,3
12.41,3,3,4,3,2,3
12.415,3,3,4,3,2,3
12.42,3,3,4,3,2,3
12.425,3,3,4,3,2,3
12.43,3,3,4,3,2,3
12.435,3,3,4,3,2,3
12.44,3,3,4,3,2,3
12.445,3,3,4,3,2,3
12.45,3,3,4,3,2,3
12.455,3,3,4,3,2,3
12.46,3,3,4,3,2,3
12.465,3,3,4,3,2,3
12.47,3,3,4,3,2,3
12.475,3,3,4,3,2,3
12.48,3,3,4,3,2,3
12.485,3,3,4,3,2,3
12.49,3,3,4,3,2,3
12.495,3,3,4,3,2,3
12.5,3,3,4,3,2,3
12.505,3,3,4,3,2,3
12.51,3,3,4,3,2,3
12.515,3,3,4,3,2,3
12.52,3,3,4,3,2,3
12.525,3,3,4,3,2,3
12.53,3,3,4,3,2,3
12.535,3,3,4,3,2,3
12.54,3,3,4,3,2,3
12.545,3,3,4,3,2,3
12.55,3,3,4,3,2,3
12.555,3,3,4,3,2,3
12.56,3,3,4,3,2,3
12.565,3,3,4,3,2,3
12.57,3,3,4,3,2,3
12.575,3,3,4,3,2,3
12.58,3,3,4,3,2,3
12.585,3,3,4,3,2,3
12.59,3,3,4,3,2,3
12.595,3,3,4,3,2,3
12.6,3,3,4,3,2,3
12.605,3,3,4,3,2,3
12.61,3,3,4,3,2,3
12.615,3,3,4,3,2,3
12.62,3,3,4,3,2,3
12.625,3,3,4,3,2,3
12.63,3,3,4,3,2,3
12.635,3,3,4,3,2,3
12.64,3,3,4,3,2,3
12.645,3,3,4,3,2,3
12.65,3,3,4,3,2,3
12.655,3,3,4,3,2,3
12.66,3,3,4,3,2,3
12.665,3,3,4,3,2,3
12.67,3,3,4,3,2,3
12.675,3,3,4,3,2,3
12.68,3,3,4,3,2,3
12.685,3,3,4,3,2,3
12.69,3,3,4,3,2,3
12.695,3,3,4,3,2,3
12.7,3,3,4,3,2,3
12.705,3,3,4,3,2,3
12.71,3,3,4,3,2,3
12.715,3,3,4,3,2,3
12.72,3,3,4,3,2,3
12.725,3,3,4,3,2,3
12.73,3,3,4,3,2,3
12.735,3,3,4,3,2,3
12.74,3,3,4,3,2,3
12.745,3,3,4,3,2,3
12.75,3,3,4,3,2,3
12.755,3,3,4,3,2,3
12.76,3,3,4,3,2,3
12.765,3,3,4,3,2,3
12.77,3,3,4,3,2,3
12.775,3,3,4,3,2,3
12.78,3,3,4,3,2,3
12.785,3,3,4,3,2,3
12.79,3,3,4,3,2,3
12.795,3,3,4,3,2,3
12.8,3,3,4,3,2,3
12.805,3,3,4,3,2,3
12.81,3,3,4,3,2,3
12.815,3,3,4,3,2,3
12.82,3,3,4,3,2,3
12.825,3,3,4,3,2,3
12.83,3,3,4,3,2,3
12.835,3,3,4,3,2,3
12.84,3,3,4,3,2,3
12.845,3,3,4,3,2,3
12.85,3,3,4,3,2,3
12.855,3,3,4,3,2,3
12.86,3,3,4,3,2,3
12.865,3,3,4,3,2,3
12.87,3,3,4,3,2,3
12.875,3,3,4,3,2,3
12.88,3,3,4,3,2,3
12.885,3,3,4,3,2,3
12.89,3,3,4,3,2,3
12.895,3,3,4,3,2,3
12.9,3,3,4,3,2,3
12.905,3,3,4,3,2,3
12.91,3,3,4,3,2,3
12.915,3,3,4,3,2,3
12.92,3,3,4,3,2,3
