"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]","voltageController.PI_d.x","voltageController.PI_q.x"
1.065,22.5867077200397,132.226672230753,-74.9657220078502,117.741051300761,-1.22343866807537,3.26697360922326
1.0655,22.652830687944,132.265209393598,-74.965588313793,117.740680363772,-1.22383843076282,3.2680799685347
1.066,22.7189729078161,132.303680095529,-74.9654548733023,117.740310129704,-1.22423752464487,3.26918448394721
1.0665,22.7851343464544,132.342084432369,-74.9653216859309,117.739940597321,-1.22463595061419,3.27028715789295
1.067,22.8513149707052,132.38042249987,-74.9651887512324,117.73957176539,-1.22503370956308,3.27138799280306
1.0675,22.9175147474634,132.418694393713,-74.9650560687609,117.739203632677,-1.2254308023834,3.27248699110773
1.068,22.9837336436719,132.456900209503,-74.9649236380712,117.738836197952,-1.22582722996662,3.2735841552361
1.0685,23.0499716263217,132.495040042774,-74.9647914587188,117.738469459986,-1.22622299320377,3.27467948761635
1.069,23.1162286624524,132.533113988989,-74.9646595302596,117.738103417552,-1.22661809298545,3.27577299067559
1.0695,23.1825047191513,132.571122143532,-74.9645278522505,117.737738069423,-1.22701253020185,3.2768646668399
1.07,23.2487997635542,132.609064601718,-74.9643964242488,117.737373414377,-1.22740630574272,3.27795451853432
1.0705,23.3151137628449,132.646941458786,-74.9642652458125,117.737009451191,-1.22779942049737,3.2790425481828
1.071,23.3814466842551,132.684752809898,-74.9641343165002,117.736646178645,-1.22819187535467,3.28012875820823
1.0715,23.4477984950649,132.722498750144,-74.9640036358714,117.73628359552,-1.22858367120304,3.2812131510324
1.072,23.5141691626022,132.760179374538,-74.9638732034858,117.735921700601,-1.22897480893044,3.28229572907601
1.0725,23.5805586542431,132.797794778017,-74.9637430189042,117.735560492671,-1.2293652894244,3.28337649475862
1.073,23.6469669374115,132.835345055443,-74.9636130816876,117.735199970518,-1.22975511357197,3.28445545049869
1.0735,23.7133939795794,132.872830301601,-74.9634833913981,117.734840132931,-1.23014428225975,3.28553259871352
1.074,23.7798397482669,132.910250611199,-74.9633539475982,117.734480978699,-1.23053279637385,3.28660794181925
1.0745,23.8463042110417,132.947606078869,-74.963224749851,117.734122506615,-1.23092065679993,3.28768148223087
1.075,23.9127873355197,132.984896799164,-74.9630957977204,117.733764715473,-1.23130786442316,3.28875322236218
1.0755,23.9792890893646,133.02212286656,-74.9629670907707,117.733407604069,-1.23169442012823,3.2898231646258
1.076,24.0458094402878,133.059284375454,-74.9628386285672,117.7330511712,-1.23208032479936,3.29089131143313
1.0765,24.1123483560488,133.096381420166,-74.9627104106757,117.732695415665,-1.23246557932025,3.29195766519437
1.077,24.1789058044549,133.133414094935,-74.9625824366624,117.732340336266,-1.23285018457414,3.29302222831847
1.0775,24.2454817533609,133.170382493923,-74.9624547060945,117.731985931805,-1.23323414144373,3.29408500321316
1.078,24.3120761706697,133.20728671121,-74.9623272185397,117.731632201086,-1.23361745081126,3.29514599228489
1.0785,24.3786890243317,133.244126840798,-74.9621999735663,117.731279142917,-1.23400011355844,3.29620519793887
1.079,24.4453202823453,133.280902976608,-74.9620729707433,117.730926756105,-1.23438213056646,3.29726262257901
1.0795,24.5119699127563,133.317615212479,-74.9619462096405,117.730575039461,-1.23476350271601,3.29831826860794
1.08,24.5786378836585,133.354263642171,-74.961819689828,117.730223991795,-1.23514423088726,3.29937213842698
1.0805,24.645324163193,133.390848359362,-74.961693410877,117.729873611921,-1.23552431595983,3.30042423443613
1.081,24.7120287195488,133.427369457647,-74.9615673723588,117.729523898656,-1.23590375881285,3.30147455903406
1.0815,24.7787515209626,133.463827030541,-74.9614415738459,117.729174850815,-1.23628256032489,3.3025231146181
1.082,24.8454925339879,133.500221188695,-74.9613160148496,117.728826467038,-1.2366607215453,3.30356990406649
1.0825,24.9122517256841,133.536552038124,-74.961190694898,117.728478746013,-1.23703824347759,3.30461493012852
1.083,24.9790290669762,133.572819646754,-74.961065613656,117.728131686828,-1.23741512674661,3.30565819448781
1.0835,25.0458245262689,133.609024107989,-74.9609407706977,117.727785288303,-1.23779137223097,3.30669969954239
1.084,25.1126380720135,133.645165515154,-74.9608161655978,117.727439549264,-1.23816698080876,3.30773944768905
1.0845,25.1794696727083,133.681243961497,-74.9606917979316,117.727094468534,-1.23854195335758,3.30877744132331
1.085,25.2463192968984,133.717259540185,-74.9605676672751,117.726750044942,-1.23891629075454,3.30981368283944
1.0855,25.313186913176,133.753212344309,-74.9604437732048,117.726406277316,-1.23928999387621,3.31084817463045
1.086,25.3800724901796,133.789102466879,-74.9603201152981,117.726063164487,-1.23966306359867,3.31188091908804
1.0865,25.4469759965949,133.824930000825,-74.9601966931327,117.725720705286,-1.24003550079747,3.31291191860263
1.087,25.513897401154,133.860695039,-74.9600735062871,117.725378898549,-1.24040730634766,3.31394117556332
1.0875,25.580836672636,133.896397674174,-74.9599505543404,117.72503774311,-1.24077848112375,3.3149686923579
1.088,25.6477937798665,133.93203799904,-74.9598278368725,117.724697237808,-1.24114902599973,3.31599447137283
1.0885,25.7147686917178,133.967616106206,-74.9597053534636,117.724357381481,-1.24151894184905,3.31701851499324
1.089,25.7817613771087,134.003132088203,-74.9595831036948,117.72401817297,-1.24188822954463,3.31804082560289
1.0895,25.8487718050047,134.038586037479,-74.9594610871476,117.723679611118,-1.24225688995887,3.31906140558421
1.09,25.9157999444179,134.073978046401,-74.9593393034045,117.72334169477,-1.2426249239636,3.32008025731823
1.0905,25.9828457644067,134.109308207255,-74.9592177520482,117.723004422772,-1.24299233243012,3.32109738318461
1.091,26.0499092340762,134.144576612243,-74.9590964326624,117.722667793971,-1.24335911622918,3.32211278556162
1.0915,26.116990322578,134.179783353488,-74.9589753448312,117.722331807217,-1.24372527623097,3.32312646682613
1.092,26.18408899911,134.214928523028,-74.9588544881393,117.721996461362,-1.24409081330513,3.32413842935358
1.0925,26.2512052329164,134.250012212817,-74.9587338621723,117.721661755259,-1.24445572832073,3.325148675518
1.093,26.3183389932881,134.285034514729,-74.9586134665161,117.721327687761,-1.2448200221463,3.32615720769198
1.0935,26.3854902495621,134.319995520553,-74.9584933007574,117.720994257727,-1.24518369564977,3.32716402824666
1.094,26.4526589711218,134.354895321994,-74.9583733644837,117.720661464014,-1.24554674969853,3.32816913955173
1.0945,26.5198451273968,134.389734010674,-74.9582536572828,117.720329305482,-1.24590918515936,3.32917254397542
1.095,26.587048687863,134.42451167813,-74.9581341787433,117.719997780994,-1.2462710028985,3.33017424388446
1.0955,26.6542696220427,134.459228415814,-74.9580149284544,117.719666889412,-1.24663220378158,3.3311742416441
1.096,26.7215078995041,134.493884315094,-74.957895906006,117.719336629601,-1.24699278867364,3.33217253961811
1.0965,26.7887634898618,134.528479467253,-74.9577771109886,117.71900700043,-1.24735275843916,3.33316914016871
1.097,26.8560363627763,134.563013963488,-74.9576585429932,117.718678000765,-1.247712113942,3.33416404565664
1.0975,26.9233264879546,134.597487894911,-74.9575402016117,117.718349629479,-1.24807085604543,3.33515725844109
1.098,26.9906338351493,134.631901352547,-74.9574220864364,117.718021885443,-1.24842898561212,3.3361487808797
1.0985,27.0579583741594,134.666254427335,-74.9573041970602,117.71769476753,-1.24878650350414,3.33713861532857
1.099,27.1253000748298,134.700547210129,-74.9571865330769,117.717368274617,-1.24914341058294,3.33812676414222
1.0995,27.1926589070513,134.734779791694,-74.9570690940808,117.717042405582,-1.24949970770936,3.33911322967362
1.1,27.2600348407609,134.768952262709,-74.9569518796666,117.716717159302,-1.24985539574365,3.34009801427413
1.1005,27.3274278459412,134.803064713765,-74.95683488943,117.716392534659,-1.2502104755454,3.34108112029353
1.101,27.394837892621,134.837117235367,-74.9567181229671,117.716068530536,-1.25056494797361,3.34206255007999
1.1015,27.4622649508748,134.87110991793,-74.9566015798747,117.715745145817,-1.25091881388663,3.34304230598005
1.102,27.529708990823,134.905042851781,-74.9564852597503,117.715422379388,-1.25127207414219,3.34402039033864
1.1025,27.5971699826318,134.93891612716,-74.9563691621919,117.715100230137,-1.25162472959738,3.34499680549905
1.103,27.6646478965131,134.972729834216,-74.9562532867982,117.714778696953,-1.25197678110867,3.3459715538029
1.1035,27.7321426974732,135.00648412583,-74.9561376329723,117.714457778165,-1.25232823018884,3.34694463944081
1.104,27.799654360521,135.040179035686,-74.95602220049,117.71413747317,-1.25267907710439,3.34791606309287
1.1045,27.8671828560071,135.073814653648,-74.9559069889519,117.713817780862,-1.25302932270967,3.34888582709517
1.105,27.9347281543001,135.107391069821,-74.9557919979584,117.713498700137,-1.25337896786181,3.34985393379186
1.1055,28.0022902258137,135.140908374228,-74.9556772271101,117.713180229889,-1.25372801341738,3.35082038552562
1.106,28.0698690410063,135.174366656811,-74.9555626760087,117.712862369015,-1.25407646023238,3.35178518463767
1.1065,28.1374645703813,135.207766007426,-74.9554483442562,117.712545116414,-1.25442430916223,3.35274833346774
1.107,28.205076784487,135.24110651585,-74.9553342314552,117.712228470986,-1.25477156106177,3.35370983435407
1.1075,28.2727056539163,135.274388271775,-74.9552203372089,117.711912431634,-1.25511821678526,3.35466968963344
1.108,28.340351149307,135.30761136481,-74.9551066611214,117.711596997261,-1.25546427718636,3.35562790164107
1.1085,28.4080132413415,135.340775884483,-74.9549932027972,117.711282166772,-1.25580974311818,3.35658447271072
1.109,28.4756919007472,135.373881920237,-74.9548799618411,117.710967939076,-1.25615461543319,3.35753940517462
1.1095,28.5433870982957,135.40692956143,-74.9547669378591,117.710654313079,-1.25649889498332,3.35849270136344
1.11,28.6110988048036,135.439918897338,-74.9546541304574,117.710341287693,-1.25684258261986,3.35944436360638
1.1105,28.6788269911318,135.472850017153,-74.9545415392428,117.710028861829,-1.25718567919353,3.36039439423103
1.111,28.7465716281859,135.505723009983,-74.954429163823,117.709717034402,-1.25752818555444,3.36134279556347
1.1115,28.814332686916,135.53853796485,-74.954317003806,117.709405804327,-1.25787010255209,3.36228956992821
1.112,28.8821101383165,135.571294970694,-74.9542050588006,117.709095170521,-1.25821143103538,3.36323471964821
1.1125,28.9499039534264,135.603994116368,-74.954093328416,117.708785131901,-1.25855217185261,3.36417824704484
1.113,29.0177141033289,135.63663549064,-74.9539818122622,117.70847568739,-1.25889232585145,3.36512015443787
1.1135,29.0855405591518,135.669219182195,-74.9538705099497,117.708166835908,-1.25923189387896,3.36606044414553
1.114,29.153383292067,135.701745279632,-74.9537594210897,117.70785857638,-1.2595708767816,3.3669991184844
1.1145,29.2212422732908,135.734213871462,-74.9536485452938,117.707550907731,-1.25990927540519,3.36793617976949
1.115,29.2891174740836,135.766625046113,-74.9535378821745,117.707243828887,-1.26024709059493,3.36887163031417
1.1155,29.3570088657502,135.798978891927,-74.9534274313446,117.706937338777,-1.26058432319541,3.36980547243022
1.116,29.4249164196393,135.831275497159,-74.9533171924178,117.706631436332,-1.26092097405058,3.37073770842775
1.1165,29.492840107144,135.863514949977,-74.953207165008,117.706326120483,-1.26125704400375,3.37166834061527
1.117,29.5607798997012,135.895697338464,-74.9530973487301,117.706021390165,-1.26159253389762,3.37259737129963
1.1175,29.6287357687921,135.927822750616,-74.9529877431994,117.705717244311,-1.26192744457423,3.37352480278601
1.118,29.6967076859419,135.959891274343,-74.9528783480319,117.70541368186,-1.26226177687499,3.37445063737794
1.1185,29.7646956227195,135.991902997465,-74.9527691628441,117.70511070175,-1.26259553164068,3.3753748773773
1.119,29.832699550738,136.023858007717,-74.9526601872531,117.704808302921,-1.26292870971142,3.37629752508427
1.1195,29.9007194416542,136.055756392747,-74.9525514208766,117.704506484314,-1.2632613119267,3.37721858279734
1.12,29.9687552671691,136.087598240115,-74.9524428633331,117.704205244874,-1.26359333912533,3.37813805281333
1.1205,30.0368069990272,136.119383637292,-74.9523345142414,117.703904583545,-1.26392479214549,3.37905593742733
1.121,30.1048746090168,136.151112671662,-74.9522263732212,117.703604499275,-1.26425567182471,3.37997223893274
1.1215,30.1729580689701,136.18278543052,-74.9521184398924,117.703304991011,-1.26458597899984,3.38088695962124
1.122,30.2410573507629,136.214402001075,-74.9520107138759,117.703006057704,-1.2649157145071,3.38180010178277
1.1225,30.3091724263148,136.245962470444,-74.951903194793,117.702707698306,-1.26524487918201,3.38271166770557
1.123,30.3773032675889,136.277466925658,-74.9517958822656,117.702409911769,-1.26557347385946,3.3836216596761
1.1235,30.445449846592,136.308915453657,-74.9516887759162,117.70211269705,-1.26590149937364,3.38453007997909
1.124,30.5136121353744,136.340308141293,-74.951581875368,117.701816053104,-1.26622895655808,3.38543693089751
1.1245,30.5817901060298,136.37164507533,-74.9514751802448,117.701519978891,-1.26655584624565,3.38634221471257
1.125,30.6499837306956,136.402926342439,-74.9513686901707,117.701224473369,-1.26688216926851,3.3872459337037
1.1255,30.7181929815527,136.434152029203,-74.9512624047708,117.700929535501,-1.26720792645819,3.38814809014854
1.126,30.7864178308251,136.465322222117,-74.9511563236705,117.70063516425,-1.26753311864548,3.38904868632297
1.1265,30.8546582507804,136.496437007584,-74.951050446496,117.700341358581,-1.26785774666053,3.38994772450103
1.127,30.9229142137295,136.527496471915,-74.9509447728739,117.70004811746,-1.26818181133278,3.390845206955
1.1275,30.9911856920266,136.558500701334,-74.9508393024316,117.699755439856,-1.26850531349098,3.3917411359553
1.128,31.0594726580691,136.589449781973,-74.9507340347969,117.699463324739,-1.2688282539632,3.39263551377058
1.1285,31.1277750842977,136.620343799872,-74.9506289695984,117.699171771079,-1.26915063357679,3.39352834266762
1.129,31.1960929431963,136.65118284098,-74.9505241064651,117.69888077785,-1.26947245315843,3.39441962491139
1.1295,31.2644262072918,136.681966991158,-74.9504194450267,117.698590344028,-1.26979371353408,3.39530936276498
1.13,31.3327748491543,136.712696336171,-74.9503149849135,117.698300468587,-1.270114415529,3.39619755848967
1.1305,31.4011388413971,136.743370961695,-74.9502107257563,117.698011150507,-1.27043455996774,3.39708421434486
1.131,31.4695181566763,136.773990953314,-74.9501066671866,117.697722388767,-1.27075414767415,3.39796933258806
1.1315,31.5379127676912,136.804556396519,-74.9500028088365,117.697434182348,-1.27107317947135,3.39885291547494
1.132,31.606322647184,136.83506737671,-74.9498991503386,117.697146530234,-1.27139165618176,3.39973496525926
1.1325,31.6747477679397,136.865523979193,-74.9497956913261,117.696859431408,-1.27170957862708,3.40061548419289
1.133,31.7431881027863,136.895926289184,-74.949692431433,117.696572884857,-1.27202694762829,3.40149447452581
1.1335,31.8116436245946,136.926274391803,-74.9495893702935,117.69628688957,-1.27234376400564,3.40237193850609
1.134,31.8801143062784,136.95656837208,-74.9494865075428,117.696001444535,-1.27266002857865,3.40324787837987
1.1345,31.948600120794,136.986808314949,-74.9493838428164,117.695716548743,-1.27297574216614,3.40412229639138
1.135,32.0171010411406,137.016994305254,-74.9492813757505,117.695432201188,-1.27329090558615,3.40499519478291
1.1355,32.08561704036,137.047126427742,-74.9491791059819,117.695148400864,-1.27360551965604,3.4058665757948
1.136,32.1541480915367,137.077204767068,-74.9490770331481,117.694865146767,-1.27391958519239,3.40673644166546
1.1365,32.2226941677978,137.107229407793,-74.948975156887,117.694582437894,-1.27423310301106,3.40760479463133
1.137,32.2912552423132,137.137200434384,-74.9488734768371,117.694300273246,-1.27454607392716,3.40847163692689
1.1375,32.3598312882949,137.167117931214,-74.9487719926377,117.694018651822,-1.27485849875507,3.40933697078465
1.138,32.4284222789979,137.19698198256,-74.9486707039283,117.693737572625,-1.2751703783084,3.41020079843513
1.1385,32.4970281877194,137.226792672606,-74.9485696103495,117.69345703466,-1.27548171340003,3.41106312210688
1.139,32.565648987799,137.256550085439,-74.9484687115421,117.693177036932,-1.27579250484207,3.41192394402643
1.1395,32.6342846526187,137.286254305054,-74.9483680071477,117.69289757845,-1.27610275344588,3.41278326641832
1.14,32.7029351556032,137.315905415348,-74.9482674968083,117.692618658221,-1.27641246002207,3.41364109150507
1.1405,32.7716004702191,137.345503500123,-74.9481671801666,117.692340275257,-1.27672162538049,3.41449742150719
1.141,32.8402805699754,137.375048643087,-74.9480670568659,117.69206242857,-1.27703025033019,3.41535225864316
1.1415,32.9089754284235,137.404540927851,-74.9479671265501,117.691785117173,-1.27733833567951,3.41620560512941
1.142,32.9776850191569,137.433980437929,-74.9478673888637,117.691508340084,-1.27764588223597,3.41705746318034
1.1425,33.0464093158112,137.463367256741,-74.9477678434517,117.691232096318,-1.27795289080634,3.41790783500828
1.143,33.1151482920643,137.492701467608,-74.9476684899597,117.690956384895,-1.27825936219663,3.41875672282353
1.1435,33.183901921636,137.521983153757,-74.9475693280339,117.690681204835,-1.27856529721203,3.41960412883429
1.144,33.2526701782884,137.551212398316,-74.9474703573212,117.690406555161,-1.278870696657,3.4204500552467
1.1445,33.3214530358254,137.580389284317,-74.9473715774689,117.690132434895,-1.27917556133518,3.42129450426482
1.145,33.390250468093,137.609513894695,-74.9472729881251,117.689858843063,-1.27947989204943,3.4221374780906
1.1455,33.4590624492834,137.638586311756,-74.9471745889696,117.68958577874,-1.27978368960871,3.42297897895617
1.146,33.5278889542773,137.66760661658,-74.9470763797498,117.689313241097,-1.28008695483574,3.42381900916008
1.1465,33.5967299558852,137.696574893835,-74.9469783599956,117.689041228988,-1.28038968850483,3.42465757077488
1.147,33.6655854281239,137.72549122606,-74.9468805293577,117.688769741446,-1.28069189141573,3.42549466599441
1.1475,33.7344553450518,137.754355695697,-74.9467828874872,117.688498777505,-1.28099356436742,3.42633029701037
1.148,33.8033396807692,137.783168385087,-74.946685434036,117.6882283362,-1.28129470815806,3.42716446601234
1.1485,33.8722384094181,137.811929376474,-74.9465881686566,117.687958416568,-1.28159532358501,3.42799717518775
1.149,33.9411515051823,137.840638752002,-74.9464910910018,117.687689017648,-1.28189541144482,3.42882842672189
1.1495,34.0100789422872,137.869296593717,-74.9463942007254,117.687420138481,-1.28219497253324,3.42965822279788
1.15,34.0790206950001,137.897902983566,-74.9462974974814,117.687151778108,-1.2824940076452,3.43048656559668
1.1505,34.1479767376296,137.926458003395,-74.9462009809247,117.686883935574,-1.28279251757483,3.43131345729707
1.151,34.2169470445262,137.954961734952,-74.9461046507106,117.686616609923,-1.28309050311541,3.43213890007566
1.1515,34.2859315900819,137.983414259884,-74.9460085064951,117.686349800203,-1.28338796505945,3.43296289610686
1.152,34.35493034873,138.01181565974,-74.9459125479347,117.686083505462,-1.28368490419858,3.4337854475629
1.1525,34.4239432949456,138.040166015966,-74.9458167746865,117.68581772475,-1.28398132132366,3.43460655661377
1.153,34.4929704032449,138.06846540991,-74.9457211864083,117.685552457119,-1.28427721722467,3.43542622542728
1.1535,34.5620116481858,138.09671392282,-74.9456257827584,117.685287701623,-1.28457259269081,3.43624445616901
1.154,34.6310670043675,138.124911635839,-74.9455305633956,117.685023457316,-1.2848674485104,3.43706125100231
1.1545,34.7001364464305,138.153058630014,-74.9454355279795,117.684759723256,-1.28516178547096,3.43787661208828
1.155,34.7692199490565,138.181154986289,-74.9453406761702,117.6844964985,-1.28545560435915,3.43869054158579
1.1555,34.8383174869686,138.209200785505,-74.9452460076282,117.684233782108,-1.28574890596079,3.43950304165145
1.156,34.9074290349311,138.237196108405,-74.9451515220148,117.683971573143,-1.28604169106086,3.44031411443962
1.1565,34.9765545677495,138.265141035626,-74.9450572189919,117.683709870666,-1.2863339604435,3.44112376210238
1.157,35.0456940602704,138.293035647708,-74.9449630982218,117.683448673744,-1.286625714892,3.44193198678953
1.1575,35.1148474873815,138.320880025084,-74.9448691593677,117.683187981441,-1.28691695518877,3.4427387906486
1.158,35.1840148240116,138.348674248088,-74.9447754020931,117.682927792827,-1.2872076821154,3.44354417582482
1.1585,35.2531960451306,138.376418396951,-74.9446818260621,117.682668106971,-1.28749789645261,3.44434814446111
1.159,35.3223911257492,138.404112551801,-74.9445884309396,117.682408922944,-1.28778759898024,3.44515069869809
1.1595,35.3916000409194,138.431756792663,-74.9444952163908,117.682150239819,-1.2880767904773,3.44595184067407
1.16,35.4608227657339,138.459351199458,-74.9444021820818,117.68189205667,-1.28836547172191,3.44675157252503
1.1605,35.5300592753262,138.486895852006,-74.9443093276791,117.681634372574,-1.28865364349134,3.44754989638462
1.161,35.5993095448709,138.514390830021,-74.9442166528497,117.681377186608,-1.28894130656196,3.44834681438414
1.1615,35.6685735495833,138.541836213117,-74.9441241572614,117.681120497852,-1.28922846170929,3.44914232865255
1.162,35.7378512647194,138.5692320808,-74.9440318405824,117.680864305387,-1.28951510970797,3.44993644131646
1.1625,35.807142665576,138.596578512475,-74.9439397024816,117.680608608294,-1.28980125133175,3.45072915450011
1.163,35.8764477274908,138.623875587441,-74.9438477426285,117.680353405659,-1.29008688735351,3.45152047032536
1.1635,35.9457664258417,138.651123384893,-74.9437559606931,117.680098696566,-1.29037201854524,3.4523103909117
1.164,36.0150987360478,138.678321983924,-74.943664356346,117.679844480104,-1.29065664567804,3.45309891837624
1.1645,36.0844446335684,138.705471463517,-74.9435729292584,117.679590755362,-1.29094076952212,3.45388605483367
1.165,36.1538040939034,138.732571902555,-74.9434816791021,117.679337521429,-1.2912243908468,3.4546718023963
1.1655,36.2231770925934,138.759623379814,-74.9433906055495,117.679084777398,-1.2915075104205,3.45545616317402
1.166,36.2925636052193,138.786625973963,-74.9432997082736,117.678832522364,-1.29179012901074,3.45623913927431
1.1665,36.3619636074026,138.813579763568,-74.9432089869478,117.678580755421,-1.29207224738414,3.45702073280219
1.167,36.4313770748051,138.840484827088,-74.9431184412463,117.678329475667,-1.29235386630643,3.45780094586029
1.1675,36.5008039831289,138.867341242876,-74.9430280708438,117.678078682199,-1.29263498654242,3.45857978054876
1.168,36.5702443081166,138.89414908918,-74.9429378754155,117.67782837412,-1.292915608856,3.45935723896533
1.1685,36.6396980255511,138.92090844414,-74.9428478546374,117.677578550529,-1.29319573401018,3.46013332320524
1.169,36.7091651112555,138.947619385791,-74.9427580081858,117.677329210532,-1.29347536276701,3.46090803536128
1.1695,36.7786455410929,138.974281992061,-74.942668335738,117.677080353232,-1.29375449588766,3.46168137752378
1.17,36.848139290967,139.00089634077,-74.9425788369713,117.676831977737,-1.29403313413237,3.46245335178055
1.1705,36.9176463368215,139.027462509631,-74.9424895115641,117.676584083154,-1.29431127826045,3.46322396021694
1.171,36.9871666546399,139.053980576252,-74.942400359195,117.676336668595,-1.29458892903029,3.4639932049158
1.1715,37.0567002204463,139.080450618132,-74.9423113795436,117.67608973317,-1.29486608719935,3.46476108795745
1.172,37.1262470103044,139.106872712661,-74.9422225722896,117.675843275992,-1.29514275352416,3.46552761141972
1.1725,37.1958070003182,139.133246937123,-74.9421339371137,117.675597296176,-1.29541892876032,3.4662927773779
1.173,37.2653801666315,139.159573368693,-74.9420454736969,117.675351792839,-1.29569461366247,3.46705658790477
1.1735,37.334966485428,139.185852084439,-74.9419571817208,117.675106765098,-1.29596980898435,3.46781904507055
1.174,37.4045659329314,139.21208316132,-74.9418690608678,117.674862212073,-1.29624451547873,3.46858015094293
1.1745,37.4741784854053,139.238266676186,-74.9417811108208,117.674618132885,-1.29651873389744,3.46933990758703
1.175,37.5438041191529,139.264402705777,-74.941693331263,117.674374526657,-1.29679246499137,3.47009831706543
1.1755,37.6134428105173,139.290491326726,-74.9416057218785,117.674131392513,-1.29706570951045,3.47085538143812
1.176,37.6830945358814,139.316532615557,-74.941518282352,117.673888729579,-1.29733846820367,3.47161110276253
1.1765,37.7527592716678,139.342526648683,-74.9414310123684,117.673646536982,-1.29761074181904,3.47236548309349
1.177,37.8224369943387,139.368473502409,-74.9413439116137,117.673404813852,-1.29788253110365,3.47311852448323
1.1775,37.8921276803958,139.394373252928,-74.9412569797741,117.67316355932,-1.2981538368036,3.4738702289814
1.178,37.9618313063806,139.420225976325,-74.9411702165364,117.672922772517,-1.29842465966403,3.47462059863503
1.1785,38.0315478488743,139.446031748574,-74.9410836215882,117.672682452577,-1.29869500042913,3.47536963548853
1.179,38.1012772844972,139.47179064554,-74.9409971946175,117.672442598637,-1.29896485984209,3.47611734158369
1.1795,38.1710195899093,139.497502742976,-74.9409109353129,117.672203209834,-1.29923423864516,3.47686371895965
1.18,38.2407747418101,139.523168116524,-74.9408248433637,117.671964285305,-1.2995031375796,3.47760876965294
1.1805,38.3105427169386,139.548786841716,-74.9407389184595,117.671725824191,-1.29977155738569,3.47835249569742
1.181,38.3803234920728,139.574358993973,-74.9406531602909,117.671487825635,-1.30003949880274,3.4790948991243
1.1815,38.4501170440303,139.599884648604,-74.9405675685487,117.671250288779,-1.30030696256907,3.4798359819621
1.182,38.519923349668,139.625363880807,-74.9404821429243,117.671013212769,-1.30057394942203,3.48057574623671
1.1825,38.589742385882,139.650796765668,-74.94039688311,117.670776596752,-1.30084046009795,3.48131419397131
1.183,38.6595741296077,139.67618337816,-74.9403117887983,117.670540439875,-1.3011064953322,3.4820513271864
1.1835,38.7294185578195,139.701523793148,-74.9402268596826,117.670304741289,-1.30137205585915,3.48278714789979
1.184,38.7992756082868,139.726818626828,-74.9401420939067,117.670069495843,-1.30163714823493,3.48352167462577
1.1845,38.8691452900542,139.75206751245,-74.9400574924286,117.669834706196,-1.30190176844522,3.48425489592661
1.185,38.9390275848945,139.77727045996,-74.939973055128,117.669600372017,-1.30216591652686,3.48498681184408
1.1855,39.0089224698647,139.802427544785,-74.9398887816976,117.669366492454,-1.30242959322117,3.48571742441609
1.186,39.07882992206,139.82753884226,-74.9398046718305,117.669133066656,-1.30269279926861,3.48644673567835
1.1865,39.148749918613,139.852604427618,-74.9397207252204,117.668900093776,-1.30295553540883,3.48717474766431
1.187,39.2186824366943,139.877624375999,-74.9396369415615,117.668667572964,-1.30321780238063,3.48790146240516
1.1875,39.2886274535119,139.902598762445,-74.9395533205485,117.668435503376,-1.30347960092197,3.48862688192986
1.188,39.3585849463119,139.927527661899,-74.9394698618768,117.668203884166,-1.30374093176999,3.48935100826508
1.1885,39.4285548923775,139.95241114921,-74.9393865652421,117.667972714492,-1.30400179566096,3.49007384343525
1.189,39.4985372690298,139.977249299127,-74.9393034303408,117.667741993512,-1.30426219333035,3.49079538946252
1.1895,39.5685320536271,140.002042186303,-74.9392204568696,117.667511720386,-1.30452212551274,3.49151564836677
1.19,39.6385392235656,140.026789885293,-74.939137644526,117.667281894274,-1.30478159294191,3.49223462216562
1.1905,39.7085587562784,140.051492470556,-74.9390549930078,117.66705251434,-1.30504059635076,3.49295231287439
1.191,39.7785906292364,140.07615001645,-74.9389725020134,117.666823579748,-1.30529913647137,3.49366872250612
1.1915,39.8486348199476,140.10076259724,-74.9388901712419,117.666595089664,-1.30555721403495,3.49438385307155
1.192,39.9186913059572,140.12533028709,-74.9388080003926,117.666367043253,-1.30581482977188,3.49509770657915
1.1925,39.9887600648479,140.149853160067,-74.9387259891656,117.666139439686,-1.30607198441167,3.49581028503508
1.193,40.0588410742394,140.174331290141,-74.9386441372612,117.665912278132,-1.30632867868299,3.49652159044319
1.1935,40.1289343117885,140.198764751183,-74.9385624443807,117.665685557762,-1.30658491331365,3.49723162480503
1.194,40.1990397551893,140.223153616965,-74.9384809102254,117.665459277748,-1.30684068903061,3.49794039011983
1.1945,40.2691573821728,140.247497961165,-74.9383995344975,117.665233437267,-1.30709600655996,3.49864788838452
1.195,40.3392871705069,140.271797857358,-74.9383183168995,117.665008035492,-1.30735086662694,3.49935412159371
1.1955,40.4094290979967,140.296053379023,-74.9382372571346,117.664783071601,-1.30760526995593,3.50005909173965
1.196,40.4795831424842,140.320264599541,-74.9381563549063,117.664558544772,-1.30785921727045,3.50076280081231
1.1965,40.549749281848,140.344431592195,-74.9380756099188,117.664334454187,-1.30811270929315,3.5014652507993
1.197,40.6199274940038,140.368554430167,-74.9379950218768,117.664110799025,-1.30836574674583,3.50216644368588
1.1975,40.690117756904,140.392633186543,-74.9379145904853,117.66388757847,-1.30861833034941,3.502866381455
