"time","converter_e.singlePhaseElectroMagneticConverter[1].Phi.re","converter_e.singlePhaseElectroMagneticConverter[2].Phi.im","loss_m.Phi.im","loss_m.Phi.re"
3.105,-0.00639736703424058,0.0886165518657046,-0.0886165518657216,0.00639736703425982
3.11,-0.00923691780109186,0.0921364188635868,-0.0921364188636038,0.0092369178011111
3.115,-0.0121856415504953,0.0955642016837372,-0.0955642016837543,0.0121856415505145
3.12,-0.015240561660751,0.0988965314758824,-0.0988965314758995,0.0152405616607702
3.125,-0.0183986209170074,0.102130123759241,-0.102130123759258,0.0183986209170266
3.13,-0.0216566561387923,0.105261794091914,-0.105261794091931,0.0216566561388116
3.135,-0.0250114410778655,0.108288436961766,-0.108288436961783,0.0250114410778847
3.14,-0.0284596381901828,0.111207060470215,-0.111207060470232,0.028459638190202
3.145,-0.0319977901450281,0.114014796686472,-0.11401479668649,0.0319977901450474
3.15,-0.0356223620577071,0.116708880945672,-0.116708880945689,0.0356223620577263
3.155,-0.0393297321119265,0.119286662196635,-0.119286662196653,0.0393297321119457
3.16,-0.0431162529782735,0.121745557664627,-0.121745557664644,0.0431162529782927
3.165,-0.0469781240660089,0.124083164761471,-0.124083164761489,0.0469781240660281
3.17,-0.0509114937350145,0.126297181838186,-0.126297181838204,0.0509114937350337
3.175,-0.0549124366546847,0.128385432723409,-0.128385432723426,0.0549124366547039
3.18,-0.0589769785364226,0.130345845831742,-0.130345845831759,0.0589769785364418
3.185,-0.0631010920027433,0.132176465320808,-0.132176465320825,0.0631010920027625
3.19,-0.0672806531073603,0.133875505939783,-0.1338755059398,0.0672806531073795
3.195,-0.0715114965045223,0.135441298341963,-0.135441298341981,0.0715114965045415
3.2,-0.0757894033788768,0.13687230905721,-0.136872309057228,0.075789403378896
3.205,-0.0801101450317233,0.138167083171561,-0.138167083171579,0.0801101450317425
3.21,-0.0844694109761829,0.139324359860756,-0.139324359860773,0.0844694109762021
3.215,-0.0888628571851303,0.140343008092774,-0.140343008092792,0.0888628571851495
3.22,-0.0932861075000224,0.14122203243382,-0.141222032433837,0.0932861075000416
3.225,-0.0977347620303286,0.141960563533127,-0.141960563533144,0.0977347620303478
3.23,-0.102204414166447,0.142557832656395,-0.142557832656413,0.102204414166466
3.235,-0.106690603777168,0.143013280067482,-0.143013280067499,0.106690603777187
3.24,-0.111188865452027,0.143326464060362,-0.14332646406038,0.111188865452046
3.245,-0.115694720423734,0.143497088118022,-0.143497088118039,0.115694720423753
3.25,-0.120203696619421,0.14352495110964,-0.143524951109658,0.12020369661944
3.255,-0.12471130982441,0.143410022859897,-0.143410022859914,0.124711309824429
3.26,-0.129213070721966,0.143152436294805,-0.143152436294823,0.129213070721985
3.265,-0.133704499386565,0.142752455557686,-0.142752455557703,0.133704499386585
3.27,-0.138181126387415,0.142210483907085,-0.142210483907103,0.138181126387434
3.275,-0.142638507329334,0.141526999831946,-0.141526999831963,0.142638507329354
3.28,-0.147072202588767,0.14070271354571,-0.140702713545727,0.147072202588786
3.285,-0.151477800882021,0.13973844594164,-0.139738445941658,0.151477800882041
3.29,-0.155850918623309,0.13863516084337,-0.138635160843388,0.155850918623329
3.295,-0.160187204787515,0.137393927795393,-0.137393927795411,0.160187204787534
3.3,-0.164482344968231,0.136015949179691,-0.136015949179708,0.164482344968251
3.305,-0.168732065136791,0.134502611233319,-0.134502611233337,0.16873206513681
3.31,-0.17293213688291,0.13285541663385,-0.132855416633867,0.172932136882929
3.315,-0.177078381550227,0.131076005420826,-0.131076005420843,0.177078381550246
3.32,-0.181166664251988,0.129166076288475,-0.129166076288493,0.181166664252007
3.325,-0.185192918994326,0.127127542858012,-0.127127542858029,0.185192918994345
3.33,-0.189153138932839,0.124962426574881,-0.124962426574899,0.189153138932858
3.335,-0.193043383237855,0.122672875064267,-0.122672875064284,0.193043383237874
3.34,-0.196859775475856,0.120261141930235,-0.120261141930252,0.196859775475875
3.345,-0.200598503315123,0.117729569566072,-0.11772956956609,0.200598503315143
3.35,-0.204255850574371,0.115080686268671,-0.115080686268688,0.20425585057439
3.355,-0.20782817568972,0.112317113988843,-0.112317113988861,0.207828175689739
3.36,-0.211311923120521,0.109441592491516,-0.109441592491533,0.21131192312054
3.365,-0.214703603041657,0.106456923079894,-0.106456923079911,0.214703603041676
3.37,-0.217999834978923,0.103366055553634,-0.103366055553652,0.217999834978942
3.375,-0.221197338349513,0.100172056233204,-0.100172056233222,0.221197338349532
3.38,-0.22429292753839,0.0968780861447226,-0.09687808614474,0.224292927538409
3.385,-0.227283514753886,0.0934874004739505,-0.0934874004739679,0.227283514753905
3.39,-0.230166084971085,0.0900033007286392,-0.0900033007286565,0.230166084971104
3.395,-0.232937777038481,0.0864292547367374,-0.0864292547367547,0.2329377770385
3.4,-0.235595825025337,0.0827687956960527,-0.08276879569607,0.235595825025357
3.405,-0.238137578344896,0.0790255457623732,-0.0790255457623905,0.238137578344915
3.41,-0.240560477320939,0.0752031807551618,-0.0752031807551791,0.240560477320958
3.415,-0.242862085097479,0.0713054606625305,-0.0713054606625478,0.242862085097498
3.42,-0.245040111103717,0.0673362502841931,-0.0673362502842103,0.245040111103736
3.425,-0.247092377505744,0.0632994732925345,-0.0632994732925517,0.247092377505763
3.43,-0.24901683453855,0.0591991234210245,-0.0591991234210417,0.24901683453857
3.435,-0.250811499376943,0.0550392051671527,-0.0550392051671699,0.250811499376962
3.44,-0.252474594133604,0.0508238486277967,-0.0508238486278139,0.252474594133623
3.445,-0.254004447847978,0.0465572179496061,-0.0465572179496233,0.254004447847998
3.45,-0.255399524967551,0.0422435303942847,-0.0422435303943018,0.25539952496757
3.455,-0.256658404425909,0.0378870375603971,-0.0378870375604141,0.256658404425929
3.46,-0.25777978023276,0.0334920205277655,-0.0334920205277825,0.257779780232779
3.465,-0.258762535492175,0.02906283252481,-0.029062832524827,0.258762535492195
3.47,-0.259605672796134,0.0246038486416047,-0.0246038486416217,0.259605672796153
3.475,-0.260308337244593,0.0201194754910714,-0.0201194754910884,0.260308337244613
3.48,-0.26086975821359,0.0156141196451344,-0.0156141196451513,0.260869758213609
3.485,-0.261289358044891,0.011092232680697,-0.0110922326807139,0.26128935804491
3.49,-0.261566701359761,0.0065582830789367,-0.00655828307895354,0.26156670135978
3.495,-0.261701489304741,0.002016748746463,-0.00201674874647981,0.26170148930476
3.5,-0.261693554792912,-0.00252788762976667,0.00252788762974989,0.261693554792931
3.505,-0.261542823886091,-0.00707115452801161,0.00707115452799486,0.26154282388611
3.51,-0.26124944255689,-0.0116085588786441,0.0116085588786274,0.261249442556909
3.515,-0.260813672851717,-0.0161356211987448,0.0161356211987282,0.260813672851736
3.52,-0.26023592224219,-0.0206478715395193,0.0206478715395026,0.260235922242209
3.525,-0.25951669635342,-0.0251408606869975,0.0251408606869809,0.259516696353439
3.53,-0.258656660628766,-0.0296101557866654,0.0296101557866488,0.258656660628785
3.535,-0.257656650601254,-0.0340513433164693,0.0340513433164528,0.257656650601273
3.54,-0.256517627716129,-0.038460039845093,0.0384600398450765,0.256517627716148
3.545,-0.255240692345615,-0.0428318940689063,0.0428318940688899,0.255240692345634
3.55,-0.253827008975641,-0.0471625910511927,0.0471625910511763,0.25382700897566
3.555,-0.252277974417453,-0.0514478569736865,0.0514478569736701,0.252277974417472
3.56,-0.250595089312091,-0.0556834632626361,0.0556834632626197,0.25059508931211
3.565,-0.248779991072639,-0.0598652310551842,0.0598652310551679,0.248779991072659
3.57,-0.246834420837836,-0.0639890307763969,0.0639890307763806,0.246834420837855
3.575,-0.244760235836432,-0.0680507884047488,0.0680507884047325,0.244760235836451
3.58,-0.242559475421907,-0.0720464996426138,0.0720464996425976,0.242559475421927
3.585,-0.240234284997456,-0.0759722231556895,0.0759722231556734,0.240234284997475
3.59,-0.237786937786625,-0.0798240882239171,0.0798240882239009,0.237786937786644
3.595,-0.235219763835427,-0.0835982781155946,0.0835982781155784,0.235219763835446
3.6,-0.232535281858427,-0.0872910740733992,0.0872910740733831,0.232535281858446
3.605,-0.229736117667323,-0.0908988355290191,0.0908988355290031,0.229736117667342
3.61,-0.226825008669943,-0.0944180060365266,0.0944180060365106,0.226825008669962
3.615,-0.223804790398581,-0.0978451109300047,0.0978451109299887,0.2238047903986
3.62,-0.220678368784459,-0.101176749304244,0.101176749304229,0.220678368784478
3.625,-0.217448823457347,-0.104409646800451,0.104409646800435,0.217448823457366
3.63,-0.214119313546413,-0.107540616738457,0.107540616738441,0.214119313546432
3.635,-0.210693101028457,-0.11056657579929,0.110566575799274,0.210693101028476
3.64,-0.207173502849807,-0.113484518002981,0.113484518002965,0.207173502849826
3.645,-0.203563955750564,-0.116291562303675,0.116291562303659,0.203563955750583
3.65,-0.199868003268735,-0.118984949352547,0.118984949352531,0.199868003268754
3.655,-0.196089265643241,-0.121562027090262,0.121562027090246,0.19608926564326
3.66,-0.192231443325109,-0.124020257006182,0.124020257006167,0.192231443325128
3.665,-0.188298266167724,-0.12635717518956,0.126357175189544,0.188298266167743
3.67,-0.184293607562594,-0.12857049885382,0.128570498853804,0.184293607562613
3.675,-0.180221389737028,-0.130658048676837,0.130658048676822,0.180221389737047
3.68,-0.176085604691084,-0.132617773128864,0.132617773128848,0.176085604691103
3.685,-0.171890286265204,-0.134447722366145,0.13444772236613,0.171890286265222
3.69,-0.16763952573013,-0.136146073387141,0.136146073387126,0.167639525730149
3.695,-0.163337499732496,-0.137711169741843,0.137711169741828,0.163337499732515
3.7,-0.158988424177494,-0.139141474006279,0.139141474006264,0.158988424177513
3.705,-0.154596564198328,-0.140435586318687,0.140435586318672,0.154596564198347
3.71,-0.15016618807723,-0.141592179128196,0.14159217912818,0.150166188077249
3.715,-0.145701649150501,-0.142610136177175,0.14261013617716,0.14570164915052
3.72,-0.141207323039728,-0.143488460616763,0.143488460616748,0.141207323039747
3.725,-0.136687615167792,-0.144226295281073,0.144226295281058,0.13668761516781
3.73,-0.132146948641209,-0.144822905152635,0.14482290515262,0.132146948641227
3.735,-0.127589754278853,-0.145277665660143,0.145277665660128,0.127589754278872
3.74,-0.123020506961273,-0.145590155921854,0.145590155921839,0.123020506961292
3.745,-0.118443683862013,-0.145760075001968,0.145760075001952,0.118443683862032
3.75,-0.113863770973587,-0.145787267585167,0.145787267585152,0.113863770973606
3.755,-0.109285242642742,-0.145671666863974,0.145671666863959,0.109285242642761
3.76,-0.104712584117938,-0.145413391919869,0.145413391919854,0.104712584117956
3.765,-0.100150277581614,-0.145012713946972,0.145012713946957,0.100150277581632
3.77,-0.0956027925079565,-0.144470038012307,0.144470038012291,0.0956027925079752
3.775,-0.0910745829472902,-0.143785903564656,0.143785903564641,0.0910745829473089
3.78,-0.0865700765290685,-0.142960933190815,0.142960933190799,0.0865700765290872
3.785,-0.0820936882655833,-0.141995974981243,0.141995974981228,0.082093688265602
3.79,-0.0776498014837734,-0.140891988277787,0.140891988277772,0.0776498014837921
3.795,-0.0732427673409749,-0.13965007449887,0.139650074498855,0.0732427673409935
3.8,-0.0688769011552258,-0.138271433626808,0.138271433626793,0.0688769011552445
3.805,-0.064556477235522,-0.136757410372087,0.136757410372072,0.0645564772355407
3.81,-0.0602857240142188,-0.135109522274344,0.135109522274329,0.0602857240142374
3.815,-0.0560688205743434,-0.133329404412198,0.133329404412182,0.056068820574362
3.82,-0.0519098920519,-0.13141882703479,0.131418827034775,0.0519098920519186
3.825,-0.0478130187045042,-0.129379612217836,0.129379612217821,0.0478130187045228
3.83,-0.0437822030588105,-0.127213808884098,0.127213808884083,0.043782203058829
3.835,-0.0398213869251521,-0.124923560487439,0.124923560487423,0.0398213869251707
3.84,-0.0359344416345982,-0.12251113772969,0.122511137729675,0.0359344416346168
3.845,-0.0321251723788616,-0.119978910131686,0.119978910131671,0.0321251723788802
3.85,-0.0283973140606006,-0.117329344572186,0.117329344572171,0.0283973140606191
3.855,-0.0247545021794556,-0.114565083127673,0.114565083127658,0.0247545021794741
3.86,-0.0212002940190022,-0.111688861127472,0.111688861127457,0.0212002940190207
3.865,-0.0177381571480096,-0.10870352903746,0.108703529037445,0.0177381571480281
3.87,-0.014371494535087,-0.105611990223303,0.105611990223287,0.0143714945351055
3.875,-0.0111035883281475,-0.102417307473041,0.102417307473026,0.011103588328166
3.88,-0.00793762246010758,-0.0991226459660536,0.0991226459660385,0.00793762246012602
3.885,-0.00487668149984259,-0.0957312655298474,0.0957312655298322,0.00487668149986102
3.89,-0.00192375184431804,-0.0922465132027458,0.0922465132027307,0.00192375184433646
3.895,0.000918259647771996,-0.0886717877331301,0.088671787733115,-0.000918259647753588
3.9,0.00364660136644238,-0.0850106440014522,0.085010644001437,-0.00364660136642398
3.905,0.00625861991999411,-0.0812667005727723,0.0812667005727572,-0.00625861991997573
3.91,0.00875178005248701,-0.0774436613715951,0.0774436613715799,-0.00875178005246864
3.915,0.0111236348467029,-0.0735452763359839,0.0735452763359687,-0.0111236348466845
3.92,0.013371872076618,-0.0695753859113395,0.0695753859113243,-0.0133718720765997
3.925,0.0154943220508589,-0.0655379231462286,0.0655379231462134,-0.0154943220508405
3.93,0.0174889315060973,-0.0614368784096241,0.0614368784096088,-0.017488931506079
3.935,0.0193537743338854,-0.057276305566514,0.0572763055664987,-0.0193537743338671
3.94,0.0210869977476861,-0.053060271913209,0.0530602719131938,-0.0210869977476678
3.945,0.0226869536814218,-0.0487929607728407,0.0487929607728255,-0.0226869536814035
3.95,0.0241521030379659,-0.0444785868831334,0.0444785868831181,-0.0241521030379476
3.955,0.0254810438000831,-0.0401214138665043,0.040121413866489,-0.0254810438000648
3.96,0.0266724847184398,-0.0357257331299898,0.0357257331299745,-0.0266724847184215
3.965,0.0277252606316287,-0.0312958680141647,0.0312958680141494,-0.0277252606316105
3.97,0.0286383902520034,-0.0268362036967399,0.0268362036967246,-0.0286383902519852
3.975,0.0294110143795796,-0.022351144578137,0.0223511445781216,-0.0294110143795614
3.98,0.0300424173223304,-0.0178451221301031,0.0178451221300877,-0.0300424173223122
3.985,0.0305319607590326,-0.0133225620762105,0.0133225620761951,-0.0305319607590144
3.99,0.0308792160480695,-0.00878793571787097,0.00878793571785552,-0.0308792160480513
3.995,0.0310838854784834,-0.00424572176715271,0.00424572176713724,-0.0310838854784652
4,0.031145811340834,0.000299594582845088,-0.000299594582860587,-0.0311458113408159
4.005,0.031064963094791,0.00484352875770853,-0.00484352875772406,-0.0310649630947728
4.01,0.0308414126363812,0.00938160784562452,-0.00938160784564007,-0.030841412636363
4.015,0.0304754455299707,0.0139093459207033,-0.0139093459207188,-0.0304754455299526
4.02,0.029967464701124,0.0184222738908845,-0.0184222738909001,-0.0299674647011059
4.025,0.0293180182160161,0.0229159367458775,-0.0229159367458931,-0.029318018215998
4.03,0.0285277449990084,0.0273859041305524,-0.027385904130568,-0.0285277449989903
4.035,0.027597457660955,0.0318277653883625,-0.0318277653883782,-0.0275974576609369
4.04,0.0265281273578487,0.0362371357013854,-0.0362371357014011,-0.0265281273578306
4.045,0.0253208530912169,0.0406096639925821,-0.0406096639925978,-0.0253208530911988
4.05,0.0239768675406746,0.0449410355319463,-0.0449410355319621,-0.0239768675406565
4.055,0.0224974746015802,0.0492269743771715,-0.0492269743771873,-0.0224974746015621
4.06,0.020884203537556,0.0534632526059838,-0.0534632526059996,-0.0208842035375379
4.065,0.0191386873641207,0.0576456909021108,-0.0576456909021267,-0.0191386873641026
4.07,0.0172626943256933,0.0617701639412939,-0.0617701639413098,-0.0172626943256753
4.075,0.0152580890267239,0.0658325979655142,-0.0658325979655301,-0.0152580890267058
4.08,0.0131268626658397,0.0698289806088662,-0.0698289806088821,-0.0131268626658216
4.085,0.0108711772942227,0.0737553732098602,-0.0737553732098761,-0.0108711772942046
4.09,0.00849330137436885,0.0776079038517899,-0.0776079038518059,-0.00849330137435079
4.095,0.00599562899539589,0.0813827752350163,-0.0813827752350323,-0.00599562899537783
4.1,0.00338060186543292,0.0850762434921157,-0.0850762434921317,-0.00338060186541487
4.105,0.000650863931916964,0.0886846739903204,-0.0886846739903365,-0.000650863931898917
4.11,-0.00219084912940012,0.0922045093897967,-0.0922045093898128,0.00219084912941816
4.115,-0.00514168921520015,0.0956322811254465,-0.0956322811254626,0.00514168921521819
4.12,-0.00819871728933992,0.0989646032066796,-0.0989646032066957,0.00819871728935796
4.125,-0.0113589168243501,0.102198170411413,-0.102198170411429,0.0113589168243681
4.13,-0.0146191083212194,0.10532980595099,-0.105329805951006,0.0146191083212375
4.135,-0.0179760338453736,0.108356424109707,-0.108356424109723,0.0179760338453916
4.14,-0.0214263358361382,0.111275045758351,-0.111275045758368,0.0214263358361562
4.145,-0.0249666099837831,0.114082766922212,-0.114082766922228,0.0249666099838012
4.15,-0.0285933235639174,0.116776820955069,-0.116776820955085,0.0285933235639354
4.155,-0.0323028504046458,0.119354559567738,-0.119354559567754,0.0323028504046638
4.16,-0.0360914884805575,0.121813445943721,-0.121813445943737,0.0360914884805755
4.165,-0.0399554623829486,0.124151056278714,-0.124151056278731,0.0399554623829666
4.17,-0.0438909632892407,0.126365048417128,-0.126365048417145,0.0438909632892588
4.175,-0.0478940488845858,0.128453261477158,-0.128453261477174,0.0478940488846038
4.18,-0.0519607302211558,0.130413640630587,-0.130413640630604,0.0519607302211738
4.185,-0.0560869525682758,0.132244261034351,-0.132244261034368,0.0560869525682938
4.19,-0.0602686264518584,0.133943296065563,-0.133943296065579,0.0602686264518764
4.195,-0.0645016007433267,0.135509058003495,-0.135509058003512,0.0645016007433447
4.2,-0.0687816502308481,0.136940020606462,-0.136940020606478,0.0687816502308661
4.205,-0.0731045126100733,0.138234779906816,-0.138234779906832,0.0731045126100913
4.21,-0.0774658812129077,0.139392070081103,-0.139392070081119,0.0774658812129258
4.215,-0.0818614504844166,0.14041069462116,-0.140410694621176,0.0818614504844346
4.22,-0.0862868304366839,0.141289680842395,-0.141289680842412,0.0862868304367019
4.225,-0.0907376175439476,0.142028167727888,-0.142028167727905,0.0907376175439656
4.23,-0.0952093814703415,0.142625437241208,-0.142625437241224,0.0952093814703596
4.235,-0.0996976801012536,0.143080889050242,-0.143080889050258,0.0996976801012716
4.24,-0.104198062914201,0.143394043909234,-0.14339404390925,0.104198062914219
4.245,-0.108706044660639,0.143564620008149,-0.143564620008165,0.108706044660657
4.25,-0.113217140825384,0.14359245749009,-0.143592457490106,0.113217140825403
4.255,-0.117726862625701,0.143477542408817,-0.143477542408834,0.117726862625719
4.26,-0.122230737559793,0.143219941913215,-0.143219941913231,0.122230737559811
4.265,-0.126724284120151,0.142819924885305,-0.142819924885321,0.126724284120169
4.27,-0.13120303156546,0.142277900266869,-0.142277900266885,0.131203031565478
4.275,-0.135662525290281,0.141594413658857,-0.141594413658873,0.135662525290299
4.28,-0.140098330799911,0.140770139878558,-0.140770139878575,0.140098330799929
4.285,-0.144506041824463,0.139805845431874,-0.13980584543189,0.144506041824481
4.29,-0.14888127225202,0.138702515285545,-0.138702515285561,0.148881272252038
4.295,-0.153219671043006,0.137461246289793,-0.137461246289809,0.153219671043024
4.3,-0.157516923772653,0.136083276378336,-0.136083276378352,0.157516923772671
4.305,-0.161768754728712,0.134569934477299,-0.134569934477316,0.16176875472873
4.31,-0.165970934361579,0.132922706787448,-0.132922706787465,0.165970934361597
4.315,-0.170119283854892,0.131143240459131,-0.131143240459148,0.17011928385491
4.32,-0.174209677584813,0.129233301362414,-0.129233301362431,0.174209677584831
4.325,-0.178238047337416,0.127194784869972,-0.127194784869989,0.178238047337434
4.33,-0.182200373031618,0.125029644371953,-0.125029644371969,0.182200373031637
4.335,-0.186092718224791,0.122740052533639,-0.122740052533656,0.186092718224809
4.34,-0.189911210450975,0.12032827583929,-0.120328275839307,0.189911210450993
4.345,-0.193652051708499,0.117796705827268,-0.117796705827284,0.193652051708517
4.35,-0.1973115114186,0.115147825408158,-0.115147825408174,0.197311511418618
4.355,-0.200885936277257,0.112384223832208,-0.112384223832224,0.200885936277275
4.36,-0.204371774883675,0.109508654210733,-0.109508654210749,0.204371774883693
4.365,-0.207765557752287,0.106523962550406,-0.106523962550422,0.207765557752305
4.37,-0.211063908720649,0.10343310720186,-0.103433107201876,0.211063908720667
4.375,-0.214263514503412,0.100239090589449,-0.100239090589465,0.21426351450343
4.38,-0.21736119524527,0.096945085727512,-0.0969450857275283,0.217361195245288
4.385,-0.220353866534598,0.0935543534078713,-0.0935543534078877,0.220353866534616
4.39,-0.223238547901431,0.0900702490369587,-0.0900702490369751,0.223238547901449
4.395,-0.226012356915312,0.086496208123352,-0.0864962081233683,0.226012356915331
4.4,-0.228672498230584,0.0828357234718463,-0.0828357234718625,0.228672498230602
4.405,-0.231216332321851,0.0790924334203883,-0.0790924334204046,0.231216332321869
4.41,-0.233641320960042,0.0752700383233794,-0.0752700383233957,0.23364132096006
4.415,-0.235945046731629,0.0713723202091012,-0.0713723202091174,0.235945046731647
4.42,-0.238125177397233,0.0674030994343498,-0.067403099434366,0.238125177397251
4.425,-0.240179528324963,0.0633662931713698,-0.063366293171386,0.240179528324982
4.43,-0.242106052585506,0.0592658987850151,-0.0592658987850312,0.242106052585524
4.435,-0.243902823517943,0.0551059693921745,-0.0551059693921906,0.243902823517961
4.44,-0.245568040229382,0.0508906150003925,-0.0508906150004086,0.2455680402294
4.445,-0.247099982239593,0.0466239617366279,-0.046623961736644,0.247099982239612
4.45,-0.24849713276687,0.0423102419766028,-0.0423102419766189,0.248497132766889
4.455,-0.249758086098165,0.0379537168787457,-0.0379537168787618,0.249758086098183
4.46,-0.250881575140433,0.0335586922036876,-0.0335586922037035,0.250881575140451
4.465,-0.251866439304566,0.0291294950438382,-0.0291294950438541,0.251866439304584
4.47,-0.252711656004393,0.0246704866339857,-0.0246704866340016,0.252711656004411
4.475,-0.253416380296752,0.0201860797793291,-0.020186079779345,0.25341638029677
4.48,-0.253979892038833,0.0156807038294052,-0.0156807038294211,0.253979892038851
4.485,-0.254401615457193,0.0111588107222653,-0.0111588107222811,0.254401615457211
4.49,-0.2546810446538,0.00662484121666181,-0.00662484121667761,0.254681044653818
4.495,-0.254817901167977,0.00208328161289105,-0.00208328161290682,0.254817901167995
4.5,-0.254812024951672,-0.00246138348007174,0.002461383480056,0.25481202495169
4.505,-0.254663399595021,-0.0070046660274211,0.00700466602740539,0.254663399595039
4.51,-0.254372130785746,-0.0115420838016234,0.0115420838016078,0.254372130785764
4.515,-0.253938436670072,-0.0160691671291561,0.0160691671291404,0.25393843667009
4.52,-0.253362741924442,-0.0205814416078922,0.0205814416078766,0.25336274192446
4.525,-0.252645589952145,-0.0250744529641759,0.0250744529641604,0.252645589952163
4.53,-0.251787668870856,-0.0295437655450278,0.0295437655450122,0.251787668870874
4.535,-0.25078974988773,-0.0339849718912254,0.0339849718912099,0.250789749887748
4.54,-0.24965279254622,-0.0383936883357512,0.0383936883357358,0.249652792546238
4.545,-0.248377902427837,-0.0427655629583686,0.0427655629583532,0.248377902427855
4.55,-0.246966314999817,-0.047096281350615,0.0470962813505996,0.246966314999835
4.555,-0.245419393773285,-0.0513815693750255,0.0513815693750101,0.245419393773303
4.56,-0.24373858113548,-0.0556171945879723,0.055617194587957,0.243738581135498
4.565,-0.241925537132182,-0.0597989790622294,0.0597989790622141,0.2419255371322
4.57,-0.239982025532759,-0.0639227968814976,0.0639227968814823,0.239982025532777
4.575,-0.237909943658975,-0.0679845803546143,0.067984580354599,0.237909943658993
4.58,-0.235711277482055,-0.0719803151837021,0.0719803151836868,0.235711277482073
4.585,-0.233388150594504,-0.0759060551221659,0.0759060551221507,0.233388150594523
4.59,-0.230942845433218,-0.0797579308716292,0.079757930871614,0.230942845433236
4.595,-0.228377751269373,-0.083532143774524,0.0835321437745089,0.228377751269391
4.6,-0.225695379181769,-0.0872249731792493,0.0872249731792342,0.225695379181787
4.605,-0.222898284409276,-0.0908327528777218,0.0908327528777067,0.222898284409294
4.61,-0.219989229374723,-0.0943519350774728,0.0943519350774578,0.219989229374741
4.615,-0.216971058244811,-0.0977790494565895,0.0977790494565745,0.216971058244829
4.62,-0.213846726992164,-0.101110718776295,0.10111071877628,0.213846726992182
4.625,-0.210619275116722,-0.104343648680842,0.104343648680827,0.21061927511674
4.63,-0.207291826988827,-0.107474633410235,0.10747463341022,0.207291826988845
4.635,-0.203867658716798,-0.110500596712823,0.110500596712808,0.203867658716816
4.64,-0.200350123808037,-0.113418556901527,0.113418556901512,0.200350123808055
4.645,-0.196742672073993,-0.116225642000826,0.116225642000811,0.196742672074011
4.65,-0.193048791758602,-0.118919052389771,0.118919052389756,0.19304879175862
4.655,-0.189272108214564,-0.121496139295856,0.121496139295842,0.189272108214582
4.66,-0.185416326575269,-0.123954367840225,0.123954367840211,0.185416326575287
4.665,-0.181485226977959,-0.126291318972626,0.126291318972612,0.181485226977977
4.67,-0.177482656026482,-0.128504685629553,0.128504685629538,0.177482656026499
4.675,-0.173412497835653,-0.130592250211865,0.13059225021185,0.173412497835671
4.68,-0.169278759678745,-0.132551975712178,0.132551975712163,0.169278759678763
4.685,-0.165085493265499,-0.134381933840136,0.134381933840122,0.165085493265517
4.69,-0.160836812030235,-0.136080328359088,0.136080328359074,0.160836812030253
4.695,-0.156536857103184,-0.137645457207198,0.137645457207183,0.156536857103202
4.7,-0.15218983532007,-0.139075770281305,0.139075770281291,0.152189835320088
4.705,-0.147800016260472,-0.140369872813306,0.140369872813291,0.14780001626049
4.71,-0.143371704395719,-0.141526495693389,0.141526495693375,0.143371704395737
4.715,-0.138909242276286,-0.142544505764034,0.142544505764019,0.138909242276304
4.72,-0.134416972792546,-0.14342284610381,0.143422846103796,0.134416972792563
4.725,-0.129899313873505,-0.144160681484441,0.144160681484426,0.129899313873523
4.73,-0.125360694025062,-0.144757289892232,0.144757289892218,0.12536069402508
4.735,-0.120805564094047,-0.145212093143921,0.145212093143906,0.120805564094064
4.74,-0.116238380974055,-0.145524625801159,0.145524625801145,0.116238380974072
4.745,-0.111663610306226,-0.14569455498289,0.145694554982875,0.111663610306244
4.75,-0.107085743303033,-0.145721738020997,0.145721738020983,0.107085743303051
4.755,-0.102509267366668,-0.145606156306375,0.145606156306361,0.102509267366686
4.76,-0.0979386696062843,-0.145347937289035,0.145347937289021,0.097938669606302
4.765,-0.0933784165657554,-0.144947281568469,0.144947281568454,0.0933784165657731
4.77,-0.0888329811692723,-0.144404608237169,0.144404608237155,0.08883298116929
4.775,-0.0843068184141551,-0.143720463320377,0.143720463320362,0.0843068184141728
4.78,-0.0798043636084593,-0.142895532423795,0.142895532423781,0.079804363608477
4.785,-0.0753300275330893,-0.141930624773566,0.141930624773552,0.0753300275331069
4.79,-0.0708881904649286,-0.140826650483971,0.140826650483957,0.0708881904649463
4.795,-0.0664832053432211,-0.139584730256204,0.13958473025619,0.0664832053432387
4.8,-0.0621193865956783,-0.138206097372242,0.138206097372228,0.0621193865956959
4.805,-0.0578010076208332,-0.13669212506602,0.136692125066005,0.0578010076208508
4.81,-0.0535323006681352,-0.135044269587224,0.13504426958721,0.0535323006681528
4.815,-0.0493174458402483,-0.133264157650908,0.133264157650894,0.0493174458402659
4.82,-0.0451605683593436,-0.131353564195385,0.13135356419537,0.0451605683593612
4.825,-0.0410657362852387,-0.129314384142653,0.129314384142639,0.0410657362852562
4.83,-0.0370369571453652,-0.127148635916694,0.12714863591668,0.0370369571453828
4.835,-0.0330781865426073,-0.124858402618647,0.124858402618633,0.0330781865426248
4.84,-0.0291932910266514,-0.122445978380528,0.122445978380514,0.029193291026669
4.845,-0.0253860698668398,-0.119913750480804,0.11991375048079,0.0253860698668573
4.85,-0.0216602439514815,-0.117264228934025,0.117264228934011,0.021660243951499
4.855,-0.0180194659484065,-0.114500007409041,0.114500007409027,0.018019465948424
4.86,-0.014467303408483,-0.11162379528427,0.111623795284256,0.0144673034085005
