"time","Adder1.Adder1.AND.G2.x","Adder1.Adder1.AND.G2.y","Adder1.Adder1.XOR.G2.x","Adder1.Adder1.XOR.G2.y","Adder1.Adder2.AND.G2.x","Adder1.Adder2.AND.G2.y","Adder1.Adder2.XOR.G2.x","Adder1.Adder2.XOR.G2.y","Counter.FF1.RS1.TD1.x","Counter.FF1.RS2.TD1.x","Counter.FF2.RS1.TD1.x","Counter.FF2.RS2.TD1.x","Counter.FF3.RS1.TD1.x","Counter.FF3.RS2.TD1.x"
2.52,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.522,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.524,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.526,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.528,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.53,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.532,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.534,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.536,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.538,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.54,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.542,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.544,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.546,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.548,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.55,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.552,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.554,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.556,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.558,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.56,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.562,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.564,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.566,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.568,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.57,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.572,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.574,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.576,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.578,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.58,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.582,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.584,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.586,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.588,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.59,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.592,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.594,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.596,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.598,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.6,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.602,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.604,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.606,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.608,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.61,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.612,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.614,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.616,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.618,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.62,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.622,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.624,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.626,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.628,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.63,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.632,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.634,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.636,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.638,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.64,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.642,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.644,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.646,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.648,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.65,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.652,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.654,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.656,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.658,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.66,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.662,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.664,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.666,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.668,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.67,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.672,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.674,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.676,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.678,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.68,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.682,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.684,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.686,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.688,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.69,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.692,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.694,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.696,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.698,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.7,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.702,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.704,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.706,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.708,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.71,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.712,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.714,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.716,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.718,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.72,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.722,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.724,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.726,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.728,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.73,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.732,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.734,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.736,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.738,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.74,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.742,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.744,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.746,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.748,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.75,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.752,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.754,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.756,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.758,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.76,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.762,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.764,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.766,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.768,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.77,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.772,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.774,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.776,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.778,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.78,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.782,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.784,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.786,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.788,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.79,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.792,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.794,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.796,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.798,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.8,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.802,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.804,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.806,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.808,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.81,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.812,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.814,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.816,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.818,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.82,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.822,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.824,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.826,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.828,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.83,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.832,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.834,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.836,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.838,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.84,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.842,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.844,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.846,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.848,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.85,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.852,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.854,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.856,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.858,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.86,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.862,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.864,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.866,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.868,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.87,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.872,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.874,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.876,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.878,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.88,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.882,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.884,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.886,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.888,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.89,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.892,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.894,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.896,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.898,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.9,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.902,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.904,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.906,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.908,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.91,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.912,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.914,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.916,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.918,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.92,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.922,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.924,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.926,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.928,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.93,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.932,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.934,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.936,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.938,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.94,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.942,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.944,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.946,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.948,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.95,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.952,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.954,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.956,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.958,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.96,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.962,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.964,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.966,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.968,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.97,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.972,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.974,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.976,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.978,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.98,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.982,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.984,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.986,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.988,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.99,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.992,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.994,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.996,3,3,4,4,4,4,3,3,4,4,4,3,3,4
2.998,3,3,4,4,4,4,3,3,4,4,4,3,3,4
3,3,3,4,4,4,4,3,3,4,4,4,3,3,4
3,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.0010000000015,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.0010000000015,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.002,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.004,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.006,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.008,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.01,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.012,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.014,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.016,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.018,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.02,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.022,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.024,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.026,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.028,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.03,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.032,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.034,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.036,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.038,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.04,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.042,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.044,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.046,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.048,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.05,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.052,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.054,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.056,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.058,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.06,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.062,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.064,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.066,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.068,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.07,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.072,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.074,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.076,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.078,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.08,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.082,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.084,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.086,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.088,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.09,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.092,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.094,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.096,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.098,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.1,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.102,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.104,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.106,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.108,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.11,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.112,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.114,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.116,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.118,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.12,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.122,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.124,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.126,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.128,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.13,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.132,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.134,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.136,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.138,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.14,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.142,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.144,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.146,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.148,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.15,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.152,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.154,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.156,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.158,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.16,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.162,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.164,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.166,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.168,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.17,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.172,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.174,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.176,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.178,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.18,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.182,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.184,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.186,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.188,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.19,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.192,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.194,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.196,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.198,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.2,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.202,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.204,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.206,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.208,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.21,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.212,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.214,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.216,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.218,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.22,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.222,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.224,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.226,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.228,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.23,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.232,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.234,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.236,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.238,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.24,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.242,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.244,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.246,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.248,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.25,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.252,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.254,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.256,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.258,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.26,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.262,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.264,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.266,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.268,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.27,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.272,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.274,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.276,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.278,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.28,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.282,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.284,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.286,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.288,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.29,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.292,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.294,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.296,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.298,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.3,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.302,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.304,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.306,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.308,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.31,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.312,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.314,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.316,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.318,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.32,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.322,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.324,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.326,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.328,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.33,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.332,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.334,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.336,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.338,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.34,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.342,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.344,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.346,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.348,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.35,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.352,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.354,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.356,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.358,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.36,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.362,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.364,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.366,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.368,3,3,4,4,4,4,3,3,4,3,4,3,3,4
3.37,3,3,4,4,4,4,3,3,4,3,4,3,3,4
