"Time","transferFunction.y.re","transferFunction.y.im","const.y.im","logFrequencySweep.y","const.y.re"
0.48899999,3.0956802,0.44181389,0,0.90364945,1
0.48949999,3.025769,0.42371678,0,0.90782052,1
0.49000001,2.9583042,0.40661544,0,0.91201085,1
0.4905,2.8931644,0.3904402,0,0.91622049,1
0.491,2.8302364,0.37512735,0,0.92044955,1
0.49149999,2.7694144,0.36061847,0,0.92469817,1
0.49200001,2.710598,0.34685996,0,0.9289664,1
0.49250001,2.6536942,0.33380249,0,0.9332543,1
0.493,2.5986145,0.3214007,0,0.93756199,1
0.49349999,2.5452762,0.30961278,0,0.94188958,1
0.49399999,2.4936013,0.29840016,0,0.94623715,1
0.49450001,2.4435167,0.28772721,0,0.9506048,1
0.495,2.394953,0.27756095,0,0.95499259,1
0.4955,2.3478446,0.26787084,0,0.95940065,1
0.49599999,2.3021297,0.25862861,0,0.96382904,1
0.49649999,2.2577505,0.249808,0,0.96827787,1
0.49700001,2.2146513,0.24138463,0,0.97274721,1
0.4975,2.17278,0.23333584,0,0.97723722,1
0.498,2.1320872,0.22564049,0,0.98174793,1
0.49849999,2.092526,0.21827894,0,0.98627949,1
0.49900001,2.0540516,0.21123287,0,0.99083197,1
0.49950001,2.0166225,0.20448515,0,0.99540544,1
0.5,1.980198,0.1980198,0,1,1
0.50050002,1.9447403,0.19182187,0,1.0046158,1
0.50099999,1.9102132,0.18587738,0,1.0092529,1
0.50150001,1.8765823,0.18017323,0,1.0139114,1
0.50199997,1.8438146,0.17469716,0,1.0185914,1
0.5025,1.8118792,0.16943762,0,1.023293,1
0.50300002,1.780746,0.16438383,0,1.0280163,1
0.50349998,1.7503868,0.15952562,0,1.0327615,1
0.50400001,1.7207747,0.15485346,0,1.0375284,1
0.50449997,1.6918837,0.15035835,0,1.0423174,1
0.505,1.6636891,0.14603186,0,1.0471286,1
0.50550002,1.6361675,0.141866,0,1.0519619,1
0.50599998,1.6092962,0.13785328,0,1.0568175,1
0.50650001,1.5830538,0.13398661,0,1.0616956,1
0.50700003,1.5574197,0.13025931,0,1.0665962,1
0.50749999,1.532374,0.12666507,0,1.0715193,1
0.50800002,1.5078981,0.12319791,0,1.0764652,1
0.50849998,1.4839735,0.11985219,0,1.0814339,1
0.509,1.4605832,0.11662259,0,1.0864257,1
0.50950003,1.4377104,0.11350404,0,1.0914403,1
0.50999999,1.4153392,0.11049175,0,1.0964782,1
0.51050001,1.3934543,0.10758121,0,1.1015393,1
0.51099998,1.3720409,0.10476809,0,1.1066238,1
0.5115,1.3510849,0.10204832,0,1.1117318,1
0.51200002,1.3305728,0.099418029,0,1.1168633,1
0.51249999,1.3104916,0.096873529,0,1.1220185,1
0.51300001,1.2908285,0.094411336,0,1.1271975,1
0.51349998,1.2715716,0.092028111,0,1.1324004,1
0.514,1.2527094,0.089720711,0,1.1376272,1
0.51450002,1.2342305,0.087486126,0,1.1428783,1
0.51499999,1.2161243,0.085321479,0,1.1481537,1
0.51550001,1.1983804,0.083224058,0,1.1534532,1
0.51599997,1.1809887,0.081191257,0,1.1587774,1
0.5165,1.1639396,0.079220608,0,1.164126,1
0.51700002,1.1472239,0.077309735,0,1.1694994,1
0.51749998,1.1308327,0.075456403,0,1.1748976,1
0.51800001,1.1147572,0.073658451,0,1.1803206,1
0.51849997,1.0989891,0.071913831,0,1.1857687,1
0.51899999,1.0835203,0.070220575,0,1.191242,1
0.51950002,1.0683432,0.068576813,0,1.1967405,1
0.51999998,1.05345,0.066980764,0,1.2022644,1
0.5205,1.0388337,0.065430701,0,1.2078139,1
0.52100003,1.0244871,0.063924991,0,1.2133888,1
0.52149999,1.0104036,0.062462065,0,1.2189896,1
0.52200001,0.99657655,0.061040428,0,1.2246162,1
0.52249998,0.9829995,0.059658632,0,1.2302687,1
0.523,0.96966636,0.058315311,0,1.2359475,1
0.52350003,0.95657128,0.057009138,0,1.2416523,1
0.52399999,0.94370836,0.055738855,0,1.2473835,1
0.52450001,0.93107212,0.05450324,0,1.2531412,1
0.52499998,0.91865712,0.053301137,0,1.2589254,1
0.5255,0.9064582,0.052131429,0,1.2647363,1
0.52600002,0.89447016,0.05099304,0,1.2705741,1
0.52649999,0.88268816,0.049884945,0,1.2764388,1
0.52700001,0.87110746,0.048806157,0,1.2823306,1
0.52749997,0.85972333,0.047755722,0,1.2882495,1
0.528,0.84853142,0.046732731,0,1.2941959,1
0.52850002,0.83752728,0.045736309,0,1.3001696,1
0.52899998,0.82670671,0.04476561,0,1.3061709,1
0.52950001,0.81606567,0.043819822,0,1.3122,1
0.52999997,0.80560011,0.042898167,0,1.3182567,1
0.53049999,0.79530615,0.041999895,0,1.3243415,1
0.53100002,0.78518009,0.041124281,0,1.3304545,1
0.53149998,0.77521831,0.04027063,0,1.3365955,1
0.53200001,0.76541722,0.039438274,0,1.342765,1
0.53250003,0.75577331,0.038626563,0,1.3489629,1
0.53299999,0.74628335,0.037834879,0,1.3551894,1
0.53350002,0.73694402,0.037062619,0,1.3614447,1
0.53399998,0.72775221,0.036309209,0,1.3677288,1
0.5345,0.71870476,0.035574086,0,1.374042,1
0.53500003,0.70979869,0.034856718,0,1.3803842,1
0.53549999,0.70103115,0.034156583,0,1.3867558,1
0.53600001,0.69239926,0.033473182,0,1.3931568,1
0.53649998,0.68390024,0.032806031,0,1.3995873,1
0.537,0.67553145,0.032154668,0,1.4060476,1
0.53750002,0.66729021,0.031518634,0,1.4125376,1
0.53799999,0.65917403,0.0308975,0,1.4190575,1
0.53850001,0.65118039,0.030290844,0,1.4256076,1
0.53899997,0.64330691,0.02969826,0,1.4321879,1
0.5395,0.63555115,0.029119356,0,1.4387985,1
0.54000002,0.62791091,0.028553752,0,1.4454398,1
0.54049999,0.62038386,0.028001083,0,1.4521116,1
0.54100001,0.61296791,0.027460994,0,1.4588143,1
0.54149997,0.60566086,0.026933139,0,1.4655478,1
0.542,0.59846067,0.026417188,0,1.4723125,1
0.54250002,0.59136528,0.025912821,0,1.4791083,1
0.54299998,0.58437276,0.025419727,0,1.4859357,1
0.54350001,0.57748109,0.024937604,0,1.4927944,1
0.54400003,0.57068855,0.024466159,0,1.4996848,1
0.54449999,0.56399316,0.024005113,0,1.5066071,1
0.54500002,0.55739319,0.023554191,0,1.5135612,1
0.54549998,0.55088693,0.023113128,0,1.5205475,1
0.546,0.54447258,0.02268167,0,1.5275661,1
0.54650003,0.53814852,0.022259567,0,1.5346169,1
0.54699999,0.5319131,0.021846576,0,1.5417005,1
0.54750001,0.52576476,0.021442467,0,1.5488166,1
0.54799998,0.51970196,0.021047011,0,1.5559657,1
0.5485,0.51372313,0.020659991,0,1.5631477,1
0.54900002,0.50782686,0.020281192,0,1.5703628,1
0.54949999,0.5020116,0.019910406,0,1.5776113,1
0.55000001,0.49627602,0.019547436,0,1.5848932,1
0.55049998,0.49061868,0.019192088,0,1.5922087,1
0.551,0.48503825,0.018844169,0,1.599558,1
0.55150002,0.4795334,0.018503498,0,1.6069412,1
0.55199999,0.47410282,0.018169899,0,1.6143585,1
0.55250001,0.46874529,0.017843198,0,1.6218101,1
0.55299997,0.46345952,0.017523225,0,1.6292961,1
0.5535,0.45824432,0.01720982,0,1.6368165,1
0.55400002,0.45309851,0.016902823,0,1.6443717,1
0.55449998,0.44802094,0.016602082,0,1.6519618,1
0.55500001,0.44301042,0.016307447,0,1.6595869,1
0.55549997,0.43806589,0.016018772,0,1.6672472,1
0.55599999,0.43318626,0.015735917,0,1.6749429,1
0.55650002,0.42837045,0.015458743,0,1.6826741,1
0.55699998,0.42361739,0.015187119,0,1.6904409,1
0.5575,0.41892612,0.014920915,0,1.6982436,1
0.55800003,0.41429558,0.014660003,0,1.7060823,1
0.55849999,0.40972483,0.014404261,0,1.7139573,1
0.55900002,0.40521291,0.014153572,0,1.7218686,1
0.55949998,0.40075883,0.013907817,0,1.7298163,1
0.56,0.39636177,0.013666885,0,1.7378008,1
0.56050003,0.39202073,0.013430664,0,1.7458222,1
0.56099999,0.38773486,0.01319905,0,1.7538805,1
0.56150001,0.38350329,0.012971937,0,1.761976,1
0.56199998,0.37932521,0.012749223,0,1.7701089,1
0.5625,0.37519974,0.01253081,0,1.7782794,1
0.56300002,0.37112606,0.012316603,0,1.7864876,1
0.56349999,0.3671034,0.012106508,0,1.7947336,1
0.56400001,0.36313096,0.011900432,0,1.8030177,1
0.56449997,0.35920799,0.01169829,0,1.8113401,1
0.565,0.35533372,0.011499991,0,1.8197008,1
0.56550002,0.3515074,0.011305453,0,1.8281002,1
0.56599998,0.34772834,0.011114595,0,1.8365383,1
0.56650001,0.34399578,0.010927335,0,1.8450154,1
0.56699997,0.34030908,0.010743597,0,1.8535316,1
0.5675,0.33666748,0.010563302,0,1.8620871,1
0.56800002,0.3330704,0.010386379,0,1.8706821,1
0.56849998,0.3295171,0.010212754,0,1.8793168,1
0.56900001,0.32600695,0.010042356,0,1.8879913,1
0.56950003,0.32253936,0.0098751187,0,1.8967059,1
0.56999999,0.31911364,0.0097109731,0,1.9054607,1
0.57050002,0.31572923,0.0095498543,0,1.914256,1
0.57099998,0.31238553,0.009391699,0,1.9230918,1
0.5715,0.30908191,0.0092364447,0,1.9319683,1
0.57200003,0.30581781,0.009084031,0,1.9408859,1
0.57249999,0.30259269,0.0089343982,0,1.9498446,1
0.57300001,0.29940593,0.0087874886,0,1.9588447,1
0.57349998,0.29625705,0.0086432463,0,1.9678863,1
0.574,0.29314548,0.0085016163,0,1.9769696,1
0.57450002,0.29007065,0.0083625438,0,1.986095,1
0.57499999,0.2870321,0.0082259774,0,1.9952623,1
0.57550001,0.2840293,0.008091866,0,2.004472,1
0.57599998,0.28106174,0.0079601584,0,2.0137243,1
0.5765,0.27812895,0.007830807,0,2.0230191,1
0.57700002,0.27523041,0.0077037644,0,2.032357,1
0.57749999,0.27236569,0.0075789825,0,2.041738,1
0.57800001,0.26953426,0.0074564172,0,2.0511622,1
0.57849997,0.2667357,0.0073360237,0,2.0606298,1
0.579,0.26396957,0.0072177579,0,2.0701413,1
0.57950002,0.26123542,0.0071015786,0,2.0796967,1
0.57999998,0.25853276,0.0069874432,0,2.0892961,1
0.58050001,0.25586122,0.0068753124,0,2.0989399,1
0.58099997,0.25322038,0.0067651453,0,2.108628,1
0.58149999,0.25060979,0.0066569047,0,2.1183612,1
0.58200002,0.24802904,0.0065505514,0,2.128139,1
0.58249998,0.24547775,0.0064460495,0,2.1379621,1
0.583,0.24295552,0.0063433624,0,2.1478305,1
0.58350003,0.24046198,0.006242455,0,2.1577444,1
0.58399999,0.23799671,0.0061432924,0,2.1677041,1
0.58450001,0.23555936,0.0060458411,0,2.1777098,1
0.58499998,0.23314954,0.0059500681,0,2.1877615,1
0.5855,0.23076692,0.0058559412,0,2.1978598,1
0.58600003,0.22841112,0.0057634283,0,2.2080047,1
0.58649999,0.22608179,0.0056724995,0,2.2181964,1
0.58700001,0.22377858,0.0055831238,0,2.228435,1
0.58749998,0.22150114,0.0054952716,0,2.2387211,1
0.588,0.21924916,0.0054089148,0,2.2490547,1
0.58850002,0.2170223,0.0053240242,0,2.2594357,1
0.58899999,0.21482022,0.0052405726,0,2.2698648,1
0.58950001,0.21264262,0.0051585324,0,2.2803421,1
0.58999997,0.21048918,0.005077878,0,2.2908676,1
0.5905,0.2083596,0.0049985829,0,2.3014419,1
0.59100002,0.20625354,0.0049206214,0,2.3120649,1
0.59149998,0.20417073,0.0048439694,0,2.3227367,1
0.59200001,0.20211087,0.0047686016,0,2.3334579,1
0.59249997,0.20007367,0.0046944954,0,2.3442287,1
0.59299999,0.19805883,0.0046216263,0,2.3550494,1
0.59350002,0.19606608,0.0045499722,0,2.3659196,1
0.59399998,0.19409513,0.0044795107,0,2.3768404,1
0.59450001,0.19214574,0.0044102198,0,2.3878112,1
0.59500003,0.1902176,0.0043420778,0,2.398833,1
0.59549999,0.18831046,0.004275064,0,2.4099054,1
0.59600002,0.18642405,0.004209158,0,2.4210291,1
0.59649998,0.18455812,0.0041443394,0,2.432204,1
0.597,0.18271244,0.004080588,0,2.4434307,1
0.59750003,0.18088672,0.0040178853,0,2.4547088,1
0.59799999,0.17908072,0.0039562122,0,2.4660394,1
0.59850001,0.17729422,0.00389555,0,2.477422,1
0.59899998,0.17552696,0.0038358804,0,2.4888573,1
0.5995,0.17377873,0.0037771859,0,2.5003455,1
0.60000002,0.17204927,0.0037194488,0,2.5118864,1
0.60049999,0.17033836,0.0036626521,0,2.5234807,1
0.60100001,0.16864578,0.0036067793,0,2.5351286,1
0.60149997,0.1669713,0.0035518133,0,2.5468302,1
0.602,0.1653147,0.0034977389,0,2.5585859,1
0.60250002,0.16367579,0.0034445396,0,2.5703957,1
0.60299999,0.16205432,0.0033922002,0,2.5822601,1
0.60350001,0.1604501,0.0033407058,0,2.5941794,1
0.60399997,0.15886292,0.0032900411,0,2.6061535,1
0.6045,0.15729257,0.0032401918,0,2.6181829,1
0.60500002,0.15573888,0.0031911437,0,2.6302681,1
0.60549998,0.1542016,0.0031428826,0,2.6424088,1
0.60600001,0.15268058,0.0030953947,0,2.6546056,1
0.60650003,0.1511756,0.003048667,0,2.6668587,1
0.60699999,0.14968649,0.0030026857,0,2.6791682,1
0.60750002,0.14821303,0.0029574381,0,2.6915348,1
0.60799998,0.14675507,0.0029129118,0,2.7039583,1
0.6085,0.14531243,0.002869094,0,2.7164392,1
0.60900003,0.1438849,0.0028259726,0,2.7289777,1
0.60949999,0.14247233,0.0027835355,0,2.7415743,1
0.61000001,0.14107452,0.0027417711,0,2.7542286,1
0.61049998,0.13969132,0.0027006678,0,2.7669415,1
0.611,0.13832256,0.0026602144,0,2.7797132,1
0.61150002,0.13696806,0.0026203997,0,2.7925439,1
0.61199999,0.13562766,0.0025812127,0,2.8054338,1
0.61250001,0.13430119,0.0025426429,0,2.818383,1
0.61299998,0.1329885,0.0025046798,0,2.831392,1
0.6135,0.13168943,0.0024673133,0,2.8444612,1
0.61400002,0.13040382,0.0024305328,0,2.8575904,1
0.61449999,0.12913153,0.0023943291,0,2.8707805,1
0.61500001,0.12787238,0.0023586918,0,2.8840315,1
0.61549997,0.12662622,0.0023236116,0,2.8973436,1
0.616,0.12539293,0.0022890794,0,2.910717,1
0.61650002,0.12417235,0.0022550856,0,2.9241524,1
0.61699998,0.12296434,0.0022216216,0,2.9376497,1
0.61750001,0.12176874,0.0021886784,0,2.9512093,1
0.61799997,0.12058543,0.0021562469,0,2.9648314,1
0.61849999,0.11941426,0.0021243193,0,2.9785163,1
0.61900002,0.11825509,0.0020928867,0,2.9922647,1
0.61949998,0.11710779,0.002061941,0,3.0060763,1
0.62,0.11597224,0.0020314741,0,3.0199518,1
0.62050003,0.11484829,0.0020014783,0,3.0338912,1
0.62099999,0.1137358,0.0019719456,0,3.047895,1
0.62150002,0.11263467,0.0019428685,0,3.0619633,1
0.62199998,0.11154476,0.0019142393,0,3.0760968,1
0.6225,0.11046594,0.0018860508,0,3.0902953,1
0.62300003,0.1093981,0.0018582956,0,3.1045597,1
0.62349999,0.1083411,0.0018309669,0,3.1188896,1
0.62400001,0.10729483,0.0018040574,0,3.1332858,1
0.62449998,0.10625917,0.0017775605,0,3.1477482,1
0.625,0.105234,0.0017514692,0,3.1622777,1
0.62550002,0.10421922,0.0017257772,0,3.1768742,1
0.62599999,0.1032147,0.0017004777,0,3.1915379,1
0.62650001,0.10222032,0.0016755644,0,3.2062693,1
0.62699997,0.10123599,0.0016510313,0,3.2210689,1
0.6275,0.10026158,0.001626872,0,3.2359366,1
0.62800002,0.099296987,0.0016030804,0,3.2508731,1
0.62849998,0.098342106,0.0015796507,0,3.2658784,1
0.62900001,0.097396836,0.001556577,0,3.2809529,1
0.62949997,0.096461065,0.0015338537,0,3.296097,1
0.63,0.095534697,0.001511475,0,3.3113112,1
0.63050002,0.09461762,0.0014894353,0,3.3265955,1
0.63099998,0.093709737,0.0014677293,0,3.3419504,1
0.63150001,0.092810951,0.0014463516,0,3.3573761,1
0.63200003,0.091921158,0.0014252971,0,3.3728731,1
0.63249999,0.091040269,0.0014045605,0,3.3884416,1
0.63300002,0.090168186,0.0013841367,0,3.4040818,1
0.63349998,0.089304805,0.0013640207,0,3.4197943,1
0.634,0.088450044,0.0013442078,0,3.4355795,1
0.63450003,0.0876038,0.0013246929,0,3.4514375,1
0.63499999,0.08676599,0.0013054715,0,3.4673686,1
0.63550001,0.085936524,0.0012865388,0,3.4833732,1
0.63599998,0.085115306,0.0012678903,0,3.4994516,1
0.6365,0.084302247,0.0012495215,0,3.5156045,1
0.63700002,0.083497271,0.0012314279,0,3.5318317,1
0.63749999,0.082700282,0.0012136053,0,3.5481339,1
0.63800001,0.081911191,0.0011960494,0,3.5645113,1
0.63849998,0.081129931,0.0011787559,0,3.5809643,1
0.639,0.080356404,0.0011617207,0,3.5974934,1
0.63950002,0.079590529,0.0011449399,0,3.6140985,1
0.63999999,0.078832239,0.0011284093,0,3.6307805,1
0.64050001,0.078081436,0.0011121251,0,3.6475394,1
0.64099997,0.077338047,0.0010960834,0,3.6643758,1
0.6415,0.076601997,0.0010802805,0,3.6812897,1
0.64200002,0.075873204,0.0010647126,0,3.6982818,1
0.64249998,0.0751516,0.001049376,0,3.7153523,1
0.64300001,0.074437104,0.0010342671,0,3.7325015,1
0.64349997,0.073729634,0.0010193825,0,3.7497301,1
0.64399999,0.073029131,0.0010047186,0,3.7670381,1
0.64450002,0.072335504,0.00099027192,0,3.7844257,1
0.64499998,0.071648702,0.0009760391,0,3.8018939,1
0.6455,0.070968635,0.00096201699,0,3.8194427,1
0.64600003,0.070295244,0.00094820216,0,3.8370724,1
0.64649999,0.069628462,0.00093459146,0,3.8547835,1
0.64700001,0.068968207,0.00092118181,0,3.8725765,1
0.64749998,0.068314418,0.00090796995,0,3.8904514,1
0.648,0.06766703,0.00089495303,0,3.9084089,1
0.64850003,0.067025974,0.00088212785,0,3.9264493,1
0.64899999,0.066391192,0.0008694916,0,3.9445729,1
0.64950001,0.065762602,0.00085704133,0,3.9627802,1
0.64999998,0.065140158,0.00084477424,0,3.9810717,1
0.6505,0.064523786,0.00083268742,0,3.9994476,1
0.65100002,0.06391342,0.00082077814,0,4.0179081,1
0.65149999,0.063309014,0.0008090437,0,4.0364537,1
0.65200001,0.062710486,0.00079748151,0,4.0550852,1
0.65249997,0.062117793,0.00078608876,0,4.0738029,1
0.653,0.061530866,0.000774863,0,4.0926065,1
0.65350002,0.06094965,0.00076380168,0,4.1114974,1
0.65399998,0.060374081,0.00075290224,0,4.130475,1
0.65450001,0.059804104,0.00074216223,0,4.1495404,1
0.65499997,0.059239663,0.00073157926,0,4.168694,1
0.65549999,0.058680698,0.00072115089,0,4.1879358,1
0.65600002,0.058127157,0.00071087485,0,4.2072663,1
0.65649998,0.057578985,0.00070074876,0,4.226686,1
0.65700001,0.05703612,0.00069077034,0,4.2461958,1
0.65750003,0.05649852,0.00068093743,0,4.2657952,1
0.65799999,0.05596612,0.00067124778,0,4.2854853,1
0.65850002,0.055438869,0.00066169922,0,4.3052659,1
0.65899998,0.054916721,0.0006522896,0,4.3251381,1
0.6595,0.054399621,0.00064301695,0,4.3451023,1
0.66000003,0.053887513,0.00063387904,0,4.3651586,1
0.66049999,0.053380355,0.00062487391,0,4.3853068,1
0.66100001,0.052878089,0.00061599963,0,4.4055486,1
0.66149998,0.05238067,0.0006072541,0,4.4258838,1
0.662,0.051888049,0.00059863547,0,4.4463129,1
0.66250002,0.051400173,0.00059014186,0,4.466836,1
0.66299999,0.050917,0.00058177131,0,4.4874539,1
0.66350001,0.050438479,0.00057352206,0,4.5081673,1
0.66399997,0.049964566,0.0005653922,0,4.528976,1
0.6645,0.049495209,0.00055738003,0,4.5498805,1
0.66500002,0.049030367,0.00054948375,0,4.5708818,1
0.66549999,0.048569996,0.00054170168,0,4.59198,1
0.66600001,0.048114046,0.00053403201,0,4.6131759,1
0.66649997,0.047662478,0.00052647316,0,4.634469,1
0.667,0.047215246,0.00051902345,0,4.6558609,1
0.66750002,0.046772301,0.0005116812,0,4.6773515,1
0.66799998,0.046333611,0.00050444494,0,4.6989412,1
0.66850001,0.045899123,0.00049731293,0,4.7206306,1
0.66900003,0.0454688,0.00049028371,0,4.7424197,1
0.66949999,0.0450426,0.00048335581,0,4.7643099,1
0.67000002,0.044620484,0.00047652761,0,4.7863011,1
0.67049998,0.044202406,0.00046979767,0,4.8083935,1
0.671,0.043788329,0.00046316459,0,4.8305879,1
0.67150003,0.043378215,0.00045662685,0,4.8528848,1
0.67199999,0.042972021,0.00045018311,0,4.8752847,1
0.67250001,0.042569708,0.00044383193,0,4.897788,1
0.67299998,0.04217124,0.00043757199,0,4.9203954,1
0.6735,0.041776579,0.00043140189,0,4.9431067,1
0.67400002,0.041385684,0.00042532032,0,4.9659233,1
0.67449999,0.040998518,0.00041932601,0,4.9888449,1
0.67500001,0.040615048,0.00041341761,0,5.0118723,1
0.67549998,0.040235236,0.00040759391,0,5.035006,1
0.676,0.039859045,0.00040185364,0,5.0582466,1
0.67650002,0.039486438,0.0003961956,0,5.0815945,1
0.67699999,0.039117381,0.00039061852,0,5.1050501,1
0.67750001,0.038751837,0.00038512124,0,5.1286139,1
0.67799997,0.038389772,0.00037970263,0,5.1522865,1
0.6785,0.038031157,0.00037436147,0,5.1760683,1
0.67900002,0.037675951,0.00036909667,0,5.1999598,1
0.67949998,0.037324123,0.00036390708,0,5.2239618,1
0.68000001,0.036975641,0.00035879161,0,5.2480745,1
0.68049997,0.036630467,0.00035374917,0,5.2722988,1
0.68099999,0.036288574,0.0003487787,0,5.2966347,1
0.68150002,0.035949931,0.00034387916,0,5.3210826,1
0.68199998,0.035614502,0.0003390495,0,5.3456435,1
0.6825,0.035282254,0.00033428869,0,5.3703179,1
0.68300003,0.034953162,0.00032959573,0,5.3951063,1
0.68349999,0.034627192,0.00032496962,0,5.4200091,1
0.68400002,0.03430431,0.0003204094,0,5.4450264,1
0.68449998,0.03398449,0.00031591411,0,5.4701595,1
0.685,0.033667699,0.00031148279,0,5.4954085,1
0.68550003,0.03335391,0.00030711453,0,5.5207744,1
0.68599999,0.033043094,0.00030280839,0,5.546257,1
0.68650001,0.032735221,0.00029856348,0,5.5718575,1
0.68699998,0.032430261,0.0002943789,0,5.5975761,1
0.6875,0.032128189,0.00029025378,0,5.6234131,1
0.68800002,0.03182897,0.00028618725,0,5.6493697,1
0.68849999,0.031532586,0.00028217849,0,5.675446,1
0.68900001,0.031238999,0.00027822662,0,5.7016425,1
0.68949997,0.03094819,0.00027433084,0,5.7279601,1
0.69,0.030660128,0.0002704903,0,5.7543993,1
0.69050002,0.030374786,0.00026670427,0,5.7809606,1
0.69099998,0.030092141,0.00026297188,0,5.8076444,1
0.69150001,0.029812163,0.00025929243,0,5.8344512,1
0.69199997,0.029534828,0.0002556651,0,5.8613815,1
0.6925,0.02926011,0.00025208914,0,5.8884363,1
0.69300002,0.028987983,0.00024856383,0,5.9156165,1
0.69349998,0.028718423,0.00024508845,0,5.9429216,1
0.69400001,0.028451405,0.00024166223,0,5.9703526,1
0.69450003,0.028186904,0.0002382845,0,5.997911,1
0.69499999,0.027924895,0.00023495454,0,6.0255957,1
0.69550002,0.027665354,0.00023167169,0,6.0534086,1
0.69599998,0.027408259,0.00022843524,0,6.0813498,1
0.6965,0.027153585,0.00022524453,0,6.1094203,1
0.69700003,0.026901308,0.0002220989,0,6.13762,1
0.69749999,0.026651407,0.00021899771,0,6.1659498,1
0.69800001,0.026403856,0.00021594031,0,6.1944108,1
0.69849998,0.026158633,0.00021292608,0,6.2230029,1
0.699,0.025915718,0.00020995441,0,6.2517271,1
0.69950002,0.025675086,0.00020702466,0,6.2805834,1
0.69999999,0.025436718,0.00020413623,0,6.3095737,1
0.70050001,0.025200589,0.00020128855,0,6.338697,1
0.70099998,0.02496668,0.00019848104,0,6.3679552,1
0.7015,0.024734966,0.00019571309,0,6.3973484,1
0.70200002,0.024505431,0.00019298414,0,6.426877,1
0.70249999,0.02427805,0.00019029365,0,6.4565425,1
0.70300001,0.024052804,0.00018764107,0,6.4863443,1
0.70349997,0.023829672,0.00018502583,0,6.516284,1
0.704,0.023608636,0.00018244742,0,6.5463619,1
0.70450002,0.023389673,0.0001799053,0,6.5765781,1
0.70499998,0.023172762,0.00017739896,0,6.6069345,1
0.70550001,0.022957888,0.00017492789,0,6.6374307,1
0.70599997,0.022745026,0.00017249158,0,6.6680675,1
0.70649999,0.022534162,0.00017008952,0,6.6988459,1
0.70700002,0.022325274,0.00016772124,0,6.7297664,1
0.70749998,0.022118341,0.00016538626,0,6.7608299,1
0.708,0.02191335,0.00016308407,0,6.7920365,1
0.70850003,0.021710277,0.00016081425,0,6.8233871,1
0.70899999,0.021509105,0.00015857631,0,6.8548822,1
0.70950001,0.021309819,0.0001563698,0,6.8865228,1
0.70999998,0.021112397,0.00015419428,0,6.9183097,1
0.7105,0.020916823,0.0001520493,0,6.950243,1
0.71100003,0.02072308,0.00014993442,0,6.9823241,1
0.71149999,0.02053115,0.00014784922,0,7.0145531,1
0.71200001,0.020341014,0.00014579328,0,7.0469308,1
0.71249998,0.020152656,0.00014376618,0,7.0794578,1
0.713,0.01996606,0.00014176751,0,7.1121349,1
0.71350002,0.01978121,0.00013979686,0,7.1449633,1
0.71399999,0.019598087,0.00013785383,0,7.1779428,1
0.71450001,0.019416675,0.00013593804,0,7.2110748,1
0.71499997,0.019236958,0.0001340491,0,7.2443595,1
0.7155,0.01905892,0.00013218661,0,7.2777982,1
0.71600002,0.018882547,0.00013035024,0,7.3113909,1
0.71649998,0.018707819,0.00012853957,0,7.3451385,1
0.71700001,0.018534724,0.00012675425,0,7.3790421,1
0.71749997,0.018363243,0.00012499392,0,7.4131026,1
0.71799999,0.018193364,0.00012325824,0,7.4473195,1
0.71850002,0.01802507,0.00012154686,0,7.4816952,1
0.71899998,0.017858349,0.00011985941,0,7.5162292,1
0.71950001,0.017693181,0.00011819557,0,7.5509224,1
0.72000003,0.017529555,0.00011655501,0,7.5857759,1
0.72049999,0.017367454,0.00011493739,0,7.62079,1
0.72100002,0.017206864,0.00011334239,0,7.6559663,1
0.72149998,0.017047774,0.00011176969,0,7.6913042,1
0.722,0.016890166,0.00011021896,0,7.7268057,1
0.72250003,0.016734026,0.00010868991,0,7.7624712,1
0.72299999,0.016579343,0.00010718223,0,7.7983012,1
0.72350001,0.016426101,0.00010569561,0,7.8342962,1
0.72399998,0.016274286,0.00010422975,0,7.8704581,1
0.7245,0.016123885,0.00010278437,0,7.9067864,1
0.72500002,0.015974887,0.00010135917,0,7.9432821,1
0.72549999,0.015827274,9.9953868e-05,0,7.9799471,1
0.72600001,0.015681038,9.8568184e-05,0,8.0167809,1
0.72649997,0.015536162,9.7201832e-05,0,8.0537844,1
0.727,0.015392635,9.5854557e-05,0,8.0909586,1
0.72750002,0.015250443,9.4526076e-05,0,8.1283054,1
0.72799999,0.015109575,9.3216127e-05,0,8.1658239,1
0.72850001,0.014970019,9.1924456e-05,0,8.2035151,1
0.72899997,0.01483176,9.0650792e-05,0,8.2413807,1
0.7295,0.014694788,8.9394889e-05,0,8.2794218,1
0.73000002,0.014559089,8.8156499e-05,0,8.3176374,1
0.73049998,0.014424653,8.6935375e-05,0,8.3560305,1
0.73100001,0.014291466,8.5731263e-05,0,8.3945999,1
0.73150003,0.014159519,8.4543935e-05,0,8.4333477,1
0.73199999,0.014028798,8.3373154e-05,0,8.4722738,1
0.73250002,0.013899292,8.2218685e-05,0,8.5113802,1
0.73299998,0.013770989,8.1080296e-05,0,8.5506668,1
0.7335,0.013643879,7.9957761e-05,0,8.5901356,1
0.73400003,0.01351795,7.8850862e-05,0,8.6297855,1
0.73449999,0.013393191,7.7759374e-05,0,8.6696186,1
