"time","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox.v_0[1]","bodyBox.v_0[2]","bodyBox.v_0[3]","bodyBox1.body.Q[1]","bodyBox1.body.Q[2]","bodyBox1.body.Q[3]","bodyBox1.body.Q[4]","bodyBox1.body.w_a[1]","bodyBox1.body.w_a[2]","bodyBox1.body.w_a[3]","bodyBox2.body.Q[1]","bodyBox2.body.Q[2]","bodyBox2.body.Q[3]","bodyBox2.body.Q[4]","bodyBox2.body.frame_a.r_0[1]","bodyBox2.body.frame_a.r_0[2]","bodyBox2.body.frame_a.r_0[3]","bodyBox2.body.w_a[1]","bodyBox2.body.w_a[2]","bodyBox2.body.w_a[3]","bodyBox2.v_0[1]","bodyBox2.v_0[2]","bodyBox2.v_0[3]","universal.phi_a","universal.phi_b","universal.w_a","universal.w_b","universalSpherical.rRod_0[1]","universalSpherical.rRod_0[2]","universalSpherical.rRod_0[3]"
0.1116,3.66204493974773e-17,-7.17844139381736e-16,-0.000260005574681143,0.99999996619855,2.07588630044139e-15,-4.01012800175187e-14,-0.0277613699096551,-0.0661962705907124,-1.08506436366629,-1.17751287398843e-14,-1.56560694951031e-14,6.56081827033076e-10,-0.000260005231926957,0.999999966198639,4.60312201493823e-27,5.82587866790978e-08,-0.0277613395755773,6.50615174016155e-17,-5.05186454240124e-16,-0.000260005574681406,0.99999996619855,0.99814426552696,-0.0608935562735994,-3.19156516009228e-16,2.90394173521978e-15,-3.15304700026295e-14,-0.0277613699096714,-0.0661962705907124,-1.08506436366628,-9.2599539147642e-15,-1.57079465043197,3.20252387859506,-1.5174284546754e-05,1.08708145580117,0.99814426552696,-0.0608935562735995,-4.20924716619282e-16
0.112,3.70281278311482e-17,-7.25666785507242e-16,-0.000265607125404834,0.999999964726427,2.06432523306384e-15,-3.98464174750992e-14,-0.0282553764927536,-0.0669014687872193,-1.08882033737189,-1.17007143707437e-14,-1.62808066666592e-14,6.67815709701998e-10,-0.00026560677654063,0.99999996472652,4.60793394198772e-27,5.90817822948466e-08,-0.0282553457319162,6.55643723730922e-17,-5.11604595070306e-16,-0.0002656071254051,0.999999964726427,0.998117646139575,-0.0613283332954241,-3.22812981308164e-16,2.89113759108227e-15,-3.14426434687094e-14,-0.02825537649277,-0.0669014687872169,-1.08882033737188,-9.21832055134075e-15,-1.57079465647525,3.20295946965257,-1.50668597146941e-05,1.09087350489533,0.998117646139575,-0.0613283332954242,-4.25520315926491e-16
0.1124,3.74324542744906e-17,-7.3341685693659e-16,-0.000271308163882146,0.999999963195939,2.05206331358141e-15,-3.95772415867829e-14,-0.0287562653052937,-0.0676114961109781,-1.09257398349385,-1.15463194561016e-14,-1.69280677709066e-14,6.79715030146679e-10,-0.000271307808822122,0.999999963196036,4.62326415260061e-27,5.99131887518071e-08,-0.0287562341133627,6.60576373098763e-17,-5.17993466558276e-16,-0.000271308163882416,0.999999963195939,0.99809074370748,-0.0617646122423534,-3.26443775560741e-16,2.87716022816512e-15,-3.13187798963752e-14,-0.0287562653053101,-0.0676114961109745,-1.09257398349385,-9.17321774096536e-15,-1.57079466247561,3.20339657716679,-1.49606125997393e-05,1.09466373465249,0.99809074370748,-0.0617646122423536,-4.30073385821892e-16
0.1128,3.78332757859604e-17,-7.41091225825503e-16,-0.000277110073438498,0.999999961605003,2.03911594129577e-15,-3.92940484133445e-14,-0.0292641041021908,-0.0683263651169487,-1.09632527896254,-1.15393957448691e-14,-1.75985722619655e-14,6.91781475966893e-10,-0.000277109712095978,0.999999961605103,4.64945465455443e-27,6.07530558282295e-08,-0.0292640724748078,6.65411747756117e-17,-5.24349705155926e-16,-0.000277110073438771,0.999999961605003,0.998063556296514,-0.0622023921786867,-3.30047555003847e-16,2.86474337377044e-15,-3.10187247778154e-14,-0.0292641041022071,-0.0683263651169504,-1.09632527896253,-9.12551284537599e-15,-1.57079466843359,3.20383520040633,-1.48555206032301e-05,1.0984521271657,0.998063556296515,-0.0622023921786869,-4.34582090403609e-16
0.1132,3.82304426727258e-17,-7.48686828702064e-16,-0.000283014251017486,0.999999959951466,2.0254997706907e-15,-3.89971580676581e-14,-0.0297789609815145,-0.0690460882821347,-1.10007420058764,-1.14526722692789e-14,-1.82930585131688e-14,7.04016744879866e-10,-0.000283013883304923,0.99999995995157,4.68678806903719e-27,6.16014332657319e-08,-0.0297789289142962,6.70148576588779e-17,-5.30669848258139e-16,-0.000283014251017762,0.999999959951466,0.998036081967512,-0.0626416721594544,-3.33622998095591e-16,2.85185145072771e-15,-3.08370110636506e-14,-0.0297789609815309,-0.0690460882821365,-1.10007420058763,-9.07433850283468e-15,-1.57079467434974,3.20427533863265,-1.47515607774334e-05,1.10223866443731,0.998036081967515,-0.0626416721594546,-4.39044632327825e-16
0.1136,3.8623808749395e-17,-7.56200671630449e-16,-0.000289022107253093,0.99999995823311,2.01123271990125e-15,-3.86869148424983e-14,-0.0303009043837123,-0.0697706780049101,-1.10382072505838,-1.13242748511766e-14,-1.90122841257678e-14,7.16422544731671e-10,-0.000289021733082059,0.999999958233218,4.73548419381886e-27,6.24583707652403e-08,-0.0303008718722507,6.74785694533061e-17,-5.36950332745477e-16,-0.000289022107253372,0.99999995823311,0.998008318776336,-0.0630824512303682,-3.37168807544617e-16,2.83257228553343e-15,-3.07566354649526e-14,-0.0303009043837287,-0.0697706780049079,-1.10382072505838,-9.0205620750794e-15,-1.57079468022458,3.20471699109992,-1.46487098007654e-05,1.10602332837915,0.998008318776336,-0.0630824512303684,-4.4345925586562e-16
0.114,3.90132315954996e-17,-7.6362983537778e-16,-0.00029513506654188,0.999999956447645,1.99633397918298e-15,-3.83636873383397e-14,-0.0308300030908328,-0.0705001466043441,-1.10756482894375,-1.12676020632222e-14,-1.97570262376385e-14,7.2900059350861e-10,-0.000295134685823061,0.999999956447758,4.79569656642288e-27,6.33239179829279e-08,-0.0308299701306953,6.79322045380066e-17,-5.43187493527002e-16,-0.000295135066542163,0.999999956447645,0.997980264773897,-0.0635247284277706,-3.40683712337406e-16,2.81792232254352e-15,-3.058114266284e-14,-0.0308300030908491,-0.0705001466043416,-1.10756482894374,-8.96505092384814e-15,-1.57079468605866,3.20516015705507,-1.45469439530141e-05,1.10980610081279,0.997980264773897,-0.0635247284277708,-4.47824250011504e-16
0.1144,3.93985728125755e-17,-7.7097148057653e-16,-0.00030135456711519,0.999999954592711,1.98082401938119e-15,-3.80278685911586e-14,-0.0313663262257499,-0.0712345063195229,-1.11130648869261,-1.1169478765092e-14,-2.05280818319905e-14,7.41752619348606e-10,-0.000301354179758383,0.999999954592828,4.8675090272976e-27,6.41981245261544e-08,-0.0313662928124792,6.83756684578681e-17,-5.49377562082857e-16,-0.000301354567115477,0.999999954592711,0.997951918006206,-0.0639685027785853,-3.4416646976621e-16,2.8021629618363e-15,-3.03888849912867e-14,-0.0313663262257662,-0.0712345063195196,-1.1113064886926,-8.90433560218895e-15,-1.57079469185251,3.2056048357377,-1.44462390905616e-05,1.11358696346971,0.997951918006206,-0.0639685027785855,-4.52137951542405e-16
0.1148,3.97796982838687e-17,-7.78222852892388e-16,-0.000307682061111345,0.999999952665873,1.96472460040015e-15,-3.76798762002325e-14,-0.031909943251386,-0.0719737693088705,-1.11504568063398,-1.10677909369519e-14,-2.13262680460698e-14,7.54680360552591e-10,-0.00030768166702545,0.999999952665995,4.95093228298781e-27,6.50810399494057e-08,-0.0319099093805005,6.88088782039167e-17,-5.55516665007057e-16,-0.000307682061111635,0.999999952665873,0.997923276514391,-0.0644137733002666,-3.47615867456765e-16,2.78693566960842e-15,-3.01190749869594e-14,-0.0319099432514023,-0.0719737693088699,-1.11504568063397,-8.84300262796632e-15,-1.57079469760667,3.20605102638008,-1.43465706216072e-05,1.11736589799149,0.997923276514393,-0.0644137733002668,-4.56398748099961e-16
0.1152,4.01564784300013e-17,-7.85381288188279e-16,-0.000314119014647845,0.999999950664621,1.94805877967229e-15,-3.73201524559413e-14,-0.0324609239699362,-0.0727179476494656,-1.1187823809772,-1.09626683188408e-14,-2.21524224798679e-14,7.67785565595892e-10,-0.000314118613740864,0.999999950664747,5.04590046930616e-27,6.59727137502333e-08,-0.0324608896369297,6.92317624936631e-17,-5.61600822550184e-16,-0.000314119014648138,0.999999950664621,0.99789433833474,-0.0648605390007497,-3.51030725396073e-16,2.72984720877656e-15,-2.98193040173052e-14,-0.0324609239699525,-0.0727179476494671,-1.11878238097719,-8.77882044124246e-15,-1.57079470332166,3.20649872820707,-1.42479134813899e-05,1.12114288593003,0.997894338334742,-0.06486053900075,-4.60605081268467e-16
0.1156,4.05287884692835e-17,-7.92444217688796e-16,-0.000320666907893568,0.999999948586366,1.93085092062747e-15,-3.69491644675674e-14,-0.0330193385220914,-0.0734670533363578,-1.12251656581212,-1.08801856413265e-14,-2.30074035048278e-14,7.81069993139619e-10,-0.000320666500072595,0.999999948586497,5.15226771450468e-27,6.68731953651937e-08,-0.0330193037224331,6.96442620514818e-17,-5.67625947162106e-16,-0.000320666907893863,0.999999948586366,0.997865101498724,-0.0653087988784007,-3.54409897960202e-16,2.73779850822337e-15,-2.96515256727185e-14,-0.0330193385221076,-0.0734670533363572,-1.12251656581211,-8.7111688246618e-15,-1.57079470899802,3.20694794043611,-1.41502421074109e-05,1.12491790874779,0.997865101498724,-0.0653087988784009,-4.64755449649267e-16
0.116,4.0896508673481e-17,-7.99409173146441e-16,-0.000327327235140967,0.999999946428439,1.91312670116215e-15,-3.65674042910964e-14,-0.0335852573862622,-0.0742210982818803,-1.12624821110929,-1.07426740947363e-14,-2.38920905725496e-14,7.94535412042058e-10,-0.00032732682031219,0.999999946428575,5.26980470244625e-27,6.77825341657878e-08,-0.0335852221153973,7.00463298888465e-17,-5.73587842034689e-16,-0.000327327235141267,0.999999946428439,0.997835564033035,-0.0657585519219659,-3.57752275942042e-16,2.70092197509348e-15,-2.93705575674139e-14,-0.0335852573862783,-0.0742210982818811,-1.12624821110927,-8.64178250174167e-15,-1.57079471463629,3.20739866227718,-1.40535304146564e-05,1.1286909478179,0.997835564033035,-0.0657585519219661,-4.68848411954731e-16
0.1164,4.1259524626814e-17,-8.06273792005576e-16,-0.000334101504878276,0.999999944188091,1.89491312210866e-15,-3.61753890570178e-14,-0.0341587513778027,-0.0749800943149611,-1.12997729272017,-1.06280985029364e-14,-2.48073845234979e-14,8.08183601370052e-10,-0.000334101082946962,0.999999944188232,5.39819523577608e-27,6.87007794544006e-08,-0.0341587156311518,7.04379315848723e-17,-5.7948219964451e-16,-0.000334101504878578,0.999999944188091,0.997805723959621,-0.0662097971105226,-3.61056788579002e-16,2.69642313359136e-15,-2.91625662757608e-14,-0.0341587513778188,-0.0749800943149606,-1.12997729272016,-8.56892674904712e-15,-1.570794720237,3.20785089293274,-1.395775177082e-05,1.13246198442447,0.997805723959621,-0.0662097971105228,-4.72882590058856e-16
0.1168,4.16177010397508e-17,-8.13035278876833e-16,-0.000340991239036228,0.999999941862486,1.87620552724357e-15,-3.5773027420538e-14,-0.0347398915005526,-0.0757440531840193,-1.13370378642355,-1.05104943592136e-14,-2.57542383225578e-14,8.22016346291715e-10,-0.00034099080990673,0.999999941862632,5.52539559024314e-27,6.96279798141796e-08,-0.0347398552735122,7.0819152713449e-17,-5.85307636769875e-16,-0.000340991239036533,0.999999941862486,0.997775579295688,-0.0666625334138675,-3.64322265944989e-16,2.69445776226754e-15,-2.89584779683171e-14,-0.0347398915005687,-0.0757440531840169,-1.13370378642354,-8.49433629009488e-15,-1.57079472580055,3.20830463159817,-1.38628916803157e-05,1.13623099980098,0.997775579295688,-0.0666625334138678,-4.76856371833453e-16
0.1172,4.19703403540982e-17,-8.19679274309727e-16,-0.000347997956152211,0.999999939448709,1.85629191113151e-15,-3.53466401101215e-14,-0.0353287459211126,-0.0765129866303425,-1.13742766887193,-1.03858493670512e-14,-2.6734280599038e-14,8.36035353725166e-10,-0.000347997519727993,0.999999939448861,5.38926684066916e-27,7.05641698717532e-08,-0.0353287092090511,7.1192393816783e-17,-5.91127888950907e-16,-0.000347997956152519,0.999999939448709,0.997745128053128,-0.0671167598014656,-3.67544580816406e-16,2.6222315599973e-15,-2.85759974216683e-14,-0.0353287459211286,-0.0765129866303438,-1.13742766887191,-8.41627640144973e-15,-1.57079473132445,3.20875987747051,-1.37692080728728e-05,1.13999797591436,0.997745128053128,-0.0671167598014659,-4.80761763963068e-16
0.1176,4.2317766019335e-17,-8.2621240686667e-16,-0.000355123220857464,0.999999936943747,1.83572771130438e-15,-3.49068938098571e-14,-0.0359253888086973,-0.0772869061723359,-1.14114891482628,-1.02572921848495e-14,-2.77479945170556e-14,8.5024249890584e-10,-0.000355122777041033,0.999999936943905,5.17420806312458e-27,7.15094089682121e-08,-0.0359253516069618,7.15559565389079e-17,-5.96890036987305e-16,-0.000355123220857776,0.999999936943747,0.997714368240314,-0.0675724752161015,-3.70725009727171e-16,2.57782217026813e-15,-2.82470571780588e-14,-0.0359253888087133,-0.0772869061723388,-1.14114891482627,-8.33387972141363e-15,-1.57079473681137,3.20921662972263,-1.36764704941926e-05,1.14376289317437,0.997714368240314,-0.0675724752161017,-4.84602369592711e-16
0.118,4.26598569162445e-17,-8.32632160686576e-16,-0.000362368598192256,0.999999934344497,1.81450721773625e-15,-3.44536756048359e-14,-0.0365298921481634,-0.07806582330312,-1.14486749971703,-1.01247896833207e-14,-2.87964046893465e-14,8.64639597093425e-10,-0.000362368146885185,0.999999934344661,4.86608526307318e-27,7.24637453429532e-08,-0.0365298544520766,7.190998324075e-17,-6.02592821725982e-16,-0.000362368598192571,0.999999934344497,0.997683297860511,-0.0680296785981809,-3.73862494751572e-16,2.6529577294339e-15,-2.81798216077079e-14,-0.0365298921481793,-0.078065823303116,-1.14486749971702,-8.24974833524042e-15,-1.57079474226169,3.20967488752711,-1.35846645481387e-05,1.14752573255503,0.997683297860511,-0.0680296785981812,-4.88376747415799e-16
0.1184,4.29964960548614e-17,-8.38936100585087e-16,-0.000369735667676438,0.999999931647766,1.79262300096701e-15,-3.39868390391337e-14,-0.0371423282436194,-0.0788497494293839,-1.14858339886077,-9.98829889190785e-15,-2.98805615062261e-14,8.79228473427976e-10,-0.000369735208779361,0.999999931647935,4.44957219751192e-27,7.34272270855421e-08,-0.0371422900484801,7.22546402717355e-17,-6.08235149949645e-16,-0.000369735667676756,0.999999931647766,0.997651914912408,-0.0684883688782309,-3.7695601349076e-16,2.51196885277093e-15,-2.76276163845793e-14,-0.0371423282436353,-0.0788497494293881,-1.14858339886075,-8.1621475194937e-15,-1.57079474767579,3.21013465004888,-1.34937763557811e-05,1.15128647494588,0.99765191491241,-0.0684883688782311,-4.92083506619749e-16
0.1188,4.33275707452568e-17,-8.45121875455445e-16,-0.000377226023378961,0.999999928850261,1.77006581339144e-15,-3.35062021847795e-14,-0.0377627697171702,-0.0796386958707078,-1.15229658746066,-9.84776643231882e-15,-3.10015415431513e-14,8.94010962927925e-10,-0.00037722555679157,0.999999928850437,3.90810912861234e-27,7.43999021295537e-08,-0.0377627310182529,7.25901185981772e-17,-6.13816102785068e-16,-0.000377226023379282,0.999999928850261,0.997620217390149,-0.0689485449768509,-3.80004580646017e-16,2.49203626391247e-15,-2.73338073657349e-14,-0.037762769717186,-0.0796386958707115,-1.15229658746065,-8.07194463595073e-15,-1.57079475305403,3.21059591644516,-1.34037925719097e-05,1.15504510115234,0.997620217390152,-0.0689485449768511,-4.95721308969742e-16
0.1192,4.36529727715673e-17,-8.5118722166516e-16,-0.000384841273987395,0.999999925948594,1.74682449054823e-15,-3.3011545710725e-14,-0.0383912895076603,-0.0804326738588813,-1.15600704060679,-9.70312795205966e-15,-3.21604479682889e-14,9.0898891048808e-10,-0.000384840799608433,0.999999925948777,3.22386157736206e-27,7.53818182464124e-08,-0.0383912503002155,7.29166344319002e-17,-6.19334944111382e-16,-0.000384841273987719,0.999999925948594,0.997588203283376,-0.0694102058046645,-3.83007249593214e-16,2.46980263680132e-15,-2.70361141695637e-14,-0.038391289507676,-0.0804326738588842,-1.15600704060678,-7.97913968465048e-15,-1.57079475839675,3.21105868586545,-1.33147004015482e-05,1.15880159189598,0.997588203283376,-0.0694102058046648,-4.99288870936458e-16
0.1196,4.3972598562137e-17,-8.57129966455515e-16,-0.000392583042877444,0.999999922939274,1.72288585240902e-15,-3.25026109518135e-14,-0.039027960869418,-0.0812316945372216,-1.15971473327647,-9.55430755796841e-15,-3.33584109500735e-14,9.24164170877639e-10,-0.000392582560604699,0.999999922939464,2.37767907720623e-27,7.63730230392326e-08,-0.0390279211486724,7.32344298584287e-17,-6.24791128968353e-16,-0.000392583042877771,0.999999922939274,0.997555870577245,-0.0698733502622706,-3.85963113956682e-16,2.49362387278325e-15,-2.68233935645514e-14,-0.0390279608694336,-0.0812316945372209,-1.15971473327646,-7.88373266563161e-15,-1.57079476370429,3.21152295745151,-1.32264876164677e-05,1.16255592781488,0.997555870577245,-0.0698733502622708,-5.02784965783342e-16
0.12,4.42863493621827e-17,-8.62948031340555e-16,-0.000400452968182461,0.999999919818707,1.69823460466745e-15,-3.19790979777492e-14,-0.039672857370999,-0.0820357689598901,-1.16341964033461,-9.40121724974875e-15,-3.4596588064779e-14,9.39538608738192e-10,-0.000400452477912767,0.999999919818903,1.34905392768909e-27,7.73735639366593e-08,-0.0396728171321552,7.35437734657044e-17,-6.30184311964664e-16,-0.000400452968182791,0.999999919818707,0.997523217252486,-0.0703379772401944,-3.88871309183461e-16,2.43774442365109e-15,-2.64210355202225e-14,-0.0396728573710146,-0.0820357689598912,-1.1634196403346,-7.78485621719449e-15,-1.57079476897697,3.21198873033726,-1.31391425717007e-05,1.16630808946396,0.99752321725249,-0.0703379772401946,-5.06208425672384e-16
0.1204,4.45941314062583e-17,-8.68639435503868e-16,-0.000408452702862971,0.999999916583191,1.67285324002817e-15,-3.14406636620657e-14,-0.0403260528939305,-0.0828449080912064,-1.16712173653407,-9.24375635350367e-15,-3.58761647040734e-14,9.55114098581731e-10,-0.000408452204492196,0.999999916583395,1.16079948095288e-28,7.8383488186708e-08,-0.0403260121321675,7.38449609724859e-17,-6.35514355686198e-16,-0.000408452702863304,0.999999916583191,0.997490241285434,-0.0708040856188394,-3.91731014117289e-16,2.42452110281517e-15,-2.61125630108743e-14,-0.040326052893946,-0.0828449080912069,-1.16712173653406,-7.68337770111514e-15,-1.5707947742151,3.21245600364882,-1.30526542220547e-05,1.17005805731533,0.997490241285437,-0.0708040856188396,-5.09558143766505e-16
0.1208,4.48958560886994e-17,-8.742022992002e-16,-0.000416583914776185,0.999999913228917,1.64672193949591e-15,-3.08869197510954e-14,-0.0409876216314549,-0.0836591228049614,-1.17082099651599,-9.08181095526911e-15,-3.71983544825918e-14,9.70892524788651e-10,-0.000416583408199231,0.999999913229128,-1.34458876890853e-27,7.94028428506057e-08,-0.0409875803419276,7.41383158567384e-17,-6.40781339104318e-16,-0.000416583914776521,0.999999913228917,0.997456940648051,-0.0712716742684384,-3.94541452572781e-16,2.4299786758592e-15,-2.5837090136365e-14,-0.0409876216314703,-0.0836591228049584,-1.17082099651598,-7.57929711743129e-15,-1.57079477941898,3.2129247765044,-1.2967012138626e-05,1.17380581175853,0.997456940648052,-0.0712716742684386,-5.12833076328133e-16
0.1212,4.51914401379039e-17,-8.79634847151629e-16,-0.000424848286745517,0.999999909751963,1.61981847366447e-15,-3.03174309329388e-14,-0.0416576380872735,-0.0844784238837286,-1.17451739481015,-8.91525333454768e-15,-3.85643996454935e-14,9.86875781605761e-10,-0.000424847771856312,0.999999909752181,-3.05777910363231e-27,8.04316747966306e-08,-0.0416575962651135,7.44241899841763e-17,-6.45985565984152e-16,-0.000424848286745856,0.999999909751963,0.997423313307974,-0.0717407420490047,-3.97301894909523e-16,2.40905196542114e-15,-2.54948183437239e-14,-0.0416576380872889,-0.0844784238837252,-1.17451739481013,-7.47174710444236e-15,-1.5707947845889,3.21339504801432,-1.28822065253134e-05,1.17755133310098,0.997423313307974,-0.071740742049005,-5.16032244838531e-16
0.1216,4.54808057863231e-17,-8.84935411946454e-16,-0.0004332475166301,0.99999990614829,1.59211810400583e-15,-2.9731712906433e-14,-0.0423361770742908,-0.0853028220181743,-1.1782109058353,-8.65973959207622e-15,-3.99755714760298e-14,1.00306577314429e-09,-0.000433246993321597,0.999999906148517,-5.0498401557211e-27,8.14700306939533e-08,-0.0423361347146058,7.47029642365296e-17,-6.51127573292871e-16,-0.000433247516630442,0.99999990614829,0.99738935722855,-0.0722112878102839,-4.00011659606547e-16,2.25996082470691e-15,-2.48557801904876e-14,-0.042336177074306,-0.0853028220181788,-1.17821090583528,-7.36159502392342e-15,-1.57079478972512,3.21386681728095,-1.2798228235332e-05,1.18129460156821,0.99738935722855,-0.0722112878102842,-5.19154738071789e-16
0.122,4.57638809431774e-17,-8.90102437439083e-16,-0.000441783317394307,0.999999902413745,1.56359348415912e-15,-2.9129230450121e-14,-0.0430233137133579,-0.0861323278063653,-1.18190150389953,-8.56771811218995e-15,-4.14331707031067e-14,1.01946441337789e-09,-0.000441782785558474,0.99999990241398,-7.34868449051365e-27,8.25179570064765e-08,-0.043023270811232,7.49750491409608e-17,-6.56208139607973e-16,-0.000441783317394652,0.999999902413745,0.997355070368874,-0.0726833103917048,-4.02670114834367e-16,2.30149988177145e-15,-2.46515343021957e-14,-0.043023313713373,-0.0861323278063643,-1.18190150389951,-7.24797351417327e-15,-1.57079479482791,3.21434008339868,-1.27150687877269e-05,1.18503559730423,0.997355070368875,-0.0726833103917051,-5.22199714218292e-16
0.1224,4.60393513291921e-17,-8.95111115192422e-16,-0.000450457397779155,0.999999898544061,1.53450044201992e-15,-2.85151876510662e-14,-0.0437191210114815,-0.0869669518216428,-1.1855891639573,-8.38811003349722e-15,-4.29391562738874e-14,1.03607355931153e-09,-0.000450456857306996,0.999999898544305,-9.27908932652939e-27,8.35755125068278e-08,-0.0437190775619774,7.52203309225229e-17,-6.61163685889265e-16,-0.000450457397779503,0.999999898544061,0.997320450683027,-0.0731568086332588,-4.05267144317682e-16,2.33899768614826e-15,-2.44020112632194e-14,-0.0437191210114966,-0.0869669518216371,-1.18558916395729,-7.13174993696657e-15,-1.57079479989842,3.21481484546397,-1.26326950741573e-05,1.18877430099395,0.997320450683027,-0.0731568086332591,-5.25151126305914e-16
0.1228,4.63073332930104e-17,-8.9996342769752e-16,-0.000459271503912449,0.999999894534837,1.50476567358042e-15,-2.78881221908481e-14,-0.0444236750440904,-0.087806704466248,-1.18927385998934,-8.21565038222616e-15,-4.44948001314403e-14,1.05289515409257e-09,-0.000459270954693972,0.99999989453509,-1.09719231247995e-26,8.46427414585697e-08,-0.0444236310422467,7.54421893032713e-17,-6.66004639719936e-16,-0.0004592715039128,0.999999894534837,0.997285496121809,-0.0736317813520495,-4.07803569430278e-16,2.18897975247978e-15,-2.37405403457334e-14,-0.0444236750441052,-0.0878067044662508,-1.18927385998932,-7.01292429233941e-15,-1.57079480493675,3.21529110255368,-1.25511035756399e-05,1.1925106925313,0.997285496121809,-0.0736317813520498,-5.28010438967093e-16
0.1232,4.65681835217225e-17,-9.04665862809355e-16,-0.000468227400875086,0.999999890381545,1.47425933642513e-15,-2.72454283635592e-14,-0.0451370526449107,-0.0886515960344995,-1.19295556572476,-7.99360577730113e-15,-4.61012869988572e-14,1.06993116326273e-09,-0.000468226842799297,0.999999890381806,-1.26919586842484e-26,8.57196855525974e-08,-0.0451370080857424,7.56478918031649e-17,-6.70753816634983e-16,-0.00046822740087544,0.999999890381545,0.997250204632039,-0.0741082273526678,-4.10282054969422e-16,2.2573449251205e-15,-2.35557321365566e-14,-0.0451370526449255,-0.0886515960344943,-1.19295556572475,-6.89062921858953e-15,-1.57079480994282,3.21576885373471,-1.24702962369519e-05,1.19624475161295,0.997250204632039,-0.0741082273526681,-5.30782058627683e-16
0.1236,4.68217578307906e-17,-9.09215536274702e-16,-0.00047732686124735,0.999999886079527,1.44296477521423e-15,-2.65867959105707e-14,-0.0458593299668195,-0.0895016367531658,-1.19663425509095,-7.82401880138128e-15,-4.77600880598249e-14,1.087183535057e-09,-0.000477326294202252,0.999999886079798,-1.4419271678753e-26,8.68063913384314e-08,-0.0458592848453184,7.58363841616081e-17,-6.75408049107797e-16,-0.000477326861247706,0.999999886079527,0.997214574156108,-0.0745861454336346,-4.12701446146748e-16,2.19076946944437e-15,-2.30673413379656e-14,-0.0458593299668342,-0.0895016367531624,-1.19663425509094,-6.76486471575239e-15,-1.57079481491691,3.21624809806992,-1.2390265448191e-05,1.19997645810819,0.99721457415611,-0.0745861454336349,-5.33464260679726e-16
0.124,4.70679109702475e-17,-9.13609549771963e-16,-0.000486571672944194,0.999999881623997,1.4108639745149e-15,-2.59118892777435e-14,-0.0465905834496165,-0.0903568367534917,-1.20030990191096,-7.62658178015674e-15,-4.94727098088665e-14,1.10465422715578e-09,-0.000486571096816789,0.999999881624277,-1.61314149210484e-26,8.79029052057863e-08,-0.0465905377607513,7.60065197074793e-17,-6.7996405973959e-16,-0.000486571672944552,0.999999881623997,0.997178602632343,-0.0750655343829776,-4.15060587655663e-16,2.11579840039613e-15,-2.25380295924143e-14,-0.046590583449631,-0.0903568367534915,-1.20030990191094,-6.63649814560114e-15,-1.57079481985927,3.21672883461407,-1.23110041936927e-05,1.20370579181021,0.997178602632346,-0.0750655343829779,-5.36055307377766e-16
0.1244,4.73064965384144e-17,-9.17844989467609e-16,-0.000495963639280741,0.999999877010027,1.37793751928939e-15,-2.52203468838127e-14,-0.0473308898182662,-0.0912172060705237,-1.203982479904,-7.42427093107182e-15,-5.12406945890209e-14,1.12234520666901e-09,-0.00049596305395702,0.999999877010317,-1.78033136744536e-26,8.90092733810045e-08,-0.0473308435569828,7.6157055731109e-17,-6.84418456288998e-16,-0.000495963639281102,0.999999877010027,0.997142287995041,-0.0755463929781848,-4.17358323270966e-16,2.09245987160251e-15,-2.21227883659484e-14,-0.0473308898182807,-0.0912172060705218,-1.20398247990398,-6.50466214643261e-15,-1.57079482477016,3.21721106241375,-1.2232506063303e-05,1.20743273243656,0.997142287995041,-0.0755463929781851,-5.38553446796176e-16
0.1248,4.75373668968807e-17,-9.2191892458246e-16,-0.000505504579037785,0.999999872232552,1.34416455538306e-15,-2.45117803887739e-14,-0.0480803260811413,-0.092082754642437,-1.20765196268596,-7.21697229150233e-15,-5.30656211295283e-14,1.14025845012039e-09,-0.000505503984402726,0.999999872232853,-1.94071609645963e-26,9.01255419234885e-08,-0.0480802792423627,7.62866498566446e-17,-6.88767726701682e-16,-0.00050550457903815,0.999999872232552,0.997105628174501,-0.0760287199861581,-4.19593495448042e-16,1.95964394942387e-15,-2.14664622120823e-14,-0.0480803260811555,-0.0920827546424414,-1.20765196268595,-6.36935671828127e-15,-1.57079482964982,3.21769478050742,-1.21547652636509e-05,1.2111572596296,0.997105628174501,-0.0760287199861584,-5.40956911757316e-16
0.1252,4.77603730804345e-17,-9.25828405944719e-16,-0.000515196326527294,0.999999867286364,1.30952275001241e-15,-2.37857739622678e-14,-0.0488389695282644,-0.0929534923098604,-1.21131832376993,-7.00456383230676e-15,-5.49491050835125e-14,1.15839594343154e-09,-0.000515195722464854,0.999999867286675,-2.0912312891138e-26,9.12517567221344e-08,-0.0488389221068909,7.63938564139795e-17,-6.9300823413993e-16,-0.00051519632652766,0.999999867286364,0.997068621097079,-0.0765125141631668,-4.2176494492255e-16,2.02878501769847e-15,-2.12210080099443e-14,-0.0488389695282786,-0.0929534923098575,-1.21131832376991,-6.23058186118127e-15,-1.57079483449849,3.21817998792529,-1.20777766294214e-05,1.21487935295697,0.997068621097079,-0.0765125141631671,-5.43263918772878e-16
