"time","volume.medium.h","volume.medium.p"
0.216948,88804.1813470853,4889344.12102017
0.21715,88808.6498918815,4893814.90704943
0.217352,88813.1184507809,4898285.71674097
0.217554,88817.5870237837,4902756.55009508
0.217756,88822.0556108901,4907227.40711201
0.217958,88826.5242121004,4911698.28779205
0.21816,88830.9928274147,4916169.19213545
0.218362,88835.4614568334,4920640.12014249
0.218564,88839.9301003566,4925111.07181344
0.218766,88844.3987579846,4929582.04714856
0.218968,88848.8674297177,4934053.04614813
0.21917,88853.336115556,4938524.06881242
0.219372,88857.8048154998,4942995.11514169
0.219574,88862.2735295493,4947466.18513622
0.219776,88866.7422577048,4951937.27879628
0.219978,88871.2109999665,4956408.39612213
0.22018,88875.6797563347,4960879.53711405
0.220382,88880.1485268095,4965350.7017723
0.220584,88884.6173113912,4969821.89009715
0.220786,88889.0861100801,4974293.10208888
0.220988,88893.5549228763,4978764.33774776
0.22119,88898.0237497801,4983235.59707404
0.221392,88902.4925907918,4987706.88006801
0.221594,88906.9614459116,4992178.18672993
0.221796,88911.4303151396,4996649.51706008
0.221998,88915.8991984763,5001120.87105872
0.2222,88920.3680959216,5005592.24872612
0.222402,88924.8370074761,5010063.65006255
0.222604,88929.3059331397,5014535.07506828
0.222806,88933.7748729129,5019006.52374358
0.223008,88938.2438267957,5023477.99608873
0.22321,88942.7127947885,5027949.49210398
0.223412,88947.1817768916,5032421.01178962
0.223614,88951.650773105,5036892.5551459
0.223816,88956.1197834291,5041364.12217311
0.224018,88960.5888078641,5045835.7128715
0.22422,88965.0578464102,5050307.32724135
0.224422,88969.5268990676,5054778.96528293
0.224624,88973.9959658367,5059250.62699651
0.224826,88978.4650467176,5063722.31238235
0.225028,88982.9341417106,5068194.02144074
0.22523,88987.4032508158,5072665.75417193
0.225432,88991.8723740336,5077137.5105762
0.225634,88996.3415113642,5081609.29065381
0.225836,89000.8106628077,5086081.09440504
0.226038,89005.2798283645,5090552.92183016
0.22624,89009.7490080348,5095024.77292943
0.226442,89014.2182018188,5099496.64770313
0.226644,89018.6874097167,5103968.54615152
0.226846,89023.1566317288,5108440.46827488
0.227048,89027.6258678553,5112912.41407347
0.22725,89032.0951180965,5117384.38354757
0.227452,89036.5643824525,5121856.37669744
0.227654,89041.0336609236,5126328.39352335
0.227856,89045.5029535101,5130800.43402558
0.228058,89049.9722602122,5135272.49820439
0.22826,89054.4415810301,5139744.58606005
0.228462,89058.9109159641,5144216.69759284
0.228664,89063.3802650143,5148688.83280302
0.228866,89067.8496281811,5153160.99169086
0.229068,89072.3190054646,5157633.17425662
0.22927,89076.7883968651,5162105.38050059
0.229472,89081.2578023828,5166577.61042304
0.229674,89085.727222018,5171049.86402422
0.229876,89090.1966557709,5175522.14130441
0.230078,89094.6661036417,5179994.44226388
0.23028,89099.1355656306,5184466.7669029
0.230482,89103.605041738,5188939.11522174
0.230684,89108.074531964,5193411.48722067
0.230886,89112.5440363089,5197883.88289996
0.231088,89117.0135547728,5202356.30225988
0.23129,89121.4830873562,5206828.74530069
0.231492,89125.9526340591,5211301.21202267
0.231694,89130.4221948817,5215773.70242609
0.231896,89134.8917698244,5220246.21651122
0.232098,89139.3613588874,5224718.75427832
0.2323,89143.830962071,5229191.31572767
0.232502,89148.3005793752,5233663.90085953
0.232704,89152.7702108004,5238136.50967418
0.232906,89157.2398563469,5242609.14217189
0.233108,89161.7095160148,5247081.79835292
0.23331,89166.1791898043,5251554.47821755
0.233512,89170.6488777158,5256027.18176604
0.233714,89175.1185797495,5260499.90899866
0.233916,89179.5882959055,5264972.65991569
0.234118,89184.0580261841,5269445.43451739
0.23432,89188.5277705856,5273918.23280404
0.234522,89192.9975291102,5278391.0547759
0.234724,89197.4673017581,5282863.90043324
0.234926,89201.9370885296,5287336.76977633
0.235128,89206.4068894248,5291809.66280545
0.23533,89210.8767044441,5296282.57952086
0.235532,89215.3465335877,5300755.51992282
0.235734,89219.8163768557,5305228.48401162
0.235936,89224.2862342485,5309701.47178752
0.236138,89228.7561057663,5314174.48325079
0.23634,89233.2259914092,5318647.5184017
0.236542,89237.6958911776,5323120.57724053
0.236744,89242.1658050716,5327593.65976753
0.236946,89246.6357330916,5332066.76598298
0.237148,89251.1056752377,5336539.89588714
0.23735,89255.5756315101,5341013.0494803
0.237552,89260.0456019092,5345486.22676272
0.237754,89264.5155864351,5349959.42773466
0.237956,89268.9855850881,5354432.6523964
0.238158,89273.4555978684,5358905.90074821
0.23836,89277.9256247762,5363379.17279035
0.238562,89282.3956658119,5367852.4685231
0.238764,89286.8657209755,5372325.78794673
0.238966,89291.3357902674,5376799.13106151
0.239168,89295.8058736878,5381272.4978677
0.23937,89300.2759712369,5385745.88836557
0.239572,89304.7460829149,5390219.3025554
0.239774,89309.2162087221,5394692.74043746
0.239976,89313.6863486588,5399166.20201201
0.240178,89318.1565027251,5403639.68727932
0.24038,89322.6266709213,5408113.19623967
0.240582,89327.0968532476,5412586.72889332
0.240784,89331.5670497043,5417060.28524054
0.240986,89336.0372602916,5421533.86528161
0.241188,89340.5074850097,5426007.46901679
0.24139,89344.9777238589,5430481.09644636
0.241592,89349.4479768394,5434954.74757057
0.241794,89353.9182439514,5439428.42238971
0.241996,89358.3885251951,5443902.12090404
0.242198,89362.8588205709,5448375.84311382
0.2424,89367.3291300789,5452849.58901935
0.242602,89371.7994537194,5457323.35862087
0.242804,89376.2697914926,5461797.15191866
0.243006,89380.7401433988,5466270.96891299
0.243208,89385.2105094381,5470744.80960413
0.24341,89389.6808896108,5475218.67399235
0.243612,89394.1512839171,5479692.56207791
0.243814,89398.6216923574,5484166.4738611
0.244016,89403.0921149317,5488640.40934218
0.244218,89407.5625516263,5493114.36850772
0.24442,89412.0330023878,5497588.35130647
0.244622,89416.5034672833,5502062.35780304
0.244824,89420.9739463129,5506536.38799769
0.245026,89425.4444394769,5511010.4418907
0.245228,89429.9149467754,5515484.51948232
0.24543,89434.3854682089,5519958.62077283
0.245632,89438.8560037773,5524432.74576249
0.245834,89443.3265534811,5528906.89445157
0.246036,89447.7971173204,5533381.06684033
0.246238,89452.2676952954,5537855.26292904
0.24644,89456.7382874065,5542329.48271797
0.246642,89461.2088936537,5546803.72620738
0.246844,89465.6795140374,5551277.99339754
0.247046,89470.1501485578,5555752.28428872
0.247248,89474.6207972151,5560226.59888118
0.24745,89479.0914600096,5564700.93717518
0.247652,89483.5621369414,5569175.29917101
0.247854,89488.0328280108,5573649.68486891
0.248056,89492.5035332181,5578124.09426917
0.248258,89496.9742525634,5582598.52737204
0.24846,89501.444986047,5587072.98417779
0.248662,89505.9157336692,5591547.46468668
0.248864,89510.3864954301,5596021.96889899
0.249066,89514.85727133,5600496.49681499
0.249268,89519.3280613692,5604971.04843492
0.24947,89523.7988655478,5609445.62375908
0.249672,89528.2696838661,5613920.22278771
0.249874,89532.7405163243,5618394.84552108
0.250076,89537.2113629226,5622869.49195947
0.250278,89541.6822236613,5627344.16210314
0.25048,89546.1530985407,5631818.85595236
0.250682,89550.6239875609,5636293.57350738
0.250884,89555.0948907221,5640768.31476849
0.251086,89559.5658080247,5645243.07973594
0.251288,89564.0367394688,5649717.86841
0.25149,89568.5076850547,5654192.68079094
0.251692,89572.9786447825,5658667.51687902
0.251894,89577.4496186527,5663142.37667451
0.252096,89581.9206066652,5667617.26017768
0.252298,89586.3916088204,5672092.16738879
0.2525,89590.8626251186,5676567.09830811
0.252702,89595.33365556,5681042.05293591
0.252904,89599.8047001447,5685517.03127245
0.253106,89604.275758873,5689992.033318
0.253308,89608.7468317452,5694467.05907283
0.25351,89613.2179187615,5698942.1085372
0.253712,89617.689019922,5703417.18171137
0.253914,89622.1601352271,5707892.27859562
0.254116,89626.631264677,5712367.39919022
0.254318,89631.1024082719,5716842.54349542
0.25452,89635.573566012,5721317.71151149
0.254722,89640.0447378976,5725792.9032387
0.254924,89644.5159239289,5730268.11867732
0.255126,89648.9871241061,5734743.35782762
0.255328,89653.4583384295,5739218.62068985
0.25553,89657.9295668993,5743693.90726429
0.255732,89662.4008095157,5748169.21755121
0.255934,89666.8720662789,5752644.55155086
0.256136,89671.3433371892,5757119.90926352
0.256338,89675.8146222469,5761595.29068945
0.25654,89680.2859214521,5766070.69582891
0.256742,89684.757234805,5770546.12468219
0.256944,89689.228562306,5775021.57724953
0.257146,89693.6999039552,5779497.05353121
0.257348,89698.171259753,5783972.5535275
0.25755,89702.6426296993,5788448.07723866
0.257752,89707.1140137947,5792923.62466495
0.257954,89711.5854120392,5797399.19580665
0.258156,89716.0568244331,5801874.79066401
0.258358,89720.5282509766,5806350.40923732
0.25856,89724.99969167,5810826.05152682
0.258762,89729.4711465135,5815301.7175328
0.258964,89733.9426155072,5819777.40725551
0.259166,89738.4140986516,5824253.12069522
0.259368,89742.8855959467,5828728.8578522
0.25957,89747.3571073929,5833204.61872672
0.259772,89751.8286329903,5837680.40331904
0.259974,89756.3001727391,5842156.21162942
0.260176,89760.7717266397,5846632.04365814
0.260378,89765.2432946922,5851107.89940546
0.26058,89769.7148768969,5855583.77887165
0.260782,89774.186473254,5860059.68205697
0.260984,89778.6580837637,5864535.60896169
0.261186,89783.1297084263,5869011.55958607
0.261388,89787.601347242,5873487.53393039
0.26159,89792.073000211,5877963.53199491
0.261792,89796.5446673336,5882439.5537799
0.261994,89801.0163486099,5886915.59928561
0.262196,89805.4880440403,5891391.66851233
0.262398,89809.9597536249,5895867.76146031
0.2626,89814.431477364,5900343.87812982
0.262802,89818.9032152579,5904820.01852113
0.263004,89823.3749673066,5909296.1826345
0.263206,89827.8467335106,5913772.3704702
0.263408,89832.3185138699,5918248.58202851
0.26361,89836.7903083849,5922724.81730967
0.263812,89841.2621170558,5927201.07631397
0.264014,89845.7339398828,5931677.35904166
0.264216,89850.205776866,5936153.66549301
0.264418,89854.6776280059,5940629.99566829
0.26462,89859.1494933026,5945106.34956777
0.264822,89863.6213727563,5949582.72719171
0.265024,89868.0932663672,5954059.12854038
0.265226,89872.5651741356,5958535.55361405
0.265428,89877.0370960618,5963012.00241297
0.26563,89881.5090321459,5967488.47493743
0.265832,89885.9809823881,5971964.97118767
0.266034,89890.4529467888,5976441.49116398
0.266236,89894.9249253482,5980918.03486662
0.266438,89899.3969180664,5985394.60229585
0.26664,89903.8689249437,5989871.19345194
0.266842,89908.3409459804,5994347.80833515
0.267044,89912.8129811766,5998824.44694576
0.267246,89917.2850305326,6003301.10928403
0.267448,89921.7570940487,6007777.79535022
0.26765,89926.229171725,6012254.50514461
0.267852,89930.7012635618,6016731.23866745
0.268054,89935.1733695593,6021207.99591902
0.268256,89939.6454897178,6025684.77689959
0.268458,89944.1176240375,6030161.58160941
0.26866,89948.5897725186,6034638.41004875
0.268862,89953.0619351614,6039115.26221788
0.269064,89957.534111966,6043592.13811708
0.269266,89962.0063029327,6048069.03774659
0.269468,89966.4785080618,6052545.9611067
0.26967,89970.9507273535,6057022.90819766
0.269872,89975.4229608079,6061499.87901974
0.270074,89979.8952084254,6065976.87357322
0.270276,89984.3674702062,6070453.89185834
0.270478,89988.8397461505,6074930.9338754
0.27068,89993.3120362585,6079407.99962464
0.270882,89997.7843405304,6083885.08910633
0.271084,90002.2566589666,6088362.20232075
0.271286,90006.7289915672,6092839.33926816
0.271488,90011.2013383324,6097316.49994882
0.27169,90015.6736992625,6101793.684363
0.271892,90020.1460743577,6106270.89251097
0.272094,90024.6184636183,6110748.12439299
0.272296,90029.0908670445,6115225.38000933
0.272498,90033.5632846365,6119702.65936026
0.2727,90038.0357163945,6124179.96244604
0.272902,90042.5081623188,6128657.28926694
0.273104,90046.9806224096,6133134.63982323
0.273306,90051.4530966671,6137612.01411517
0.273508,90055.9255850916,6142089.41214302
0.27371,90060.3980876833,6146566.83390707
0.273912,90064.8706044424,6151044.27940756
0.274114,90069.3431353692,6155521.74864477
0.274316,90073.8156804639,6159999.24161897
0.274518,90078.2882397267,6164476.75833042
0.27472,90082.7608131578,6168954.29877939
0.274922,90087.2334007576,6173431.86296613
0.275124,90091.7060025261,6177909.45089093
0.275326,90096.1786184637,6182387.06255405
0.275528,90100.6512485706,6186864.69795575
0.27573,90105.123892847,6191342.3570963
0.275932,90109.5965512931,6195820.03997596
0.276134,90114.0692239092,6200297.74659501
0.276336,90118.5419106955,6204775.4769537
0.276538,90123.0146116523,6209253.23105231
0.27674,90127.4873267797,6213731.0088911
0.276942,90131.960056078,6218208.81047035
0.277144,90136.4327995475,6222686.6357903
0.277346,90140.9055571882,6227164.48485124
0.277548,90145.3783290006,6231642.35765342
0.27775,90149.8511149848,6236120.25419712
0.277952,90154.3239151411,6240598.17448259
0.278154,90158.7967294696,6245076.11851012
0.278356,90163.2695579707,6249554.08627995
0.278558,90167.7424006445,6254032.07779237
0.27876,90172.2152574913,6258510.09304763
0.278962,90176.6881285113,6262988.13204601
0.279164,90181.1610137047,6267466.19478776
0.279366,90185.6339130718,6271944.28127316
0.279568,90190.1068266128,6276422.39150247
0.27977,90194.5797543279,6280900.52547596
0.279972,90199.0526962175,6285378.6831939
0.280174,90203.5256522816,6289856.86465654
0.280376,90207.9986225205,6294335.06986416
0.280578,90212.4716069345,6298813.29881703
0.28078,90216.9446055238,6303291.55151541
0.280982,90221.4176182886,6307769.82795956
0.281184,90225.8906452291,6312248.12814975
0.281386,90230.3636863456,6316726.45208626
0.281588,90234.8367416384,6321204.79976934
0.28179,90239.3098111076,6325683.17119926
0.281992,90243.7828947534,6330161.5663763
0.282194,90248.2559925762,6334639.98530071
0.282396,90252.7291045761,6339118.42797276
0.282598,90257.2022307534,6343596.89439272
0.2828,90261.6753711083,6348075.38456085
0.283002,90266.1485256411,6352553.89847742
0.283204,90270.6216943518,6357032.43614271
0.283406,90275.0948772409,6361510.99755696
0.283608,90279.5680743085,6365989.58272046
0.28381,90284.0412855549,6370468.19163346
0.284012,90288.5145109802,6374946.82429624
0.284214,90292.9877505848,6379425.48070905
0.284416,90297.4610043688,6383904.16087217
0.284618,90301.9342723325,6388382.86478587
0.28482,90306.4075544761,6392861.5924504
0.285022,90310.8808507999,6397340.34386604
0.285224,90315.3541613041,6401819.11903305
0.285426,90319.8274859888,6406297.9179517
0.285628,90324.3008248544,6410776.74062225
0.28583,90328.774177901,6415255.58704498
0.286032,90333.247545129,6419734.45722014
0.286234,90337.7209265385,6424213.351148
0.286436,90342.1943221297,6428692.26882884
0.286638,90346.667731903,6433171.21026291
0.28684,90351.1411558584,6437650.17545049
0.287042,90355.6145939963,6442129.16439184
0.287244,90360.088046317,6446608.17708722
0.287446,90364.5615128205,6451087.2135369
0.287648,90369.0349935072,6455566.27374116
0.28785,90373.5084883772,6460045.35770025
0.288052,90377.9819974309,6464524.46541444
0.288254,90382.4555206684,6469003.596884
0.288456,90386.92905809,6473482.75210919
0.288658,90391.4026096959,6477961.93109029
0.28886,90395.8761754864,6482441.13382755
0.289062,90400.3497554616,6486920.36032125
0.289264,90404.8233496218,6491399.61057165
0.289466,90409.2969579672,6495878.88457901
0.289668,90413.7705804981,6500358.18234361
0.28987,90418.2442172147,6504837.50386571
0.290072,90422.7178681172,6509316.84914557
0.290274,90427.1915332059,6513796.21818347
0.290476,90431.6652124809,6518275.61097966
0.290678,90436.1389059426,6522755.02753442
0.29088,90440.6126135911,6527234.46784802
0.291082,90445.0863354267,6531713.93192071
0.291284,90449.5600714496,6536193.41975276
0.291486,90454.0338216601,6540672.93134445
0.291688,90458.5075860583,6545152.46669604
0.29189,90462.9813646446,6549632.02580779
0.292092,90467.455157419,6554111.60867997
0.292294,90471.928964382,6558591.21531284
0.292496,90476.4027855336,6563070.84570668
0.292698,90480.8766208742,6567550.49986175
0.2929,90485.3504704039,6572030.17777832
0.293102,90489.824334123,6576509.87945665
0.293304,90494.2982120318,6580989.604897
0.293506,90498.7721041303,6585469.35409966
0.293708,90503.246010419,6589949.12706488
0.29391,90507.719930898,6594428.92379292
0.294112,90512.1938655676,6598908.74428406
0.294314,90516.6678144279,6603388.58853856
0.294516,90521.1417774792,6607868.45655668
0.294718,90525.6157547218,6612348.34833871
0.29492,90530.0897461558,6616828.26388489
0.295122,90534.5637517816,6621308.2031955
0.295324,90539.0377715993,6625788.1662708
0.295526,90543.5118056092,6630268.15311106
0.295728,90547.9858538114,6634748.16371655
0.29593,90552.4599162063,6639228.19808754
0.296132,90556.933992794,6643708.25622428
0.296334,90561.4080835749,6648188.33812704
0.296536,90565.882188549,6652668.4437961
0.296738,90570.3563077167,6657148.57323172
0.29694,90574.8304410782,6661628.72643416
0.297142,90579.3045886337,6666108.9034037
0.297344,90583.7787503835,6670589.10414059
0.297546,90588.2529263277,6675069.3286451
0.297748,90592.7271164667,6679549.57691751
0.29795,90597.2013208006,6684029.84895807
0.298152,90601.6755393296,6688510.14476706
0.298354,90606.1497720541,6692990.46434474
0.298556,90610.6240189742,6697470.80769137
0.298758,90615.0982800901,6701951.17480723
0.29896,90619.5725554022,6706431.56569257
0.299162,90624.0468449106,6710911.98034767
0.299364,90628.5211486155,6715392.41877279
0.299566,90632.9954665172,6719872.8809682
0.299768,90637.469798616,6724353.36693417
0.29997,90641.944144912,6728833.87667096
0.300172,90646.4185054055,6733314.41017883
0.300374,90650.8928800967,6737794.96745806
0.300576,90655.3672689858,6742275.54850891
0.300778,90659.8416720731,6746756.15333165
0.30098,90664.3160893589,6751236.78192655
0.301182,90668.7905208433,6755717.43429385
0.301384,90673.2649665265,6760198.11043385
0.301586,90677.7394264089,6764678.8103468
0.301788,90682.2139004905,6769159.53403297
0.30199,90686.6883887718,6773640.28149263
0.302192,90691.1628912528,6778121.05272604
0.302394,90695.6374079339,6782601.84773346
0.302596,90700.1119388152,6787082.66651518
0.302798,90704.586483897,6791563.50907144
0.303,90709.0610431796,6796044.37540252
0.303202,90713.535616663,6800525.26550868
0.303404,90718.0102043477,6805006.1793902
0.303606,90722.4848062338,6809487.11704733
0.303808,90726.9594223215,6813968.07848035
0.30401,90731.4340526111,6818449.06368951
0.304212,90735.9086971028,6822930.0726751
0.304414,90740.3833557969,6827411.10543736
0.304616,90744.8580286935,6831892.16197658
0.304818,90749.3327157929,6836373.24229301
0.30502,90753.8074170954,6840854.34638692
0.305222,90758.2821326011,6845335.47425858
0.305424,90762.7568623103,6849816.62590826
0.305626,90767.2316062232,6854297.80133622
0.305828,90771.7063643401,6858779.00054273
0.30603,90776.1811366612,6863260.22352805
0.306232,90780.6559231867,6867741.47029245
0.306434,90785.1307239168,6872222.7408362
0.306636,90789.6055388519,6876704.03515956
0.306838,90794.080367992,6881185.3532628
0.30704,90798.5552113375,6885666.69514619
0.307242,90803.0300688885,6890148.06081
0.307444,90807.5049406454,6894629.45025448
0.307646,90811.9798266083,6899110.8634799
0.307848,90816.4547267775,6903592.30048654
0.30805,90820.9296411532,6908073.76127466
0.308252,90825.4045697355,6912555.24584453
0.308454,90829.8795125249,6917036.7541964
0.308656,90834.3544695215,6921518.28633055
0.308858,90838.8294407255,6925999.84224725
0.30906,90843.3044261371,6930481.42194676
0.309262,90847.7794257566,6934963.02542935
0.309464,90852.2544395843,6939444.65269528
0.309666,90856.7294676203,6943926.30374481
0.309868,90861.2045098649,6948407.97857823
0.31007,90865.6795663183,6952889.67719579
0.310272,90870.1546369807,6957371.39959776
0.310474,90874.6297218524,6961853.14578441
0.310676,90879.1048209336,6966334.91575599
0.310878,90883.5799342245,6970816.70951279
0.31108,90888.0550617254,6975298.52705506
0.311282,90892.5302034366,6979780.36838307
0.311484,90897.0053593581,6984262.23349709
0.311686,90901.4805294903,6988744.12239739
0.311888,90905.9557138334,6993226.03508422
0.31209,90910.4309123876,6997707.97155786
0.312292,90914.9061251532,7002189.93181858
0.312494,90919.3813521304,7006671.91586664
0.312696,90923.8565933193,7011153.92370231
0.312898,90928.3318487204,7015635.95532584
0.3131,90932.8071183337,7020118.01073752
0.313302,90937.2824021595,7024600.0899376
0.313504,90941.7577001981,7029082.19292635
0.313706,90946.2330124496,7033564.31970405
0.313908,90950.7083389143,7038046.47027095
0.31411,90955.1836795925,7042528.64462732
0.314312,90959.6590344843,7047010.84277343
0.314514,90964.1344035901,7051493.06470954
0.314716,90968.6097869099,7055975.31043592
0.314918,90973.0851844441,7060457.57995285
0.31512,90977.560596193,7064939.87326057
0.315322,90982.0360221566,7069422.19035937
0.315524,90986.5114623353,7073904.5312495
0.315726,90990.9869167293,7078386.89593124
0.315928,90995.4623853388,7082869.28440484
0.31613,90999.937868164,7087351.69667058
0.316332,91004.4133652052,7091834.13272872
0.316534,91008.8888764626,7096316.59257954
0.316736,91013.3644019365,7100799.07622329
0.316938,91017.8399416271,7105281.58366024
0.31714,91022.3154955345,7109764.11489065
0.317342,91026.7910636591,7114246.66991481
0.317544,91031.266646001,7118729.24873296
0.317746,91035.7422425606,7123211.85134538
0.317948,91040.2178533379,7127694.47775233
0.31815,91044.6934783334,7132177.12795409
0.318352,91049.1691175471,7136659.80195091
0.318554,91053.6447709793,7141142.49974307
0.318756,91058.1204386303,7145625.22133082
0.318958,91062.5961205003,7150107.96671444
0.31916,91067.0718165895,7154590.7358942
0.319362,91071.5475268982,7159073.52887035
0.319564,91076.0232514265,7163556.34564317
0.319766,91080.4989901747,7168039.18621291
0.319968,91084.9747431431,7172522.05057986
0.32017,91089.4505103318,7177004.93874427
0.320372,91093.9262917411,7181487.85070642
0.320574,91098.4020873713,7185970.78646656
0.320776,91102.8778972225,7190453.74602496
0.320978,91107.3537212951,7194936.7293819
0.32118,91111.8295595891,7199419.73653763
0.321382,91116.305412105,7203902.76749243
0.321584,91120.7812788428,7208385.82224655
0.321786,91125.2571598028,7212868.90080027
0.321988,91129.7330549853,7217352.00315385
0.32219,91134.2089643904,7221835.12930757
0.322392,91138.6848880185,7226318.27926168
0.322594,91143.1608258697,7230801.45301644
0.322796,91147.6367779443,7235284.65057214
0.322998,91152.1127442425,7239767.87192904
0.3232,91156.5887247646,7244251.11708739
0.323402,91161.0647195107,7248734.38604747
0.323604,91165.5407284811,7253217.67880955
0.323806,91170.0167516761,7257700.99537388
0.324008,91174.4927890958,7262184.33574075
0.32421,91178.9688407405,7266667.6999104
0.324412,91183.4449066104,7271151.08788312
0.324614,91187.9209867058,7275634.49965916
0.324816,91192.3970810269,7280117.93523879
0.325018,91196.8731895739,7284601.39462229
0.32522,91201.3493123471,7289084.87780991
0.325422,91205.8254493466,7293568.38480192
0.325624,91210.3016005727,7298051.91559859
0.325826,91214.7777660257,7302535.47020018
0.326028,91219.2539457058,7307019.04860697
0.32623,91223.7301396131,7311502.65081921
0.326432,91228.2063477481,7315986.27683718
0.326634,91232.6825701107,7320469.92666113
0.326836,91237.1588067014,7324953.60029135
0.327038,91241.6350575203,7329437.29772809
0.32724,91246.1113225677,7333921.01897161
0.327442,91250.5876018438,7338404.7640222
0.327644,91255.0638953488,7342888.5328801
0.327846,91259.5402030829,7347372.3255456
0.328048,91264.0165250464,7351856.14201895
0.32825,91268.4928612396,7356339.98230042
0.328452,91272.9692116626,7360823.84639029
0.328654,91277.4455763157,7365307.7342888
0.328856,91281.9219551991,7369791.64599624
0.329058,91286.398348313,7374275.58151287
0.32926,91290.8747556577,7378759.54083894
0.329462,91295.3511772334,7383243.52397474
0.329664,91299.8276130404,7387727.53092053
0.329866,91304.3040630788,7392211.56167657
0.330068,91308.7805273489,7396695.61624313
0.33027,91313.257005851,7401179.69462048
0.330472,91317.7334985852,7405663.79680888
0.330674,91322.2100055518,7410147.9228086
0.330876,91326.6865267511,7414632.0726199
0.331078,91331.1630621831,7419116.24624305
0.33128,91335.6396118483,7423600.44367833
0.331482,91340.1161757468,7428084.66492599
0.331684,91344.5927538789,7432568.9099863
0.331886,91349.0693462447,7437053.17885953
0.332088,91353.5459528445,7441537.47154594
0.33229,91358.0225736786,7446021.7880458
0.332492,91362.4992087471,7450506.12835938
0.332694,91366.9758580504,7454990.49248695
0.332896,91371.4525215886,7459474.88042876
0.333098,91375.9291993619,7463959.29218509
0.3333,91380.4058913707,7468443.7277562
0.333502,91384.882597615,7472928.18714237
0.333704,91389.3593180953,7477412.67034384
0.333906,91393.8360528116,7481897.1773609
0.334108,91398.3128017643,7486381.70819381
0.33431,91402.7895649535,7490866.26284283
0.334512,91407.2663423795,7495350.84130824
0.334714,91411.7431340425,7499835.44359029
0.334916,91416.2199399428,7504320.06968926
0.335118,91420.6967600805,7508804.7196054
0.33532,91425.1735944559,7513289.393339
0.335522,91429.6504430693,7517774.09089031
0.335724,91434.1273059209,7522258.81225959
0.335926,91438.6041830109,7526743.55744713
0.336128,91443.0810743395,7531228.32645317
0.33633,91447.557979907,7535713.119278
0.336532,91452.0348997135,7540197.93592187
0.336734,91456.5118337594,7544682.77638506
0.336936,91460.9887820448,7549167.64066782
0.337138,91465.4657445701,7553652.52877043
0.33734,91469.9427213354,7558137.44069315
0.337542,91474.4197123409,7562622.37643624
0.337744,91478.8967175869,7567107.33599998
0.337946,91483.3737370736,7571592.31938464
0.338148,91487.8507708013,7576077.32659046
0.33835,91492.3278187701,7580562.35761774
0.338552,91496.8048809804,7585047.41246672
0.338754,91501.2819574323,7589532.49113768
0.338956,91505.759048126,7594017.59363088
0.339158,91510.2361530619,7598502.71994659
0.33936,91514.7132722401,7602987.87008508
0.339562,91519.1904056609,7607473.04404661
0.339764,91523.6675533244,7611958.24183145
0.339966,91528.144715231,7616443.46343986
0.340168,91532.6218913809,7620928.70887211
0.34037,91537.0990817742,7625413.97812848
0.340572,91541.5762864113,7629899.27120921
0.340774,91546.0535052923,7634384.58811459
0.340976,91550.5307384175,7638869.92884487
0.341178,91555.0079857871,7643355.29340033
0.34138,91559.4852474013,7647840.68178123
0.341582,91563.9625232604,7652326.09398784
0.341784,91568.4398133647,7656811.53002041
0.341986,91572.9171177143,7661296.98987923
0.342188,91577.3944363094,7665782.47356455
0.34239,91581.8717691504,7670267.98107665
0.342592,91586.3491162374,7674753.51241578
0.342794,91590.8264775706,7679239.06758222
0.342996,91595.3038531504,7683724.64657623
0.343198,91599.7812429768,7688210.24939808
0.3434,91604.2586470502,7692695.87604803
0.343602,91608.7360653709,7697181.52652636
0.343804,91613.2134979389,7701667.20083332
0.344006,91617.6909447546,7706152.89896918
0.344208,91622.1684058181,7710638.62093422
0.34441,91626.6458811298,7715124.36672869
0.344612,91631.1233706898,7719610.13635286
0.344814,91635.6008744985,7724095.92980701
0.345016,91640.0783925559,7728581.74709139
0.345218,91644.5559248623,7733067.58820627
0.34542,91649.033471418,7737553.45315192
0.345622,91653.5110322233,7742039.3419286
0.345824,91657.9886072782,7746525.25453659
0.346026,91662.4661965831,7751011.19097615
0.346228,91666.9438001382,7755497.15124754
0.34643,91671.4214179438,7759983.13535103
0.346632,91675.8990499999,7764469.14328689
0.346834,91680.376696307,7768955.17505538
0.347036,91684.8543568652,7773441.23065677
0.347238,91689.3320316748,7777927.31009133
0.34744,91693.8097207359,7782413.41335932
0.347642,91698.2874240488,7786899.54046101
0.347844,91702.7651416138,7791385.69139667
0.348046,91707.2428734311,7795871.86616656
0.348248,91711.7206195008,7800358.06477095
0.34845,91716.1983798233,7804844.2872101
0.348652,91720.6761543988,7809330.53348429
0.348854,91725.1539432275,7813816.80359377
0.349056,91729.6317463096,7818303.09753881
0.349258,91734.1095636453,7822789.41531969
0.34946,91738.587395235,7827275.75693667
0.349662,91743.0652410788,7831762.12239001
0.349864,91747.5431011769,7836248.51167998
0.350066,91752.0209755296,7840734.92480685
0.350268,91756.4988641372,7845221.36177088
0.35047,91760.9767669998,7849707.82257234
0.350672,91765.4546841176,7854194.30721149
0.350874,91769.932615491,7858680.81568861
0.351076,91774.4105611201,7863167.34800396
0.351278,91778.8885210052,7867653.9041578
0.35148,91783.3664951465,7872140.4841504
0.351682,91787.8444835443,7876627.08798203
