"time","Ie.re","Ie.im","Im.re","Im.im"
29.875,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.88,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.885,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.89,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.895,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.9,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.905,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.91,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.915,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.92,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.925,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.93,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.935,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.94,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.945,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.95,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.955,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.96,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.965,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.97,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.975,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.98,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.985,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.99,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
29.995,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.005,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.01,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.015,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.02,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.025,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.03,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.035,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.04,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.045,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.05,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.055,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.06,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.065,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.07,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.075,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.08,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.085,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.09,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.095,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.1,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.105,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.11,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.115,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.12,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.125,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.13,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.135,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.14,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.145,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.15,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.155,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.16,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.165,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.17,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.175,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.18,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.185,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.19,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.195,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.2,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.205,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.21,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.215,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.22,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.225,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.23,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.235,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.24,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.245,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.25,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.255,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.26,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.265,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.27,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.275,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.28,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.285,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.29,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.295,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.3,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.305,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.31,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.315,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.32,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.325,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.33,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.335,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.34,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.345,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.35,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.355,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.36,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.365,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.37,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.375,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.38,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.385,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.39,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.395,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.4,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.405,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.41,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.415,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.42,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.425,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.43,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.435,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.44,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.445,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.45,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.455,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.46,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.465,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.47,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.475,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.48,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.485,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.49,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.495,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.5,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.505,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.51,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.515,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.52,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.525,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.53,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.535,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.54,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.545,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.55,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.555,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.56,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.565,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.57,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.575,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.58,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.585,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.59,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.595,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.6,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.605,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.61,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.615,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.62,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.625,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.63,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.635,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.64,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.645,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.65,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.655,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.66,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.665,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.67,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.675,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.68,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.685,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.69,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.695,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.7,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.705,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.71,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.715,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.72,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.725,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.73,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.735,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.74,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.745,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.75,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.755,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.76,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.765,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.77,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.775,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.78,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.785,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.79,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.795,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.8,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.805,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.81,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.815,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.82,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.825,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.83,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.835,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.84,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.845,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.85,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.855,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.86,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.865,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.87,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.875,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.88,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.885,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.89,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.895,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.9,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.905,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.91,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.915,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.92,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.925,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.93,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.935,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.94,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.945,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.95,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.955,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.96,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.965,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.97,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.975,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.98,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.985,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.99,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
30.995,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.005,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.01,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.015,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.02,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.025,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.03,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.035,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.04,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.045,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.05,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.055,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.06,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.065,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.07,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.075,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.08,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.085,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.09,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.095,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.1,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.105,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.11,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.115,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.12,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.125,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.13,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.135,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.14,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.145,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.15,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.155,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.16,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.165,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.17,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.175,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.18,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.185,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.19,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.195,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.2,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.205,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.21,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.215,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.22,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.225,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.23,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.235,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.24,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.245,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.25,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.255,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.26,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.265,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.27,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.275,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.28,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.285,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.29,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.295,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.3,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.305,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.31,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.315,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.32,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.325,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.33,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.335,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.34,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.345,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.35,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.355,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.36,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.365,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.37,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.375,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.38,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.385,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.39,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.395,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.4,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.405,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.41,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.415,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.42,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.425,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.43,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.435,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.44,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.445,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.45,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
31.455,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
