"time","inertiaIn.phi","inertiaIn.w","oneWayClutch.phi_rel","oneWayClutch.w_rel"
0.0765,-0.0284196330131944,-0.136804420667427,0.0275417955131944,0.113854420667427
0.077,-0.0284869711987778,-0.132545693053961,0.0275976211987778,0.109445693053961
0.0775,-0.0285521755634008,-0.128269144315328,0.0276512380634008,0.105019144315328
0.078,-0.028615237241223,-0.123974937462958,0.027702637241223,0.100574937462958
0.0785,-0.0286761474488711,-0.119663236221105,0.0277518099488711,0.0961132362211055
0.079,-0.0287348974858657,-0.11533420502145,0.0277987474858657,0.0916342050214503
0.0795,-0.0287914787350478,-0.110988008997693,0.0278434412350478,0.087138008997693
0.08,-0.0288458826438135,-0.106624813595744,0.0278858826438135,0.0826248135957442
0.0805,-0.0288981006362866,-0.102244782800594,0.0279260631362866,0.0780947828005943
0.081,-0.0289481244356209,-0.0978480855780737,0.0279639744356209,0.0735480855780738
0.0815,-0.0289959457521385,-0.0934348896143278,0.0279996082521385,0.0689848896143279
0.082,-0.0290415563806865,-0.0890053632519201,0.0280329563806866,0.0644053632519202
0.0825,-0.0290849482010269,-0.0845596754836962,0.0280640107010269,0.0598096754836963
0.083,-0.0291261131782264,-0.0800979959466468,0.0280927631782264,0.0551979959466469
0.0835,-0.0291650433630462,-0.0756204949157712,0.0281192058630462,0.0505704949157714
0.084,-0.0292017308923323,-0.0711273432979407,0.0281433308923323,0.0459273432979409
0.0845,-0.029236167989405,-0.0666187126257615,0.028165130489405,0.0412687126257616
0.085,-0.0292683469644488,-0.0620947750514384,0.0281845969644488,0.0365947750514385
0.0855,-0.0292982602149028,-0.0575557033406379,0.0282017227149028,0.031905703340638
0.086,-0.0293259001373712,-0.0530016698475371,0.0282165001373712,0.0272016698475372
0.0865,-0.0293512592750281,-0.0484328482015264,0.0282289217750281,0.0224828482015265
0.087,-0.0293743303394049,-0.0438494135474725,0.0282389803394049,0.0177494135474726
0.0875,-0.0293951060693403,-0.0392515409109178,0.0282466685693403,0.0130015409109179
0.088,-0.0294135792918364,-0.0346394058882051,0.0282519792918364,0.00823940588820524
0.0885,-0.0294297429224081,-0.0300131846398753,0.0282549054224081,0.00346318463987544
0.0888616358955606,-0.0294399903288362,-0.026658490768668,0.0282555317787309,-1.2857314276698e-16
0.0888616358955606,-0.0294399903288362,-0.026658490768668,0.0282555317787309,-1.2857314276698e-16
0.089,-0.0294436358811483,-0.0260365270318646,0.0282555317787309,-1.2857314276698e-16
0.0895,-0.0294560911541377,-0.0237846032726418,0.0282555317787309,-1.2857314276698e-16
0.09,-0.0294674180631995,-0.0215259210463809,0.0282555317787309,-1.2857314276698e-16
0.0905,-0.0294776107190131,-0.0192606392481746,0.0282555317787309,-1.2857314276698e-16
0.091,-0.0294866694922236,-0.0169887478642574,0.0282555317787309,-1.2857314276698e-16
0.0915,-0.0294945887902626,-0.0147104020948216,0.0282555317787309,-1.2857314276698e-16
0.092,-0.0295013679138758,-0.0124256213449779,0.0282555317787309,-1.2857314276698e-16
0.0925,-0.0295070036847159,-0.0101344969401374,0.0282555317787309,-1.2857314276698e-16
0.093,-0.0295114906032125,-0.00783718534197116,0.0282555317787309,-1.2857314276698e-16
0.0935,-0.0295148300148607,-0.00553365007787935,0.0282555317787309,-1.2857314276698e-16
0.094,-0.0295170128176341,-0.00322415933921445,0.0282555317787309,-1.2857314276698e-16
0.0945,-0.0295180430219856,-0.000908594957917669,0.0282555317787309,-1.2857314276698e-16
0.095,-0.0295179132371792,0.00141281257425679,0.0282555317787309,-1.2857314276698e-16
0.0955,-0.0295166220045511,0.00374001776657478,0.0282555317787309,-1.2857314276698e-16
0.096,-0.0295141669010746,0.00607294505313473,0.0282555317787309,-1.2857314276698e-16
0.0965,-0.029510545248689,0.00841151091438925,0.0282555317787309,-1.2857314276698e-16
0.097,-0.0295057538332468,0.0107556060224869,0.0282555317787309,-1.2857314276698e-16
0.0975,-0.0294997890533797,0.0131051024079708,0.0282555317787309,-1.2857314276698e-16
0.098,-0.0294926485436504,0.0154599316016294,0.0282555317787309,-1.2857314276698e-16
0.0985,-0.0294843294048942,0.0178199994395142,0.0282555317787309,-1.2857314276698e-16
0.099,-0.029474828737946,0.0201852117576769,0.0282555317787309,-1.2857314276698e-16
0.0995,-0.0294641450650174,0.0225554656014037,0.0282555317787309,-1.2857314276698e-16
0.1,-0.0294522751962725,0.0249306686044555,0.0282555317787309,-1.2857314276698e-16
0.1005,-0.0294392162642398,0.0273107264068695,0.0282555317787309,-1.2857314276698e-16
0.101,-0.029424965551144,0.0296955437228603,0.0282555317787309,-1.2857314276698e-16
0.1015,-0.0294095215171463,0.0320850264765437,0.0282555317787309,-1.2857314276698e-16
0.102,-0.0293928840937987,0.0344790821033536,0.0282555317787309,-1.2857314276698e-16
0.1025,-0.0293750493950859,0.0368776141175635,0.0282555317787309,-1.2857314276698e-16
0.103,-0.0293560151558798,0.0392805276983183,0.0282555317787309,-1.2857314276698e-16
0.1035,-0.0293357791110519,0.0416877280247626,0.0282555317787309,-1.2857314276698e-16
0.104,-0.029314338995474,0.0440991202760411,0.0282555317787309,-1.2857314276698e-16
0.1045,-0.0292916925440176,0.0465146096312985,0.0282555317787309,-1.2857314276698e-16
0.105,-0.0292678374915545,0.0489341012696795,0.0282555317787309,-1.2857314276698e-16
0.1055,-0.0292427715729564,0.0513575003703289,0.0282555317787309,-1.2857314276698e-16
0.106,-0.029216493593207,0.053784707896675,0.0282555317787309,-1.2857314276698e-16
0.1065,-0.0291890040052597,0.0562156183199563,0.0282555317787309,-1.2857314276698e-16
0.107,-0.0291602983602338,0.0586501454222286,0.0282555317787309,-1.2857314276698e-16
0.1075,-0.0291303745747216,0.0610881936667468,0.0282555317787309,-1.2857314276698e-16
0.108,-0.0290992305653153,0.0635296675167657,0.0282555317787309,-1.2857314276698e-16
0.1085,-0.0290668642486073,0.0659744714355402,0.0282555317787309,-1.2857314276698e-16
0.109,-0.0290332735411898,0.0684225098863252,0.0282555317787309,-1.2857314276698e-16
0.1095,-0.028998456359655,0.0708736873323754,0.0282555317787309,-1.2857314276698e-16
0.11,-0.0289624106205951,0.0733279082369459,0.0282555317787309,-1.2857314276698e-16
0.1105,-0.0289251366212222,0.0757850723198746,0.0282555317787309,-1.2857314276698e-16
0.111,-0.0288866414964436,0.0782450656767996,0.0282555317787309,-1.2857314276698e-16
0.1115,-0.0288469157765395,0.080707807488302,0.0282555317787309,-1.2857314276698e-16
0.112,-0.0288059577881837,0.0831732014005435,0.0282555317787309,-1.2857314276698e-16
0.1125,-0.0287637658580502,0.0856411510596854,0.0282555317787309,-1.2857314276698e-16
0.113,-0.028720338312813,0.0881115601118895,0.0282555317787309,-1.2857314276698e-16
0.1135,-0.028675673479146,0.0905843322033173,0.0282555317787309,-1.2857314276698e-16
0.114,-0.0286297696837232,0.0930593709801303,0.0282555317787309,-1.2857314276698e-16
0.1145,-0.0285826252532185,0.0955365800884901,0.0282555317787309,-1.2857314276698e-16
0.115,-0.0285342402512104,0.0980158593228412,0.0282555317787309,-1.2857314276698e-16
0.1155,-0.0284846246511912,0.100497086501645,0.0282555317787309,-1.2857314276698e-16
0.116,-0.0284337680119451,0.102980184714521,0.0282555317787309,-1.2857314276698e-16
0.1165,-0.0283816691124653,0.10546505660458,0.0282555317787309,-1.2857314276698e-16
0.117,-0.028328326731745,0.107951604814929,0.0282555317787309,-1.2857314276698e-16
0.1175,-0.0282737396487774,0.11043973198868,0.0282555317787309,-1.2857314276698e-16
0.118,-0.0282179066425557,0.112929340768941,0.0282555317787309,-1.2857314276698e-16
0.1185,-0.0281608264920731,0.115420333798821,0.0282555317787309,-1.2857314276698e-16
0.119,-0.0281024979763228,0.117912613721431,0.0282555317787309,-1.2857314276698e-16
0.1195,-0.0280429207378421,0.120406081707259,0.0282555317787309,-1.2857314276698e-16
0.12,-0.0279821065908674,0.122900618170135,0.0282555317787309,-1.2857314276698e-16
0.1205,-0.0279200449817082,0.125396141668393,0.0282555317787309,-1.2857314276698e-16
0.121,-0.0278567351397978,0.127892554076998,0.0282555317787309,-1.2857314276698e-16
0.1215,-0.0277921762945696,0.130389757270915,0.0282555317787309,-1.2857314276698e-16
0.122,-0.0277263676754567,0.132887653125107,0.0282555317787309,-1.2857314276698e-16
0.1225,-0.0276593085118925,0.135386143514539,0.0282555317787309,-1.2857314276698e-16
0.123,-0.0275909980333103,0.137885130314175,0.0282555317787309,-1.2857314276698e-16
0.1235,-0.0275214354691435,0.140384515398979,0.0282555317787309,-1.2857314276698e-16
0.124,-0.0274506200595555,0.142884200633525,0.0282555317787309,-1.2857314276698e-16
0.1245,-0.0273785608666505,0.145384078371334,0.0282555317787309,-1.2857314276698e-16
0.125,-0.0273052511735372,0.14788405624548,0.0282555317787309,-1.2857314276698e-16
0.1255,-0.0272306908667067,0.150384035494666,0.0282555317787309,-1.2857314276698e-16
0.126,-0.0271548798761553,0.152883917315467,0.0282555317787309,-1.2857314276698e-16
0.1265,-0.0270778181753842,0.155383602862333,0.0282555317787309,-1.2857314276698e-16
0.127,-0.0269995057813993,0.157882993247582,0.0282555317787309,-1.2857314276698e-16
0.1275,-0.0269199427547116,0.160381989541408,0.0282555317787309,-1.2857314276698e-16
0.128,-0.026839129199337,0.162880492771874,0.0282555317787309,-1.2857314276698e-16
0.1285,-0.0267570652627965,0.165378403924918,0.0282555317787309,-1.2857314276698e-16
0.129,-0.0266737536675451,0.16787562855514,0.0282555317787309,-1.2857314276698e-16
0.1295,-0.026589193339466,0.170372065180627,0.0282555317787309,-1.2857314276698e-16
0.13,-0.0265033845906052,0.172867614722878,0.0282555317787309,-1.2857314276698e-16
0.1305,-0.0264163279369833,0.175362178353547,0.0282555317787309,-1.2857314276698e-16
0.131,-0.0263280239502542,0.177855657224253,0.0282555317787309,-1.2857314276698e-16
0.1315,-0.026238473257705,0.180347952466574,0.0282555317787309,-1.2857314276698e-16
0.132,-0.026147676542256,0.182838965192055,0.0282555317787309,-1.2857314276698e-16
0.1325,-0.0260556345424607,0.1853285964922,0.0282555317787309,-1.2857314276698e-16
0.133,-0.025962348052506,0.187816747438478,0.0282555317787309,-1.2857314276698e-16
0.1335,-0.0258678167987315,0.19030333285487,0.0282555317787309,-1.2857314276698e-16
0.134,-0.0257720421517733,0.192788248070174,0.0282555317787309,-1.2857314276698e-16
0.1345,-0.0256750251279735,0.195271393418377,0.0282555317787309,-1.2857314276698e-16
0.135,-0.0255767666501775,0.197752671041588,0.0282555317787309,-1.2857314276698e-16
0.1355,-0.0254772676909847,0.200231983133951,0.0282555317787309,-1.2857314276698e-16
0.136,-0.0253765292727484,0.202709231941644,0.0282555317787309,-1.2857314276698e-16
0.1365,-0.0252745524675762,0.205184319762878,0.0282555317787309,-1.2857314276698e-16
0.137,-0.0251713383973299,0.207657148947899,0.0282555317787309,-1.2857314276698e-16
0.1375,-0.0250668882336252,0.210127621898987,0.0282555317787309,-1.2857314276698e-16
0.138,-0.024961203197832,0.212595641070455,0.0282555317787309,-1.2857314276698e-16
0.1385,-0.0248542845610743,0.21506110896865,0.0282555317787309,-1.2857314276698e-16
0.139,-0.02474613364423,0.217523928151954,0.0282555317787309,-1.2857314276698e-16
0.1395,-0.0246367518179315,0.219984001230782,0.0282555317787309,-1.2857314276698e-16
0.14,-0.024526140502565,0.222441230867585,0.0282555317787309,-1.2857314276698e-16
0.1405,-0.0244143011682708,0.224895519776845,0.0282555317787309,-1.2857314276698e-16
0.141,-0.0243012353349434,0.22734677072508,0.0282555317787309,-1.2857314276698e-16
0.1415,-0.0241869445722315,0.229794886530841,0.0282555317787309,-1.2857314276698e-16
0.142,-0.0240714304995376,0.232239770064714,0.0282555317787309,-1.2857314276698e-16
0.1425,-0.0239546948771264,0.234681329544253,0.0282555317787309,-1.2857314276698e-16
0.143,-0.0238367393924465,0.237119466115603,0.0282555317787309,-1.2857314276698e-16
0.1435,-0.0237175657875489,0.239554081258732,0.0282555317787309,-1.2857314276698e-16
0.144,-0.0235971758843294,0.241985078254417,0.0282555317787309,-1.2857314276698e-16
0.1445,-0.0234755715545915,0.244412360444393,0.0282555317787309,-1.2857314276698e-16
0.145,-0.0233527547200464,0.24683583123136,0.0282555317787309,-1.2857314276698e-16
0.1455,-0.0232287273523128,0.249255394078977,0.0282555317787309,-1.2857314276698e-16
0.146,-0.0231034914729174,0.251670952511867,0.0282555317787309,-1.2857314276698e-16
0.1465,-0.0229770491532945,0.254082410115611,0.0282555317787309,-1.2857314276698e-16
0.147,-0.0228494025147862,0.256489670536755,0.0282555317787309,-1.2857314276698e-16
0.1475,-0.0227205537286421,0.258892637482805,0.0282555317787309,-1.2857314276698e-16
0.148,-0.0225905050160197,0.261291214722228,0.0282555317787309,-1.2857314276698e-16
0.1485,-0.0224592586479841,0.263685306084453,0.0282555317787309,-1.2857314276698e-16
0.149,-0.0223268169455083,0.266074815459872,0.0282555317787309,-1.2857314276698e-16
0.1495,-0.0221931822794728,0.268459646799837,0.0282555317787309,-1.2857314276698e-16
0.15,-0.0220583564349343,0.270839720629476,0.0282555317787309,-1.2857314276698e-16
0.1505,-0.0219223400593739,0.273214988379164,0.0282555317787309,-1.2857314276698e-16
0.151,-0.0217851374329757,0.275585308478914,0.0282555317787309,-1.2857314276698e-16
0.1515,-0.0216467510564604,0.2779505869367,0.0282555317787309,-1.2857314276698e-16
0.152,-0.0215071834776303,0.280310729894874,0.0282555317787309,-1.2857314276698e-16
0.1525,-0.0213664372913684,0.28266564363017,0.0282555317787309,-1.2857314276698e-16
0.153,-0.0212245151396394,0.285015234553696,0.0282555317787309,-1.2857314276698e-16
0.1535,-0.0210814197114887,0.287359409210945,0.0282555317787309,-1.2857314276698e-16
0.154,-0.0209371537430432,0.289698074281784,0.0282555317787309,-1.2857314276698e-16
0.1545,-0.020791720017511,0.292031136580463,0.0282555317787309,-1.2857314276698e-16
0.155,-0.0206451213651811,0.294358503055608,0.0282555317787309,-1.2857314276698e-16
0.1555,-0.0204973606634241,0.296680080790227,0.0282555317787309,-1.2857314276698e-16
0.156,-0.0203484408366914,0.298995777001706,0.0282555317787309,-1.2857314276698e-16
0.1565,-0.0201983648565158,0.301305499041808,0.0282555317787309,-1.2857314276698e-16
0.157,-0.0200471357415113,0.303609154396679,0.0282555317787309,-1.2857314276698e-16
0.1575,-0.019894756557373,0.305906650686841,0.0282555317787309,-1.2857314276698e-16
0.158,-0.0197412296648793,0.308197943025162,0.0282555317787309,-1.2857314276698e-16
0.1585,-0.0195865585078886,0.310482921415629,0.0282555317787309,-1.2857314276698e-16
0.159,-0.0194307465023637,0.312761480718363,0.0282555317787309,-1.2857314276698e-16
0.1595,-0.0192737968775721,0.315033530650204,0.0282555317787309,-1.2857314276698e-16
0.16,-0.0191157129089161,0.317298981121997,0.0282555317787309,-1.2857314276698e-16
0.1605,-0.0189564979179321,0.319557742238592,0.0282555317787309,-1.2857314276698e-16
0.161,-0.0187961552722908,0.321809724298841,0.0282555317787309,-1.2857314276698e-16
0.1615,-0.0186346883857976,0.324054837795602,0.0282555317787309,-1.2857314276698e-16
0.162,-0.0184721007183922,0.326292993415736,0.0282555317787309,-1.2857314276698e-16
0.1625,-0.0183083957761485,0.32852410204011,0.0282555317787309,-1.2857314276698e-16
0.163,-0.0181435771112751,0.330748074743592,0.0282555317787309,-1.2857314276698e-16
0.1635,-0.0179776483221149,0.332964822795056,0.0282555317787309,-1.2857314276698e-16
