"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","Opening.y","SourceP2.ports[1].m_flow","SourceP2.ports[1].p","SourceP2.ports[1].h_outflow","V2.port_b.m_flow","V2.port_b.p","V2.port_b.h_outflow","V2.minLimiter.y","SinkP2.ports[1].m_flow","SinkP2.ports[1].p","SinkP2.ports[1].h_outflow","SourceP3.ports[1].m_flow","SourceP3.ports[1].p","SourceP3.ports[1].h_outflow","V3.port_b.m_flow","V3.port_b.p","V3.port_b.h_outflow","V3.minLimiter.y","SinkP3.ports[1].m_flow","SinkP3.ports[1].p","SinkP3.ports[1].h_outflow"
0.2848,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2856,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2864,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2872,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.288,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2888,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2896,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2904,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2912,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.292,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2928,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2936,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2944,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2952,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.296,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2968,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2976,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2984,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.2992,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3008,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3016,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3024,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3032,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.304,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3048,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3056,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3064,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3072,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.308,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3088,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3096,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3104,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3112,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.312,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3128,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3136,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3144,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3152,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.316,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3168,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3176,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3184,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3192,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.32,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3208,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3216,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3224,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3232,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.324,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3248,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3256,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3264,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3272,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.328,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3288,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3296,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3304,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3312,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.332,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3328,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3336,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3344,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3352,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.336,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3376,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3384,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3392,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.34,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3408,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3416,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3424,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3432,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.344,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3448,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3456,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3464,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3472,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.348,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3488,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3496,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3504,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3512,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.352,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3528,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3536,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3544,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3552,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.356,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3568,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3576,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
0.3584,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,0,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368,-0,1000000,84858.4652350282,-0,100000,84858.4652350282,0.001,0,100000,84011.8111671368
