"time","body.frame_a.r_0[1]","body.frame_a.r_0[2]","body.frame_a.r_0[3]","body.v_0[1]","body.v_0[2]","body.v_0[3]","body.w_a[1]","body.w_a[2]","body.w_a[3]"
1.315,0,-0.503814162328189,0,0,-1.23090316460872,0,0,0,0
1.316,0,-0.505045107415237,0,0,-1.23097525015451,0,0,0,0
1.317,0,-0.50627610195196,0,0,-1.23100357948638,0,0,0,0
1.318,0,-0.507507102101386,0,0,-1.23098815296712,0,0,0,0
1.319,0,-0.508738065999668,0,0,-1.23092893307151,0,0,0,0
1.32,0,-0.50996895183437,0,0,-1.23082588284068,0,0,0,0
1.321,0,-0.51119971271981,0,0,-1.23067906837503,0,0,0,0
1.322,0,-0.512430304889879,0,0,-1.23048849506202,0,0,0,0
1.323,0,-0.513660684583548,0,0,-1.23025416987836,0,0,0,0
1.324,0,-0.51489080804639,0,0,-1.22997610139204,0,0,0,0
1.325,0,-0.516120631532087,0,0,-1.22965429976426,0,0,0,0
1.326,0,-0.517350111303945,0,0,-1.2292887767514,0,0,0,0
1.327,0,-0.51857920363641,0,0,-1.22887954570701,0,0,0,0
1.328,0,-0.519807864816576,0,0,-1.2284266215838,0,0,0,0
1.329,0,-0.521036051145706,0,0,-1.22793002093556,0,0,0,0
1.33,0,-0.522263718940736,0,0,-1.22738976191917,0,0,0,0
1.331,0,-0.523490824535795,0,0,-1.22680586429658,0,0,0,0
1.332,0,-0.524717324283718,0,0,-1.22617834943674,0,0,0,0
1.333,0,-0.525943174557555,0,0,-1.22550724031762,0,0,0,0
1.334,0,-0.52716833175209,0,0,-1.22479256152815,0,0,0,0
1.335,0,-0.528392752285348,0,0,-1.22403433927019,0,0,0,0
1.336,0,-0.529616392600115,0,0,-1.22323260136055,0,0,0,0
1.337,0,-0.530839209165445,0,0,-1.22238737723288,0,0,0,0
1.338,0,-0.53206115847818,0,0,-1.22149869793972,0,0,0,0
1.339,0,-0.533282197064457,0,0,-1.22056659615443,0,0,0,0
1.34,0,-0.534502281481224,0,0,-1.21959110617317,0,0,0,0
1.341,0,-0.535721368317755,0,0,-1.21857226391689,0,0,0,0
1.342,0,-0.536939414197161,0,0,-1.21751010693327,0,0,0,0
1.343,0,-0.538156375777903,0,0,-1.2164046743987,0,0,0,0
1.344,0,-0.539372210587688,0,0,-1.21525597201799,0,0,0,0
1.345,0,-0.540586876604879,0,0,-1.21406398974249,0,0,0,0
1.346,0,-0.541800328998414,0,0,-1.21282883931644,0,0,0,0
1.347,0,-0.543012524621841,0,0,-1.21155056482525,0,0,0,0
1.348,0,-0.54422342037332,0,0,-1.21022921192136,0,0,0,0
1.349,0,-0.545432973197173,0,0,-1.20886482782484,0,0,0,0
1.35,0,-0.546641140085427,0,0,-1.20745746132402,0,0,0,0
1.351,0,-0.547847878079358,0,0,-1.2060071627761,0,0,0,0
1.352,0,-0.549053144271042,0,0,-1.20451398410772,0,0,0,0
1.353,0,-0.550256895804897,0,0,-1.2029779788156,0,0,0,0
1.354,0,-0.551459089879228,0,0,-1.20139920196714,0,0,0,0
1.355,0,-0.552659683747775,0,0,-1.19977771020102,0,0,0,0
1.356,0,-0.553858634721257,0,0,-1.19811356172783,0,0,0,0
1.357,0,-0.555055900168919,0,0,-1.19640681633064,0,0,0,0
1.358,0,-0.556251437520078,0,0,-1.19465753536563,0,0,0,0
1.359,0,-0.557445204265665,0,0,-1.1928657817627,0,0,0,0
1.36,0,-0.558637157959777,0,0,-1.19103162002608,0,0,0,0
1.361,0,-0.559827256221216,0,0,-1.18915511623491,0,0,0,0
1.362,0,-0.561015456735041,0,0,-1.18723633804387,0,0,0,0
1.363,0,-0.562201717254107,0,0,-1.1852753546838,0,0,0,0
1.364,0,-0.563385995600618,0,0,-1.18327223696228,0,0,0,0
1.365,0,-0.564568249667664,0,0,-1.18122705726423,0,0,0,0
1.366,0,-0.565748437420778,0,0,-1.17913988955257,0,0,0,0
1.367,0,-0.56692651689947,0,0,-1.17701080936878,0,0,0,0
1.368,0,-0.56810244621878,0,0,-1.17483989383349,0,0,0,0
1.369,0,-0.569276183526466,0,0,-1.17262719195214,0,0,0,0
1.37,0,-0.570447686998347,0,0,-1.17037272046128,0,0,0,0
1.371,0,-0.57161691509466,0,0,-1.1680766344249,0,0,0,0
1.372,0,-0.57278382624557,0,0,-1.16573901564835,0,0,0,0
1.373,0,-0.573948378964386,0,0,-1.16335994744703,0,0,0,0
1.374,0,-0.575110531849111,0,0,-1.16093951464559,0,0,0,0
1.375,0,-0.576270243583984,0,0,-1.15847780357718,0,0,0,0
1.376,0,-0.577427472941024,0,0,-1.15597490208264,0,0,0,0
1.377,0,-0.578582178781572,0,0,-1.1534308995098,0,0,0,0
1.378,0,-0.579734320057837,0,0,-1.15084588671263,0,0,0,0
1.379,0,-0.580883855814437,0,0,-1.14821995605053,0,0,0,0
1.38,0,-0.582030745189945,0,0,-1.14555320138751,0,0,0,0
1.381,0,-0.583174947418432,0,0,-1.14284571809148,0,0,0,0
1.382,0,-0.584316421831009,0,0,-1.14009760303341,0,0,0,0
1.383,0,-0.585455127857374,0,0,-1.13730895458659,0,0,0,0
1.384,0,-0.586591025027351,0,0,-1.13447987262588,0,0,0,0
1.385,0,-0.587724072972439,0,0,-1.13161045852691,0,0,0,0
1.386,0,-0.588854231427352,0,0,-1.12870081516532,0,0,0,0
1.387,0,-0.589981460231561,0,0,-1.12575104691597,0,0,0,0
1.388,0,-0.591105719330843,0,0,-1.12276125965221,0,0,0,0
1.389,0,-0.592226968778822,0,0,-1.11973156074507,0,0,0,0
1.39,0,-0.59334516873851,0,0,-1.1166620590625,0,0,0,0
1.391,0,-0.594460279483854,0,0,-1.1135528649686,0,0,0,0
1.392,0,-0.59557226140128,0,0,-1.11040409032288,0,0,0,0
1.393,0,-0.596681074991234,0,0,-1.10721584847941,0,0,0,0
1.394,0,-0.597786680235637,0,0,-1.10398823059795,0,0,0,0
1.395,0,-0.598889035911717,0,0,-1.10072127995159,0,0,0,0
1.396,0,-0.599988104933693,0,0,-1.09741519142214,0,0,0,0
1.397,0,-0.601083848230323,0,0,-1.09407008272032,0,0,0,0
1.398,0,-0.602176226850204,0,0,-1.09068607297637,0,0,0,0
1.399,0,-0.603265201963269,0,0,-1.08726328273797,0,0,0,0
1.4,0,-0.604350734862301,0,0,-1.08380183396805,0,0,0,0
1.401,0,-0.605432786964435,0,0,-1.08030185004267,0,0,0,0
1.402,0,-0.606511319812671,0,0,-1.07676345574894,0,0,0,0
1.403,0,-0.607586295077376,0,0,-1.07318677728281,0,0,0,0
1.404,0,-0.608657674557795,0,0,-1.06957194224698,0,0,0,0
1.405,0,-0.609725420183554,0,0,-1.06591907964878,0,0,0,0
1.406,0,-0.610789494016173,0,0,-1.06222831989801,0,0,0,0
1.407,0,-0.611849858250568,0,0,-1.05849979480481,0,0,0,0
1.408,0,-0.612906475216559,0,0,-1.05473363757755,0,0,0,0
1.409,0,-0.613959307380381,0,0,-1.05092998282066,0,0,0,0
1.41,0,-0.615008317346186,0,0,-1.04708896653255,0,0,0,0
1.411,0,-0.616053467857554,0,0,-1.04321072610343,0,0,0,0
1.412,0,-0.617094721798999,0,0,-1.0392954003132,0,0,0,0
1.413,0,-0.618132042197475,0,0,-1.03534312932931,0,0,0,0
1.414,0,-0.619165392223886,0,0,-1.03135405470464,0,0,0,0
1.415,0,-0.620194735194589,0,0,-1.02732831937534,0,0,0,0
1.416,0,-0.621220034572906,0,0,-1.02326606765875,0,0,0,0
1.417,0,-0.622241253970628,0,0,-1.01916744525119,0,0,0,0
1.418,0,-0.623258357149522,0,0,-1.01503259922592,0,0,0,0
1.419,0,-0.624271307092116,0,0,-1.01086166056459,0,0,0,0
1.42,0,-0.625280063581009,0,0,-1.00665469869938,0,0,0,0
1.421,0,-0.626284595041897,0,0,-1.00241194373311,0,0,0,0
1.422,0,-0.6272848657687,0,0,-0.998133546670903,0,0,0,0
1.423,0,-0.628280840209195,0,0,-0.993819659815455,0,0,0,0
1.424,0,-0.629272482966449,0,0,-0.98947043676358,0,0,0,0
1.425,0,-0.630259758800258,0,0,-0.985086032402764,0,0,0,0
1.426,0,-0.631242632628581,0,0,-0.980666602907724,0,0,0,0
1.427,0,-0.632221069528985,0,0,-0.976212305736956,0,0,0,0
1.428,0,-0.633195034740073,0,0,-0.971723299629294,0,0,0,0
1.429,0,-0.634164493662926,0,0,-0.96719974460046,0,0,0,0
1.43,0,-0.635129411862541,0,0,-0.962641801939624,0,0,0,0
1.431,0,-0.636089755069265,0,0,-0.958049634205946,0,0,0,0
1.432,0,-0.637045489180234,0,0,-0.953423405225147,0,0,0,0
1.433,0,-0.637996580260812,0,0,-0.948763280086045,0,0,0,0
1.434,0,-0.638942994546024,0,0,-0.944069425137125,0,0,0,0
1.435,0,-0.639884698441997,0,0,-0.93934200798308,0,0,0,0
1.436,0,-0.640821658527393,0,0,-0.934581197481375,0,0,0,0
1.437,0,-0.641753841554853,0,0,-0.929787163738793,0,0,0,0
1.438,0,-0.642681214452426,0,0,-0.924960078107995,0,0,0,0
1.439,0,-0.643603744325013,0,0,-0.920100113184068,0,0,0,0
1.44,0,-0.6445213984558,0,0,-0.915207442801088,0,0,0,0
1.441,0,-0.645434144307696,0,0,-0.910282242028662,0,0,0,0
1.442,0,-0.646341949524773,0,0,-0.905324687168495,0,0,0,0
1.443,0,-0.6472447819337,0,0,-0.900334955750931,0,0,0,0
1.444,0,-0.648142608604398,0,0,-0.895313215123834,0,0,0,0
1.445,0,-0.649035390731024,0,0,-0.890259560359599,0,0,0,0
1.446,0,-0.649923103174475,0,0,-0.8851742512023,0,0,0,0
1.447,0,-0.650805714385754,0,0,-0.880057468602093,0,0,0,0
1.448,0,-0.65168319300032,0,0,-0.874909394655963,0,0,0,0
1.449,0,-0.652555507839426,0,0,-0.869730212603034,0,0,0,0
1.45,0,-0.65342262791145,0,0,-0.86452010681989,0,0,0,0
1.451,0,-0.654284522413236,0,0,-0.859279262815891,0,0,0,0
1.452,0,-0.655141160731422,0,0,-0.854007867228491,0,0,0,0
1.453,0,-0.655992512443784,0,0,-0.848706107818551,0,0,0,0
1.454,0,-0.656838547320561,0,0,-0.843374173465663,0,0,0,0
1.455,0,-0.657679235325801,0,0,-0.838012254163459,0,0,0,0
1.456,0,-0.658514546618686,0,0,-0.832620541014938,0,0,0,0
1.457,0,-0.659344451554875,0,0,-0.827199226227769,0,0,0,0
1.458,0,-0.660168920687835,0,0,-0.821748503109623,0,0,0,0
1.459,0,-0.660987924770177,0,0,-0.816268566063478,0,0,0,0
1.46,0,-0.661801434754991,0,0,-0.810759610582946,0,0,0,0
1.461,0,-0.662609421797183,0,0,-0.805221833247579,0,0,0,0
1.462,0,-0.663411857254808,0,0,-0.7996554317182,0,0,0,0
1.463,0,-0.664208712690405,0,0,-0.794060604732203,0,0,0,0
1.464,0,-0.664999959872336,0,0,-0.788437552098887,0,0,0,0
1.465,0,-0.665785570776115,0,0,-0.782786474694759,0,0,0,0
1.466,0,-0.666565517585749,0,0,-0.777107574458863,0,0,0,0
1.467,0,-0.66733977269507,0,0,-0.771401054388084,0,0,0,0
1.468,0,-0.668108308709069,0,0,-0.765667118532481,0,0,0,0
1.469,0,-0.668871097762389,0,0,-0.759905966119937,0,0,0,0
1.47,0,-0.669628102870552,0,0,-0.75411771718397,0,0,0,0
1.471,0,-0.670379306094345,0,0,-0.748302654685223,0,0,0,0
1.472,0,-0.671124680741565,0,0,-0.742460985505362,0,0,0,0
1.473,0,-0.671864200330974,0,0,-0.736592917496712,0,0,0,0
1.474,0,-0.672597838593501,0,0,-0.73069865947645,0,0,0,0
1.475,0,-0.673325569473446,0,0,-0.724778421220779,0,0,0,0
1.476,0,-0.674047367129682,0,0,-0.718832413459126,0,0,0,0
1.477,0,-0.674763205936862,0,0,-0.712860847868312,0,0,0,0
1.478,0,-0.67547306048662,0,0,-0.706863937066748,0,0,0,0
1.479,0,-0.676176905588773,0,0,-0.700841894608611,0,0,0,0
1.48,0,-0.676874716272527,0,0,-0.694794934978036,0,0,0,0
1.481,0,-0.677566467787682,0,0,-0.688723273583289,0,0,0,0
1.482,0,-0.678252135605828,0,0,-0.682627126750967,0,0,0,0
1.483,0,-0.678931695421558,0,0,-0.676506711720167,0,0,0,0
1.484,0,-0.679605123153664,0,0,-0.670362246636682,0,0,0,0
1.485,0,-0.680272394946345,0,0,-0.664193950547177,0,0,0,0
1.486,0,-0.680933487170408,0,0,-0.65800204339338,0,0,0,0
1.487,0,-0.681588376424473,0,0,-0.65178674600626,0,0,0,0
1.488,0,-0.682237039536175,0,0,-0.645548280100218,0,0,0,0
1.489,0,-0.682879453563367,0,0,-0.639286868267264,0,0,0,0
1.49,0,-0.683515595795326,0,0,-0.63300273397121,0,0,0,0
1.491,0,-0.684145443753954,0,0,-0.626696101541844,0,0,0,0
1.492,0,-0.684768975194984,0,0,-0.620367196169127,0,0,0,0
1.493,0,-0.68538616810918,0,0,-0.614016243897364,0,0,0,0
1.494,0,-0.685997000536873,0,0,-0.607643470438327,0,0,0,0
1.495,0,-0.686601437728772,0,0,-0.60124901992347,0,0,0,0
1.496,0,-0.687199469529904,0,0,-0.594833191421033,0,0,0,0
1.497,0,-0.687791074696852,0,0,-0.588396213155535,0,0,0,0
1.498,0,-0.688376232218986,0,0,-0.581938314124492,0,0,0,0
1.499,0,-0.688954921319509,0,0,-0.575459724091587,0,0,0,0
1.5,0,-0.689527121456498,0,0,-0.568960673579865,0,0,0,0
1.501,0,-0.690092812323955,0,0,-0.562441393864902,0,0,0,0
1.502,0,-0.690651973852847,0,0,-0.555902116967995,0,0,0,0
1.503,0,-0.691204586212153,0,0,-0.549343075649338,0,0,0,0
1.504,0,-0.691750629809909,0,0,-0.542764503401208,0,0,0,0
1.505,0,-0.692290085294251,0,0,-0.536166634441137,0,0,0,0
1.506,0,-0.692822933554463,0,0,-0.529549703705107,0,0,0,0
1.507,0,-0.69334915572202,0,0,-0.522913946840716,0,0,0,0
1.508,0,-0.693868733171632,0,0,-0.516259600200376,0,0,0,0
1.509,0,-0.694381647522289,0,0,-0.509586900834474,0,0,0,0
1.51,0,-0.69488788063831,0,0,-0.502896086484575,0,0,0,0
1.511,0,-0.695387414630382,0,0,-0.496187395576584,0,0,0,0
1.512,0,-0.695880231856609,0,0,-0.489461067213942,0,0,0,0
1.513,0,-0.696366314923555,0,0,-0.482717341170796,0,0,0,0
1.514,0,-0.69684564668729,0,0,-0.47595645788519,0,0,0,0
1.515,0,-0.697318210254433,0,0,-0.469178658452235,0,0,0,0
1.516,0,-0.697783988983199,0,0,-0.462384184617304,0,0,0,0
1.517,0,-0.698242966484443,0,0,-0.455573278769198,0,0,0,0
1.518,0,-0.698695126622706,0,0,-0.448746183933344,0,0,0,0
1.519,0,-0.699140453517256,0,0,-0.441903143764957,0,0,0,0
1.52,0,-0.699578916595375,0,0,-0.435044332556299,0,0,0,0
1.521,0,-0.700010512349158,0,0,-0.428170050731732,0,0,0,0
1.522,0,-0.700435225963256,0,0,-0.421280545175804,0,0,0,0
1.523,0,-0.700853042363618,0,0,-0.414376060952094,0,0,0,0
1.524,0,-0.701263946726498,0,0,-0.407456843674718,0,0,0,0
1.525,0,-0.701667924479318,0,0,-0.400523139500646,0,0,0,0
1.526,0,-0.702064961301533,0,0,-0.393575195122045,0,0,0,0
1.527,0,-0.702455043125494,0,0,-0.386613257758598,0,0,0,0
1.528,0,-0.70283815613731,0,0,-0.379637575149843,0,0,0,0
1.529,0,-0.703214286777711,0,0,-0.372648395547495,0,0,0,0
1.53,0,-0.703583421742913,0,0,-0.365645967707784,0,0,0,0
1.531,0,-0.703945547985477,0,0,-0.358630540883775,0,0,0,0
1.532,0,-0.704300652715176,0,0,-0.351602364817712,0,0,0,0
1.533,0,-0.704648723399859,0,0,-0.344561689733329,0,0,0,0
1.534,0,-0.704989747766307,0,0,-0.337508766328201,0,0,0,0
1.535,0,-0.705323713801106,0,0,-0.330443845766055,0,0,0,0
1.536,0,-0.705650609751501,0,0,-0.323367179669114,0,0,0,0
1.537,0,-0.705970424126266,0,0,-0.316279020110419,0,0,0,0
1.538,0,-0.706283145696561,0,0,-0.30917961960616,0,0,0,0
1.539,0,-0.706588763496801,0,0,-0.302069231108011,0,0,0,0
1.54,0,-0.706887266825515,0,0,-0.294948107995451,0,0,0,0
1.541,0,-0.707178645246211,0,0,-0.287816504068106,0,0,0,0
1.542,0,-0.707462888588236,0,0,-0.280674673538063,0,0,0,0
1.543,0,-0.707739986947646,0,0,-0.273522871022219,0,0,0,0
1.544,0,-0.70800993068806,0,0,-0.266361351534593,0,0,0,0
1.545,0,-0.708272694843446,0,0,-0.259190317683864,0,0,0,0
1.546,0,-0.708528281719077,0,0,-0.252010063854147,0,0,0,0
1.547,0,-0.70877668360494,0,0,-0.244820849990581,0,0,0,0
1.548,0,-0.70901789169786,0,0,-0.237622931787389,0,0,0,0
1.549,0,-0.709251897455886,0,0,-0.230416565261505,0,0,0,0
1.55,0,-0.709478692598952,0,0,-0.223202006744213,0,0,0,0
1.551,0,-0.709698269109542,0,0,-0.215979512872807,0,0,0,0
1.552,0,-0.709910619233352,0,0,-0.208749340582229,0,0,0,0
1.553,0,-0.71011573547995,0,0,-0.20151174709673,0,0,0,0
1.554,0,-0.710313610623439,0,0,-0.194266989921508,0,0,0,0
1.555,0,-0.71050423770312,0,0,-0.187015326834371,0,0,0,0
1.556,0,-0.710687610024152,0,0,-0.179757015877372,0,0,0,0
1.557,0,-0.710863721158217,0,0,-0.17249231534847,0,0,0,0
1.558,0,-0.711032564944178,0,0,-0.165221483793171,0,0,0,0
1.559,0,-0.711194135488744,0,0,-0.157944779996186,0,0,0,0
1.56,0,-0.711348427167133,0,0,-0.150662462973072,0,0,0,0
1.561,0,-0.71149543462373,0,0,-0.143374791961889,0,0,0,0
1.562,0,-0.711635152772752,0,0,-0.13608202641484,0,0,0,0
1.563,0,-0.71176757679891,0,0,-0.128784425989935,0,0,0,0
1.564,0,-0.711892702158071,0,0,-0.121482250542624,0,0,0,0
1.565,0,-0.712010524577917,0,0,-0.114175760117459,0,0,0,0
1.566,0,-0.712121040058613,0,0,-0.106865214939735,0,0,0,0
1.567,0,-0.712224244873462,0,0,-0.0995508754071484,0,0,0,0
1.568,0,-0.712320135569573,0,0,-0.0922330020814364,0,0,0,0
1.569,0,-0.71240870896852,0,0,-0.0849118556800366,0,0,0,0
1.57,0,-0.712489946415307,0,0,-0.0775876609716438,0,0,0,0
1.571,0,-0.712563855702069,0,0,-0.0702607028373541,0,0,0,0
1.572,0,-0.712630436521596,0,0,-0.0629312470951978,0,0,0,0
1.573,0,-0.7126896865368,0,0,-0.0555995543988747,0,0,0,0
1.574,0,-0.71274160367694,0,0,-0.048265885489831,0,0,0,0
1.575,0,-0.712786186138068,0,0,-0.0409305011884274,0,0,0,0
1.576,0,-0.712823432383475,0,0,-0.0335936623850814,0,0,0,0
1.577,0,-0.712853341144139,0,0,-0.0262556300314352,0,0,0,0
1.578,0,-0.71287591141917,0,0,-0.0189166651314973,0,0,0,0
1.579,0,-0.712891142476255,0,0,-0.0115770287328111,0,0,0,0
1.58,0,-0.712899033852107,0,0,-0.00423698191759671,0,0,0,0
1.581,0,-0.712899585352908,0,0,0.0031032142060813,0,0,0,0
1.582,0,-0.71289279705476,0,0,0.0104432985131715,0,0,0,0
1.583,0,-0.712878669304127,0,0,0.0177830098704679,0,0,0,0
1.584,0,-0.712857202718281,0,0,0.0251220871454677,0,0,0,0
1.585,0,-0.712828398185752,0,0,0.0324602692152033,0,0,0,0
1.586,0,-0.712792256866771,0,0,0.0397972949751007,0,0,0,0
1.587,0,-0.712748780193717,0,0,0.0471329033478107,0,0,0,0
1.588,0,-0.712697969871566,0,0,0.0544668332920678,0,0,0,0
1.589,0,-0.712639827878333,0,0,0.0617988238115212,0,0,0,0
1.59,0,-0.712574356465519,0,0,0.0691286139635939,0,0,0,0
1.591,0,-0.71250155815856,0,0,0.0764559428683137,0,0,0,0
1.592,0,-0.712421435757273,0,0,0.0837805497171717,0,0,0,0
1.593,0,-0.712333992336297,0,0,0.0911021737819541,0,0,0,0
1.594,0,-0.712239231245547,0,0,0.0984205544236005,0,0,0,0
1.595,0,-0.712137140661318,0,0,0.105735451462787,0,0,0,0
1.596,0,-0.712027733496004,0,0,0.11304659258959,0,0,0,0
1.597,0,-0.711911016940701,0,0,0.120353713514821,0,0,0,0
1.598,0,-0.711786995176207,0,0,0.127656554406458,0,0,0,0
1.599,0,-0.71165567264888,0,0,0.134954855581585,0,0,0,0
1.6,0,-0.711517054070859,0,0,0.142248357515548,0,0,0,0
1.601,0,-0.711371144420284,0,0,0.149536800851085,0,0,0,0
1.602,0,-0.711217948941514,0,0,0.156819926407479,0,0,0,0
1.603,0,-0.711057473145352,0,0,0.164097475189691,0,0,0,0
1.604,0,-0.710889722809263,0,0,0.171369188397514,0,0,0,0
1.605,0,-0.710714703977595,0,0,0.178634807434702,0,0,0,0
1.606,0,-0.7105324229618,0,0,0.185894073918125,0,0,0,0
1.607,0,-0.710342886340653,0,0,0.193146729686901,0,0,0,0
1.608,0,-0.710146100960473,0,0,0.200392516811549,0,0,0,0
1.609,0,-0.709942073935347,0,0,0.207631177603118,0,0,0,0
1.61,0,-0.709730812647344,0,0,0.214862454622346,0,0,0,0
1.611,0,-0.709512324746742,0,0,0.222086090688785,0,0,0,0
1.612,0,-0.709286618152245,0,0,0.229301828889961,0,0,0,0
1.613,0,-0.709053701051202,0,0,0.236509412590499,0,0,0,0
1.614,0,-0.708813581899833,0,0,0.243708585441282,0,0,0,0
1.615,0,-0.708566269423445,0,0,0.250899091388579,0,0,0,0
1.616,0,-0.708311772616654,0,0,0.2580806746832,0,0,0,0
1.617,0,-0.708050100743604,0,0,0.265253079889627,0,0,0,0
1.618,0,-0.707781263338191,0,0,0.272416051895167,0,0,0,0
1.619,0,-0.707505270204281,0,0,0.279569335919085,0,0,0,0
1.62,0,-0.707222116672391,0,0,0.286712683523216,0,0,0,0
1.621,0,-0.706931820379415,0,0,0.293845837649744,0,0,0,0
1.622,0,-0.706634395904837,0,0,0.300968542954952,0,0,0,0
1.623,0,-0.706329853854577,0,0,0.308080546191368,0,0,0,0
1.624,0,-0.706018205093439,0,0,0.315181594494165,0,0,0,0
1.625,0,-0.705699460745096,0,0,0.322271435390382,0,0,0,0
1.626,0,-0.705373632192083,0,0,0.329349816808174,0,0,0,0
1.627,0,-0.705040731075786,0,0,0.336416487086041,0,0,0,0
1.628,0,-0.704700769296431,0,0,0.343471194982066,0,0,0,0
1.629,0,-0.704353759013076,0,0,0.350513689683151,0,0,0,0
1.63,0,-0.703999712643599,0,0,0.357543720814256,0,0,0,0
1.631,0,-0.703638642864689,0,0,0.364561038447629,0,0,0,0
1.632,0,-0.703270562611835,0,0,0.371565393112054,0,0,0,0
1.633,0,-0.702895485079317,0,0,0.378556535802071,0,0,0,0
1.634,0,-0.702513423720195,0,0,0.385534217987228,0,0,0,0
1.635,0,-0.7021243922463,0,0,0.392498191621306,0,0,0,0
1.636,0,-0.701728404628221,0,0,0.399448209151566,0,0,0,0
1.637,0,-0.701325475095299,0,0,0.406384023527971,0,0,0,0
1.638,0,-0.700915618135614,0,0,0.413305388212439,0,0,0,0
1.639,0,-0.700498848495977,0,0,0.420212057188065,0,0,0,0
1.64,0,-0.700075181181918,0,0,0.427103784968369,0,0,0,0
1.641,0,-0.699644631457676,0,0,0.433980326606519,0,0,0,0
1.642,0,-0.69920721484619,0,0,0.440841437704585,0,0,0,0
1.643,0,-0.698762947129089,0,0,0.447686874422755,0,0,0,0
1.644,0,-0.698311844346682,0,0,0.454516393488592,0,0,0,0
1.645,0,-0.697853909101516,0,0,0.461329745558972,0,0,0,0
1.646,0,-0.697389163339913,0,0,0.468126691139182,0,0,0,0
1.647,0,-0.696917628716397,0,0,0.474906991062431,0,0,0,0
1.648,0,-0.696439322026745,0,0,0.481670404282622,0,0,0,0
1.649,0,-0.695954260313192,0,0,0.488416690361296,0,0,0,0
1.65,0,-0.695462460864195,0,0,0.495145609476766,0,0,0,0
1.651,0,-0.694963941214193,0,0,0.501856922433227,0,0,0,0
1.652,0,-0.694458719143359,0,0,0.508550390669896,0,0,0,0
1.653,0,-0.693946812677368,0,0,0.515225776270122,0,0,0,0
1.654,0,-0.693428240087152,0,0,0.521882841970526,0,0,0,0
1.655,0,-0.692903019888662,0,0,0.528521351170109,0,0,0,0
1.656,0,-0.692371170842625,0,0,0.535141067939391,0,0,0,0
1.657,0,-0.691832711954304,0,0,0.541741757029524,0,0,0,0
1.658,0,-0.691287662473258,0,0,0.548323183881428,0,0,0,0
1.659,0,-0.690736041893104,0,0,0.554885114634903,0,0,0,0
1.66,0,-0.690177869951271,0,0,0.561427316137766,0,0,0,0
1.661,0,-0.689613166628765,0,0,0.567949555954963,0,0,0,0
1.662,0,-0.689041952149926,0,0,0.574451602377707,0,0,0,0
1.663,0,-0.688464246982185,0,0,0.580933224432588,0,0,0,0
1.664,0,-0.68788007183583,0,0,0.587394191890713,0,0,0,0
1.665,0,-0.687289447663757,0,0,0.593834275276816,0,0,0,0
1.666,0,-0.686692395661239,0,0,0.600253245878391,0,0,0,0
1.667,0,-0.686088937265678,0,0,0.606650875754819,0,0,0,0
1.668,0,-0.685479094156366,0,0,0.61302693774648,0,0,0,0
1.669,0,-0.684862888254248,0,0,0.619381205483895,0,0,0,0
1.67,0,-0.684240329344389,0,0,0.625713436070498,0,0,0,0
1.671,0,-0.683611443256493,0,0,0.632023409540582,0,0,0,0
1.672,0,-0.682976258210745,0,0,0.638310909754983,0,0,0,0
1.673,0,-0.682334796820221,0,0,0.644575713215143,0,0,0,0
1.674,0,-0.681687081926575,0,0,0.650817597241634,0,0,0,0
1.675,0,-0.681033136599566,0,0,0.657036339982974,0,0,0,0
1.676,0,-0.680372984136599,0,0,0.663231720424425,0,0,0,0
1.677,0,-0.679706648062253,0,0,0.669403518396818,0,0,0,0
1.678,0,-0.679034152127822,0,0,0.67555151458535,0,0,0,0
1.679,0,-0.678355520310845,0,0,0.6816754905384,0,0,0,0
1.68,0,-0.677670776814642,0,0,0.687775228676336,0,0,0,0
1.681,0,-0.676979946067848,0,0,0.693850512300325,0,0,0,0
1.682,0,-0.676283052723949,0,0,0.699901125601142,0,0,0,0
1.683,0,-0.675580121660813,0,0,0.705926853667983,0,0,0,0
1.684,0,-0.674871177980229,0,0,0.711927482497266,0,0,0,0
1.685,0,-0.674156247007437,0,0,0.717902799001453,0,0,0,0
1.686,0,-0.673435354290667,0,0,0.723852591017847,0,0,0,0
1.687,0,-0.672708525600668,0,0,0.729776647317411,0,0,0,0
1.688,0,-0.671975786930248,0,0,0.735674757613569,0,0,0,0
1.689,0,-0.671237164493805,0,0,0.741546712571027,0,0,0,0
1.69,0,-0.670492684726861,0,0,0.747392303814568,0,0,0,0
1.691,0,-0.6697423742856,0,0,0.753211323937876,0,0,0,0
1.692,0,-0.6689862600464,0,0,0.759003566512332,0,0,0,0
1.693,0,-0.668224369105366,0,0,0.764768826095837,0,0,0,0
1.694,0,-0.667456728777868,0,0,0.770506898241608,0,0,0,0
1.695,0,-0.666683355738066,0,0,0.776217553645467,0,0,0,0
1.696,0,-0.66590427926874,0,0,0.78190059352185,0,0,0,0
1.697,0,-0.665119533462935,0,0,0.787555831043078,0,0,0,0
1.698,0,-0.664329146249456,0,0,0.793183065215073,0,0,0,0
1.699,0,-0.663533145762725,0,0,0.798782096056184,0,0,0,0
1.7,0,-0.662731560342106,0,0,0.804352724605476,0,0,0,0
1.701,0,-0.661924418531221,0,0,0.80989475293104,0,0,0,0
1.702,0,-0.661111749077269,0,0,0.815407984138277,0,0,0,0
