"time","gc1.actuatedRevolute_b.phi","gc1.actuatedRevolute_b.w","gc2.actuatedRevolute_b.phi","gc2.actuatedRevolute_b.w"
1.294,5.46074955579553,12.6601590886063,8.93577200039268,20.7166239631739
1.295,5.47341950085787,12.6797341287272,8.95650463776743,20.7486558470081
1.296,5.48610902852183,12.6993242905477,8.97726931939935,20.7807124754416
1.297,5.49881815390909,12.7189295740677,8.99806607003306,20.8127938484745
1.298,5.51154689214138,12.7385499792874,9.01889491441316,20.8448999661067
1.299,5.52429525834038,12.7581855062067,9.03975587728425,20.8770308283382
1.3,5.5370632676278,12.7778361548255,9.06064898339095,20.9091864351691
1.301,5.54985093512535,12.797501925144,9.08157425747784,20.9413667865992
1.302,5.56265827595472,12.817182817162,9.10253172428954,20.9735718826288
1.303,5.57548530523762,12.8368788308796,9.12352140857065,21.0058017232576
1.304,5.58833203809576,12.8565899662969,9.14454333506579,21.0380563084858
1.305,5.60119848965083,12.8763162234137,9.16559752851954,21.0703356383133
1.306,5.61408467502454,12.8960576022301,9.18668401367652,21.1026397127401
1.307,5.62699060933859,12.9158141027461,9.20780281528133,21.1349685317663
1.308,5.63991630771469,12.9355857249617,9.22895395807858,21.1673220953918
1.309,5.65286178527453,12.9553724688768,9.25013746681287,21.1997004036166
1.31,5.66582705713982,12.9751743344916,9.2713533662288,21.2321034564408
1.311,5.67881213843227,12.994991321806,9.29260168107098,21.2645312538643
1.312,5.69181704427357,13.0148234308199,9.31388243608402,21.2969837958871
1.313,5.70484178978543,13.0346706615335,9.33519565601251,21.3294610825093
1.314,5.71788639008955,13.0545330139466,9.35654136560108,21.3619631137308
1.315,5.73095086030763,13.0744104880593,9.3779195895943,21.3944898895516
1.316,5.74403521556138,13.0943030838716,9.39933035273681,21.4270414099718
1.317,5.7571394709725,13.1142108013835,9.42077367977319,21.4596176749912
1.318,5.7702636416627,13.134133640595,9.44224959544805,21.4922186846101
1.319,5.78340774275367,13.1540716015061,9.463758124506,21.5248444388282
1.32,5.79657178936712,13.1740246841168,9.48529929169165,21.5574949376457
1.321,5.80975579662474,13.1939928884271,9.50687312174958,21.5901701810625
1.322,5.82295977964826,13.2139762144369,9.52847963942443,21.6228701690786
1.323,5.83618375355936,13.2339746621464,9.55011886946077,21.6555949016941
1.324,5.84942773347975,13.2539882315554,9.57179083660323,21.6883443789089
1.325,5.86269173453113,13.2740169226641,9.5934955655964,21.721118600723
1.326,5.87597577183521,13.2940607354723,9.61523308118489,21.7539175671365
1.327,5.88927986051369,13.3141196699801,9.63700340811331,21.7867412781493
1.328,5.90260401568827,13.3341937261875,9.65880657112626,21.8195897337614
1.329,5.91594825248065,13.3542829040945,9.68064259496833,21.8524629339729
1.33,5.92931258601254,13.3743872037011,9.70251150438416,21.8853608787837
1.331,5.94269703140564,13.3945066250073,9.72441332411832,21.9182835681938
1.332,5.95610160378165,13.4146411680131,9.74634807891543,21.9512310022032
1.333,5.96952631826228,13.4347908327185,9.76831579352009,21.984203180812
1.334,5.98297118996922,13.4549556191234,9.79031649267691,22.0172001040201
1.335,5.99643623402419,13.475135527228,9.81235020113049,22.0502217718276
1.336,6.00992146554888,13.4953305570321,9.83441694362544,22.0832681842344
1.337,6.023426899665,13.5155407085358,9.85651674490636,22.1163393412405
1.338,6.03695255149425,13.5357659817392,9.87864962971786,22.1494352428459
1.339,6.05049843615833,13.5560063766421,9.90081562280454,22.1825558890507
1.34,6.06406456877895,13.5762618932446,9.923014748911,22.2157012798548
1.341,6.0776509644778,13.5965325315467,9.94524703278185,22.2488714152582
1.342,6.0912576383766,13.6168182915484,9.96751249916171,22.282066295261
1.343,6.10488460559704,13.6371191732496,9.98981117279515,22.3152859198631
1.344,6.11853188126083,13.6574351766505,10.0121430784268,22.3485302890645
1.345,6.13219948048966,13.677766301751,10.0345082408013,22.3817994028652
1.346,6.14588741840525,13.698112548551,10.0569066846631,22.4150932612653
1.347,6.15959571012929,13.7184739170507,10.079338434757,22.4484118642647
1.348,6.1733243707835,13.7388504072499,10.1018035158275,22.4817552118635
1.349,6.18707341548956,13.7592420191487,10.1243019526193,22.5151233040616
1.35,6.20084285936919,13.7796487527472,10.1468337698769,22.548516140859
1.351,6.21463271754409,13.8000706080452,10.1693989923449,22.5819337222557
1.352,6.22844300513596,13.8205075850428,10.1919976447679,22.6153760482518
1.353,6.24227373726649,13.84095968374,10.2146297518906,22.6488431188472
1.354,6.25612492905741,13.8614269041368,10.2372953384576,22.682334934042
1.355,6.2699965956304,13.8819092462331,10.2599944292134,22.715851493836
1.356,6.28388875210717,13.9024067100291,10.2827270489026,22.7493927982294
1.357,6.29780141360943,13.9229192955246,10.30549322227,22.7829588472222
1.358,6.31173459525888,13.9434470027198,10.32829297406,22.8165496408142
1.359,6.32568831217721,13.9639898316145,10.3511263290173,22.8501651790056
1.36,6.33966257948614,13.9845477822089,10.3739933118864,22.8838054617963
1.361,6.35365741230736,14.0051208545028,10.396893947412,22.9174704891864
1.362,6.36767282576258,14.0257090484963,10.4198282603388,22.9511602611758
1.363,6.3817088349735,14.0463123641894,10.4427962754112,22.9848747777645
1.364,6.39576545506183,14.0669308015821,10.4657980173739,23.0186140389525
1.365,6.40984270114926,14.0875643606744,10.4888335109715,23.0523780447399
1.366,6.4239405883575,14.1082130414663,10.5119027809486,23.0861667951266
1.367,6.43805913180826,14.1288768439577,10.5350058520499,23.1199802901127
1.368,6.45219834662323,14.1495557681488,10.5581427490198,23.1538185296981
1.369,6.46635824792412,14.1702498140395,10.5813134966031,23.1876815138828
1.37,6.48053885083263,14.1909589816297,10.6045181195443,23.2215692426668
1.371,6.49474017047046,14.2116832709195,10.627756642588,23.2554817160502
1.372,6.50896222195933,14.232422681909,10.6510290904789,23.2894189340329
1.373,6.52320502042092,14.253177214598,10.6743354879615,23.3233808966149
1.374,6.53746858097694,14.2739468689866,10.6976758597805,23.3573676037962
1.375,6.5517529187491,14.2947316450748,10.7210502306803,23.3913790555769
1.376,6.5660580488591,14.3155315428626,10.7444586254058,23.425415251957
1.377,6.58038398642864,14.33634656235,10.7679010687014,23.4594761929363
1.378,6.59473074657942,14.3571767035369,10.7913775853118,23.493561878515
1.379,6.60909834443315,14.3780219664235,10.8148881999815,23.527672308693
1.38,6.62348679511153,14.3988823510097,10.8384329374552,23.5618074834704
1.381,6.63789611373626,14.4197578572954,10.8620118224775,23.595967402847
1.382,6.65232631542905,14.4406484852808,10.885624879793,23.6301520668231
1.383,6.6667774153116,14.4615542349657,10.9092721341463,23.6643614753984
1.384,6.68124942850561,14.4824751063502,10.9329536102819,23.6985956285731
1.385,6.69574237013278,14.5034110994343,10.9566693329445,23.7328545263471
1.386,6.71025625531482,14.524362214218,10.9804193268788,23.7671381687204
1.387,6.72479109917342,14.5453284507013,11.0042036168292,23.8014465556931
1.388,6.73934691683031,14.5663098088842,11.0280222275405,23.8357796872651
1.389,6.75392372340716,14.5873062887667,11.0518751837572,23.8701375634364
1.39,6.7685215340257,14.6083178903488,11.0757625102239,23.9045201842071
1.391,6.78314036380761,14.6293446136304,11.0996842316852,23.938927549577
1.392,6.79778022787461,14.6503864586117,11.1236403728857,23.9733596595464
1.393,6.8124411413484,14.6714434252925,11.1476309585701,24.007816514115
1.394,6.82712311935068,14.6925155136729,11.1716560134829,24.042298113283
1.395,6.84182617700315,14.713602723753,11.1957155623688,24.0768044570503
1.396,6.85655032942751,14.7347050555326,11.2198096299723,24.111335545417
1.397,6.87129559174547,14.7558225090118,11.243938241038,24.1458913783829
1.398,6.88606197907874,14.7769550841906,11.2681014203107,24.1804719559483
1.399,6.90084950654901,14.798102781069,11.2922991925347,24.2150772781129
1.4,6.91565818927798,14.819265599647,11.3165315824549,24.2497073448769
1.401,6.93048804238737,14.8404435399245,11.3407986148157,24.2843621562402
1.402,6.94533908099887,14.8616366019017,11.3651003143618,24.3190417122028
1.403,6.96021132023418,14.8828447855785,11.3894367058377,24.3537460127648
1.404,6.97510477521501,14.9040680909548,11.4138078139882,24.3884750579261
1.405,6.99001946106306,14.9253065180308,11.4382136635577,24.4232288476867
1.406,7.00495539290004,14.9465600668063,11.462654279291,24.4580073820466
1.407,7.01991258584764,14.9678287372814,11.4871296859325,24.4928106610059
1.408,7.03489105502757,14.9891125294561,11.5116399082269,24.5276386845646
1.409,7.04989081556154,15.0104114433304,11.5361849709189,24.5624914527225
1.41,7.06491188257124,15.0317254789043,11.5607648987529,24.5973689654798
1.411,7.07995427117838,15.0530546361778,11.5853797164737,24.6322712228364
1.412,7.09501799650466,15.0743989151509,11.6100294488258,24.6671982247923
1.413,7.11010307367178,15.0957583158235,11.6347141205538,24.7021499713476
1.414,7.12520951780146,15.1171328381958,11.6594337564024,24.7371264625022
1.415,7.14033734401538,15.1385224822677,11.6841883811161,24.7721276982562
1.416,7.15548656743525,15.1599272480391,11.7089780194395,24.8071536786094
1.417,7.17065720318278,15.1813471355101,11.7338026961173,24.842204403562
1.418,7.18584926637967,15.2027821446808,11.758662435894,24.877279873114
1.419,7.20106277214762,15.224232275551,11.7835572635143,24.9123800872652
1.42,7.21629773560833,15.2456975281208,11.8084872037227,24.9475050460158
1.421,7.23155417188351,15.2671779023902,11.8334522812639,24.9826547493658
1.422,7.24683209609486,15.2886733983592,11.8584525208825,25.017829197315
1.423,7.26213152336408,15.3101840160278,11.883487947323,25.0530283898636
1.424,7.27745246881288,15.3317097553959,11.9085585853302,25.0882523270115
1.425,7.29279494756295,15.3532506164637,11.9336644596485,25.1235010087588
1.426,7.30815897473601,15.374806599231,11.9588055950226,25.1587744351054
1.427,7.32354456545375,15.396377703698,11.9839820161971,25.1940726060513
1.428,7.33895173483788,15.4179639298645,12.0091937479165,25.2293955215965
1.429,7.3543804980101,15.4395652777307,12.0344408149256,25.2647431817411
1.43,7.36983087009211,15.4611817472964,12.0597232419689,25.300115586485
1.431,7.38530286620561,15.4828133385617,12.085041053791,25.3355127358282
1.432,7.40079650147232,15.5044600515266,12.1103942751365,25.3709346297708
1.433,7.41631179101392,15.5261218861911,12.1357829307501,25.4063812683127
1.434,7.43184874995213,15.5477988425552,12.1612070453762,25.4418526514539
1.435,7.44740739340865,15.5694909206189,12.1866666437596,25.4773487791945
1.436,7.46298773650517,15.5911981203821,12.2121617506448,25.5128696515344
1.437,7.47858979436341,15.612920441845,12.2376923907765,25.5484152684736
1.438,7.49421358210506,15.6346578850074,12.2632585888992,25.5839856300122
1.439,7.50985911485183,15.6564104498695,12.2888603697575,25.6195807361501
1.44,7.52552640772543,15.6781781364311,12.3144977580962,25.6552005868873
1.441,7.54121547584754,15.6999609446923,12.3401707786596,25.6908451822238
1.442,7.55692633433989,15.7217588746531,12.3658794561925,25.7265145221597
1.443,7.57265899832416,15.7435719263136,12.3916238154395,25.7622086066949
1.444,7.58841348292207,15.7654000996736,12.4174038811452,25.7979274358294
1.445,7.60418980325531,15.7872433947331,12.4432196780541,25.8336710095633
1.446,7.61998797444559,15.8091018114923,12.469071230911,25.8694393278965
1.447,7.63580801161461,15.8309753499511,12.4949585644603,25.9052323908291
1.448,7.65164992988407,15.8528640101095,12.5208817034467,25.9410501983609
1.449,7.66751374437568,15.8747677919674,12.5468406726148,25.9768927504921
1.45,7.68339947021114,15.896686695525,12.5728354967091,26.0127600472227
1.451,7.69930712251216,15.9186207207821,12.5988662004744,26.0486520885525
1.452,7.71523671640043,15.9405698677388,12.6249328086552,26.0845688744817
1.453,7.73118826699766,15.9625341363951,12.6510353459962,26.1205104050102
1.454,7.74716178942554,15.9845135267511,12.6771738372418,26.1564766801381
1.455,7.7631572988058,16.0065080388066,12.7033483071368,26.1924676998653
1.456,7.77917481026011,16.0285176725616,12.7295587804256,26.2284834641918
1.457,7.7952143389102,16.0505424280163,12.7558052818531,26.2645239731176
1.458,7.81127589987776,16.0725823051706,12.7820878361636,26.3005892266428
1.459,7.8273595082845,16.0946373040245,12.8084064681019,26.3366792247673
1.46,7.84346517925212,16.1167074245779,12.8347612024126,26.3727939674912
1.461,7.85959292790231,16.138792666831,12.8611520638402,26.4089334548143
1.462,7.87574276935679,16.1608930307836,12.8875790771293,26.4450976867369
1.463,7.89191471873726,16.1830085164359,12.9140422670246,26.4812866632587
1.464,7.90810879116542,16.2051391237877,12.9405416582707,26.5175003843799
1.465,7.92432500176297,16.2272848528391,12.9670772756121,26.5537388501004
1.466,7.94056336565161,16.2494457035901,12.9936491437935,26.5900020604202
1.467,7.95682389795306,16.2716216760407,13.0202572875595,26.6262900153393
1.468,7.973106613789,16.2938127701909,13.0469017316547,26.6626027148578
1.469,7.98941152828114,16.3160189860407,13.0735825008237,26.6989401589757
1.47,8.0057386565512,16.33824032359,13.1002996198111,26.7353023476928
1.471,8.02208801372086,16.360476782839,13.1270531133614,26.7716892810093
1.472,8.03845961491184,16.3827283637876,13.1538430062194,26.8081009589251
1.473,8.05485347524583,16.4049950664357,13.1806693231295,26.8445373814403
1.474,8.07126960984454,16.4272768907834,13.2075320888365,26.8809985485547
1.475,8.08770803382967,16.4495738368308,13.2344313280849,26.9174844602685
1.476,8.10416876232293,16.4718859045777,13.2613670656193,26.9539951165817
1.477,8.12065181044601,16.4942130940242,13.2883393261844,26.9905305174942
1.478,8.13715719332062,16.5165554051703,13.3153481345247,27.0270906630059
1.479,8.15368492606847,16.538912838016,13.3423935153848,27.0636755531171
1.48,8.17023502381125,16.5612853925613,13.3694754935093,27.1002851878276
1.481,8.18680750167067,16.5836730688062,13.3965940936429,27.1369195671374
1.482,8.20340237476842,16.6060758667506,13.4237493405301,27.1735786910465
1.483,8.22001965822623,16.6284937863947,13.4509412589156,27.2102625595549
1.484,8.23665936716578,16.6509268277383,13.478169873544,27.2469711726627
1.485,8.25332151670878,16.6733749907816,13.5054352091598,27.2837045303698
1.486,8.27000612197693,16.6958382755244,13.5327372905077,27.3204626326763
1.487,8.28671319809194,16.7183166819668,13.5600761423323,27.3572454795821
1.488,8.3034427601755,16.7408102101088,13.5874517893781,27.3940530710872
1.489,8.32019482334933,16.7633188599504,13.6148642563898,27.4308854071916
1.49,8.33696940273512,16.7858426314916,13.642313568112,27.4677424878954
1.491,8.35376651345458,16.8083815247324,13.6697997492893,27.5046243131985
1.492,8.3705861706294,16.8309355396728,13.6973228246663,27.541530883101
1.493,8.3874283893813,16.8535046763128,13.7248828189876,27.5784621976027
1.494,8.40429318483197,16.8760889346523,13.7524797569978,27.6154182567038
1.495,8.42118057210313,16.8986883146915,13.7801136634415,27.6523990604043
1.496,8.43809056631646,16.9213028164302,13.8077845630633,27.689404608704
1.497,8.45502318259368,16.9439324398686,13.8354924806078,27.7264349016031
1.498,8.47197843605648,16.9665771850065,13.8632374408197,27.7634899391016
1.499,8.48895634182658,16.989237051844,13.8910194684435,27.8005697211993
1.5,8.50595691502567,17.0119120403811,13.9188385882238,27.8376742478964
1.501,8.52298017077545,17.0346021506178,13.9466948249053,27.8748035191928
1.502,8.54002612419763,17.0573073825541,13.9745882032325,27.9119575350886
1.503,8.55709479041391,17.08002773619,14.00251874795,27.9491362955837
1.504,8.57418618454599,17.1027632115255,14.0304864838025,27.9863398006781
1.505,8.59130032171559,17.1255138085605,14.0584914355346,28.0235680503718
1.506,8.60843721704439,17.1482795272952,14.0865336278908,28.0608210446649
1.507,8.6255968856541,17.1710603677295,14.1146130856158,28.0980987835573
1.508,8.64277934266643,17.1938563298633,14.1427298334542,28.135401267049
1.509,8.65998460320308,17.2166674136967,14.1708838961505,28.1727284951401
1.51,8.67721268238575,17.2394936192297,14.1990752984494,28.2100804678305
1.511,8.69446359533614,17.2623349464624,14.2273040650955,28.2474571851202
1.512,8.71173735717596,17.2851913953946,14.2555702208334,28.2848586470093
1.513,8.72903398302691,17.3080629660264,14.2838737904077,28.3222848534977
1.514,8.74635348801069,17.3309496583577,14.3122147985629,28.3597358045854
1.515,8.76369588724901,17.3538514723887,14.3405932700438,28.3972115002725
1.516,8.78106119586356,17.3767684081193,14.3690092295949,28.4347119405589
1.517,8.79844942897606,17.3997004655495,14.3974627019608,28.4722371254446
1.518,8.8158606017082,17.4226476446792,14.4259537118861,28.5097870549296
1.519,8.83329472918168,17.4456099455086,14.4544822841155,28.547361729014
1.52,8.85075182651822,17.4685873680375,14.4830484433934,28.5849611476977
1.521,8.86823190883951,17.491579912266,14.5116522144646,28.6225853109808
1.522,8.88573499126725,17.5145875781941,14.5402936220737,28.6602342188631
1.523,8.90326108892315,17.5376103658218,14.5689726909652,28.6979078713448
1.524,8.92081021692892,17.5606482751491,14.5976894458837,28.7356062684259
1.525,8.93838239040624,17.583701306176,14.6264439115739,28.7733294101062
1.526,8.95597762447683,17.6067694589025,14.6552361127803,28.8110772963859
1.527,8.9735959342624,17.6298527333286,14.6840660742476,28.848849927265
1.528,8.99123733488463,17.6529511294543,14.7129338207203,28.8866473027433
1.529,9.00890184146525,17.6760646472795,14.7418393769431,28.924469422821
1.53,9.02658946912593,17.6991932868044,14.7707827676606,28.962316287498
1.531,9.04430023298841,17.7223370480288,14.7997640176174,29.0001878967744
1.532,9.06203414817436,17.7454959309528,14.828783151558,29.0380842506501
1.533,9.0797912298055,17.7686699355765,14.8578401942272,29.0760053491251
1.534,9.09757149300353,17.7918590618997,14.8869351703694,29.1139511921995
1.535,9.11537495289015,17.8150633099225,14.9160681047293,29.1519217798731
1.536,9.13320162458707,17.8382826796449,14.9452390220516,29.1899171121461
1.537,9.15105152321598,17.8615171710669,14.9744479470807,29.2279371890185
1.538,9.1689246638986,17.8847667841884,15.0036949045613,29.2659820104902
1.539,9.18682106175662,17.9080315190096,15.0329799192381,29.3040515765612
1.54,9.20474073191175,17.9313113755304,15.0623030158556,29.3421458872315
1.541,9.22268368948568,17.9546063537507,15.0916642191584,29.3802649425012
1.542,9.24064994960014,17.9779164536707,15.1210635538911,29.4184087423702
1.543,9.2586395273768,18.0012416752902,15.1505010447984,29.4565772868385
1.544,9.27665243793738,18.0245820186093,15.1799767166248,29.4947705759061
1.545,9.29468869640359,18.047937483628,15.209490594115,29.5329886095731
1.546,9.31274831789712,18.0713080703463,15.2390427020135,29.5712313878395
1.547,9.33083131753967,18.0946937787642,15.2686330650649,29.6094989107051
1.548,9.34893771045295,18.1180946088817,15.2982617080139,29.6477911781701
1.549,9.36706751175867,18.1415105606988,15.3279286556051,29.6861081902344
1.55,9.38522073657852,18.1649416342155,15.357633932583,29.7244499468981
1.551,9.40339740003421,18.1883878294318,15.3873775636923,29.762816448161
1.552,9.42159751724745,18.2118491463476,15.4171595736776,29.8012076940234
1.553,9.43982110333992,18.2353255849631,15.4469799872835,29.839623684485
1.554,9.45806817343334,18.2588171452781,15.4768388292546,29.878064419546
1.555,9.47633874264941,18.2823238272927,15.5067361243354,29.9165298992063
1.556,9.49463282610983,18.3058456310069,15.5366718972706,29.9550201234659
1.557,9.51295043893631,18.3293825564208,15.5666461728049,29.9935350923249
1.558,9.53129159625055,18.3529346035342,15.5966589756827,30.0320748057832
1.559,9.54965631317424,18.3765017723471,15.6267103306488,30.0706392638408
1.56,9.56804460482911,18.4000840628597,15.6568002624476,30.1092284664978
1.561,9.58645648633683,18.4236814750719,15.6869287958239,30.147842413754
1.562,9.60489197281913,18.4472940089837,15.7170959555222,30.1864811056097
1.563,9.6233510793977,18.470921664595,15.7473017662871,30.2251445420646
1.564,9.64183382119425,18.494564441906,15.7775462528633,30.2638327231189
1.565,9.66034021333047,18.5182223409165,15.8078294399953,30.3025456487725
1.566,9.67887027092808,18.5418953616267,15.8381513524278,30.3412833190255
1.567,9.69742400910877,18.5655835040364,15.8685120149053,30.3800457338777
1.568,9.71600144299424,18.5892867681457,15.8989114521724,30.4188328933293
1.569,9.7346025877062,18.6130051539546,15.9293496889738,30.4576447973803
1.57,9.75322745836636,18.6367386614631,15.9598267500541,30.4964814460306
1.571,9.77187607009641,18.6604872906712,15.9903426601578,30.5353428392802
1.572,9.79054843801807,18.6842510415789,16.0208974440296,30.5742289771291
1.573,9.80924457725301,18.7080299141862,16.051491126414,30.6131398595774
1.574,9.82796450291795,18.731823908493,16.0821237320476,30.652075486625
1.575,9.84670822997657,18.7556330244995,16.1127952854162,30.6910358582719
1.576,9.86547577371234,18.7794572622055,16.1435058115293,30.7300209745181
1.577,9.88426714924695,18.8032966216112,16.1742553351314,30.7690308353637
1.578,9.90308237170211,18.8271511027164,16.2050438809671,30.8080654408086
1.579,9.92192145619951,18.8510207055212,16.235871473781,30.8471247908529
1.58,9.94078441786085,18.8749054300256,16.2667381383178,30.8862088854965
1.581,9.95967127180784,18.8988052762296,16.2976438993219,30.9253177247394
1.582,9.97858203316217,18.9227202441332,16.3285887815381,30.9644513085816
1.583,9.99751671704555,18.9466503337364,16.3595728097109,31.0036096370232
1.584,10.0164753385797,18.9705955450392,16.3905960085849,31.0427927100641
1.585,10.0354579128862,18.9945558780415,16.4216584029047,31.0820005277043
1.586,10.0544644550869,19.0185313327435,16.452760017415,31.1212330899439
1.587,10.0734949803035,19.0425219091451,16.4839008768602,31.1604903967828
1.588,10.0925495036576,19.0665276072462,16.5150810059851,31.1997724482211
1.589,10.1116280402709,19.0905484270469,16.5463004295342,31.2390792442586
1.59,10.1307306052652,19.1145843685473,16.5775591722521,31.2784107848955
1.591,10.1498572137621,19.1386354317472,16.6088572588834,31.3177670701317
1.592,10.1690078808833,19.1627016166467,16.6401947141727,31.3571480999673
1.593,10.1881826217506,19.1867829232458,16.6715715628646,31.3965538744022
1.594,10.2073814514856,19.2108793515445,16.7029878297038,31.4359843934364
1.595,10.2266043852101,19.2349909015427,16.7344435394347,31.4754396570699
1.596,10.2458514380457,19.2591175732406,16.7659387168021,31.5149196653028
1.597,10.2651226251142,19.2832593666381,16.7974733865504,31.554424418135
1.598,10.2844179615371,19.3074162817351,16.8290475734244,31.5939539155666
1.599,10.3037374624364,19.3315883185318,16.8606613021686,31.6335081575974
1.6,10.3230811429335,19.355775477028,16.8923145975276,31.6730871442277
1.601,10.3424490181503,19.3799777572238,16.924007484246,31.7126908754572
1.602,10.3618411032084,19.4041951591193,16.9557399870684,31.7523193512861
1.603,10.3812574132296,19.4284276827143,16.9875121307394,31.7919725717143
1.604,10.4006979633355,19.4526753280089,17.0193239400036,31.8316505367418
1.605,10.4201627686479,19.4769380950031,17.0511754396056,31.8713532463686
1.606,10.4396518442884,19.5012159836968,17.08306665429,31.9110807005948
1.607,10.4591652053787,19.5255089940902,17.1149976088015,31.9508328994204
1.608,10.4787028670405,19.5498171261832,17.1469683278845,31.9906098428452
1.609,10.4982648443956,19.5741403799757,17.1789788362837,32.0304115308694
1.61,10.5178511525656,19.5984787554679,17.2110291587437,32.0702379634929
1.611,10.5374618066723,19.6228322526596,17.2431193200092,32.1100891407158
1.612,10.5570968218373,19.647200871551,17.2752493448246,32.149965062538
1.613,10.5767562131823,19.6715846121419,17.3074192579347,32.1898657289595
1.614,10.596439995829,19.6959834744324,17.3396290840839,32.2297911399803
1.615,10.6161481848992,19.7203974584225,17.3718788480169,32.2697412956005
1.616,10.6358807955146,19.7448265641122,17.4041685744784,32.30971619582
1.617,10.6556378427967,19.7692707915015,17.4364982882128,32.3497158406388
1.618,10.6754193418674,19.7937301405904,17.4688680139648,32.389740230057
1.619,10.6952253078483,19.8182046113788,17.5012777764791,32.4297893640745
1.62,10.7150557558612,19.8426942038669,17.5337276005001,32.4698632426913
1.621,10.7349107010276,19.8671989180546,17.5662175107725,32.5099618659075
1.622,10.7547901584695,19.8917187539418,17.5987475320409,32.550085233723
1.623,10.7746941433083,19.9162537115286,17.63131768905,32.5902333461378
1.624,10.7946226706659,19.9408037908151,17.6639280065442,32.6304062031519
1.625,10.8145757556639,19.9653689918011,17.6965785092682,32.6706038047654
1.626,10.834553413424,19.9899493144867,17.7292692219666,32.7108261509782
1.627,10.854555659068,20.0145447588719,17.762000169384,32.7510732417904
1.628,10.8745825077175,20.0391553249567,17.794771376265,32.7913450772019
1.629,10.8946339744942,20.0637810127411,17.8275828673541,32.8316416572127
1.63,10.9147100745198,20.0884218222251,17.8604346673961,32.8719629818228
1.631,10.9348108229161,20.1130777534086,17.8933268011355,32.9123090510323
1.632,10.9549362348047,20.1377488062918,17.9262592933168,32.9526798648411
1.633,10.9750863253073,20.1624349808745,17.9592321686848,32.9930754232492
1.634,10.9952611095457,20.1871362771569,17.9922454519839,33.0334957262567
1.635,11.0154606026415,20.2118526951388,18.0252991679588,33.0739407738635
1.636,11.0356848197164,20.2365842348203,18.0583933413541,33.1144105660696
1.637,11.0559337758921,20.2613308962014,18.0915279969144,33.1549051028751
1.638,11.0762074862904,20.2860926792821,18.1247031593843,33.1954243842799
1.639,11.0965059660329,20.3108695840624,18.1579188535084,33.235968410284
1.64,11.1168292302413,20.3356616105423,18.1911751040312,33.2765371808874
1.641,11.1371772940374,20.3604687587218,18.2244719356975,33.3171306960902
1.642,11.1575501725427,20.3852910286009,18.2578093732517,33.3577489558923
1.643,11.1779478808791,20.4101284201795,18.2911874414386,33.3983919602938
1.644,11.1983704341682,20.4349809334578,18.3246061650026,33.4390597092945
1.645,11.2188178475318,20.4598485684356,18.3580655686883,33.4797522028946
1.646,11.2392901360914,20.4847313251131,18.3915656772405,33.5204694410941
1.647,11.2597873149689,20.5096292034901,18.4251065154037,33.5612114238929
1.648,11.2803093992859,20.5345422035667,18.4586881079224,33.601978151291
1.649,11.3008564041642,20.5594703253429,18.4923104795413,33.6427696232884
1.65,11.3214283447253,20.5844135688187,18.525973655005,33.6835858398852
1.651,11.3420252360911,20.6093719339941,18.5596776590581,33.7244268010813
1.652,11.3626470933832,20.6343454208691,18.5934225164452,33.7652925068767
1.653,11.3832939317233,20.6593340294437,18.6272082519108,33.8061829572714
1.654,11.4039657662331,20.6843377597178,18.6610348901997,33.8470981522655
1.655,11.4246626120344,20.7093566116916,18.6949024560563,33.8880380918589
1.656,11.4453844842488,20.7343905853649,18.7288109742253,33.9290027760517
1.657,11.466131397998,20.7594396807379,18.7627604694512,33.9699922048438
1.658,11.4869033684037,20.7845038978104,18.7967509664788,34.0110063782352
1.659,11.5077004105876,20.8095832365825,18.8307824900525,34.0520452962259
1.66,11.5285225396715,20.8346776970542,18.864855064917,34.093108958816
1.661,11.549369770777,20.8597872792255,18.8989687158168,34.1341973660054
1.662,11.5702421190258,20.8849119830964,18.9331234674967,34.1753105177942
1.663,11.5911395995396,20.9100518086669,18.9673193447011,34.2164484141822
1.664,11.6120622274401,20.935206755937,19.0015563721747,34.2576110551696
1.665,11.633010017849,20.9603768249067,19.0358345746621,34.2987984407564
1.666,11.6539829858881,20.9855620155759,19.0701539769078,34.3400105709424
1.667,11.674981146679,21.0107623279448,19.1045146036565,34.3812474457278
1.668,11.6960045153434,21.0359777620132,19.1389164796528,34.4225090651125
1.669,11.717053107003,21.0612083177813,19.1733596296413,34.4637954290966
1.67,11.7381269367795,21.0864539952489,19.2078440783665,34.50510653768
1.671,11.7592260197947,21.1117147944161,19.2423698505731,34.5464423908627
1.672,11.7803503711701,21.1369907152829,19.2769369710057,34.5878029886447
1.673,11.8015000060276,21.1622817578493,19.3115454644088,34.6291883310261
1.674,11.8226749394888,21.1875879221153,19.3461953555272,34.6705984180068
1.675,11.8438751866754,21.2129092080809,19.3808866691052,34.7120332495869
1.676,11.8651007627091,21.238245615746,19.4156194298877,34.7534928257663
1.677,11.8863516827117,21.2635971451108,19.4503936626191,34.794977146545
1.678,11.9076279618047,21.2889637961752,19.4852093920441,34.836486211923
1.679,11.92892961511,21.3143455689391,19.5200666429073,34.8780200219004
1.68,11.9502566577492,21.3397424634026,19.5549654399532,34.9195785764771
1.681,11.9716091048439,21.3651544795658,19.5899058079265,34.9611618756531
1.682,11.992986971516,21.3905816174285,19.6248877715717,35.0027699194285
1.683,12.0143902728872,21.4160238769908,19.6599113556335,35.0444027078032
