"time","freeMotion1.phi[1]","freeMotion1.phi[2]","freeMotion1.phi[3]","freeMotion1.phi_d[1]","freeMotion1.phi_d[2]","freeMotion1.phi_d[3]","freeMotion1.r_rel_a[1]","freeMotion1.r_rel_a[2]","freeMotion1.r_rel_a[3]","freeMotion1.v_rel_a[1]","freeMotion1.v_rel_a[2]","freeMotion1.v_rel_a[3]","freeMotion2.phi[1]","freeMotion2.phi[2]","freeMotion2.phi[3]","freeMotion2.phi_d[1]","freeMotion2.phi_d[2]","freeMotion2.phi_d[3]","freeMotion2.r_rel_a[1]","freeMotion2.r_rel_a[2]","freeMotion2.r_rel_a[3]","freeMotion2.v_rel_a[1]","freeMotion2.v_rel_a[2]","freeMotion2.v_rel_a[3]","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","inertia2.phi","inertia2.w","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
0.5744,-1.21373844105079,0.00831953775341006,-1.04246045459356,-2.72515108824036,-0.000512321099401972,-4.10121052314792,0.494649331823897,0.229294249573064,-0.729151256885432,3.53730292377296,-1.53378752448338,-2.47024653332454,-1.21373844104935,0.00831953773644329,-1.04246045462695,-2.72515108821232,-0.000512321024632978,-4.10121052319438,0.494649331863398,0.229294249556922,-0.729151256929684,3.53730292391439,-1.53378752447371,-2.4702465333009,0.85823542318843,2.32751466616122,0.858235423188819,2.32751466615664,1.09662993196573,4.30074752728016,1.09662993196973,4.30074752718234
0.5748,-1.21482778672096,0.00831929523228763,-1.04410148784248,-2.72158054915176,-0.000700174423399809,-4.10395389602077,0.496065406512844,0.228680015405719,-0.730138190457054,3.54306547378759,-1.5373733022057,-2.4644211063754,-1.21482778671951,0.00831929521535106,-1.04410148787589,-2.72158054912428,-0.000700174348395206,-4.10395389606757,0.496065406552401,0.228680015389583,-0.730138190501297,3.54306547392877,-1.53737330219558,-2.46442110635164,0.859166063115698,2.325684893215,0.859166063116087,2.32568489321055,1.09835077428398,4.30346203279995,1.09835077428795,4.30346203270306
0.5752,-1.21591570382429,0.00831897753637321,-1.0457436174175,-2.71800799414735,-0.000888215940247129,-4.10669211766697,0.497483784706266,0.228064350912974,-0.731122788971,3.54882080583201,-1.54093945856542,-2.45857046760159,-1.21591570382283,0.00831897751946692,-1.04574361745094,-2.71800799412044,-0.000888215865009768,-4.10669211771412,0.49748378474588,0.228064350896845,-0.731122789015233,3.54882080597294,-1.54093945855486,-2.4585704675777,0.860095970037004,2.32384957125392,0.860095970037392,2.32384957124959,1.10007270119642,4.30617044649607,1.10007270120036,4.30617044640009
0.5756,-1.21700219157016,0.00831858459174889,-1.04738684125995,-2.71443345905436,-0.00107644235969573,-4.10942519152851,0.498904463493578,0.227447263963011,-0.732105042382068,3.55456886293393,-1.54448594695238,-2.45269468747794,-1.2170021915687,0.00831858457487294,-1.04738684129342,-2.714433459028,-0.00107644228422852,-4.10942519157599,0.498904463533247,0.227447263946888,-0.732105042426292,3.55456886307461,-1.54448594694139,-2.45269468745392,0.861025141737829,2.32200871484137,0.861025141738216,2.32200871483717,1.10179571026889,4.30887277305483,1.1017957102728,4.30887277295976
0.576,-1.21808724918292,0.00831811632586562,-1.04903115731263,-2.71085697952231,-0.00126485038731419,-4.11215312118336,0.500327439940537,0.226828762443344,-0.73308494067517,3.56030958825053,-1.54801272127429,-2.44679383673065,-1.21808724918146,0.00831811630902011,-1.04903115734612,-2.7108569794965,-0.00126485031162012,-4.11215312123117,0.500327439980262,0.226828762427228,-0.733084940719385,3.56030958839096,-1.54801272126286,-2.4467938367065,0.861953576009641,2.32016233853301,0.861953576010028,2.32016233852894,1.10351979906922,4.31156901731646,1.1035197990731,4.3115690172223
0.5764,-1.2191708759018,0.00831757266754699,-1.05067656351987,-2.70727859102201,-0.001453436724574,-4.1148759103454,0.501752711089258,0.226208854260646,-0.734062473865499,3.56604292506988,-1.55151973595804,-2.44086798633418,-1.21917087590033,0.00831757265073197,-1.05067656355338,-2.70727859099673,-0.00145343664865613,-4.11487591039354,0.50175271112904,0.226208854244537,-0.734062473909705,3.56604292521006,-1.55151973594619,-2.4408679863099,0.862881270649899,2.31831045687646,0.862881270650286,2.31831045687251,1.10524496516735,4.31425918427489,1.10524496517121,4.31425918418162
0.5768,-1.22025307098088,0.00831695354699288,-1.05232305782761,-2.7036983288444,-0.0016421980689365,-4.1175935628643,0.503180273958236,0.225587547340571,-0.735037631998707,3.5717688168125,-1.55500694595107,-2.4349172075081,-1.2202530709794,0.00831695353020843,-1.05232305786114,-2.70369832881966,-0.00164219799279795,-4.11759356291276,0.503180273998074,0.225587547324468,-0.735037632042904,3.57176881695243,-1.55500694593881,-2.43491720748368,0.863808223462056,2.31645308441104,0.863808223462443,2.31645308440722,1.10697120613536,4.31694327907757,1.10697120613919,4.3169432789852
0.5772,-1.22133383368904,0.00831625889578317,-1.05397063818343,-2.70011622809956,-0.00183113111393922,-4.12030608272535,0.504610125542356,0.224964849627579,-0.736010405151076,3.57748720703281,-1.5584743067227,-2.42894157171401,-1.22133383368755,0.00831625887902936,-1.05397063821699,-2.70011622807534,-0.00183113103758317,-4.12030608277413,0.504610125582249,0.224964849611483,-0.736010405195263,3.5774872071725,-1.55847430671003,-2.42894157168947,0.864734432255561,2.31459023566753,0.864734432255947,2.31459023566382,1.10869851954755,4.31962130702531,1.10869851955135,4.31962130693383
0.5776,-1.22241316330993,0.00831548864688148,-1.05561930253661,-2.69653232371554,-0.00202023254928231,-4.12301347404937,0.506042262812911,0.224340769084761,-0.736980783429691,3.58319803942067,-1.56192177426543,-2.42294115065245,-1.22241316330844,0.00831548863015836,-1.0556193025702,-2.69653232369184,-0.00202023247271202,-4.12301347409847,0.50604226285286,0.224340769068672,-0.736980783473869,3.58319803956012,-1.56192177425237,-2.42294115062777,0.865659894845862,2.31272192516783,0.865659894846247,2.31272192516424,1.11042690298049,4.32229327357206,1.11042690298426,4.32229327348146
0.578,-1.22349105914191,0.0083146427346388,-1.05726904883824,-2.69294665043734,-0.00220949906091541,-4.12571574109259,0.507476682717625,0.223715313693662,-0.737948756972617,3.58890125780282,-1.56534930509636,-2.41691601625973,-1.22349105914041,0.00831464271794644,-1.05726904887184,-2.69294665041415,-0.00220949898413423,-4.125715741142,0.507476682757629,0.22371531367758,-0.737948757016786,3.58890125794202,-1.56534930508291,-2.41691601623491,0.86658460905441,2.31084816742475,0.866584609054795,2.31084816742128,1.11215635401309,4.32495918432474,1.11215635401684,4.32495918423501
0.5784,-1.22456752049799,0.00831372109479726,-1.05891987504117,-2.68935924282579,-0.00239892733112382,-4.1284128882465,0.508913382180661,0.223088491454107,-0.738914315949068,3.5945968061444,-1.56875685625844,-2.41086624070485,-1.2245675204965,0.00831372107813573,-1.05891987507481,-2.6893592428031,-0.00239892725413516,-4.12841288829622,0.508913382220721,0.223088491438032,-0.738914315993228,3.59459680628336,-1.56875685624461,-2.41086624067989,0.867508572708665,2.30896897694172,0.867508572709049,2.30896897693836,1.11388687022671,4.32761904504308,1.11388687023043,4.3276190449542
0.5788,-1.22564254653958,0.00831272364945215,-1.06057177906465,-2.685770139804,-0.0025885140250845,-4.1311049173031,0.510352358345833,0.222460310208559,-0.739877450000825,3.60028462489539,-1.57214437395483,-2.40479189360489,-1.22564254653808,0.00831272363282151,-1.0605717790983,-2.68577013978181,-0.00258851394789079,-4.13110491735313,0.510352358385949,0.222460310192492,-0.739877450044974,3.60028462503411,-1.57214437394063,-2.40479189357979,0.868431783599147,2.30708436914691,0.868431783599531,2.30708436914366,1.11561844915742,4.33027285856625,1.11561844916111,4.33027285847824
0.5792,-1.22671613573201,0.00831165025780099,-1.06222475867788,-2.68217939954723,-0.00277825574664482,-4.1337918185001,0.511793609372956,0.221830777067386,-0.740838146412721,3.60596463902353,-1.57551175632836,-2.39869303291361,-1.2267161357305,0.00831165024120143,-1.06222475871156,-2.68217939952556,-0.00277825566924305,-4.13379181855045,0.511793609413127,0.221830777051327,-0.740838146456861,3.605964639162,-1.57551175631377,-2.39869303288837,0.869354239338814,2.30519436345275,0.869354239339198,2.30519436344962,1.11735108813983,4.33292061474969,1.1173510881435,4.33292061466257
0.5796,-1.22778828829111,0.00831050093750974,-1.06387881202325,-2.67858703255805,-0.00296814923753831,-4.13647361076539,0.513237130858937,0.221199900990903,-0.741796398335873,3.61163681180565,-1.5788590207472,-2.39256974585304,-1.22778828828959,0.00831050092094133,-1.06387881205696,-2.67858703253689,-0.00296814915993095,-4.13647361081607,0.513237130899163,0.221199900974852,-0.741796398380003,3.61163681194389,-1.57885902073222,-2.39256974582766,0.870275937995091,2.30329896950426,0.870275937995475,2.30329896950125,1.11908478500955,4.33556233569083,1.1190847850132,4.33556233560459
0.58,-1.22885900357413,0.00830927562865618,-1.06553393705852,-2.67499307303256,-0.00315819116512062,-4.1391502988002,0.514682919654347,0.220567690035524,-0.742752196018811,3.61730108746786,-1.58218612541464,-2.38642210525774,-1.22885900357261,0.00830927561211899,-1.06553393709225,-2.67499307301191,-0.00315819108731014,-4.13915029885119,0.514682919694628,0.220567690019481,-0.742752196062932,3.61730108760584,-1.58218612539928,-2.38642210523222,0.871196877415881,2.30139820184325,0.871196877416264,2.30139820184036,1.12081953735421,4.33819802750008,1.12081953735783,4.33819802741472
0.5804,-1.22992828095218,0.00830797427267586,-1.06719013174343,-2.671397554993,-0.00334837819346913,-4.14182188743095,0.51613097258712,0.219934152274457,-0.74370552974016,3.62295741036947,-1.58549302902741,-2.38025018416983,-1.22992828095066,0.00830797425616996,-1.06719013177719,-2.67139755497286,-0.003348378115458,-4.14182188748226,0.516130972627457,0.219934152258423,-0.743705529784271,3.62295741050722,-1.58549302901167,-2.38025018414418,0.872117055454961,2.29949207500398,0.872117055455344,2.2994920750012,1.12255534276401,4.34082769642913,1.1225553427676,4.34082769634465
0.5808,-1.23099611981017,0.0083065968123649,-1.06884739403979,-2.6678005122869,-0.00353870698346905,-4.14448838160902,0.517581286462593,0.219299295797521,-0.744656389808773,3.62860572500438,-1.58877969077625,-2.37405405583569,-1.23099611980865,0.00830659679589038,-1.06884739407357,-2.66780051226725,-0.00353870690525971,-4.14448838166065,0.517581286502984,0.219299295781495,-0.744656389852874,3.62860572514189,-1.58877969076014,-2.3740540558099,0.873036469971984,2.29758060351297,0.873036469972368,2.2975806035103,1.12429219883179,4.34345134887057,1.12429219883536,4.34345134878696
0.5812,-1.23206251954677,0.0083051431918828,-1.07050572191147,-2.6642019785863,-0.00372917419289895,-4.14714978641044,0.519033858063525,0.218663128710955,-0.745604766563877,3.63424597600229,-1.59204607034661,-2.36783379370267,-1.23206251954524,0.00830514317543971,-1.07050572194528,-2.66420197856715,-0.00372917411449384,-4.14714978646238,0.519033858103971,0.218663128694937,-0.745604766607968,3.63424597613955,-1.59204607033015,-2.36783379367673,0.873955118832481,2.29566380188878,0.873955118832864,2.29566380188623,1.12603010315311,4.34606899135752,1.12603010315666,4.34606899127479
0.5816,-1.23312747957435,0.00830361335675515,-1.07216511332453,-2.66060198738696,-0.00391977647651634,-4.14980610703558,0.52048868415014,0.218025659137232,-0.746550650375209,3.63987810812994,-1.59529212791928,-2.36158947141582,-1.23312747957282,0.00830361334034357,-1.07216511335836,-2.66060198736829,-0.00391977639791788,-4.14980610708784,0.520488684190641,0.218025659121222,-0.74655065041929,3.63987810826696,-1.59529212790246,-2.36158947138974,0.874872999907855,2.29374168464183,0.874872999908239,2.29374168463939,1.12776905332627,4.34868063056328,1.1277690533298,4.34868063048141
0.582,-1.23419099931891,0.0083020072538765,-1.07382556624721,-2.65700057200751,-0.00411051048614375,-4.15245734880888,0.521945761460151,0.217386895214875,-0.747494031643156,3.64550206629246,-1.59851782417102,-2.35532116281461,-1.23419099931737,0.00830200723749648,-1.07382556628108,-2.65700057198933,-0.00411051040735435,-4.15245734886145,0.521945761500706,0.217386895198874,-0.747494031687227,3.64550206642924,-1.59851782415384,-2.3553211627884,0.875790111075393,2.29181426627412,0.875790111075776,2.29181426627178,1.12950904695243,4.35128627330091,1.12950904695593,4.35128627321991
0.5824,-1.23525307822004,0.00830032483151306,-1.07548707865004,-2.65339776558871,-0.00430137287075404,-4.15510351717854,0.523405086708795,0.21674684509827,-0.748434900798891,3.65111779553458,-1.6017231202752,-2.34902894192966,-1.2352530782185,0.00830032481516468,-1.07548707868393,-2.65339776557102,-0.00430137279177607,-4.15510351723141,0.523405086749405,0.216746845082278,-0.748434900842951,3.65111779567112,-1.60172312025767,-2.3490289419033,0.876706450218253,2.28988156127906,0.876706450218637,2.28988156127683,1.13125008163561,4.35388592652292,1.13125008163909,4.35388592644277
0.5828,-1.23631371573087,0.00829856603930554,-1.07714964850585,-2.64979360109261,-0.00449236027655646,-4.15774461771624,0.524866656588867,0.216105516957476,-0.749373248304518,3.65672524104191,-1.60490797790245,-2.34271288297942,-1.23631371572933,0.00829856602298886,-1.07714964853976,-2.64979360107539,-0.00449236019739226,-4.15774461776942,0.524866656629531,0.216105516941493,-0.749373248348569,3.65672524117821,-1.60490797788459,-2.34271288295292,0.877622015225477,2.28794358414123,0.877622015225861,2.28794358413911,1.1329921549828,4.35647959732084,1.13299215498626,4.35647959724154
0.5832,-1.23737291131799,0.00829673082827191,-1.07881327378984,-2.64618811130173,-0.00468346934708221,-4.16038065611686,0.526330467770745,0.215462918978043,-0.750309064653209,3.66232434814224,-1.60807235922134,-2.33637306036693,-1.23737291131645,0.00829673081198701,-1.07881327382379,-2.64618811128498,-0.00468346926773413,-4.16038065617034,0.526330467811464,0.215462918962069,-0.75030906469725,3.6623243482783,-1.60807235920314,-2.33637306034027,0.878536803991986,2.28600034933621,0.87853680399237,2.2860003493342,1.13473526460403,4.35906729292487,1.13473526460746,4.35906729284643
0.5836,-1.23843066446141,0.00829481915081019,-1.08047795247967,-2.6425813288183,-0.00487469672327005,-4.16301163819815,0.527796516902428,0.214819059360823,-0.751242340369341,3.66791506230676,-1.61121622689894,-2.33000954867649,-1.23843066445987,0.00829481913455712,-1.08047795251364,-2.64258132880202,-0.00487469664374036,-4.16301163825194,0.527796516943202,0.214819059344858,-0.751242340413371,3.66791506244258,-1.61121622688041,-2.33000954864969,0.879450814418578,2.28405187133031,0.879450814418962,2.2840518713284,1.13647940811236,4.36164902070354,1.13647940811577,4.36164902062594
0.584,-1.23948697465451,0.00829283096070122,-1.08214368255544,-2.63897328606343,-0.0050660390435523,-4.1656375699005,0.529264800609565,0.214173946321781,-0.752173066008637,3.67349732915138,-1.61433954410155,-2.32362242267045,-1.23948697465296,0.00829283094448004,-1.08214368258943,-2.63897328604761,-0.00506603896384328,-4.16563756995458,0.529264800650393,0.214173946305826,-0.752173066052657,3.67349732928696,-1.61433954408269,-2.32362242264349,0.880364044411934,2.28209816458037,0.880364044412319,2.28209816457856,1.13822458312404,4.36422478816328,1.13822458312743,4.36422478808653
0.5844,-1.24054184140396,0.00829076621311146,-1.08381046199983,-2.63536401527631,-0.00525749294394022,-4.16825845728657,0.530735315495486,0.213527588091816,-0.753101232158306,3.67907109443795,-1.61744227449528,-2.31721175728584,-1.24054184140241,0.00829076619692224,-1.08381046203385,-2.63536401526095,-0.00525749286405408,-4.16825845734095,0.530735315536368,0.21352758807587,-0.753101232202316,3.67907109457329,-1.61744227447609,-2.31721175725874,0.881276491884617,2.28013924353357,0.881276491885001,2.28013924353187,1.1399707872585,4.36679460294809,1.13997078726187,4.36679460287217
0.5848,-1.2415952642297,0.00828862486459573,-1.08547828879808,-2.63175354851342,-0.00544905505811004,-4.17087430654106,0.532208058141235,0.212879992916567,-0.754026829437182,3.68463630407558,-1.62052438224672,-2.31077762763119,-1.24159526422815,0.00828862484843853,-1.08547828883213,-2.63175354849851,-0.00544905497804898,-4.17087430659574,0.532208058182171,0.212879992900629,-0.754026829481181,3.68463630421069,-1.62052438222721,-2.31077762760392,0.882188154755069,2.27817512262719,0.882188154755454,2.27817512262559,1.14171801813846,4.36935847283915,1.14171801814181,4.36935847276406
0.5852,-1.24264724266485,0.00828640687310007,-1.08714716093811,-2.62814191764771,-0.00564072201748854,-4.17348512397041,0.533683025105602,0.212231169056227,-0.754949848495862,3.69019290412187,-1.62358583202358,-2.30432010898312,-1.2426472426633,0.00828640685697495,-1.08714716097218,-2.62814191763325,-0.0056407219372547,-4.17348512402538,0.533683025146592,0.212231169040299,-0.75494984853985,3.69019290425674,-1.62358583200376,-2.30432010895571,0.883099030947618,2.27620581628842,0.883099030948003,2.27620581628692,1.14346627338996,4.37191640575446,1.14346627339329,4.3719164056802
0.5856,-1.24369777625568,0.00828411219796444,-1.08881707641052,-2.62452915436779,-0.00583249045133862,-4.17609091600248,0.535160212925153,0.211581124785363,-0.755870280016846,3.69574084078422,-1.62662658899535,-2.2978392767832,-1.24369777625412,0.00828411218187146,-1.08881707644462,-2.62452915435378,-0.0058324903709341,-4.17609091605774,0.535160212966197,0.211581124769445,-0.755870280060823,3.69574084091885,-1.62662658897522,-2.29783927675563,0.884009118392473,2.27423133893409,0.884009118392859,2.27423133893269,1.14521555064243,4.37446840974844,1.14521555064574,4.37446840967501
0.586,-1.24474686456151,0.00828174079992556,-1.0904880332087,-2.62091529017717,-0.00602435698684535,-4.17869168918629,0.536639618114263,0.210929868392722,-0.756788114714676,3.70128006042103,-1.62964661883391,-2.29133520663456,-1.24474686455996,0.00828174078386478,-1.09048803324282,-2.6209152901636,-0.00602435690627222,-4.17869168924184,0.53663961815536,0.210929868376813,-0.756788114758643,3.70128006055543,-1.62964661881347,-2.29133520660683,0.88491841502573,2.27225170497052,0.884918415026115,2.27225170496922,1.14696584752877,4.37701449301162,1.14696584753206,4.377014492939
0.5864,-1.24579450715473,0.00827929264111966,-1.09216002932882,-2.6173003563934,-0.00621631824920132,-4.18128745019169,0.538121237165145,0.210277408181048,-0.757703343336078,3.70681050954307,-1.63264588771417,-2.28480797429865,-1.24579450715318,0.00827929262509113,-1.09216002936297,-2.61730035638027,-0.00621631816846157,-4.18128745024753,0.538121237206296,0.210277408165149,-0.757703343380034,3.70681050967723,-1.63264588769343,-2.28480797427076,0.885826918789365,2.27026692879328,0.885826918789751,2.27026692879208,1.1487171616854,4.37955466387018,1.14871716168867,4.37955466379838
0.5868,-1.24684070362068,0.00827676768508528,-1.09383306276993,-2.61368438414732,-0.00640837086169267,-4.18387820580912,0.539605066547888,0.209623752466895,-0.758615956660095,3.71233213481466,-1.63562436231477,-2.27825765569197,-1.24684070361912,0.00827676766908907,-1.09383306280411,-2.61368438413462,-0.00640837078078825,-4.18387820586524,0.539605066589093,0.209623752451006,-0.75861595670404,3.71233213494859,-1.63562436229373,-2.27825765566391,0.886734627631243,2.26827702478697,0.886734627631629,2.26827702478586,1.15046949075232,4.38208893078564,1.15046949075556,4.38208893071466
0.5872,-1.24788545355761,0.00827416589676603,-1.09550713153404,-2.6100674043822,-0.00660051144578469,-4.18646396294927,0.541091102710483,0.20896890958044,-0.759525945498234,3.71784488305499,-1.63858200981866,-2.27168432688275,-1.24788545355605,0.00827416588080219,-1.09550713156824,-2.61006740436994,-0.00660051136471749,-4.18646396300568,0.541091102751741,0.208968909564561,-0.759525945542168,3.71784488318868,-1.63858200979733,-2.27168432685453,0.887641539505114,2.26628200732498,0.887641539505501,2.26628200732397,1.15222283237318,4.3846173023545,1.1522228323764,4.38461730228432
0.5876,-1.24892875657662,0.00827148724251341,-1.09718223362608,-2.60644944785301,-0.00679273662120734,-4.18904472864282,0.542579342078854,0.208312887865299,-0.7604333006946,3.72334870123935,-1.64151879791376,-2.2650880640877,-1.24892875657506,0.008271487226582,-1.09718223366032,-2.60644944784117,-0.00679273653997921,-4.18904472869951,0.542579342120165,0.208312887849429,-0.760433300738523,3.72334870137281,-1.64151879789214,-2.26508806405932,0.888547652370614,2.26428189076934,0.888547652371001,2.26428189076842,1.15397718419533,4.38713978730781,1.15397718419854,4.38713978723842
0.588,-1.24997061230165,0.00826873169008956,-1.09885836705407,-2.60283054512553,-0.0069850430060414,-4.19162051004014,0.544069781056894,0.207655695678333,-0.761338013126035,3.72884353650047,-1.64443469479363,-2.25846894366873,-1.24997061230009,0.00826873167419062,-1.09885836708833,-2.60283054511412,-0.0069850429246541,-4.1916205100971,0.544069781098259,0.207655695662474,-0.761338013169947,3.72884353663369,-1.64443469477172,-2.25846894364019,0.889452964193267,2.26227668947044,0.889452964193655,2.26227668946962,1.15573254386992,4.38965639451082,1.15573254387311,4.38965639444224
0.5884,-1.25101102036934,0.00826589920867004,-1.1005355298291,-2.59921072657564,-0.00717742721680369,-4.19419131441098,0.545562416026493,0.206997341389472,-0.762240073702261,3.73432933612971,-1.64732966915808,-2.25182704212966,-1.25101102036778,0.00826589919280364,-1.10053552986338,-2.59921072656464,-0.00717742713525892,-4.19419131446822,0.545562416067912,0.206997341373623,-0.762240073746162,3.73432933626269,-1.64732966913589,-2.25182704210094,0.890357472944484,2.26026641776687,0.890357472944873,2.26026641776614,1.15748890905191,4.39216713296265,1.15748890905508,4.39216713289486
0.5888,-1.25204998042906,0.00826298976884664,-1.10221371996539,-2.59559002238842,-0.00736988586853321,-4.19675714914421,0.547057243347574,0.206337833381521,-0.763139473366018,3.73980604757837,-1.65020369021383,-2.2451624361129,-1.2520499804275,0.00826298975301284,-1.1022137199997,-2.59559002237784,-0.0073698857868326,-4.19675714920173,0.547057243389046,0.206337833365681,-0.763139473409907,3.73980604771111,-1.65020369019136,-2.24516243608401,0.891261176601566,2.25825108998514,0.891261176601955,2.2582510899845,1.15924627740017,4.39467201179586,1.15924627740331,4.39467201172886
0.5892,-1.25308749214279,0.00826000334263015,-1.10389293548038,-2.59196846255743,-0.00756241557487667,-4.19931802174752,0.54855425935812,0.205677180049973,-0.764036203093199,3.74527361845897,-1.65305672767516,-2.23847520239624,-1.25308749214122,0.00826000332682898,-1.10389293551472,-2.59196846254727,-0.00756241549302178,-4.19931802180531,0.548554259399645,0.205677180034144,-0.764036203137077,3.74527361859147,-1.65305672765241,-2.23847520236719,0.892164073147702,2.25623072043952,0.892164073148092,2.25623072043898,1.16100464657752,4.39717104027611,1.16100464658065,4.3971710402099
0.5896,-1.25412355514291,0.00825693989827583,-1.10557317437353,-2.58834607843914,-0.00775501292626342,-4.20187393908477,0.550053460445274,0.205015389779235,-0.764930253691652,3.75073199504778,-1.65588874822672,-2.23176541787215,-1.25412355514135,0.00825693988250736,-1.1055731744079,-2.58834607842939,-0.00775501284425591,-4.20187393914284,0.550053460486851,0.205015389763417,-0.764930253735518,3.75073199518005,-1.6558887482037,-2.23176541784292,0.893066160560201,2.25420532375163,0.893066160560591,2.25420532375118,1.16276401422433,4.39966422696005,1.16276401422744,4.39966422689462
0.59,-1.25515816833335,0.00825379931449468,-1.10725443427446,-2.58472292852419,-0.00794767412691533,-4.20442489474372,0.551554844223012,0.204352470551457,-0.765821612464871,3.75618109745164,-1.65869965690058,-2.22503315925643,-1.25515816833179,0.00825379929875899,-1.10725443430886,-2.58472292851484,-0.00794767404476025,-4.20442489480205,0.551554844264642,0.204352470535649,-0.765821612508726,3.75618109758367,-1.6586996568773,-2.22503315922703,0.893967436615466,2.25217492014965,0.893967436615856,2.25217492014929,1.16452437751943,4.40215156574679,1.16452437752252,4.40215156568214
0.5904,-1.25619133210606,0.00825058165257313,-1.10893671355921,-2.58109901669179,-0.00814039614655095,-4.20697090910254,0.553058405796891,0.203688431186466,-0.76671027379479,3.76162089838022,-1.66148948302164,-2.2182785039986,-1.25619133210449,0.00825058163687027,-1.10893671359364,-2.58109901668284,-0.00814039606425019,-4.20697090916113,0.553058405838575,0.203688431170668,-0.766710273838633,3.76162089851202,-1.66148948299809,-2.21827850396902,0.894867899507589,2.2501395186591,0.894867899507981,2.25013951865883,1.16628573457298,4.40463308011881,1.16628573457605,4.40463308005493
0.5908,-1.25722304616286,0.00824728688898089,-1.11062001025347,-2.57747437253522,-0.00833317558883668,-4.20951198995794,0.554564141434548,0.203023280122978,-0.767596228742911,3.7670513457432,-1.66425819749012,-2.2115015293808,-1.2572230461613,0.00824728687331092,-1.11062001028792,-2.57747437252666,-0.00833317550639211,-4.2095119900168,0.554564141476284,0.203023280107191,-0.767596228786742,3.76705134587477,-1.66425819746633,-2.21150152935105,0.895767547240496,2.24809913361996,0.895767547240889,2.24809913361978,1.16804808305791,4.40710877966803,1.16804808306097,4.40710877960491
0.5912,-1.25825331021753,0.00824391500156951,-1.11230432238619,-2.5738490254675,-0.00852600905625903,-4.21204814521647,0.556072047382539,0.202357025811238,-0.768479468402599,3.77247238760301,-1.66700577168213,-2.20470231280395,-1.25825331021597,0.00824391498593248,-1.11230432242067,-2.57384902545934,-0.00852600897367245,-4.21204814527559,0.556072047424328,0.202357025795462,-0.768479468446419,3.77247238773435,-1.66700577165809,-2.20470231277402,0.896666377823886,2.24605377936204,0.896666377824278,2.24605377936194,1.16981142065119,4.40957867410928,1.16981142065423,4.40957867404692
0.5916,-1.2592821239957,0.00824046596957422,-1.11398964798963,-2.57022300472095,-0.00871889315020627,-4.21457938289409,0.557582119866386,0.201689676712824,-0.769359983899192,3.77788397217585,-1.66973217744963,-2.19788093178445,-1.25928212399414,0.00824046595397018,-1.11398964802414,-2.57022300471317,-0.00871889306747946,-4.21457938295347,0.557582119908227,0.201689676697058,-0.769359983943,3.77788397230695,-1.66973217742533,-2.19788093175434,0.89756438927323,2.2440034702048,0.897564389273624,2.24400347020478,1.17157574503382,4.41204277327981,1.17157574503685,4.41204277321821
0.592,-1.26030948723483,0.00823693977361581,-1.11567598509945,-2.56659633934657,-0.00891182447105074,-4.21710571111574,0.55909435509062,0.201021241300454,-0.770237766390101,3.7832860478327,-1.67243738712046,-2.19103746395087,-1.26030948723327,0.00823693975804482,-1.11567598513398,-2.56659633933918,-0.0089118243881854,-4.21710571117538,0.559094355132514,0.2010212412847,-0.770237766433898,3.78328604796356,-1.67243738709592,-2.19103746392059,0.898461579609779,2.24194822045722,0.898461579610173,2.24194822045729,1.17334105389098,4.41450108713875,1.17334105389399,4.41450108707791
0.5924,-1.26133539968412,0.00823333639570251,-1.1173633317547,-2.56296905821358,-0.00910479961823022,-4.2196271381149,0.560608749238829,0.200351728057805,-0.771112807064914,3.78867856310031,-1.6751213734984,-2.18417198704073,-1.26133539968256,0.00823333638016462,-1.11736333178926,-2.56296905820657,-0.00910479953522801,-4.2196271381748,0.560608749280775,0.200351728042061,-0.771112807108698,3.78867856323095,-1.67512137347362,-2.18417198701026,0.89935794686055,2.23988804441762,0.899357946860945,2.23988804441777,1.17510734491201,4.4169536257666,1.175107344915,4.41695362570652
0.5928,-1.26235986110446,0.00822965581923185,-1.11905168599792,-2.55934119000883,-0.00929781519033026,-4.22214367223321,0.562125298473696,0.19968114547931,-0.7719850971455,3.79406146666225,-1.67778410986316,-2.17728457889713,-1.2623598611029,0.00822965580372713,-1.11905168603251,-2.5593411900022,-0.0092978151071928,-4.22214367229337,0.562125298515694,0.199681145463578,-0.771985097189272,3.79406146679265,-1.67778410983815,-2.17728457886649,0.900253489058334,2.2378229563735,0.90025348905873,2.23782295637374,1.1768746157905,4.4194003993647,1.17687461579347,4.41940039930537
0.5932,-1.26338287126836,0.00822589802899257,-1.12074104587516,-2.55571276323632,-0.00949086778516581,-4.22465532191998,0.563643998937047,0.199009502069976,-0.772854627886116,3.79943470735987,-1.68042556997042,-2.17037531746554,-1.2633828712668,0.00822589801352106,-1.12074104590978,-2.55571276323006,-0.00949086770189465,-4.2246553219804,0.563643998979097,0.199009502054255,-0.772854627929876,3.79943470749004,-1.68042556994516,-2.17037531743471,0.901148204241692,2.23575297060139,0.901148204242088,2.23575297060171,1.17864286422435,4.42184141825473,1.17864286422731,4.42184141819614
