"time","medium2.T","medium2.X[1]","medium2.X[2]","medium2.X[3]","medium2.X[4]","medium2.p","state.T","state.p"
0.4904,300,0.2,0.1,0.3,0.4,200490.4,690.4,100490.4
0.4906,300,0.2,0.1,0.3,0.4,200490.6,690.6,100490.6
0.4908,300,0.2,0.1,0.3,0.4,200490.8,690.8,100490.8
0.491,300,0.2,0.1,0.3,0.4,200491,691,100491
0.4912,300,0.2,0.1,0.3,0.4,200491.2,691.2,100491.2
0.4914,300,0.2,0.1,0.3,0.4,200491.4,691.4,100491.4
0.4916,300,0.2,0.1,0.3,0.4,200491.6,691.6,100491.6
0.4918,300,0.2,0.1,0.3,0.4,200491.8,691.8,100491.8
0.492,300,0.2,0.1,0.3,0.4,200492,692,100492
0.4922,300,0.2,0.1,0.3,0.4,200492.2,692.2,100492.2
0.4924,300,0.2,0.1,0.3,0.4,200492.4,692.4,100492.4
0.4926,300,0.2,0.1,0.3,0.4,200492.6,692.6,100492.6
0.4928,300,0.2,0.1,0.3,0.4,200492.8,692.8,100492.8
0.493,300,0.2,0.1,0.3,0.4,200493,693,100493
0.4932,300,0.2,0.1,0.3,0.4,200493.2,693.2,100493.2
0.4934,300,0.2,0.1,0.3,0.4,200493.4,693.4,100493.4
0.4936,300,0.2,0.1,0.3,0.4,200493.6,693.6,100493.6
0.4938,300,0.2,0.1,0.3,0.4,200493.8,693.8,100493.8
0.494,300,0.2,0.1,0.3,0.4,200494,694,100494
0.4942,300,0.2,0.1,0.3,0.4,200494.2,694.2,100494.2
0.4944,300,0.2,0.1,0.3,0.4,200494.4,694.4,100494.4
0.4946,300,0.2,0.1,0.3,0.4,200494.6,694.6,100494.6
0.4948,300,0.2,0.1,0.3,0.4,200494.8,694.8,100494.8
0.495,300,0.2,0.1,0.3,0.4,200495,695,100495
0.4952,300,0.2,0.1,0.3,0.4,200495.2,695.2,100495.2
0.4954,300,0.2,0.1,0.3,0.4,200495.4,695.4,100495.4
0.4956,300,0.2,0.1,0.3,0.4,200495.6,695.6,100495.6
0.4958,300,0.2,0.1,0.3,0.4,200495.8,695.8,100495.8
0.496,300,0.2,0.1,0.3,0.4,200496,696,100496
0.4962,300,0.2,0.1,0.3,0.4,200496.2,696.2,100496.2
0.4964,300,0.2,0.1,0.3,0.4,200496.4,696.4,100496.4
0.4966,300,0.2,0.1,0.3,0.4,200496.6,696.6,100496.6
0.4968,300,0.2,0.1,0.3,0.4,200496.8,696.8,100496.8
0.497,300,0.2,0.1,0.3,0.4,200497,697,100497
0.4972,300,0.2,0.1,0.3,0.4,200497.2,697.2,100497.2
0.4974,300,0.2,0.1,0.3,0.4,200497.4,697.4,100497.4
0.4976,300,0.2,0.1,0.3,0.4,200497.6,697.6,100497.6
0.4978,300,0.2,0.1,0.3,0.4,200497.8,697.8,100497.8
0.498,300,0.2,0.1,0.3,0.4,200498,698,100498
0.4982,300,0.2,0.1,0.3,0.4,200498.2,698.2,100498.2
0.4984,300,0.2,0.1,0.3,0.4,200498.4,698.4,100498.4
0.4986,300,0.2,0.1,0.3,0.4,200498.6,698.6,100498.6
0.4988,300,0.2,0.1,0.3,0.4,200498.8,698.8,100498.8
0.499,300,0.2,0.1,0.3,0.4,200499,699,100499
0.4992,300,0.2,0.1,0.3,0.4,200499.2,699.2,100499.2
0.4994,300,0.2,0.1,0.3,0.4,200499.4,699.4,100499.4
0.4996,300,0.2,0.1,0.3,0.4,200499.6,699.6,100499.6
0.4998,300,0.2,0.1,0.3,0.4,200499.8,699.8,100499.8
0.5,300,0.2,0.1,0.3,0.4,200500,700,100500
0.5002,300,0.2,0.1,0.3,0.4,200500.2,700.2,100500.2
0.5004,300,0.2,0.1,0.3,0.4,200500.4,700.4,100500.4
0.5006,300,0.2,0.1,0.3,0.4,200500.6,700.6,100500.6
0.5008,300,0.2,0.1,0.3,0.4,200500.8,700.8,100500.8
0.501,300,0.2,0.1,0.3,0.4,200501,701,100501
0.5012,300,0.2,0.1,0.3,0.4,200501.2,701.2,100501.2
0.5014,300,0.2,0.1,0.3,0.4,200501.4,701.4,100501.4
0.5016,300,0.2,0.1,0.3,0.4,200501.6,701.6,100501.6
0.5018,300,0.2,0.1,0.3,0.4,200501.8,701.8,100501.8
0.502,300,0.2,0.1,0.3,0.4,200502,702,100502
0.5022,300,0.2,0.1,0.3,0.4,200502.2,702.2,100502.2
0.5024,300,0.2,0.1,0.3,0.4,200502.4,702.4,100502.4
0.5026,300,0.2,0.1,0.3,0.4,200502.6,702.6,100502.6
0.5028,300,0.2,0.1,0.3,0.4,200502.8,702.8,100502.8
0.503,300,0.2,0.1,0.3,0.4,200503,703,100503
0.5032,300,0.2,0.1,0.3,0.4,200503.2,703.2,100503.2
0.5034,300,0.2,0.1,0.3,0.4,200503.4,703.4,100503.4
0.5036,300,0.2,0.1,0.3,0.4,200503.6,703.6,100503.6
0.5038,300,0.2,0.1,0.3,0.4,200503.8,703.8,100503.8
0.504,300,0.2,0.1,0.3,0.4,200504,704,100504
0.5042,300,0.2,0.1,0.3,0.4,200504.2,704.2,100504.2
0.5044,300,0.2,0.1,0.3,0.4,200504.4,704.4,100504.4
0.5046,300,0.2,0.1,0.3,0.4,200504.6,704.6,100504.6
0.5048,300,0.2,0.1,0.3,0.4,200504.8,704.8,100504.8
0.505,300,0.2,0.1,0.3,0.4,200505,705,100505
0.5052,300,0.2,0.1,0.3,0.4,200505.2,705.2,100505.2
0.5054,300,0.2,0.1,0.3,0.4,200505.4,705.4,100505.4
0.5056,300,0.2,0.1,0.3,0.4,200505.6,705.6,100505.6
0.5058,300,0.2,0.1,0.3,0.4,200505.8,705.8,100505.8
0.506,300,0.2,0.1,0.3,0.4,200506,706,100506
0.5062,300,0.2,0.1,0.3,0.4,200506.2,706.2,100506.2
0.5064,300,0.2,0.1,0.3,0.4,200506.4,706.4,100506.4
0.5066,300,0.2,0.1,0.3,0.4,200506.6,706.6,100506.6
0.5068,300,0.2,0.1,0.3,0.4,200506.8,706.8,100506.8
0.507,300,0.2,0.1,0.3,0.4,200507,707,100507
0.5072,300,0.2,0.1,0.3,0.4,200507.2,707.2,100507.2
0.5074,300,0.2,0.1,0.3,0.4,200507.4,707.4,100507.4
0.5076,300,0.2,0.1,0.3,0.4,200507.6,707.6,100507.6
0.5078,300,0.2,0.1,0.3,0.4,200507.8,707.8,100507.8
0.508,300,0.2,0.1,0.3,0.4,200508,708,100508
0.5082,300,0.2,0.1,0.3,0.4,200508.2,708.2,100508.2
0.5084,300,0.2,0.1,0.3,0.4,200508.4,708.4,100508.4
0.5086,300,0.2,0.1,0.3,0.4,200508.6,708.6,100508.6
0.5088,300,0.2,0.1,0.3,0.4,200508.8,708.8,100508.8
0.509,300,0.2,0.1,0.3,0.4,200509,709,100509
0.5092,300,0.2,0.1,0.3,0.4,200509.2,709.2,100509.2
0.5094,300,0.2,0.1,0.3,0.4,200509.4,709.4,100509.4
0.5096,300,0.2,0.1,0.3,0.4,200509.6,709.6,100509.6
0.5098,300,0.2,0.1,0.3,0.4,200509.8,709.8,100509.8
0.51,300,0.2,0.1,0.3,0.4,200510,710,100510
0.5102,300,0.2,0.1,0.3,0.4,200510.2,710.2,100510.2
0.5104,300,0.2,0.1,0.3,0.4,200510.4,710.4,100510.4
0.5106,300,0.2,0.1,0.3,0.4,200510.6,710.6,100510.6
0.5108,300,0.2,0.1,0.3,0.4,200510.8,710.8,100510.8
0.511,300,0.2,0.1,0.3,0.4,200511,711,100511
0.5112,300,0.2,0.1,0.3,0.4,200511.2,711.2,100511.2
0.5114,300,0.2,0.1,0.3,0.4,200511.4,711.4,100511.4
0.5116,300,0.2,0.1,0.3,0.4,200511.6,711.6,100511.6
0.5118,300,0.2,0.1,0.3,0.4,200511.8,711.8,100511.8
0.512,300,0.2,0.1,0.3,0.4,200512,712,100512
0.5122,300,0.2,0.1,0.3,0.4,200512.2,712.2,100512.2
0.5124,300,0.2,0.1,0.3,0.4,200512.4,712.4,100512.4
0.5126,300,0.2,0.1,0.3,0.4,200512.6,712.6,100512.6
0.5128,300,0.2,0.1,0.3,0.4,200512.8,712.8,100512.8
0.513,300,0.2,0.1,0.3,0.4,200513,713,100513
0.5132,300,0.2,0.1,0.3,0.4,200513.2,713.2,100513.2
0.5134,300,0.2,0.1,0.3,0.4,200513.4,713.4,100513.4
0.5136,300,0.2,0.1,0.3,0.4,200513.6,713.6,100513.6
0.5138,300,0.2,0.1,0.3,0.4,200513.8,713.8,100513.8
0.514,300,0.2,0.1,0.3,0.4,200514,714,100514
0.5142,300,0.2,0.1,0.3,0.4,200514.2,714.2,100514.2
0.5144,300,0.2,0.1,0.3,0.4,200514.4,714.4,100514.4
0.5146,300,0.2,0.1,0.3,0.4,200514.6,714.6,100514.6
0.5148,300,0.2,0.1,0.3,0.4,200514.8,714.8,100514.8
0.515,300,0.2,0.1,0.3,0.4,200515,715,100515
0.5152,300,0.2,0.1,0.3,0.4,200515.2,715.2,100515.2
0.5154,300,0.2,0.1,0.3,0.4,200515.4,715.4,100515.4
0.5156,300,0.2,0.1,0.3,0.4,200515.6,715.6,100515.6
0.5158,300,0.2,0.1,0.3,0.4,200515.8,715.8,100515.8
0.516,300,0.2,0.1,0.3,0.4,200516,716,100516
0.5162,300,0.2,0.1,0.3,0.4,200516.2,716.2,100516.2
0.5164,300,0.2,0.1,0.3,0.4,200516.4,716.4,100516.4
0.5166,300,0.2,0.1,0.3,0.4,200516.6,716.6,100516.6
0.5168,300,0.2,0.1,0.3,0.4,200516.8,716.8,100516.8
0.517,300,0.2,0.1,0.3,0.4,200517,717,100517
0.5172,300,0.2,0.1,0.3,0.4,200517.2,717.2,100517.2
0.5174,300,0.2,0.1,0.3,0.4,200517.4,717.4,100517.4
0.5176,300,0.2,0.1,0.3,0.4,200517.6,717.6,100517.6
0.5178,300,0.2,0.1,0.3,0.4,200517.8,717.8,100517.8
0.518,300,0.2,0.1,0.3,0.4,200518,718,100518
0.5182,300,0.2,0.1,0.3,0.4,200518.2,718.2,100518.2
0.5184,300,0.2,0.1,0.3,0.4,200518.4,718.4,100518.4
0.5186,300,0.2,0.1,0.3,0.4,200518.6,718.6,100518.6
0.5188,300,0.2,0.1,0.3,0.4,200518.8,718.8,100518.8
0.519,300,0.2,0.1,0.3,0.4,200519,719,100519
0.5192,300,0.2,0.1,0.3,0.4,200519.2,719.2,100519.2
0.5194,300,0.2,0.1,0.3,0.4,200519.4,719.4,100519.4
0.5196,300,0.2,0.1,0.3,0.4,200519.6,719.6,100519.6
0.5198,300,0.2,0.1,0.3,0.4,200519.8,719.8,100519.8
0.52,300,0.2,0.1,0.3,0.4,200520,720,100520
0.5202,300,0.2,0.1,0.3,0.4,200520.2,720.2,100520.2
0.5204,300,0.2,0.1,0.3,0.4,200520.4,720.4,100520.4
0.5206,300,0.2,0.1,0.3,0.4,200520.6,720.6,100520.6
0.5208,300,0.2,0.1,0.3,0.4,200520.8,720.8,100520.8
0.521,300,0.2,0.1,0.3,0.4,200521,721,100521
0.5212,300,0.2,0.1,0.3,0.4,200521.2,721.2,100521.2
0.5214,300,0.2,0.1,0.3,0.4,200521.4,721.4,100521.4
0.5216,300,0.2,0.1,0.3,0.4,200521.6,721.6,100521.6
0.5218,300,0.2,0.1,0.3,0.4,200521.8,721.8,100521.8
0.522,300,0.2,0.1,0.3,0.4,200522,722,100522
0.5222,300,0.2,0.1,0.3,0.4,200522.2,722.2,100522.2
0.5224,300,0.2,0.1,0.3,0.4,200522.4,722.4,100522.4
0.5226,300,0.2,0.1,0.3,0.4,200522.6,722.6,100522.6
0.5228,300,0.2,0.1,0.3,0.4,200522.8,722.8,100522.8
0.523,300,0.2,0.1,0.3,0.4,200523,723,100523
0.5232,300,0.2,0.1,0.3,0.4,200523.2,723.2,100523.2
0.5234,300,0.2,0.1,0.3,0.4,200523.4,723.4,100523.4
0.5236,300,0.2,0.1,0.3,0.4,200523.6,723.6,100523.6
0.5238,300,0.2,0.1,0.3,0.4,200523.8,723.8,100523.8
0.524,300,0.2,0.1,0.3,0.4,200524,724,100524
0.5242,300,0.2,0.1,0.3,0.4,200524.2,724.2,100524.2
0.5244,300,0.2,0.1,0.3,0.4,200524.4,724.4,100524.4
0.5246,300,0.2,0.1,0.3,0.4,200524.6,724.6,100524.6
0.5248,300,0.2,0.1,0.3,0.4,200524.8,724.8,100524.8
0.525,300,0.2,0.1,0.3,0.4,200525,725,100525
0.5252,300,0.2,0.1,0.3,0.4,200525.2,725.2,100525.2
0.5254,300,0.2,0.1,0.3,0.4,200525.4,725.4,100525.4
0.5256,300,0.2,0.1,0.3,0.4,200525.6,725.6,100525.6
0.5258,300,0.2,0.1,0.3,0.4,200525.8,725.8,100525.8
0.526,300,0.2,0.1,0.3,0.4,200526,726,100526
0.5262,300,0.2,0.1,0.3,0.4,200526.2,726.2,100526.2
0.5264,300,0.2,0.1,0.3,0.4,200526.4,726.4,100526.4
0.5266,300,0.2,0.1,0.3,0.4,200526.6,726.6,100526.6
0.5268,300,0.2,0.1,0.3,0.4,200526.8,726.8,100526.8
0.527,300,0.2,0.1,0.3,0.4,200527,727,100527
0.5272,300,0.2,0.1,0.3,0.4,200527.2,727.2,100527.2
0.5274,300,0.2,0.1,0.3,0.4,200527.4,727.4,100527.4
0.5276,300,0.2,0.1,0.3,0.4,200527.6,727.6,100527.6
0.5278,300,0.2,0.1,0.3,0.4,200527.8,727.8,100527.8
0.528,300,0.2,0.1,0.3,0.4,200528,728,100528
0.5282,300,0.2,0.1,0.3,0.4,200528.2,728.2,100528.2
0.5284,300,0.2,0.1,0.3,0.4,200528.4,728.4,100528.4
0.5286,300,0.2,0.1,0.3,0.4,200528.6,728.6,100528.6
0.5288,300,0.2,0.1,0.3,0.4,200528.8,728.8,100528.8
0.529,300,0.2,0.1,0.3,0.4,200529,729,100529
0.5292,300,0.2,0.1,0.3,0.4,200529.2,729.2,100529.2
0.5294,300,0.2,0.1,0.3,0.4,200529.4,729.4,100529.4
0.5296,300,0.2,0.1,0.3,0.4,200529.6,729.6,100529.6
0.5298,300,0.2,0.1,0.3,0.4,200529.8,729.8,100529.8
0.53,300,0.2,0.1,0.3,0.4,200530,730,100530
0.5302,300,0.2,0.1,0.3,0.4,200530.2,730.2,100530.2
0.5304,300,0.2,0.1,0.3,0.4,200530.4,730.4,100530.4
0.5306,300,0.2,0.1,0.3,0.4,200530.6,730.6,100530.6
0.5308,300,0.2,0.1,0.3,0.4,200530.8,730.8,100530.8
0.531,300,0.2,0.1,0.3,0.4,200531,731,100531
0.5312,300,0.2,0.1,0.3,0.4,200531.2,731.2,100531.2
0.5314,300,0.2,0.1,0.3,0.4,200531.4,731.4,100531.4
0.5316,300,0.2,0.1,0.3,0.4,200531.6,731.6,100531.6
0.5318,300,0.2,0.1,0.3,0.4,200531.8,731.8,100531.8
0.532,300,0.2,0.1,0.3,0.4,200532,732,100532
0.5322,300,0.2,0.1,0.3,0.4,200532.2,732.2,100532.2
0.5324,300,0.2,0.1,0.3,0.4,200532.4,732.4,100532.4
0.5326,300,0.2,0.1,0.3,0.4,200532.6,732.6,100532.6
0.5328,300,0.2,0.1,0.3,0.4,200532.8,732.8,100532.8
0.533,300,0.2,0.1,0.3,0.4,200533,733,100533
0.5332,300,0.2,0.1,0.3,0.4,200533.2,733.2,100533.2
0.5334,300,0.2,0.1,0.3,0.4,200533.4,733.4,100533.4
0.5336,300,0.2,0.1,0.3,0.4,200533.6,733.6,100533.6
0.5338,300,0.2,0.1,0.3,0.4,200533.8,733.8,100533.8
0.534,300,0.2,0.1,0.3,0.4,200534,734,100534
0.5342,300,0.2,0.1,0.3,0.4,200534.2,734.2,100534.2
0.5344,300,0.2,0.1,0.3,0.4,200534.4,734.4,100534.4
0.5346,300,0.2,0.1,0.3,0.4,200534.6,734.6,100534.6
0.5348,300,0.2,0.1,0.3,0.4,200534.8,734.8,100534.8
0.535,300,0.2,0.1,0.3,0.4,200535,735,100535
0.5352,300,0.2,0.1,0.3,0.4,200535.2,735.2,100535.2
0.5354,300,0.2,0.1,0.3,0.4,200535.4,735.4,100535.4
0.5356,300,0.2,0.1,0.3,0.4,200535.6,735.6,100535.6
0.5358,300,0.2,0.1,0.3,0.4,200535.8,735.8,100535.8
0.536,300,0.2,0.1,0.3,0.4,200536,736,100536
0.5362,300,0.2,0.1,0.3,0.4,200536.2,736.2,100536.2
0.5364,300,0.2,0.1,0.3,0.4,200536.4,736.4,100536.4
0.5366,300,0.2,0.1,0.3,0.4,200536.6,736.6,100536.6
0.5368,300,0.2,0.1,0.3,0.4,200536.8,736.8,100536.8
0.537,300,0.2,0.1,0.3,0.4,200537,737,100537
0.5372,300,0.2,0.1,0.3,0.4,200537.2,737.2,100537.2
0.5374,300,0.2,0.1,0.3,0.4,200537.4,737.4,100537.4
0.5376,300,0.2,0.1,0.3,0.4,200537.6,737.6,100537.6
0.5378,300,0.2,0.1,0.3,0.4,200537.8,737.8,100537.8
0.538,300,0.2,0.1,0.3,0.4,200538,738,100538
0.5382,300,0.2,0.1,0.3,0.4,200538.2,738.2,100538.2
0.5384,300,0.2,0.1,0.3,0.4,200538.4,738.4,100538.4
0.5386,300,0.2,0.1,0.3,0.4,200538.6,738.6,100538.6
0.5388,300,0.2,0.1,0.3,0.4,200538.8,738.8,100538.8
0.539,300,0.2,0.1,0.3,0.4,200539,739,100539
0.5392,300,0.2,0.1,0.3,0.4,200539.2,739.2,100539.2
0.5394,300,0.2,0.1,0.3,0.4,200539.4,739.4,100539.4
0.5396,300,0.2,0.1,0.3,0.4,200539.6,739.6,100539.6
0.5398,300,0.2,0.1,0.3,0.4,200539.8,739.8,100539.8
0.54,300,0.2,0.1,0.3,0.4,200540,740,100540
0.5402,300,0.2,0.1,0.3,0.4,200540.2,740.2,100540.2
0.5404,300,0.2,0.1,0.3,0.4,200540.4,740.4,100540.4
0.5406,300,0.2,0.1,0.3,0.4,200540.6,740.6,100540.6
0.5408,300,0.2,0.1,0.3,0.4,200540.8,740.8,100540.8
0.541,300,0.2,0.1,0.3,0.4,200541,741,100541
0.5412,300,0.2,0.1,0.3,0.4,200541.2,741.2,100541.2
0.5414,300,0.2,0.1,0.3,0.4,200541.4,741.4,100541.4
0.5416,300,0.2,0.1,0.3,0.4,200541.6,741.6,100541.6
0.5418,300,0.2,0.1,0.3,0.4,200541.8,741.8,100541.8
0.542,300,0.2,0.1,0.3,0.4,200542,742,100542
0.5422,300,0.2,0.1,0.3,0.4,200542.2,742.2,100542.2
0.5424,300,0.2,0.1,0.3,0.4,200542.4,742.4,100542.4
0.5426,300,0.2,0.1,0.3,0.4,200542.6,742.6,100542.6
0.5428,300,0.2,0.1,0.3,0.4,200542.8,742.8,100542.8
0.543,300,0.2,0.1,0.3,0.4,200543,743,100543
0.5432,300,0.2,0.1,0.3,0.4,200543.2,743.2,100543.2
0.5434,300,0.2,0.1,0.3,0.4,200543.4,743.4,100543.4
0.5436,300,0.2,0.1,0.3,0.4,200543.6,743.6,100543.6
0.5438,300,0.2,0.1,0.3,0.4,200543.8,743.8,100543.8
0.544,300,0.2,0.1,0.3,0.4,200544,744,100544
0.5442,300,0.2,0.1,0.3,0.4,200544.2,744.2,100544.2
0.5444,300,0.2,0.1,0.3,0.4,200544.4,744.4,100544.4
0.5446,300,0.2,0.1,0.3,0.4,200544.6,744.6,100544.6
0.5448,300,0.2,0.1,0.3,0.4,200544.8,744.8,100544.8
0.545,300,0.2,0.1,0.3,0.4,200545,745,100545
0.5452,300,0.2,0.1,0.3,0.4,200545.2,745.2,100545.2
0.5454,300,0.2,0.1,0.3,0.4,200545.4,745.4,100545.4
0.5456,300,0.2,0.1,0.3,0.4,200545.6,745.6,100545.6
0.5458,300,0.2,0.1,0.3,0.4,200545.8,745.8,100545.8
0.546,300,0.2,0.1,0.3,0.4,200546,746,100546
0.5462,300,0.2,0.1,0.3,0.4,200546.2,746.2,100546.2
0.5464,300,0.2,0.1,0.3,0.4,200546.4,746.4,100546.4
0.5466,300,0.2,0.1,0.3,0.4,200546.6,746.6,100546.6
0.5468,300,0.2,0.1,0.3,0.4,200546.8,746.8,100546.8
0.547,300,0.2,0.1,0.3,0.4,200547,747,100547
0.5472,300,0.2,0.1,0.3,0.4,200547.2,747.2,100547.2
0.5474,300,0.2,0.1,0.3,0.4,200547.4,747.4,100547.4
0.5476,300,0.2,0.1,0.3,0.4,200547.6,747.6,100547.6
0.5478,300,0.2,0.1,0.3,0.4,200547.8,747.8,100547.8
0.548,300,0.2,0.1,0.3,0.4,200548,748,100548
0.5482,300,0.2,0.1,0.3,0.4,200548.2,748.2,100548.2
0.5484,300,0.2,0.1,0.3,0.4,200548.4,748.4,100548.4
0.5486,300,0.2,0.1,0.3,0.4,200548.6,748.6,100548.6
0.5488,300,0.2,0.1,0.3,0.4,200548.8,748.8,100548.8
0.549,300,0.2,0.1,0.3,0.4,200549,749,100549
0.5492,300,0.2,0.1,0.3,0.4,200549.2,749.2,100549.2
0.5494,300,0.2,0.1,0.3,0.4,200549.4,749.4,100549.4
0.5496,300,0.2,0.1,0.3,0.4,200549.6,749.6,100549.6
0.5498,300,0.2,0.1,0.3,0.4,200549.8,749.8,100549.8
0.55,300,0.2,0.1,0.3,0.4,200550,750,100550
0.5502,300,0.2,0.1,0.3,0.4,200550.2,750.2,100550.2
0.5504,300,0.2,0.1,0.3,0.4,200550.4,750.4,100550.4
0.5506,300,0.2,0.1,0.3,0.4,200550.6,750.6,100550.6
0.5508,300,0.2,0.1,0.3,0.4,200550.8,750.8,100550.8
0.551,300,0.2,0.1,0.3,0.4,200551,751,100551
0.5512,300,0.2,0.1,0.3,0.4,200551.2,751.2,100551.2
0.5514,300,0.2,0.1,0.3,0.4,200551.4,751.4,100551.4
0.5516,300,0.2,0.1,0.3,0.4,200551.6,751.6,100551.6
0.5518,300,0.2,0.1,0.3,0.4,200551.8,751.8,100551.8
0.552,300,0.2,0.1,0.3,0.4,200552,752,100552
0.5522,300,0.2,0.1,0.3,0.4,200552.2,752.2,100552.2
0.5524,300,0.2,0.1,0.3,0.4,200552.4,752.4,100552.4
0.5526,300,0.2,0.1,0.3,0.4,200552.6,752.6,100552.6
0.5528,300,0.2,0.1,0.3,0.4,200552.8,752.8,100552.8
0.553,300,0.2,0.1,0.3,0.4,200553,753,100553
0.5532,300,0.2,0.1,0.3,0.4,200553.2,753.2,100553.2
0.5534,300,0.2,0.1,0.3,0.4,200553.4,753.4,100553.4
0.5536,300,0.2,0.1,0.3,0.4,200553.6,753.6,100553.6
0.5538,300,0.2,0.1,0.3,0.4,200553.8,753.8,100553.8
0.554,300,0.2,0.1,0.3,0.4,200554,754,100554
0.5542,300,0.2,0.1,0.3,0.4,200554.2,754.2,100554.2
0.5544,300,0.2,0.1,0.3,0.4,200554.4,754.4,100554.4
0.5546,300,0.2,0.1,0.3,0.4,200554.6,754.6,100554.6
0.5548,300,0.2,0.1,0.3,0.4,200554.8,754.8,100554.8
0.555,300,0.2,0.1,0.3,0.4,200555,755,100555
0.5552,300,0.2,0.1,0.3,0.4,200555.2,755.2,100555.2
0.5554,300,0.2,0.1,0.3,0.4,200555.4,755.4,100555.4
0.5556,300,0.2,0.1,0.3,0.4,200555.6,755.6,100555.6
0.5558,300,0.2,0.1,0.3,0.4,200555.8,755.8,100555.8
0.556,300,0.2,0.1,0.3,0.4,200556,756,100556
0.5562,300,0.2,0.1,0.3,0.4,200556.2,756.2,100556.2
0.5564,300,0.2,0.1,0.3,0.4,200556.4,756.4,100556.4
0.5566,300,0.2,0.1,0.3,0.4,200556.6,756.6,100556.6
0.5568,300,0.2,0.1,0.3,0.4,200556.8,756.8,100556.8
0.557,300,0.2,0.1,0.3,0.4,200557,757,100557
0.5572,300,0.2,0.1,0.3,0.4,200557.2,757.2,100557.2
0.5574,300,0.2,0.1,0.3,0.4,200557.4,757.4,100557.4
0.5576,300,0.2,0.1,0.3,0.4,200557.6,757.6,100557.6
0.5578,300,0.2,0.1,0.3,0.4,200557.8,757.8,100557.8
0.558,300,0.2,0.1,0.3,0.4,200558,758,100558
0.5582,300,0.2,0.1,0.3,0.4,200558.2,758.2,100558.2
0.5584,300,0.2,0.1,0.3,0.4,200558.4,758.4,100558.4
0.5586,300,0.2,0.1,0.3,0.4,200558.6,758.6,100558.6
0.5588,300,0.2,0.1,0.3,0.4,200558.8,758.8,100558.8
0.559,300,0.2,0.1,0.3,0.4,200559,759,100559
0.5592,300,0.2,0.1,0.3,0.4,200559.2,759.2,100559.2
0.5594,300,0.2,0.1,0.3,0.4,200559.4,759.4,100559.4
0.5596,300,0.2,0.1,0.3,0.4,200559.6,759.6,100559.6
0.5598,300,0.2,0.1,0.3,0.4,200559.8,759.8,100559.8
0.56,300,0.2,0.1,0.3,0.4,200560,760,100560
0.5602,300,0.2,0.1,0.3,0.4,200560.2,760.2,100560.2
0.5604,300,0.2,0.1,0.3,0.4,200560.4,760.4,100560.4
0.5606,300,0.2,0.1,0.3,0.4,200560.6,760.6,100560.6
0.5608,300,0.2,0.1,0.3,0.4,200560.8,760.8,100560.8
0.561,300,0.2,0.1,0.3,0.4,200561,761,100561
0.5612,300,0.2,0.1,0.3,0.4,200561.2,761.2,100561.2
0.5614,300,0.2,0.1,0.3,0.4,200561.4,761.4,100561.4
0.5616,300,0.2,0.1,0.3,0.4,200561.6,761.6,100561.6
0.5618,300,0.2,0.1,0.3,0.4,200561.8,761.8,100561.8
0.562,300,0.2,0.1,0.3,0.4,200562,762,100562
0.5622,300,0.2,0.1,0.3,0.4,200562.2,762.2,100562.2
0.5624,300,0.2,0.1,0.3,0.4,200562.4,762.4,100562.4
0.5626,300,0.2,0.1,0.3,0.4,200562.6,762.6,100562.6
0.5628,300,0.2,0.1,0.3,0.4,200562.8,762.8,100562.8
0.563,300,0.2,0.1,0.3,0.4,200563,763,100563
0.5632,300,0.2,0.1,0.3,0.4,200563.2,763.2,100563.2
0.5634,300,0.2,0.1,0.3,0.4,200563.4,763.4,100563.4
0.5636,300,0.2,0.1,0.3,0.4,200563.6,763.6,100563.6
0.5638,300,0.2,0.1,0.3,0.4,200563.8,763.8,100563.8
0.564,300,0.2,0.1,0.3,0.4,200564,764,100564
0.5642,300,0.2,0.1,0.3,0.4,200564.2,764.2,100564.2
0.5644,300,0.2,0.1,0.3,0.4,200564.4,764.4,100564.4
0.5646,300,0.2,0.1,0.3,0.4,200564.6,764.6,100564.6
0.5648,300,0.2,0.1,0.3,0.4,200564.8,764.8,100564.8
0.565,300,0.2,0.1,0.3,0.4,200565,765,100565
0.5652,300,0.2,0.1,0.3,0.4,200565.2,765.2,100565.2
0.5654,300,0.2,0.1,0.3,0.4,200565.4,765.4,100565.4
0.5656,300,0.2,0.1,0.3,0.4,200565.6,765.6,100565.6
0.5658,300,0.2,0.1,0.3,0.4,200565.8,765.8,100565.8
0.566,300,0.2,0.1,0.3,0.4,200566,766,100566
0.5662,300,0.2,0.1,0.3,0.4,200566.2,766.2,100566.2
0.5664,300,0.2,0.1,0.3,0.4,200566.4,766.4,100566.4
0.5666,300,0.2,0.1,0.3,0.4,200566.6,766.6,100566.6
0.5668,300,0.2,0.1,0.3,0.4,200566.8,766.8,100566.8
0.567,300,0.2,0.1,0.3,0.4,200567,767,100567
0.5672,300,0.2,0.1,0.3,0.4,200567.2,767.2,100567.2
0.5674,300,0.2,0.1,0.3,0.4,200567.4,767.4,100567.4
0.5676,300,0.2,0.1,0.3,0.4,200567.6,767.6,100567.6
0.5678,300,0.2,0.1,0.3,0.4,200567.8,767.8,100567.8
0.568,300,0.2,0.1,0.3,0.4,200568,768,100568
0.5682,300,0.2,0.1,0.3,0.4,200568.2,768.2,100568.2
0.5684,300,0.2,0.1,0.3,0.4,200568.4,768.4,100568.4
