"Time","sensor_frame_a1.a[1]","sensor_world1.v[1]","sensor_world1.z[2]","sensor_world2.r[1]","sensor_world1.a[3]","sensor_world1.w[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world1.v[2]","sensor_frame_a1.angles[3]","sensor_frame_a2.v[3]","sensor_frame_a2.angles[1]","sensor_world1.z[3]","sensor_frame_a2.a[1]","sensor_frame_a1.v[2]","sensor_world2.a[3]","sensor_frame_a1.w[3]","sensor_frame_a1.angles[2]","sensor_frame_a2.r[1]","sensor_frame_a2.z[3]","sensor_frame_a2.v[1]","sensor_frame_a1.a[2]","sensor_frame_a2.w[2]","sensor_frame_a2.a[2]","sensor_world2.v[1]","sensor_frame_a2.angles[2]","sensor_world2.a[2]","sensor_frame_a1.w[1]","sensor_world1.r[3]","sensor_frame_a1.z[1]","sensor_world1.z[1]","sensor_world2.v[2]","sensor_frame_a1.a[3]","sensor_world2.w[2]","sensor_frame_a2.angles[3]","sensor_world1.v[3]","sensor_frame_a1.r[2]","sensor_frame_a1.w[2]","sensor_world1.r[2]","sensor_frame_a2.w[3]","sensor_world2.v[3]","sensor_world1.angles[3]","sensor_frame_a2.z[2]","sensor_world2.r[2]","sensor_frame_a1.z[3]","sensor_world1.r[1]","sensor_frame_a2.a[3]","sensor_frame_a2.w[1]","sensor_frame_a1.angles[1]","sensor_frame_a2.v[2]","sensor_world1.w[2]","sensor_world2.z[1]","sensor_frame_a2.r[3]","sensor_frame_a1.r[1]","sensor_world2.w[3]","sensor_world1.a[2]","sensor_world2.a[1]","sensor_frame_a2.z[1]","sensor_frame_a2.r[2]","sensor_world1.w[1]","sensor_world2.z[2]","sensor_world2.r[3]","sensor_frame_a1.r[3]","sensor_world2.w[1]","sensor_frame_a1.z[2]","sensor_world2.z[3]","sensor_frame_a1.v[1]","sensor_world1.angles[1]","sensor_world1.a[1]","sensor_frame_a1.v[3]","sensor_world1.angles[2]"
2.2639999,8.8377619,0.3097094,-0.018281596,1.2706168,-0.32633573,-0.045751985,-0.77196622,0.52543968,-0.475775,0.31643596,-0.475775,-0.035901368,-0.77196622,-11.208537,8.8377619,0.75738794,-0.32633573,-0.028360819,0.52543968,1,-6.9197578,0.035901368,-7.0208349,0.035901368,-7.0208349,0.3097094,0.52543968,-14.676991,-0.78574872,0.61988175,0.07184945,0.078233607,0.31643596,-9.4139757,0.50226682,-0.475775,-0.61657333,-5.5511151e-17,0.035901368,-0.035771649,-0.028360819,-0.61657333,-0.475775,8.8175707,-0.035771649,-6.9197578,1.2706168,-9.4139757,-0.78574872,-0.77196622,0.75738794,0.50226682,0.078233607,1,1,-0.045751985,-14.676991,-0.70748705,0.07184945,-5.5511151e-17,-0.60425913,-0.018281596,0.61988175,1,-0.60425913,8.8175707,-11.208537,0.035901368,-0.77196622,-0.70748705,-0.035901368,0.52543968
2.2650001,8.8451672,0.30900621,-0.014827308,1.2709261,-0.32178438,-0.05695558,-0.7727524,0.52583528,-0.47541234,0.30175877,-0.47541234,-0.044720501,-0.7727524,-11.198663,8.8451672,0.7504037,-0.32178438,-0.035270598,0.52583528,1,-6.8998041,0.044720501,-7.0135412,0.044720501,-7.0135412,0.30900621,0.52583528,-14.677382,-0.78567427,0.61926496,0.077024214,0.087836847,0.30175877,-9.4122734,0.50225025,-0.47541234,-0.61689734,5.5511151e-17,0.044720501,-0.035462555,-0.035270598,-0.61689734,-0.47541234,8.8207006,-0.035462555,-6.8998041,1.2709261,-9.4122734,-0.78567427,-0.7727524,0.7504037,0.50225025,0.087836847,1,1,-0.05695558,-14.677382,-0.69896519,0.077024214,5.5511151e-17,-0.6041761,-0.014827308,0.61926496,1,-0.6041761,8.8207006,-11.198663,0.044720501,-0.7727524,-0.69896519,-0.044720501,0.52583528
2.266,8.852376,0.30831134,-0.011205425,1.2712348,-0.31744081,-0.068149365,-0.77353418,0.52623838,-0.4750585,0.28708118,-0.4750585,-0.053542797,-0.77353418,-11.188918,8.852376,0.74343431,-0.31744081,-0.042160463,0.52623838,1,-6.8799376,0.053542797,-7.0061798,0.053542797,-7.0061798,0.30831134,0.52623838,-14.677749,-0.78559476,0.61864793,0.081921883,0.097221024,0.28708118,-9.4108047,0.5022372,-0.4750585,-0.61721694,0,0.053542797,-0.035168134,-0.042160463,-0.61721694,-0.4750585,8.8238993,-0.035168134,-6.8799376,1.2712348,-9.4108047,-0.78559476,-0.77353418,0.74343431,0.5022372,0.097221024,1,1,-0.068149365,-14.677749,-0.6908505,0.081921883,0,-0.60408354,-0.011205425,0.61864793,1,-0.60408354,8.8238993,-11.188918,0.053542797,-0.77353418,-0.6908505,-0.053542797,0.52623838
2.267,8.8593874,0.30762437,-0.0074172965,1.2715428,-0.31330442,-0.079333469,-0.77431154,0.52664912,-0.4747135,0.27240327,-0.4747135,-0.06236833,-0.77431154,-11.1793,8.8593874,0.73648,-0.31330442,-0.049030509,0.52664912,1,-6.8601584,0.06236833,-6.9987516,0.06236833,-6.9987516,0.30762437,0.52664912,-14.678093,-0.78551054,0.61803055,0.086544096,0.10638753,0.27240327,-9.4095697,0.5022279,-0.4747135,-0.61753231,5.5511151e-17,0.06236833,-0.03488839,-0.049030509,-0.61753231,-0.4747135,8.8271666,-0.03488839,-6.8601584,1.2715428,-9.4095697,-0.78551054,-0.77431154,0.73648,0.5022279,0.10638753,1,1,-0.079333469,-14.678093,-0.6831432,0.086544096,5.5511151e-17,-0.60398173,-0.0074172965,0.61803055,1,-0.60398173,8.8271666,-11.1793,0.06236833,-0.77431154,-0.6831432,-0.06236833,0.52664912
2.2679999,8.8662004,0.30694491,-0.0034642431,1.2718501,-0.30937463,-0.090508014,-0.77508456,0.52706742,-0.47437727,0.257725,-0.47437727,-0.07119716,-0.77508456,-11.16981,8.8662004,0.729541,-0.30937463,-0.055880815,0.52706742,1,-6.8404651,0.07119716,-6.9912558,0.07119716,-6.9912558,0.30694491,0.52706742,-14.678414,-0.78542179,0.61741287,0.090892471,0.11533776,0.257725,-9.4085684,0.50222242,-0.47437727,-0.61784363,-1.110223e-16,0.07119716,-0.034623325,-0.055880815,-0.61784363,-0.47437727,8.8305016,-0.034623325,-6.8404651,1.2718501,-9.4085684,-0.78542179,-0.77508456,0.729541,0.50222242,0.11533776,1,1,-0.090508014,-14.678414,-0.67584366,0.090892471,-1.110223e-16,-0.60387087,-0.0034642431,0.61741287,1,-0.60387087,8.8305016,-11.16981,0.07119716,-0.77508456,-0.67584366,-0.07119716,0.52706742
2.2690001,8.8728151,0.30627254,0.00065244187,1.2721567,-0.30565083,-0.10167313,-0.7758531,0.52749336,-0.47404984,0.24304645,-0.47404984,-0.080029361,-0.7758531,-11.160446,8.8728151,0.72261739,-0.30565083,-0.06271147,0.52749336,1,-6.8208566,0.080029361,-6.9836936,0.080029361,-6.9836936,0.30627254,0.52749336,-14.678713,-0.78532887,0.61679488,0.094968632,0.1240731,0.24304645,-9.4078007,0.50222105,-0.47404984,-0.61815113,-5.5511151e-17,0.080029361,-0.034372941,-0.06271147,-0.61815113,-0.47404984,8.8339033,-0.034372941,-6.8208566,1.2721567,-9.4078007,-0.78532887,-0.7758531,0.72261739,0.50222105,0.1240731,1,1,-0.10167313,-14.678713,-0.66895217,0.094968632,-5.5511151e-17,-0.60375112,0.00065244187,0.61679488,1,-0.60375112,8.8339033,-11.160446,0.080029361,-0.7758531,-0.66895217,-0.080029361,0.52749336
2.27,8.8792324,0.30560687,0.0049314927,1.2724626,-0.30213249,-0.11282896,-0.77661729,0.52792686,-0.47373116,0.22836758,-0.47373116,-0.088864997,-0.77661729,-11.151207,8.8792324,0.71570939,-0.30213249,-0.06952256,0.52792686,1,-6.801333,0.088864997,-6.9760647,0.088864997,-6.9760647,0.30560687,0.52792686,-14.67899,-0.78523195,0.61617655,0.098774172,0.13259497,0.22836758,-9.4072666,0.50222379,-0.47373116,-0.61845499,5.5511151e-17,0.088864997,-0.034137234,-0.06952256,-0.61845499,-0.47373116,8.8373718,-0.034137234,-6.801333,1.2724626,-9.4072666,-0.78523195,-0.77661729,0.71570939,0.50222379,0.13259497,1,1,-0.11282896,-14.67899,-0.66246903,0.098774172,5.5511151e-17,-0.60362279,0.0049314927,0.61617655,1,-0.60362279,8.8373718,-11.151207,0.088864997,-0.77661729,-0.66246903,-0.088864997,0.52792686
2.2709999,8.8854513,0.30494747,0.0093716718,1.2727679,-0.29881898,-0.1239756,-0.77737701,0.528368,-0.47342125,0.21368846,-0.47342125,-0.097704127,-0.77737701,-11.142091,8.8854513,0.70881724,-0.29881898,-0.076314166,0.528368,1,-6.7818923,0.097704127,-6.9683695,0.097704127,-6.9683695,0.30494747,0.528368,-14.679247,-0.78513139,0.61555797,0.10231071,0.14090483,0.21368846,-9.4069662,0.50223094,-0.47342125,-0.61875546,5.5511151e-17,0.097704127,-0.033916205,-0.076314166,-0.61875546,-0.47342125,8.8409052,-0.033916205,-6.7818923,1.2727679,-9.4069662,-0.78513139,-0.77737701,0.70881724,0.50223094,0.14090483,1,1,-0.1239756,-14.679247,-0.6563946,0.10231071,5.5511151e-17,-0.603486,0.0093716718,0.61555797,1,-0.603486,8.8409052,-11.142091,0.097704127,-0.77737701,-0.6563946,-0.097704127,0.528368
2.2720001,8.8914728,0.30429396,0.013971766,1.2730725,-0.29570973,-0.13511319,-0.77813232,0.5288167,-0.47312,0.19900909,-0.47312,-0.10654683,-0.77813232,-11.133097,8.8914728,0.70194107,-0.29570973,-0.083086379,0.5288167,1,-6.7625341,0.10654683,-6.9606085,0.10654683,-6.9606085,0.30429396,0.5288167,-14.679482,-0.78502744,0.61493903,0.10557983,0.14900409,0.19900909,-9.4068985,0.50224262,-0.47312,-0.61905271,-5.5511151e-17,0.10654683,-0.033709858,-0.083086379,-0.61905271,-0.47312,8.8445034,-0.033709858,-6.7625341,1.2730725,-9.4068985,-0.78502744,-0.77813232,0.70194107,0.50224262,0.14900409,1,1,-0.13511319,-14.679482,-0.65072924,0.10557983,-5.5511151e-17,-0.60334104,0.013971766,0.61493903,1,-0.60334104,8.8445034,-11.133097,0.10654683,-0.77813232,-0.65072924,-0.10654683,0.5288167
2.273,8.897295,0.30364588,0.018730592,1.2733765,-0.29280412,-0.14624184,-0.77888328,0.52927309,-0.47282749,0.18432949,-0.47282749,-0.11539317,-0.77888328,-11.124225,8.897295,0.69508106,-0.29280412,-0.089839265,0.52927309,1,-6.7432575,0.11539317,-6.9527817,0.11539317,-6.9527817,0.30364588,0.52927309,-14.679697,-0.78492033,0.61431986,0.10858313,0.15689421,0.18432949,-9.4070635,0.50225896,-0.47282749,-0.61934698,5.5511151e-17,0.11539317,-0.033518188,-0.089839265,-0.61934698,-0.47282749,8.8481646,-0.033518188,-6.7432575,1.2733765,-9.4070635,-0.78492033,-0.77888328,0.69508106,0.50225896,0.15689421,1,1,-0.14624184,-14.679697,-0.64547312,0.10858313,5.5511151e-17,-0.6031881,0.018730592,0.61431986,1,-0.6031881,8.8481646,-11.124225,0.11539317,-0.77888328,-0.64547312,-0.11539317,0.52927309
2.2739999,8.9029188,0.30300286,0.023646992,1.2736799,-0.29010159,-0.15736169,-0.77962971,0.52973711,-0.47254366,0.16964969,-0.47254366,-0.12424319,-0.77962971,-11.115472,8.9029188,0.68823743,-0.29010159,-0.096572921,0.52973711,1,-6.7240615,0.12424319,-6.9448895,0.12424319,-6.9448895,0.30300286,0.52973711,-14.679893,-0.78481036,0.61370039,0.11132217,0.16457663,0.16964969,-9.4074621,0.50228012,-0.47254366,-0.61963838,5.5511151e-17,0.12424319,-0.033341195,-0.096572921,-0.61963838,-0.47254366,8.8518896,-0.033341195,-6.7240615,1.2736799,-9.4074621,-0.78481036,-0.77962971,0.68823743,0.50228012,0.16457663,1,1,-0.15736169,-14.679893,-0.64062667,0.11132217,5.5511151e-17,-0.60302734,0.023646992,0.61370039,1,-0.60302734,8.8518896,-11.115472,0.12424319,-0.77962971,-0.64062667,-0.12424319,0.52973711
2.2750001,8.9083433,0.3023645,0.028719833,1.2739825,-0.28760156,-0.16847284,-0.78037179,0.53020877,-0.47226846,0.15496971,-0.47226846,-0.13309698,-0.78037179,-11.106837,8.9083433,0.68141037,-0.28760156,-0.10328742,0.53020877,1,-6.7049456,0.13309698,-6.9369321,0.13309698,-6.9369321,0.3023645,0.53020877,-14.680068,-0.78469777,0.61308056,0.11379854,0.17205286,0.15496971,-9.4080935,0.50230628,-0.47226846,-0.61992723,0,0.13309698,-0.033178888,-0.10328742,-0.61992723,-0.47226846,8.8556776,-0.033178888,-6.7049456,1.2739825,-9.4080935,-0.78469777,-0.78037179,0.68141037,0.50230628,0.17205286,1,1,-0.16847284,-14.680068,-0.63619012,0.11379854,0,-0.60285902,0.028719833,0.61308056,1,-0.60285902,8.8556776,-11.106837,0.13309698,-0.78037179,-0.63619012,-0.13309698,0.53020877
2.276,8.9135704,0.30173036,0.033948008,1.2742845,-0.28530341,-0.17957541,-0.78110939,0.53068811,-0.47200191,0.14028955,-0.47200191,-0.14195457,-0.78110939,-11.098321,8.9135704,0.67460001,-0.28530341,-0.10998285,0.53068811,1,-6.6859083,0.14195457,-6.9289098,0.14195457,-6.9289098,0.30173036,0.53068811,-14.680223,-0.78458285,0.61246049,0.11601381,0.17932437,0.14028955,-9.4089575,0.50233763,-0.47200191,-0.62021369,0,0.14195457,-0.033031255,-0.10998285,-0.62021369,-0.47200191,8.8595266,-0.033031255,-6.6859083,1.2742845,-9.4089575,-0.78458285,-0.78110939,0.67460001,0.50233763,0.17932437,1,1,-0.17957541,-14.680223,-0.63216376,0.11601381,0,-0.60268331,0.033948008,0.61246049,1,-0.60268331,8.8595266,-11.098321,0.14195457,-0.78110939,-0.63216376,-0.14195457,0.53068811
2.277,8.9185972,0.30110002,0.039330438,1.274586,-0.28320655,-0.19066952,-0.78184259,0.53117508,-0.471744,0.12560925,-0.471744,-0.15081605,-0.78184259,-11.089921,8.9185972,0.66780657,-0.28320655,-0.11665927,0.53117508,1,-6.6669488,0.15081605,-6.9208226,0.15081605,-6.9208226,0.30110002,0.53117508,-14.680361,-0.78446585,0.61184013,0.11796952,0.18639266,0.12560925,-9.4100533,0.50237423,-0.471744,-0.62049788,-5.5511151e-17,0.15081605,-0.032898307,-0.11665927,-0.62049788,-0.471744,8.8634367,-0.032898307,-6.6669488,1.274586,-9.4100533,-0.78446585,-0.78184259,0.66780657,0.50237423,0.18639266,1,1,-0.19066952,-14.680361,-0.62854797,0.11796952,-5.5511151e-17,-0.60250044,0.039330438,0.61184013,1,-0.60250044,8.8634367,-11.089921,0.15081605,-0.78184259,-0.62854797,-0.15081605,0.53117508
2.2780001,8.9234247,0.30047312,0.04486607,1.2748867,-0.28131041,-0.2017553,-0.78257132,0.53166974,-0.4714947,0.11092883,-0.4714947,-0.15968147,-0.78257132,-11.081635,8.9234247,0.66103023,-0.28131041,-0.12331677,0.53166974,1,-6.6480665,0.15968147,-6.9126706,0.15968147,-6.9126706,0.30047312,0.53166974,-14.680479,-0.784347,0.61121953,0.11966722,0.19325922,0.11092883,-9.4113827,0.50241631,-0.4714947,-0.62078017,5.5511151e-17,0.15968147,-0.032780036,-0.12331677,-0.62078017,-0.4714947,8.8674068,-0.032780036,-6.6480665,1.2748867,-9.4113827,-0.784347,-0.78257132,0.66103023,0.50241631,0.19325922,1,1,-0.2017553,-14.680479,-0.62534302,0.11966722,5.5511151e-17,-0.6023106,0.04486607,0.61121953,1,-0.6023106,8.8674068,-11.081635,0.15968147,-0.78257132,-0.62534302,-0.15968147,0.53166974
2.279,8.9280539,0.29984921,0.050553869,1.2751869,-0.27961439,-0.21283284,-0.78329563,0.53217214,-0.47125399,0.096248299,-0.47125399,-0.16855089,-0.78329563,-11.073464,8.9280539,0.65427113,-0.27961439,-0.12995543,0.53217214,1,-6.6292601,0.16855089,-6.9044547,0.16855089,-6.9044547,0.29984921,0.53217214,-14.680578,-0.7842266,0.61059856,0.12110848,0.19992559,0.096248299,-9.4129429,0.50246406,-0.47125399,-0.62106061,5.5511151e-17,0.16855089,-0.032676451,-0.12995543,-0.62106061,-0.47125399,8.8714371,-0.032676451,-6.6292601,1.2751869,-9.4129429,-0.7842266,-0.78329563,0.65427113,0.50246406,0.19992559,1,1,-0.21283284,-14.680578,-0.62254918,0.12110848,5.5511151e-17,-0.60211396,0.050553869,0.61059856,1,-0.60211396,8.8714371,-11.073464,0.16855089,-0.78329563,-0.62254918,-0.16855089,0.53217214
2.28,8.9324827,0.29922789,0.056392834,1.2754865,-0.27811787,-0.22390227,-0.78401548,0.53268218,-0.47102183,0.081567675,-0.47102183,-0.17742437,-0.78401548,-11.065407,8.9324827,0.64752954,-0.27811787,-0.13657533,0.53268218,1,-6.6105285,0.17742437,-6.8961744,0.17742437,-6.8961744,0.29922789,0.53268218,-14.68066,-0.78410488,0.60997736,0.12229481,0.20639327,0.081567675,-9.4147358,0.50251746,-0.47102183,-0.62133944,1.110223e-16,0.17742437,-0.032587539,-0.13657533,-0.62133944,-0.47102183,8.8755255,-0.032587539,-6.6105285,1.2754865,-9.4147358,-0.78410488,-0.78401548,0.64752954,0.50251746,0.20639327,1,1,-0.22390227,-14.68066,-0.62016678,0.12229481,1.110223e-16,-0.60191077,0.056392834,0.60997736,1,-0.60191077,8.8755255,-11.065407,0.17742437,-0.78401548,-0.62016678,-0.17742437,0.53268218
2.2809999,8.9367123,0.29860875,0.062381983,1.2757853,-0.27682024,-0.2349637,-0.78473091,0.53319997,-0.47079822,0.066886976,-0.47079822,-0.18630196,-0.78473091,-11.05746,8.9367123,0.64080554,-0.27682024,-0.14317651,0.53319997,1,-6.5918713,0.18630196,-6.8878303,0.18630196,-6.8878303,0.29860875,0.53319997,-14.680723,-0.7839821,0.60935593,0.12322776,0.21266383,0.066886976,-9.4167614,0.50257689,-0.47079822,-0.6216169,0,0.18630196,-0.032513313,-0.14317651,-0.6216169,-0.47079822,8.8796721,-0.032513313,-6.5918713,1.2757853,-9.4167614,-0.7839821,-0.78473091,0.64080554,0.50257689,0.21266383,1,1,-0.2349637,-14.680723,-0.61819607,0.12322776,0,-0.60170126,0.062381983,0.60935593,1,-0.60170126,8.8796721,-11.05746,0.18630196,-0.78473091,-0.61819607,-0.18630196,0.53319997
2.2820001,8.9407425,0.29799137,0.06852036,1.2760836,-0.27572095,-0.24601723,-0.78544188,0.5337255,-0.47058317,0.052206229,-0.47058317,-0.19518374,-0.78544188,-11.049623,8.9407425,0.63409942,-0.27572095,-0.14975908,0.5337255,1,-6.5732865,0.19518374,-6.8794227,0.19518374,-6.8794227,0.29799137,0.5337255,-14.680768,-0.78385848,0.60873413,0.12390884,0.21873881,0.052206229,-9.4190178,0.50264227,-0.47058317,-0.62189317,5.5511151e-17,0.19518374,-0.032453768,-0.14975908,-0.62189317,-0.47058317,8.8838768,-0.032453768,-6.5732865,1.2760836,-9.4190178,-0.78385848,-0.78544188,0.63409942,0.50264227,0.21873881,1,1,-0.24601723,-14.680768,-0.61663741,0.12390884,5.5511151e-17,-0.60148555,0.06852036,0.60873413,1,-0.60148555,8.8838768,-11.049623,0.19518374,-0.78544188,-0.61663741,-0.19518374,0.5337255
2.283,8.9445715,0.29737532,0.074807033,1.2763814,-0.2748194,-0.25706297,-0.78614837,0.53425872,-0.47037661,0.037525441,-0.47037661,-0.20406975,-0.78614837,-11.041896,8.9445715,0.62741125,-0.2748194,-0.15632312,0.53425872,1,-6.5547743,0.20406975,-6.8709512,0.20406975,-6.8709512,0.29737532,0.53425872,-14.680795,-0.78373432,0.60811216,0.12433957,0.22461975,0.037525441,-9.4215059,0.50271398,-0.47037661,-0.62216842,5.5511151e-17,0.20406975,-0.032408901,-0.15632312,-0.62216842,-0.47037661,8.8881378,-0.032408901,-6.5547743,1.2763814,-9.4215059,-0.78373432,-0.78614837,0.62741125,0.50271398,0.22461975,1,1,-0.25706297,-14.680795,-0.61549097,0.12433957,5.5511151e-17,-0.60126382,0.074807033,0.60811216,1,-0.60126382,8.8881378,-11.041896,0.20406975,-0.78614837,-0.61549097,-0.20406975,0.53425872
2.2839999,8.9482012,0.29676023,0.081241101,1.2766784,-0.27411497,-0.26810107,-0.78685039,0.5347997,-0.47017857,0.022844635,-0.47017857,-0.21296003,-0.78685039,-11.034276,8.9482012,0.62074125,-0.27411497,-0.16286866,0.5347997,1,-6.5363331,0.21296003,-6.8624163,0.21296003,-6.8624163,0.29676023,0.5347997,-14.680804,-0.78360987,0.60748982,0.12452145,0.23030822,0.022844635,-9.4242249,0.50279194,-0.47017857,-0.62244284,-1.110223e-16,0.21296003,-0.032378715,-0.16286866,-0.62244284,-0.47017857,8.8924541,-0.032378715,-6.5363331,1.2766784,-9.4242249,-0.78360987,-0.78685039,0.62074125,0.50279194,0.23030822,1,1,-0.26810107,-14.680804,-0.61475712,0.12452145,-1.110223e-16,-0.60103637,0.081241101,0.60748982,1,-0.60103637,8.8924541,-11.034276,0.21296003,-0.78685039,-0.61475712,-0.21296003,0.5347997
2.2850001,8.9516306,0.29614568,0.087821662,1.2769748,-0.27360705,-0.27913159,-0.78754801,0.53534847,-0.469989,0.0081638293,-0.469989,-0.22185467,-0.78754801,-11.026763,8.9516306,0.61408955,-0.27360705,-0.1693958,0.53534847,1,-6.5179615,0.22185467,-6.8538189,0.22185467,-6.8538189,0.29614568,0.53534847,-14.680796,-0.78348541,0.60686725,0.124456,0.23580581,0.0081638293,-9.4271755,0.50287646,-0.469989,-0.62271672,-5.5511151e-17,0.22185467,-0.03236321,-0.1693958,-0.62271672,-0.469989,8.8968258,-0.03236321,-6.5179615,1.2769748,-9.4271755,-0.78348541,-0.78754801,0.61408955,0.50287646,0.23580581,1,1,-0.27913159,-14.680796,-0.61443621,0.124456,-5.5511151e-17,-0.60080332,0.087821662,0.60686725,1,-0.60080332,8.8968258,-11.026763,0.22185467,-0.78754801,-0.61443621,-0.22185467,0.53534847
2.286,8.9548597,0.29553121,0.094547868,1.2772707,-0.27329504,-0.29015464,-0.78824109,0.53590494,-0.46980789,-0.0065169586,-0.46980789,-0.2307537,-0.78824109,-11.019356,8.9548597,0.60745645,-0.27329504,-0.17590462,0.53590494,1,-6.4996591,0.2307537,-6.8451581,0.2307537,-6.8451581,0.29553121,0.53590494,-14.68077,-0.78336108,0.60624439,0.1241447,0.24111409,-0.0065169586,-9.4303579,0.50296766,-0.46980789,-0.62299013,-5.5511151e-17,0.2307537,-0.032362387,-0.17590462,-0.62299013,-0.46980789,8.9012527,-0.032362387,-6.4996591,1.2772707,-9.4303579,-0.78336108,-0.78824109,0.60745645,0.50296766,0.24111409,1,1,-0.29015464,-14.68077,-0.61452836,0.1241447,-5.5511151e-17,-0.60056484,0.094547868,0.60624439,1,-0.60056484,8.9012527,-11.019356,0.2307537,-0.78824109,-0.61452836,-0.2307537,0.53590494
2.2869999,8.9578876,0.29491648,0.10141888,1.277566,-0.27317837,-0.30117032,-0.78892976,0.53646928,-0.46963525,-0.02119771,-0.46963525,-0.23965721,-0.78892976,-11.012053,8.9578876,0.600842,-0.27317837,-0.18239516,0.53646928,1,-6.4814248,0.23965721,-6.8364344,0.23965721,-6.8364344,0.29491648,0.53646928,-14.680726,-0.78323716,0.60562128,0.12358904,0.24623469,-0.02119771,-9.4337702,0.50306565,-0.46963525,-0.62326336,0,0.23965721,-0.032376245,-0.18239516,-0.62326336,-0.46963525,8.9057331,-0.032376245,-6.4814248,1.277566,-9.4337702,-0.78323716,-0.78892976,0.600842,0.50306565,0.24623469,1,1,-0.30117032,-14.680726,-0.61503398,0.12358904,0,-0.60032111,0.10141888,0.60562128,1,-0.60032111,8.9057331,-11.012053,0.23965721,-0.78892976,-0.61503398,-0.23965721,0.53646928
2.2880001,8.9607153,0.29430103,0.10843387,1.2778605,-0.27325639,-0.31217876,-0.7896139,0.53704131,-0.46947104,-0.035878409,-0.46947104,-0.2485652,-0.7896139,-11.004852,8.9607153,0.59424651,-0.27325639,-0.18886749,0.53704131,1,-6.4632573,0.2485652,-6.8276486,0.2485652,-6.8276486,0.29430103,0.53704131,-14.680665,-0.78311396,0.60499787,0.1227905,0.25116917,-0.035878409,-9.4374132,0.50317055,-0.46947104,-0.62353659,-1.110223e-16,0.2485652,-0.032404784,-0.18886749,-0.62353659,-0.46947104,8.9102659,-0.032404784,-6.4632573,1.2778605,-9.4374132,-0.78311396,-0.7896139,0.59424651,0.50317055,0.25116917,1,1,-0.31217876,-14.680665,-0.61595327,0.1227905,-1.110223e-16,-0.60007238,0.10843387,0.60499787,1,-0.60007238,8.9102659,-11.004852,0.2485652,-0.7896139,-0.61595327,-0.2485652,0.53704131
2.289,8.9633417,0.29368442,0.11559204,1.2781545,-0.27352855,-0.32318008,-0.79029357,0.5376212,-0.46931523,-0.050559036,-0.46931523,-0.25747776,-0.79029357,-10.997753,8.9633417,0.58766997,-0.27352855,-0.19532169,0.5376212,1,-6.4451556,0.25747776,-6.8188,0.25747776,-6.8188,0.29368442,0.5376212,-14.680585,-0.78299171,0.60437417,0.12175057,0.25591916,-0.050559036,-9.441288,0.50328255,-0.46931523,-0.62380993,-1.6653345e-16,0.25747776,-0.032448001,-0.19532169,-0.62380993,-0.46931523,8.9148521,-0.032448001,-6.4451556,1.2781545,-9.441288,-0.78299171,-0.79029357,0.58766997,0.50328255,0.25591916,1,1,-0.32318008,-14.680585,-0.61728662,0.12175057,-1.6653345e-16,-0.59981883,0.11559204,0.60437417,1,-0.59981883,8.9148521,-10.997753,0.25747776,-0.79029357,-0.61728662,-0.25747776,0.5376212
2.29,8.9657669,0.29306632,0.12289264,1.2784479,-0.27399421,-0.33417431,-0.79096884,0.53820884,-0.46916783,-0.065239578,-0.46916783,-0.26639491,-0.79096884,-10.990755,8.9657669,0.58111274,-0.27399421,-0.20175782,0.53820884,1,-6.4271183,0.26639491,-6.8098893,0.26639491,-6.8098893,0.29306632,0.53820884,-14.680488,-0.78287053,0.60375023,0.1204707,0.2604863,-0.065239578,-9.4453917,0.50340176,-0.46916783,-0.6240837,-5.5511151e-17,0.26639491,-0.0325059,-0.20175782,-0.6240837,-0.46916783,8.9194899,-0.0325059,-6.4271183,1.2784479,-9.4453917,-0.78287053,-0.79096884,0.58111274,0.50340176,0.2604863,1,1,-0.33417431,-14.680488,-0.61903417,0.1204707,-5.5511151e-17,-0.59956062,0.12289264,0.60375023,1,-0.59956062,8.9194899,-10.990755,0.26639491,-0.79096884,-0.61903417,-0.26639491,0.53820884
2.2909999,8.9679918,0.29244623,0.13033491,1.2787406,-0.27465275,-0.34516162,-0.79163957,0.53880435,-0.46902883,-0.079920009,-0.46902883,-0.27531675,-0.79163957,-10.983856,8.9679918,0.57457489,-0.27465275,-0.20817596,0.53880435,1,-6.4091454,0.27531675,-6.8009162,0.27531675,-6.8009162,0.29244623,0.53880435,-14.680372,-0.78275084,0.60312605,0.11895236,0.26487222,-0.079920009,-9.4497261,0.50352836,-0.46902883,-0.624358,5.5511151e-17,0.27531675,-0.032578479,-0.20817596,-0.624358,-0.46902883,8.9241781,-0.032578479,-6.4091454,1.2787406,-9.4497261,-0.78275084,-0.79163957,0.57457489,0.50352836,0.26487222,1,1,-0.34516162,-14.680372,-0.62119627,0.11895236,5.5511151e-17,-0.59929794,0.13033491,0.60312605,1,-0.59929794,8.9241781,-10.983856,0.27531675,-0.79163957,-0.62119627,-0.27531675,0.53880435
