"time","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
0.06325,-105.136957221419,-136.427407044652
0.0633,-108.551851950089,-133.266472467581
0.06335,-111.939963143474,-130.072656403488
0.0634,-115.300454779548,-126.846746778429
0.06345,-118.632497772922,-123.589539646039
0.0635,-121.935270024125,-120.301838721328
0.06355,-125.207956498561,-116.984455014834
0.0636,-128.449749791278,-113.638207155068
0.06365,-131.659850085287,-110.263920836159
0.0637,-134.837465245836,-106.862428505028
0.06375,-137.981811250181,-103.434569434521
0.0638,-141.092112344877,-99.9811894708072
0.06385,-144.167601102465,-96.5031406774272
0.0639,-147.207518588288,-93.0012811068452
0.06395,-150.211114842831,-89.4764748804167
0.064,-153.177648832206,-85.9295917408255
0.06405,-156.106388426592,-82.3615066778554
0.0641,-158.996611112098,-78.7731001506497
0.06415,-161.847603826666,-75.1652575850663
0.0642,-164.658663046892,-71.5388691054451
0.06425,-167.429095152153,-67.8948294444403
0.0643,-170.158216674349,-64.2340377744224
0.06435,-172.84535425907,-60.5573973504359
0.0644,-175.489844737515,-56.8658152392744
0.06445,-178.091035743357,-53.160202349305
0.0645,-180.648285549603,-49.4414730214027
0.06455,-183.160962986022,-45.7105447023274
0.0646,-185.62844818899,-41.9683379874289
0.06465,-188.050132417899,-38.2157762388116
0.0647,-190.4254180946,-34.4537853225292
0.06475,-192.753719067806,-30.6832934221714
0.0648,-195.034460986003,-26.9052308903925
0.06485,-197.267081154267,-23.1205299202749
0.0649,-199.451028493649,-19.3301242718168
0.06495,-201.585764294301,-15.5349492085493
0.065,-203.670761927158,-11.7359411504051
0.06505,-205.705506761965,-7.9340374094915
0.0651,-207.689496807308,-4.13017605735129
0.06515,-209.622242645164,-0.325295655442085
0.0652,-211.503267364416,3.47966500269541
0.06525,-213.332106708669,7.28376711776708
0.0653,-215.108309586131,11.0860720694223
0.06535,-216.831437820508,14.8856416910412
0.0654,-218.501065989787,18.6815385102991
0.06545,-220.116782304554,22.4728259391101
0.0655,-221.678188199776,26.2585685340007
0.06555,-223.184898265294,30.0378322181362
0.0656,-224.63654073369,33.8096845156538
0.06565,-226.032757562003,37.5731947828411
0.0657,-227.3732042536,41.3274344292847
0.06575,-228.657549875104,45.0714771397004
0.0658,-229.885477701472,48.8043991410591
0.06585,-231.056684865955,52.5252794030779
0.0659,-232.170882079026,56.2331998160125
0.06595,-233.227794609958,59.9272455295397
0.066,-234.227161770836,63.6065051081987
0.06605,-235.168736866065,67.2700707288973
0.0661,-236.052287502561,70.9170384494571
0.06615,-236.877595828605,74.5465084646197
0.0662,-237.644458246277,78.1575852643007
0.06625,-238.35268529386,81.7493778128358
0.0663,-239.002102410769,85.3209999328152
0.06635,-239.592549473748,88.8715704099289
0.0664,-240.123880521377,92.4002131171708
0.06645,-240.595964574614,95.9060574488117
0.0665,-241.008685264493,99.3882384244026
0.06655,-241.361940685466,102.84589684384
0.0666,-241.655643541573,106.27817953821
0.06665,-241.889721535458,109.684239700645
0.0667,-242.064116980446,113.063236961746
0.06675,-242.17878655428,116.414337495689
0.0668,-242.233702157487,119.736714542202
0.06685,-242.228850347254,123.029548398539
0.0669,-242.164232100308,126.292026514784
0.06695,-242.039863400309,129.52334394101
0.067,-241.855775066569,132.722703456906
0.06705,-241.612012491009,135.88931565444
0.0671,-241.308635628272,139.022399131542
0.06715,-240.945719513689,142.121180933324
0.0672,-240.523353789725,145.18489653138
0.06725,-240.041642344844,148.212789834418
0.0673,-239.500704230774,151.204113856853
0.06735,-238.900673016134,154.158130589368
0.0674,-238.241696588003,157.074111082356
0.06745,-237.523937505682,159.951335843557
0.0675,-236.747573015328,162.789095047045
0.06755,-235.912794684528,165.58668852452
0.0676,-235.019808248766,168.343425871249
0.06765,-234.06883422614,171.058627018218
0.0677,-233.06010737321,173.731622106153
0.06775,-231.993876248349,176.361751399291
0.0678,-230.870404109709,178.948366071719
0.06785,-229.689968252612,181.490827980602
0.0679,-228.452859826526,183.988509737713
0.06795,-227.159383973417,186.440795011206
0.068,-225.809859998667,188.847078850261
0.06805,-224.404620922694,191.206767573799
0.0681,-222.944013204147,193.519278767997
0.06815,-221.42839741157,195.784041995417
0.0682,-219.858147606906,198.000498543689
0.06825,-218.23365097468,200.168101335309
0.0683,-216.555308425295,202.28631561961
0.06835,-214.823534176941,204.354618851821
0.0684,-213.038755463857,206.372500661892
0.06845,-211.201412509057,208.339463045755
0.0685,-209.311958811246,210.25502082466
0.06855,-207.370860636664,212.118701427598
0.0686,-205.378596645255,213.930044769411
0.06865,-203.335658575309,215.688604089643
0.0687,-201.242550584425,217.393945578828
0.06875,-199.099788937248,219.045648298005
0.0688,-196.907902341978,220.64330472853
0.06885,-194.667431735024,222.186520792353
0.0689,-192.378929905559,223.674915709797
0.06895,-190.042961331093,225.108122062546
0.069,-187.660102533491,226.485786390574
0.06905,-185.230941536249,227.80756887137
0.0691,-182.756077423628,229.073143076812
0.06915,-180.23612099349,230.282196922913
0.0692,-177.671694086257,231.434432183935
0.06925,-175.063429320706,232.529564429827
0.0693,-172.411970203089,233.567323403213
0.06935,-169.717971063084,234.547453196631
0.0694,-166.982096622632,235.469711999162
0.06945,-164.205021727963,236.333872024361
0.0695,-161.387431724986,237.139720233363
0.06955,-158.530021897943,237.887057907164
0.0696,-155.633497041956,238.575700352469
0.06965,-152.698571943898,239.205477806378
0.0697,-149.725970826422,239.776234982318
0.06975,-146.716427070617,240.287830964679
0.0698,-143.670683154768,240.740139411356
0.06985,-140.589490685001,241.133048885926
0.0699,-137.473609937556,241.466462500296
0.06995,-134.323809523493,241.740297710693
0.07,-131.140866734555,241.954487143652
0.07005,-127.925566982225,242.108978059998
0.0701,-124.678703443591,242.203732098694
0.07015,-121.401077275526,242.238725949929
0.0702,-118.093497257696,242.213951105145
0.07025,-114.756779460452,242.129413631874
0.0703,-111.391747070563,241.985134217349
0.07035,-107.999230459039,241.781148638427
0.0704,-104.580066725435,241.517507313434
0.07045,-101.13509933185,241.194274977873
0.0705,-97.6651783743134,240.811531580844
0.07055,-94.171160054004,240.3693716615
0.0706,-90.6539063797331,239.867904132744
0.07065,-87.1142851770454,239.307252717285
0.0707,-83.5531698608799,238.687555891769
0.07075,-79.9714390822055,238.008966553902
0.0708,-76.3699764841068,237.271651916818
0.07085,-72.7496707522052,236.475794087473
0.0709,-69.1114151875023,235.621589545548
0.07095,-65.4561073446708,234.70924871732
0.071,-61.7846491905627,233.738996904013
0.07105,-58.0979466355391,232.711073595478
0.0711,-54.3969092757393,231.625732290907
0.07115,-50.6824502607956,230.483240708121
0.0712,-46.955486128505,229.283880896106
0.07125,-43.2169364618383,228.027948812449
0.0713,-39.46772361749,226.71575408675
0.07135,-35.7087727103924,225.347620669535
0.0714,-31.9410112330721,223.923886237696
0.07145,-28.1653687562484,222.44490179772
0.0715,-24.3827768919063,220.911032389034
0.07155,-20.5941689603786,219.322656577255
0.0716,-16.8004797302825,217.680166197746
0.07165,-13.0026452123352,215.983966382931
0.0717,-9.20160249398184,214.234475805627
0.07175,-5.39828943506431,212.432126189094
0.0718,-1.59364440758191,210.577361964311
0.07185,2.21139382559043,208.670640946246
0.0719,6.01588641908223,206.712433687322
0.07195,9.81889468863149,204.703223142861
0.072,13.6194802964618,202.643505095475
0.07205,17.4167054982583,200.533787867609
0.0721,21.2096333858447,198.374591972811
0.07215,24.9973281162647,196.166449995509
0.0722,28.7788551304931,193.909906919626
0.07225,32.5532813953498,191.605519596132
0.0723,36.3196756187766,189.253856323388
0.07235,40.077108506436,186.855497505775
0.0724,43.8246529753666,184.41103498582
0.07245,47.561384361451,181.921071762114
0.0725,51.2863806807227,179.386222171323
0.07255,54.9987228614192,176.807111770757
0.0726,58.6974949393244,174.184376924758
0.07265,62.3817842672039,171.51866456944
0.0727,66.0506818290993,168.81063257713
0.07275,69.7032824009979,166.060949205669
0.0728,73.3386846955141,163.270292641122
0.07285,76.9559917681483,160.439351579504
0.0729,80.554311124459,157.568824583255
0.07295,84.1327549062719,154.659419831777
0.073,87.6904401644596,151.71185510821
0.07305,91.2264891351071,148.726857796204
0.0731,94.7400293634908,145.705164430563
0.07315,98.2301938582762,142.647520382802
0.0732,101.696121531143,139.554680211716
0.07325,105.136957253733,136.427407102649
0.0733,108.551851960088,133.266472489528
0.07335,111.93996311127,130.072656349815
0.0734,115.300454785351,126.846746783576
0.07345,118.632497806726,123.589539698357
0.0735,121.935269985242,120.301838668735
0.07355,125.207956481567,116.984454989332
0.0736,128.449749842305,113.638207218766
0.07365,131.659850071319,110.263920822925
0.0737,134.837465211344,106.86242846503
0.07375,137.981811283693,103.434569467634
0.0738,141.092112368528,99.9811894974237
0.07385,144.167601056513,96.5031406340468
0.0739,147.207518586552,93.00128110237
0.07395,150.211114894317,89.4764749255797
0.074,153.177648780899,85.9295917010849
0.07405,156.106388397549,82.3615066536352
0.0741,158.996611181179,78.7731001999701
0.07415,161.847603823616,75.1652575856602
0.0742,164.658662998961,71.5388690738708
0.07425,167.42909518052,67.8948294594422
0.0743,170.158216714445,64.2340377993886
0.07435,172.845354200458,60.5573973194791
0.0744,175.489844724945,56.8658152306411
0.07445,178.091035812663,53.1602023828198
0.0745,180.648285497944,49.4414730001872
0.07455,183.160962943958,45.7105446834456
0.0746,185.628448266398,41.9683380164305
0.07465,188.0501324302,38.2157762454513
0.0747,190.425418033915,34.4537853020595
0.07475,192.753719086256,30.6832934258016
0.0748,195.034461043708,26.905230908098
0.07485,197.267081084753,23.1205299031705
0.0749,199.451028468307,19.3301242640686
0.07495,201.585764380296,15.5349492268568
0.075,203.670761890455,11.7359411452917
0.07505,205.705506706995,7.93403739935891
0.0751,207.689496874931,4.1301760659074
0.07515,209.622242675313,0.325295661037493
0.0752,211.50326729247,-3.47966501012417
0.07525,213.332106714042,-7.28376711916659
0.0753,215.10830966109,-11.086072063617
0.07535,216.83143774238,-14.8856416936041
0.0754,218.501065951031,-18.6815385127851
0.07545,220.116782405019,-22.4728259385015
0.0755,221.678188182202,-26.2585685320469
0.07555,223.184898198508,-30.0378322168999
0.0756,224.636540786867,-33.8096845195009
0.07565,226.032757610674,-37.5731947843619
0.0757,227.373204172543,-41.3274344225375
0.07575,228.657549865795,-45.0714771404783
0.0758,229.885477791997,-48.8043991506431
0.07585,231.056684781873,-52.5252793911411
0.0759,232.170882027394,-56.2331998097044
0.07595,233.227794721799,-59.9272455479883
0.076,234.227161774357,-63.6065051071257
0.07605,235.16873678937,-67.2700707145468
0.0761,236.052287538513,-70.9170384584043
0.07615,236.877595894835,-74.5465084780767
0.0762,237.644458158745,-78.1575852430545
0.07625,238.352685269698,-81.7493778082614
0.0763,239.002102514071,-85.3209999600278
0.07635,239.592549409961,-88.871570390691
0.0764,240.123880458419,-92.4002130995008
0.07645,240.595964673875,-95.9060574803699
0.0765,241.008685289066,-99.3882384307751
0.07655,241.3619406014,-102.845896815535
0.0766,241.655643559271,-106.278179545976
0.07665,241.8897216169,-109.684239729464
0.0767,242.064116889385,-113.063236926455
0.07675,242.178786516351,-116.414337482106
0.0768,242.233702269947,-119.736714588009
0.07685,242.228850310247,-123.029548381474
0.0769,242.164232028388,-126.292026484202
0.07695,242.039863475883,-129.523343976025
0.077,241.855775110415,-132.722703475713
0.07705,241.612012402543,-135.889315612225
0.0771,241.308635628243,-139.022399133063
0.07715,240.945719606911,-142.121180979484
0.0772,240.523353698197,-145.184896483203
0.07725,240.04164229527,-148.212789809328
0.0773,239.50070434823,-151.204113920998
0.07735,238.900673004794,-154.158130581474
0.0774,238.241696510073,-157.074111038322
0.07745,237.523937557474,-159.951335875188
0.0775,236.747573075266,-162.78909508161
0.07755,235.912794594857,-165.586688469254
0.0776,235.019808232847,-168.343425862795
0.07765,234.068834326944,-171.058627082278
0.0777,233.060107288074,-173.731622049345
0.07775,231.993876190038,-176.361751361363
0.0778,230.870404227559,-178.948366152703
0.07785,229.689968264035,-181.490827986938
0.0779,228.452859745897,-183.988509680639
0.07795,227.159384002975,-186.440795034166
0.078,225.809860070477,-188.847078902249
0.07805,224.404620835041,-191.206767507054
0.0781,222.944013175204,-193.519278747203
0.07815,221.428397515324,-195.784042076621
0.0782,219.858147554314,-198.000498500191
0.07825,218.233650911061,-200.168101284332
0.0783,216.555308511876,-202.286315692513
0.07835,214.823534206846,-204.354618875487
0.0784,213.03875538397,-206.372500593041
0.07845,211.201412519249,-208.339463056376
0.0785,209.311958890045,-210.25502089417
0.07855,207.370860554093,-212.11870135152
0.0786,205.378596606877,-213.930044735242
0.07865,203.335658677264,-215.68860418608
0.0787,201.242550559926,-217.393945553537
0.07875,199.099788872014,-219.045648234787
0.0788,196.907902400273,-220.643304788084
0.07885,194.667431778189,-222.186520834572
0.0789,192.378929829768,-223.674915631138
0.07895,190.042961325762,-225.108122058745
0.079,187.660102614102,-226.485786476302
0.07905,185.230941461504,-227.807568788527
0.0791,182.756077379829,-229.073143029458
0.07915,180.236121089077,-230.282197031726
0.0792,177.671694084121,-231.434432179486
0.07925,175.06342925756,-232.529564356045
0.0793,172.41197023735,-233.567323446061
0.07935,169.717971113774,-234.547453256918
0.0794,166.982096554022,-235.469711913208
0.07945,164.205021711572,-236.333872005541
0.0795,161.387431802288,-237.139720332827
0.07955,158.530021843076,-237.887057833167
0.0796,155.633496996886,-238.575700293194
0.07965,152.698572022048,-239.205477914555
0.0797,149.725970840142,-239.776234999259
0.07975,146.71642701305,-240.287830882703
0.0798,143.670683170103,-240.740139435947
0.07985,140.589490737376,-241.133048962325
0.0799,137.473609878775,-241.46646240992
0.07995,134.323809500786,-241.740297677582
0.08,131.140866803785,-241.954487253451
0.08005,127.925566954678,-242.108978012932
0.0801,124.678703401265,-242.20373202964
0.08015,121.401077324287,-242.23872603459
0.0802,118.093497280471,-242.213951142189
0.08025,114.756779411553,-242.12941354457
0.0803,111.391747072533,-241.985134223764
0.08035,107.999230507522,-241.781148727795
0.0804,104.580066678579,-241.517507221689
0.08045,101.135099307538,-241.194274932307
0.0805,97.6651784313246,-240.811531696941
0.08055,94.1711600456659,-240.369371640866
0.0806,90.6539063438041,-239.867904056714
0.08065,87.1142852031028,-239.307252777782
0.0807,83.5531698860515,-238.687555946115
0.08075,79.9714390445089,-238.008966464425
0.0808,76.3699764783562,-237.271651906531
0.08085,72.7496707917927,-236.475794185801
0.0809,69.1114151540303,-235.621589455484
0.08095,65.4561073231526,-234.709248662002
0.081,61.7846492320259,-233.738997022031
0.08105,58.0979466383057,-232.711073598862
0.0811,54.3969092493115,-231.625732211134
0.08115,50.6824502710453,-230.483240745548
0.0812,46.9554861499354,-229.283880963797
0.08125,43.2169364372147,-228.027948724039
0.0813,39.46772360941,-226.715754062356
0.08135,35.7087727369029,-225.347620772277
0.0814,31.9410112190319,-223.92388617373
0.08145,28.1653687413831,-222.444901735959
0.0815,24.382776911561,-220.911032486471
0.08155,20.5941689666063,-219.322656600729
0.0816,16.8004797157727,-217.680166117662
0.08165,13.0026452134835,-215.98396639981
0.0817,9.20160250636338,-214.234475881927
0.08175,5.39828942465861,-212.432126104886
0.0818,1.59364440203147,-210.577361929228
0.08185,-2.21139381533346,-208.670641048645
0.0819,-6.01588642029312,-206.712433653251
0.08195,-9.81889469370167,-204.703223078309
0.082,-13.6194802943667,-202.643505163285
0.08205,-17.4167054953705,-200.533787906166
0.0821,-21.209633386799,-198.374591895827
0.08215,-24.997328118041,-196.166449995443
0.0822,-28.7788551314089,-193.909906999392
0.08225,-32.5532813911389,-191.605519518987
0.0823,-36.3196756176909,-189.253856281548
0.08235,-40.0771085145014,-186.855497603166
0.0824,-43.8246529725062,-184.411034976213
0.08245,-47.561384354421,-181.921071698504
0.0825,-51.2863806882967,-179.386222213448
0.08255,-54.9987228675389,-176.807111818748
0.0826,-58.6974949259018,-174.184376854063
0.08265,-62.3817842665289,-171.518664556765
0.0827,-66.0506818463506,-168.810632655172
0.08275,-69.7032823828736,-166.060949139593
0.0828,-73.3386846845927,-163.270292596679
0.08285,-76.9559917954571,-160.439351667587
0.0829,-80.554311125052,-157.568824591754
0.08295,-84.1327548857357,-154.659419772699
0.083,-87.6904401746858,-151.711855129574
0.08305,-91.22648915457,-148.726857847756
0.0831,-94.7400293356785,-145.70516436896
0.08315,-98.2301938507754,-142.647520362236
0.0832,-101.696121566491,-139.554680283118
0.08325,-105.136957232463,-136.427407066592
0.0833,-108.551851937134,-133.266472446579
0.08335,-111.939963147385,-130.07265640754
0.0834,-115.300454795434,-126.846746803384
0.08345,-118.632497772187,-123.589539647049
0.0835,-121.935269992228,-120.301838674839
0.08355,-125.207956517271,-116.984455038729
0.0836,-128.449749800847,-113.638207168532
0.08365,-131.659850053745,-110.263920799242
0.0837,-134.837465265278,-106.86242852542
0.08375,-137.981811267498,-103.434569453533
0.0838,-141.092112332372,-99.9811894597686
0.08385,-144.167601093255,-96.5031406667515
0.0839,-147.207518610523,-93.0012811267061
0.08395,-150.211114846146,-89.4764748847647
0.084,-153.17764878004,-85.9295916976165
0.08405,-156.106388450933,-82.3615066956481
0.0841,-158.996611127489,-78.7731001627657
0.08415,-161.847603793901,-75.1652575634019
0.0842,-164.658663070775,-71.5388691196435
0.08425,-167.429095175722,-67.8948294590881
0.0843,-170.158216664922,-64.2340377703275
0.08435,-172.845354231511,-60.5573973340863
0.0844,-175.48984476551,-56.8658152531414
0.08445,-178.091035752015,-53.1602023545844
0.0845,-180.648285486006,-49.4414729926762
0.08455,-183.160963015064,-45.7105447136043
0.0846,-185.628448210487,-41.9683379964373
0.08465,-188.050132387443,-38.2157762286811
0.0847,-190.425418116117,-34.4537853285712
0.08475,-192.753719097198,-30.6832934313199
0.0848,-195.034460981574,-26.9052308902772
0.08485,-197.267081105411,-23.1205299065262
0.0849,-199.451028526526,-19.3301242791174
0.08495,-201.585764308992,-15.5349492125721
0.085,-203.670761865575,-11.735941138814
0.08505,-205.705506794596,-7.93403741415213
0.0851,-207.689496834716,-4.13017606180318
0.08515,-209.622242619709,-0.325295653146021
0.0852,-211.503267364078,3.47966500387861
0.08525,-213.332106743109,7.28376711490687
0.0853,-215.108309587905,11.0860720683104
0.08535,-216.831437749567,14.8856416950913
0.0854,-218.501066026441,18.6815385098001
0.08545,-220.116782325397,22.4728259382096
0.0855,-221.678188143825,26.2585685331123
0.08555,-223.184898300293,30.0378322198949
0.0856,-224.636540766391,33.8096845168374
0.08565,-226.032757543389,37.5731947807937
0.0857,-227.373204229002,41.3274344284118
0.08575,-228.657549913533,45.0714771435488
0.0858,-229.88547770997,48.8043991411346
0.08585,-231.056684774086,52.5252793917941
0.0859,-232.170882118202,56.2331998222184
0.08595,-233.227794636559,59.9272455332297
0.086,-234.227161723109,63.6065050992724
0.08605,-235.168736902168,67.2700707366067
0.0861,-236.052287539588,70.9170384569537
0.08615,-236.877595817844,74.5465084613584
0.0862,-237.644458197402,78.1575852536913
0.08625,-238.352685335018,81.7493778234463
0.0863,-239.002102425886,85.3209999360615
0.08635,-239.592549387138,88.8715703857872
0.0864,-240.123880561743,92.4002131296789
0.08645,-240.595964606144,95.9060574581188
0.0865,-241.008685226583,99.3882384114806
0.08655,-241.361940704459,102.84589685114
0.0866,-241.655643581696,106.278179552287
0.08665,-241.8897215328,109.684239698819
0.0867,-242.064116909347,113.06323693556
0.08675,-242.178786596789,116.414337512766
0.0868,-242.233702178581,119.736714550107
0.08685,-242.228850273582,123.029548367392
0.0869,-242.16423214053,126.292026532922
0.08695,-242.039863435599,129.523343956499
0.087,-241.855775039134,132.722703443486
0.08705,-241.612012481143,135.889315650707
0.0871,-241.308635670086,139.022399152071
0.08715,-240.945719518716,142.121180935025
0.0872,-240.523353700131,145.184896485738
0.08725,-240.041642387288,148.212789857357
0.0873,-239.500704256764,151.204113870384
0.08735,-238.900672956505,154.15813055577
0.0874,-238.241696626813,157.074111105234
0.08745,-237.523937543322,159.951335865341
0.0875,-236.747572998201,162.789095035981
0.08755,-235.912794649086,165.586688503788
0.0876,-235.019808290789,168.343425897742
0.08765,-234.068834237878,171.058627024932
0.0877,-233.060107273947,173.731622041633
0.08775,-231.993876289357,176.361751427226
0.0878,-230.87040413919,178.948366091318
0.08785,-229.689968207113,181.49082794835
0.0879,-228.452859862784,183.98850976428
0.08795,-227.159384011862,186.440795038977
0.088,-225.80985999098,188.847078843701
0.08805,-224.404620866621,191.206767532407
0.0881,-222.944013244906,193.519278799656
0.08815,-221.428397428618,195.784042008023
0.0882,-219.858147527105,198.00049847994
0.08825,-218.233651012992,200.168101367175
0.0883,-216.55530845666,202.286315645225
0.08835,-214.823534144787,204.354618823883
0.0884,-213.03875547237,206.372500670216
0.08845,-211.20141254673,208.339463078835
0.0885,-209.311958811581,210.255020824035
0.08855,-207.370860566053,212.118701364104
0.0886,-205.378596683366,213.930044805191
0.08865,-203.335658595975,215.688604108431
0.0887,-201.242550523321,217.393945519797
0.08875,-199.099788971777,219.045648332605
0.0888,-196.907902373527,220.643304759665
0.08885,-194.667431714727,222.186520770836
0.0889,-192.378929889397,223.674915694214
0.08895,-190.042961366476,225.108122099952
0.089,-187.660102540031,226.485786396611
0.08905,-185.230941457822,227.80756878636
0.0891,-182.75607745787,229.073143115493
0.08915,-180.236121015926,230.282196947639
0.0892,-177.671694042207,231.434432132537
0.08925,-175.063429350581,232.529564465899
0.0893,-172.411970233149,233.567323438998
0.08935,-169.717971052635,234.5474531828
0.0894,-166.982096589323,235.469711958952
0.08945,-164.205021759684,236.333872064884
0.0895,-161.387431735678,237.139720246143
0.08955,-158.530021828326,237.887057815761
0.0896,-155.633497071325,238.575700392732
0.08965,-152.698571966228,239.205477836335
0.0897,-149.725970797115,239.77623494045
0.08975,-146.716427090993,240.28783099497
0.0898,-143.670683181783,240.740139450627
0.08985,-140.589490682053,241.133048880256
0.0899,-137.473609895016,241.466462436918
0.08995,-134.32380955039,241.74029775298
0.09,-131.140866747256,241.954487162685
0.09005,-127.925566933687,242.108977981121
0.0901,-124.678703467341,242.203732139196
0.09015,-121.401077295962,242.238725984039
0.0902,-118.093497240369,242.213951073742
0.09025,-114.756779459855,242.129413632484
0.0903,-111.391747093178,241.985134258746
0.09035,-107.999230461084,241.78114864069
0.0904,-104.580066681447,241.517507230161
0.09045,-101.135099353026,241.194275020509
0.0905,-97.665178386927,240.811531605168
0.09055,-94.1711600231942,240.369371596589
0.0906,-90.6539063973983,239.867904172188
0.09065,-87.1142851939865,239.307252754199
0.0907,-83.5531698525273,238.687555870899
0.09075,-79.9714390700364,238.008966527523
0.0908,-76.369976501236,237.271651958868
0.09085,-72.7496707567386,236.475794096848
0.0909,-69.1114151492583,235.621589447039
0.09095,-65.4561073595253,234.70924875891
0.091,-61.7846492011642,233.738996932307
0.09105,-58.0979466187741,232.711073544911
0.0911,-54.3969092871447,231.625732328107
0.09115,-50.6824502729076,230.48324074632
0.0912,-46.9554861260697,229.283880885093
0.09125,-43.2169364470005,228.027948763594
0.0913,-39.4677236283561,226.715754127965
0.09135,-35.7087727150532,225.347620684731
0.0914,-31.9410112120636,223.923886151085
0.09145,-28.1653687644927,222.444901836961
0.0915,-24.382776898835,220.911032419734
0.09155,-20.5941689538708,219.322656540485
0.0916,-16.8004797328421,217.680166217085
0.09165,-13.0026452186095,215.983966420835
0.0917,-9.20160249453162,214.234475803196
0.09175,-5.3982894254998,212.432126123585
0.0918,-1.59364441174401,210.577362003272
0.09185,2.21139382289429,208.670640965639
0.0919,6.01588642457805,206.712433619924
0.09195,9.81889468697697,204.703223178608
0.092,13.6194802945269,202.643505126893
0.09205,17.416705498195,200.533787843329
0.0921,21.2096333870526,198.374591965069
0.09215,24.9973281164782,196.166450031569
0.0922,28.7788551296234,193.909906924055
0.09225,32.5532813930153,191.605519520582
0.0923,36.3196756214213,189.253856358815
0.09235,40.0771085074397,186.855497527544
0.0924,43.8246529700093,184.411034936219
0.09245,47.5613843660747,181.921071793424
0.0925,51.2863806847138,179.386222201763
0.09255,54.9987228581922,176.807111757084
0.0926,58.6974949355027,174.184376897268
0.09265,62.3817842741818,171.518664602229
0.0927,66.0506818301899,168.810632586412
0.09275,69.7032823820792,166.060949128537
0.0928,73.3386847047419,163.270292671939
0.09285,76.9559917741642,160.439351601761
0.0929,80.5543111126083,157.568824549301
0.09295,84.1327549166042,154.659419857954
0.093,87.6904401748985,151.711855136065
0.09305,91.2264891317055,148.72685779086
0.0931,94.740029347573,145.705164391223
0.09315,98.2301938719319,142.647520411086
0.0932,101.69612153601,139.554680223709
0.09325,105.136957224643,136.427407047695
0.0933,108.551851975382,133.266472514906
0.09335,111.939963123155,130.072656370728
0.0934,115.300454770897,126.8467467626
0.09345,118.632497812262,123.589539704315
0.0935,121.935270002241,120.30183869258
0.09355,125.207956480458,116.984454989826
0.0936,128.449749809145,113.638207175491
0.09365,131.659850091228,110.263920845721
0.0937,134.837465221288,106.862428477601
0.09375,137.981811249447,103.434569431631
0.0938,141.092112389118,99.9811895168123
0.09385,144.167601074658,96.5031406519431
0.0939,147.207518572789,93.0012810913972
0.09395,150.211114886253,89.4764749168896
0.094,153.177648804184,85.929591719743
0.09405,156.106388400611,82.36150665743
0.0941,158.996611127623,78.7731001602097
0.09415,161.84760384906,75.1652576022758
0.0942,164.658663014753,71.5388690850216
0.09425,167.429095145437,67.8948294387535
0.0943,170.158216739366,64.2340378125254
0.09435,172.845354224809,60.5573973329311
0.0944,175.489844714482,56.865815226592
0.09445,178.09103578587,53.1602023686414
0.0945,180.648285526897,49.4414730127813
0.09455,183.160962952455,45.7105446881112
0.0946,185.628448199285,41.9683379899619
0.09465,188.050132460224,38.2157762555018
0.0947,190.425418055806,34.453785310033
0.09475,192.753719053851,30.6832934166199
0.0948,195.034461068663,26.9052309140776
0.09485,197.267081114851,23.1205299110623
0.0949,199.451028463034,19.3301242639371
0.09495,201.585764331954,15.5349492155135
0.095,203.670761924168,11.7359411512774
0.09505,205.705506721581,7.93403740269844
0.0951,207.689496810397,4.13017605651312
0.09515,209.622242708787,0.325295664451579
0.0952,211.503267320229,-3.47966500676453
0.09525,213.332106686972,-7.28376712060225
0.0953,215.108309663568,-11.0860720645702
0.09535,216.831437777417,-14.8856416920359
0.0954,218.501065952112,-18.6815385117746
0.09545,220.116782334483,-22.4728259399122
0.0955,221.67818821955,-26.2585685328738
0.09555,223.184898219262,-30.0378322167477
0.0956,224.636540728488,-33.8096845165635
0.09565,226.032757646361,-37.5731947873562
0.0957,227.373204205518,-41.3274344248499
0.09575,228.657549845849,-45.0714771376984
0.0958,229.885477769763,-48.8043991492073
0.09585,231.056684820765,-52.525279396288
0.0959,232.170882035303,-56.2331998099737
0.09595,233.227794630372,-59.9272455338758
0.096,234.227161814067,-63.6065051146379
0.09605,235.168736815858,-67.2700707190363
0.0961,236.052287488818,-70.9170384476358
0.09615,236.877595931463,-74.5465084869821
0.0962,237.644458195939,-78.1575852516901
0.09625,238.352685257832,-81.7493778044142
0.0963,239.002102467286,-85.3209999485377
0.09635,239.592549451428,-88.871570402575
0.0964,240.123880473004,-92.4002131030252
0.09645,240.595964584732,-95.9060574529946
0.0965,241.008685329794,-99.3882384445385
0.09655,241.361940632756,-102.845896825669
0.0966,241.655643519779,-106.278179531449
0.09665,241.889721639631,-109.68423973864
0.0967,242.064116929541,-113.06323694165
0.09675,242.178786512755,-116.414337479841
0.0968,242.233702200838,-119.736714560685
0.09685,242.228850352898,-123.029548399768
0.0969,242.164232048959,-126.29202649245
0.09695,242.039863400264,-129.523343942021
0.097,241.855775150825,-132.722703495027
0.09705,241.612012437566,-135.889315628538
0.0971,241.308635599535,-139.022399118284
0.09715,240.945719600306,-142.121180977117
0.0972,240.523353739895,-145.184896504798
0.09725,240.041642299464,-148.212789810719
0.0973,239.500704260684,-151.204113874054
0.09735,238.900673047208,-154.158130605544
