"time","load.phi","load.w","shaft.phi","shaft.w","springDamper.phi_rel","springDamper.w_rel"
1.985,1.30975453820829,1.98969089057315,4.24191313154065,6.24073516063593,-0.000691790833928947,-0.00060308543365117
1.99,1.31972896885804,2.00008880356771,4.27318053739572,6.26618661072661,-0.000694775690344087,-0.000590677614613142
1.995,1.32975549977782,2.01053083462587,4.30457460541708,6.29140275975734,-0.000697695767087514,-0.000577161317522061
2,1.33983434904874,2.02101597020584,4.33609420091923,6.31640050009122,-0.000700545466867197,-0.000562543664975058
2.005,1.34996572953893,2.03154313919104,4.36773827610037,6.34119768367112,-0.000703319640251932,-0.000546991596476644
2.01,1.36014984862416,2.04211121634554,4.39950587469758,6.36581306442951,-0.000706014263397587,-0.000530773009831069
2.015,1.37038690792611,2.05271902591408,4.43139613634927,6.3902662382872,-0.000708626691040519,-0.000514150822678152
2.02,1.38067710306929,2.06336534539107,4.4634083006473,6.41457758033731,-0.000711155357272451,-0.00049728074759463
2.025,1.39102062345698,2.07404890947594,4.49554171086999,6.43876817892274,-0.000713599090127425,-0.000480163085684561
2.03,1.40141765206755,2.08476841421802,4.52779581737813,6.46285976655486,-0.000715956369486494,-0.00046266970163464
2.035,1.41186836527194,2.0955225213306,4.56017018065591,6.48687464801177,-0.000718224890763491,-0.00044463425109688
2.04,1.42237293267308,2.10630986262885,4.59266447398787,6.51083562637433,-0.00072040165109624,-0.000425960376705316
2.045,1.43293151696761,2.11712904454282,4.62527848576319,6.53476592780806,-0.00072248350850372,-0.000406696128733545
2.05,1.4435442738303,2.1279786526679,4.65801212140271,6.55868912572336,-0.000724467952003497,-0.000387039419173558
2.055,1.45421135182136,2.13885725633535,4.69086540490268,6.58262906459923,-0.000726353708769699,-0.000367270838160397
2.06,1.46493289231658,2.14976341320965,4.72383847999998,6.60660978336098,-0.000728140898785888,-0.000347648369321603
2.065,1.47570902946045,2.16069567393118,4.75693161095297,6.63065543800214,-0.000729830672276998,-0.000328313220073123
2.07,1.4865398901431,2.17165258682044,4.79014518292653,6.65479022318111,-0.000731424496186009,-0.000309253524066434
2.075,1.49742559400022,2.18263270263763,4.82347970199206,6.67903829289469,-0.000732923459782187,-0.000290341425124006
2.08,1.50836625343742,2.19363457937183,4.85693579472304,6.70342368065807,-0.000734327907794722,-0.000271425341121946
2.085,1.51936197367829,2.20465678701404,4.89051420739279,6.72797021995458,-0.000735637586739789,-0.000252433276497196
2.09,1.53041285283616,2.21569791226554,4.92421580477925,6.75270146576292,-0.000736852229722578,-0.000233437100943761
2.095,1.5415189820093,2.22675656314486,4.95804156857789,6.77764061777416,-0.000737972293788955,-0.000214646336949335
2.1,1.55268044539875,2.23783137348128,4.99199259543801,6.80281044550058,-0.000738999488055889,-0.000196335680395899
2.105,1.56389732044839,2.24892100730283,5.0260700946283,6.82823321514131,-0.000739936842316294,-0.000178741094768025
2.11,1.57516967800671,2.26002416313795,5.06027538534058,6.85393061788942,-0.000740788281546438,-0.00016197449942321
2.115,1.58649758250983,2.2711395782441,5.09460989363968,6.87992369945363,-0.000741557908619651,-0.000145997563046161
2.12,1.59788109218576,2.28226603275659,5.12907514905845,6.9062327909121,-0.000742249341108156,-0.000130668568508931
2.125,1.60932025927886,2.29340235373087,5.16367278085763,6.93287744134083,-0.000742865421788103,-0.000115836143041995
2.13,1.62081513029412,2.30454741903425,5.19840451395425,6.95987635295113,-0.000743408419083917,-0.000101436045522351
2.135,1.63236574626068,2.31570016104242,5.23327216452925,6.98724731948167,-0.000743880625734418,-8.75456598484219e-05
2.14,1.6439721430131,2.3268595701126,5.26827763533996,7.01500716831195,-0.000744285058232382,-7.43679643964346e-05
2.145,1.65563435148948,2.33802469782646,5.30342291075123,7.04317170641444,-0.000744625910436518,-6.21543758403333e-05
2.15,1.66735239804525,2.34919466001693,5.33871005150596,7.07175566990649,-0.000744908542334194,-5.11034677273691e-05
2.155,1.67912630478157,2.36036863960171,5.37414118925162,7.10077267682682,-0.000745139003631607,-4.12842381099956e-05
2.16,1.69095608988743,2.37154588923846,5.40971852083819,7.13023518288107,-0.000745323316565143,-3.26207685618645e-05
2.165,1.70284176799474,2.38272573379629,5.44544430240061,7.16015444025059,-0.000745466861024724,-2.49458082319587e-05
2.17,1.71478335054499,2.39390757262303,5.4813208432474,7.19054045980495,-0.000745574145491366,-1.80948725221367e-05
2.175,1.72678084616688,2.40509088156474,5.51735049956689,7.22140197744312,-0.000745649061183165,-1.19982530699458e-05
2.18,1.73883426106326,2.41627521470554,5.55353566797809,7.25274642509637,-0.00074569549374581,-6.72491208972414e-06
2.185,1.75094359940609,2.42746020580626,5.58987877894867,7.28457990675098,-0.000745717983526553,-2.45780436553694e-06
2.19,1.76310886373772,2.43864556944588,5.62638229010574,7.31690717942403,-0.000745722109671605,5.86993747804088e-07
2.195,1.77533005537733,2.44983110188761,5.66304867946312,7.34973163872851,-0.000745714407592041,2.25832926497713e-06
2.2,1.78760717483096,2.46101668169815,5.69988043858687,7.38305530855289,-0.000745701852660954,2.53801278783549e-06
2.205,1.7999402222041,2.47220227013965,5.73688006571882,7.41687883452787,-0.000745691152183057,1.54626449668163e-06
2.21,1.81232919761568,2.48338791133516,5.77405005887675,7.45120148126942,-0.000745688178765071,-5.17651942005499e-07
2.215,1.82477410161229,2.49457373218776,5.81139290895084,7.48602113372603,-0.000745697807727395,-3.47070633418149e-06
2.22,1.8372749355813,2.5057599420232,5.84891109281829,7.52133430313535,-0.000745724225674043,-7.23126604852905e-06
2.225,1.84983170216146,2.51694683193042,5.88660706649996,7.55713613801498,-0.00074577155028092,-1.18534293132248e-05
2.23,1.8624444056494,2.52813477379031,5.92448325838517,7.59342044035013,-0.000745844454256461,-1.7494146090308e-05
2.235,1.87511305240058,2.53932421900717,5.96254206254991,7.6301796867359,-0.000745948483903811,-2.43294398138085e-05
2.24,1.8878376512231,2.55051569697347,6.00078583219211,7.66740505396421,-0.000746089913103423,-3.24602747198901e-05
2.245,1.9006182137634,2.56170981330315,6.03921687320481,7.70508644846957,-0.000746275197267432,-4.18534223757278e-05
2.25,1.91345475488243,2.57290724785815,6.07783743790514,7.74321253921952,-0.000746510284019481,-5.23454975226124e-05
2.255,1.92634729302163,2.58410875257328,6.11664971893619,7.78177079396735,-0.000746800104122321,-6.37079832145637e-05
2.26,1.93929585055731,2.59531514906567,6.15565584335899,7.82074751909425,-0.00074714847936358,-7.57417154548193e-05
2.265,1.9523004541427,2.60652732600658,6.19485786695344,7.86012790341236,-0.000747558481598568,-8.83552378786044e-05
2.27,1.96536113503604,2.61774623623907,6.23425776874875,7.89989606620412,-0.000748033060671035,-0.000101589550940898
2.275,1.97847792941373,2.62897289364299,6.27385744580483,7.94003510947222,-0.000748575630886798,-0.000115577738572134
2.28,1.99165087866722,2.6402083697708,6.31365870826436,7.98052717400861,-0.000749190328779934,-0.000130459346503909
2.285,2.0048800296825,2.65145379029214,6.35366327469387,8.02135349865302,-0.000749881812825827,-0.000146290839977781
2.29,2.01816543510155,2.66271033128774,6.39387276772743,8.06249448205968,-0.000750654698766396,-0.000162995424009145
2.295,2.03150715356478,2.67397921542089,6.43428871002449,8.10392974650712,-0.000751512898343602,-0.000180376122230363
2.3,2.04490524993421,2.68526170799459,6.47491252055153,8.14563820361222,-0.000752459174910446,-0.000198185550879161
2.305,2.05835979549645,2.6965591128846,6.51574551119846,8.18759812211196,-0.000753495124108639,-0.000216218413914515
2.31,2.07187086814531,2.70787276833464,6.55678888373509,8.2297871979446,-0.000754621575153834,-0.000234382905318324
2.315,2.08543855254271,2.71920404260065,6.59804372712938,8.27218262684444,-0.000755839230250761,-0.00025271672151644
2.32,2.09906294025745,2.73055432945494,6.63951101523464,8.3147611792729,-0.000757149218221776,-0.000271338963323962
2.325,2.11274412988145,2.74192504358249,6.68119160485223,8.35749927714717,-0.000758553288295692,-0.000290363221969274
2.33,2.12648222712261,2.75331761590937,6.72308623418392,8.40037307169905,-0.000760053562640818,-0.000309813539112872
2.335,2.14027734487425,2.76473348890705,6.76519552167404,8.4433585217378,-0.000761651961040563,-0.00032958338415695
2.34,2.15412960326117,2.77617411190056,6.80751996524301,8.48643147184593,-0.000763349575854406,-0.000349457543444929
2.345,2.16803912966218,2.787640936389,6.85005994191057,8.52956773037181,-0.000765146297041194,-0.000369185937126184
2.35,2.18200605870924,2.79913541137008,6.89281570781033,8.57274314735385,-0.0007670408675349,-0.000388573884443544
2.355,2.19603053226334,2.81065897865494,6.93578739859294,8.61593369260626,-0.000769031337321849,-0.000407544965139258
2.36,2.21011269936673,2.82221306816871,6.97897503022069,8.65911553404328,-0.000771115696559201,-0.000426146863743895
2.365,2.2242527161718,2.83379909325036,7.02237850015392,8.70226511601591,-0.000773292383350214,-0.000444497756642844
2.37,2.23845074584639,2.84541844598426,7.06599758892824,8.74535923711756,-0.000775560424166239,-0.000462699500164767
2.375,2.2527069584561,2.85707249260666,7.10983196211736,8.78837512674407,-0.000777919144408911,-0.000480759577837755
2.38,2.2670215308237,2.86876256902721,7.15388117267506,8.83129051973498,-0.000780367591126011,-0.000498559495787365
2.385,2.2813946463666,2.88048997649013,7.19814466364422,8.87408372868622,-0.000782903953088114,-0.000515884703237935
2.39,2.29582649491304,2.89225597737973,7.24262177122127,8.91673371385967,-0.00078552525946213,-0.000532501123235279
2.395,2.31031727249737,2.90406179115994,7.28731172816663,8.95922015085615,-0.0007882275052196,-0.000548241110891619
2.4,2.324867181136,2.91590859043055,7.33221366754047,9.00152349634595,-0.000791006133225954,-0.00056305866147742
2.405,2.33947642858314,2.92779749710173,7.37732662677246,9.04362505182636,-0.000793856671207867,-0.000577026761226555
2.41,2.35414522806791,2.93972957869586,7.42264955204381,9.08550702525757,-0.000796775196071985,-0.000590277182805984
2.415,2.36887379801383,2.95170584480504,7.46818130296276,9.12715259010448,-0.000799758414149597,-0.000602914399122396
2.42,2.38366236174047,2.96372724375179,7.5139206575364,9.1685459409921,-0.0008028033259919,-0.000614944232301451
2.425,2.39851114714928,2.97579465948038,7.55986631740731,9.2096723455155,-0.000805906657143963,-0.00062625225034846
2.43,2.41342038639455,2.98790890869528,7.60601691333704,9.25051819193385,-0.000809064322545009,-0.000636640556219827
2.435,2.42839031554045,3.0000707382522,7.65237101092309,9.29107103265191,-0.000812271200732268,-0.000645907342368669
2.44,2.4434211742058,3.01228082277323,7.69892711651813,9.33131962396817,-0.000815521323125359,-0.000653927970670082
2.445,2.45851320519742,3.02453976247735,7.74568368334207,9.37125396223283,-0.000818808399282335,-0.000660700662627769
2.45,2.47366665413303,3.03684808121517,7.79263911776631,9.41086531660253,-0.000822126423570642,-0.000666333490714513
2.455,2.48888176905502,3.04920622471571,7.83979178575076,9.45014625826022,-0.000825470084211386,-0.000670981114807781
2.46,2.50415880003591,3.06161455907846,7.88714001942016,9.48909068554764,-0.000828834781311402,-0.000674760050880304
2.465,2.519497998777,3.07407336953662,7.93468212375292,9.52769384457836,-0.000832216261564959,-0.000677685716803974
2.47,2.5348996182016,3.08658285951504,7.98241638336069,9.56595234493811,-0.000835610054929322,-0.000679659125630128
2.475,2.55036391204418,3.09914314999966,8.03034106933517,9.60386417019435,-0.000839010992072731,-0.000680511841734074
2.48,2.56589113443733,3.1117542791921,8.07845444613362,9.64142868365367,-0.000842413046819008,-0.000680084495792839
2.485,2.58148153949745,3.12441620243654,8.12675477848265,9.67864662957981,-0.000845809583366821,-0.000678303117836202
2.49,2.59713538091082,3.13712879239069,8.1752403382774,9.71552013034389,-0.000849193897079235,-0.000675214671903686
2.495,2.6128529115211,3.14989183942548,8.22390941145714,9.75205267976406,-0.000852559791358848,-0.000670966770947933
2.5,2.62863438291934,3.16270505226652,8.27276030483737,9.78824913241342,-0.000855901925624162,-0.000665739697122545
2.505,2.64448004503797,3.17556805889053,8.32179135287789,9.82411568868,-0.000859215771894934,-0.000659665906834085
2.51,2.66039014574975,3.18848040769927,8.37100092436588,9.85965987520102,-0.000862497220203773,-0.000652773955095161
2.515,2.67636493047357,3.2014415689939,8.42038742898649,9.89489052029053,-0.000865742021628982,-0.000644985413047269
2.52,2.69240464178816,3.21445093673291,8.46994932376088,9.92981772464036,-0.000868945360285131,-0.000636164116272377
2.525,2.70850951905535,3.22750783056214,8.51968511932534,9.96445282748656,-0.000872101756069126,-0.000626195149994162
2.53,2.72467979805414,3.24061149808186,8.56959338602983,9.99880836882455,-0.000875205360338686,-0.000615054086876484
2.535,2.74091571062646,3.25376111731736,8.61967275984217,10.0328980482329,-0.000878250496237694,-0.000602834168677756
2.54,2.75721748433598,3.26695579938386,8.66992194803453,10.0667366804579,-0.000881232201073347,-0.000589717447170325
2.545,2.7735853421406,3.28019459134013,8.72033973464171,10.1003401478535,-0.000884146504213726,-0.000575905286611049
2.55,2.79001950207963,3.29347647924425,8.77092498567558,10.1337253494514,-0.000886990329182768,-0.000561541148512531
2.555,2.80652017697701,3.30680039143246,8.82167665407019,10.1669101463146,-0.000889761059884336,-0.000546663206526744
2.56,2.82308757416128,3.32016520201625,8.87259378434993,10.1999133032516,-0.000892456006014544,-0.000531209107197143
2.565,2.83972189520363,3.33356973459154,8.92367551699517,10.2327544269968,-0.000895072016593889,-0.000515070322610776
2.57,2.85642333567508,3.34701276612893,8.97492109248862,10.2654539013735,-0.000897605444734729,-0.000498169495040349
2.575,2.87319208492322,3.36049303100381,9.02632985503717,10.2980328201255,-0.000900052470602824,-0.000480523054976987
2.58,2.89002832586971,3.3740092251389,9.07790125594674,10.3305129178741,-0.00090240964293466,-0.000462259155244778
2.585,2.90693223482851,3.38756001023529,9.12963485665103,10.362916499601,-0.000904674367007547,-0.00044358234705473
2.59,2.92390398134539,3.40114401809077,9.18153033138727,10.3952663686763,-0.000906845121722161,-0.000424702849182652
2.595,2.94094372805967,3.41475985501628,9.23358746950031,10.4275857532511,-0.000908921292491082,-0.000405763579152651
2.6,2.95805163058783,3.42840610635565,9.28580617738187,10.4598982309283,-0.000910902720363468,-0.000386801270579911
2.605,2.97522783743024,3.44208134110881,9.33818648002608,10.492227651709,-0.000912789176871318,-0.000367758915468552
2.61,2.99247248990129,3.45578411663921,9.39072852219287,10.5245980595356,-0.000914580029254965,-0.000348544235464559
2.615,3.00978572208289,3.46951298342926,9.44343256918377,10.5570336130349,-0.000916274248991553,-0.000329104261501531
2.62,3.02716766080216,3.4832664898469,9.49629900721366,10.5895585060742,-0.000917870767505498,-0.00030948122876041
2.625,3.04461842563265,3.49704318688762,9.54932834338969,10.6221968887289,-0.000919368996617935,-0.000289821676236726
2.63,3.06213812891908,3.51084163287528,9.60252120530018,10.6549727889345,-0.000920769270011716,-0.000270335880414174
2.635,3.07972687582622,3.52466039811676,9.65587834019876,10.6879100349098,-0.000922072979276919,-0.000251225078632831
2.64,3.09738476440972,3.53849806952312,9.70940061382474,10.7210321781372,-0.000923282359452698,-0.0002326164541823
2.645,3.11511188571084,3.55235325519829,9.76308900882362,10.7543624168845,-0.000924400019969946,-0.000214531312873434
2.65,3.13290832387393,3.56622458899231,9.81694462278973,10.7879235203174,-0.000925428440838746,-0.000196904426133091
2.655,3.15077415628625,3.58011073499865,9.87096866593541,10.821737753545,-0.000926369679358703,-0.000179644779279001
2.66,3.16870945374038,3.59401039195991,9.92516245838426,10.8558268041908,-0.000927225425864754,-0.00016270747639226
2.665,3.18671428061818,3.60792229754546,9.97952742710524,10.8902117110982,-0.000927997371292356,-0.000146142142734017
2.67,3.20478869509578,3.62184523247136,10.0340651024961,10.9249127956667,-0.000928687706742089,-0.000130094918109464
2.675,3.22293274936882,3.63577802444812,10.0887771146298,10.959949596054,-0.000929299509135428,-0.000114763066239665
2.68,3.24114648989679,3.64971955195874,10.1436651891812,10.9953408042103,-0.000929836824563491,-0.000100324308276023
2.685,3.25942995766616,3.66366874787579,10.1987311430426,11.0311042055928,-0.000930304402837111,-8.68748330636944e-05
2.69,3.27778318847094,3.6776246029275,10.2539768796472,11.0672566213976,-0.00093070721076512,-7.44058650134202e-05
2.695,3.29620621321038,3.69158616900678,10.3094043840075,11.1038138534096,-0.000931049952536774,-6.28299642669287e-05
2.7,3.31469905820276,3.70555256230478,10.3650157174855,11.1407906317763,-0.000931336825873022,-5.2043420337964e-05
2.705,3.3332617455141,3.71952296624142,10.4208130123141,11.1782005661657,-0.000931571612863653,-4.19939419211444e-05
2.71,3.35189429330127,3.73349663415688,10.4767984658789,11.216056100908,-0.000931758059673765,-3.272327797117e-05
2.715,3.37059671616775,3.74747289174468,10.5329743347885,11.2543684744446,-0.000931900358276715,-2.43620671911346e-05
2.72,3.38936902553101,3.76145113921691,10.5893429287518,11.2931476832408,-0.000932003478642418,-1.7080051608036e-05
2.725,3.40821122999986,3.77543085321755,10.6459066042885,11.3324024498969,-0.000932073193868622,-1.10175331731729e-05
2.73,3.42712333576095,3.78941158849176,10.7026677582879,11.3721401953265,-0.000932115781143834,-6.22878228620847e-06
2.735,3.44610534697295,3.80339297932701,10.7596288214389,11.4123670147391,-0.00093213752874404,-2.6656187916457e-06
2.74,3.4651572661674,3.81737474076657,10.816792251549,11.4530876574131,-0.000932144284168687,-2.08986928455773e-07
2.745,3.48427909465503,3.83135666958148,10.8741605267727,11.4943055104979,-0.000932141251702433,1.2675379319832e-06
2.75,3.50347083293627,3.84533864497668,10.9317361387697,11.5360225872446,-0.0009321331246621,1.83268425727486e-06
2.755,3.52273248111459,3.85932062900876,10.9895215858152,11.5782395200432,-0.000932124479941835,1.46226239572471e-06
2.76,3.54206403931119,3.87330266670257,11.0475193658895,11.6209555584797,-0.000932120234349803,5.05339281778672e-08
2.765,3.56146550807948,3.88728488586976,11.1057319697689,11.6641685723599,-0.000932125934577724,-2.53753738651555e-06
2.77,3.580936888818,3.9012674966469,11.1641618741444,11.7078750594074,-0.000932147733669193,-6.39853462378951e-06
2.775,3.60047818418035,3.91525079077609,11.2228115347897,11.7520701572543,-0.000932192058361841,-1.1540000714113e-05
2.78,3.62008939848087,3.92923514064676,11.2816833797986,11.7967476594098,-0.000932265120834586,-1.78712356476878e-05
2.785,3.63977053809507,3.94322099810472,11.3407798029129,11.8419000351104,-0.000932372501541697,-2.52396628430225e-05
2.79,3.65952161185337,3.95720889302052,11.4001031569588,11.8875184531805,-0.000932518994961847,-3.34950736794305e-05
2.795,3.67934263142717,3.97119943160147,11.4596557474131,11.9335928101647,-0.000932708782721554,-4.25507246141683e-05
2.8,3.6992336117057,3.98519329443326,11.5194398261218,11.9801117629681,-0.000932945840800793,-5.24119799930598e-05
2.805,3.7191945711625,3.9991912342484,11.5794575851928,12.0270627660492,-0.000933234375930826,-6.31589664583248e-05
2.81,3.73922553220997,4.01319407343435,11.6397111510859,12.07443211295,-0.000933579073592139,-7.48918878371902e-05
2.815,3.75932652154097,4.02720270130715,11.7002025789201,12.1222049817366,-0.0009339850321154,-8.76655544901347e-05
2.82,3.7794975704562,4.04121807118022,11.7609338470174,12.1703654838521,-0.000934457409253812,-0.000101444711681488
2.825,3.79973871517644,4.05524119725231,11.8219068516977,12.2188967159839,-0.000935000945941708,-0.000116101577838608
2.83,3.8200499971389,4.06927315132562,11.8831234023409,12.2677808147621,-0.000935619590260216,-0.000131456578610656
2.835,3.84043146327665,4.08331505935169,11.9445852167293,12.3169990143276,-0.000936316395437179,-0.000147342546391417
2.84,3.86088316628035,4.09736809779587,12.0062939166852,12.3665317069246,-0.000937093733812122,-0.000163661459716524
2.845,3.88140516484135,4.1114334898142,12.0682510240195,12.4163585066191,-0.000937953716334807,-0.00018040654982448
2.85,3.9019975238752,4.1255125012481,12.1304579568064,12.4664583160541,-0.000938898609800484,-0.000197639449225699
2.855,3.9226603147247,4.13960643645741,12.1929160259989,12.516809395899,-0.000939931046620163,-0.000215433706230694
2.86,3.94339361534185,4.15371663402331,12.2556264323974,12.5673894364672,-0.000941053923270139,-0.000233812096413403
2.865,3.96419751044794,4.16784446235559,12.3185902639801,12.6181756309292,-0.000942270034239862,-0.000252707986208043
2.87,3.98507209167162,4.18199131523058,12.3818084936031,12.6691447496795,-0.000943581615603192,-0.000271969269542862
2.875,4.00601745766442,4.19615860727342,12.445281977074,12.7202732156321,-0.000944990015221769,-0.000291402830497507
2.88,4.02703371419356,4.21034776938493,12.509011451606,12.7715371804402,-0.000946495646318941,-0.000310837973701796
2.885,4.04812097421191,4.22456024410848,12.572997534651,12.8229126017145,-0.000948098237352341,-0.000330178289438948
2.89,4.06927935790443,4.23879748093452,12.6372407231266,12.8743753212804,-0.000949797261488329,-0.000349417696446168
2.895,4.09050899271089,4.25306093155319,12.7017413930367,12.9259011443026,-0.00095159234083208,-0.000368612640196607
2.9,4.11181001332499,4.26735204508079,12.7664997994858,12.9774659188425,-0.000953483416508231,-0.000387824212659293
2.905,4.13318256166967,4.28167226329245,12.8315160770922,13.029045615315,-0.000955470620593628,-0.00040705856056141
2.91,4.15462678684911,4.29602301589379,12.8967902407858,13.0806164052926,-0.000957553900015307,-0.000426232474404129
2.915,4.17614284507533,4.31040571586798,12.962322187033,13.132154739056,-0.000959732578227957,-0.000445186610173288
2.92,4.1977308995741,4.32482175489473,13.0281116954045,13.1836374219435,-0.000962005082834639,-0.000463731053753459
2.925,4.21939112046707,4.33927249885122,13.0941584305392,13.2350416893354,-0.000964368943438626,-0.000481707701219448
2.93,4.24112368463162,4.35375928338823,13.160461944481,13.2863452803853,-0.000966821084879514,-0.000499039242077376
2.935,4.26292877553863,4.36828340957948,13.2270216793819,13.3375265105311,-0.000969358275922673,-0.000515737026009182
2.94,4.28480658306904,4.38284613965437,13.2938369705592,13.3885643426162,-0.000971977504700602,-0.000531867706669569
2.945,4.30675730330911,4.39744869284154,13.360907049909,13.4394384561634,-0.000974676108773723,-0.000547494207537137
2.95,4.3287811383253,4.4120922413544,13.4282310496568,13.4901293142824,-0.000977451611231368,-0.000562620289956757
2.955,4.35087829591964,4.42677790654813,13.4958080064353,13.5406182277203,-0.000980301342914937,-0.000577164168369875
2.96,4.3730489893661,4.44150675527362,13.5636368656787,13.5908874156286,-0.000983222035946907,-0.000590975363161964
2.965,4.39529343712938,4.45627979643006,13.6317164863083,13.6409200630213,-0.000986209598974307,-0.000603885129171085
2.97,4.41761186256702,4.4710979777129,13.7000456456985,13.690700374974,-0.000989259177343245,-0.000615766604559928
2.975,4.44000449361557,4.48596218255039,13.768623044907,13.7402136276825,-0.000992365479727166,-0.000626575761487702
2.98,4.46247156246219,4.50087322722042,13.8374473141476,13.7894462165153,-0.000995523214802457,-0.000636354245811273
2.985,4.48501330520173,4.51583185816729,13.9065170185061,13.8383857007342,-0.000998727445089847,-0.000645191019236926
2.99,4.50762996148154,4.5308387495245,13.9758306638604,13.8870208447807,-0.00100197367643705,-0.00065316348223724
2.995,4.53032177413413,4.54589450088164,14.0453867030015,13.935341655495,-0.00100525765873499,-0.000660285967616454
3,4.55308898879944,4.56099963531609,14.1151835419305,13.9833394149209,-0.00100857500784961,-0.000666491038514684
3.005,4.57593185353797,4.5761545976998,14.1852195463061,14.0310067085257,-0.00101192083319685,-0.000671651406947308
3.01,4.59885061843599,4.59135975328496,14.2554930480233,14.0783374487731,-0.00101528956443257,-0.000675632640304858
3.015,4.62184553520459,4.60661538654675,14.3260023518976,14.1253268944099,-0.00101867505987921,-0.000678350381119209
3.02,4.64491685677331,4.62192170028328,14.3967457424364,14.1719716654677,-0.00102207096302841,-0.000679804447982513
3.025,4.6680648368801,4.63727881494528,14.4677214906743,14.2182697544343,-0.0010254711275433,-0.000680074580849491
3.03,4.69128972965833,4.6526867682219,14.5389278610548,14.2642205331573,-0.00102886992348353,-0.000679278127901526
3.035,4.71459178922252,4.66814551487324,14.6103631183359,14.3098247556351,-0.0010322622867726,-0.000677512938384739
3.04,4.73797126925388,4.68365492685355,14.6820255344974,14.3550845559632,-0.00103564348822768,-0.000674811104689114
3.045,4.76142842258715,4.69921479371424,14.7539133956273,14.4000034416184,-0.00103900876080312,-0.000671126432773641
3.05,4.78496350080023,4.7148248233145,14.8260250087603,14.444586281614,-0.00104235295959632,-0.000666362301337223
3.055,4.80857675380806,4.73048464280386,14.8983587086473,14.4888392901248,-0.00104567043457478,-0.000660424236306416
3.06,4.83226842946216,4.74619379987904,14.9709128644299,14.5327700055383,-0.00104895518614849,-0.000653273646906224
3.065,4.85603877315692,4.76195176427412,15.0436858862015,14.5763872656204,-0.0010522012256409,-0.000644955442584871
3.07,4.87988802744407,4.7777579294864,15.1166762314333,14.6197011787491,-0.00105540298494628,-0.000635586682404048
3.075,4.90381643165623,4.79361161472366,15.1898824112483,14.6627230914614,-0.00105855557612194,-0.000625312557795674
3.08,4.92782422154084,4.80951206708944,15.2633029965224,14.7054655520316,-0.00106165478992133,-0.000614250199910143
3.085,4.95191162890562,4.82545846401185,15.3369366237936,14.7479422699915,-0.00106469684249014,-0.000602448437660681
3.09,4.97607888127673,4.84144991592194,15.4107820009593,14.7901680714899,-0.00106767800119831,-0.000589881754279394
3.095,5.00032620157109,4.85748546917855,15.4848379127375,14.8321588505465,-0.0010705942781861,-0.000576482045444482
3.1,5.02465380778368,4.87356410921295,15.5591032258787,14.8739315166398,-0.00107344134511937,-0.000562191791780895
3.105,5.04906191269131,4.889684763873,15.6335768941024,14.9155039389723,-0.0010762147200369,-0.000547012972053259
3.11,5.07355072357328,4.90584630693321,15.7082579627538,14.9568948879688,-0.00107891013205931,-0.000531028361548256
3.115,5.09812044195029,4.92204756176023,15.7831455731546,14.9981239741851,-0.0010815238990493,-0.000514384218889324
3.12,5.12277126334161,4.93828730511829,15.8582389666503,15.0392115848841,-0.00108405314033733,-0.000497244330422946
3.125,5.14750337704221,4.9545642711272,15.9335374883245,15.0801788180688,-0.00108649572220736,-0.000479736307924002
3.13,5.17231696591936,4.97087715536575,16.0090405903895,15.1210474140929,-0.00108884998131921,-0.000461916743879045
3.135,5.19721220623098,4.98722461913088,16.0847478352135,15.1618396846741,-0.00109111435156987,-0.000443772349498329
3.14,5.22218926746456,5.00360529382456,16.1606588980047,15.2025784397794,-0.00109328708861429,-0.000425254335254227
3.145,5.24724831219955,5.0200177854568,16.2367735691058,15.2432869125755,-0.00109536622737514,-0.000406331539285233
3.15,5.2723894959911,5.03646067922008,16.313091755931,15.2839886831875,-0.0010973497837539,-0.00038703450444126
3.155,5.29761296727837,5.05293254411738,16.3896134844942,15.3247076015658,-0.00109923612325506,-0.000367469429102248
3.16,5.32291886731445,5.0694319376142,16.4663389005771,15.3654677099521,-0.00110102429400163,-0.000347796813650606
3.165,5.34830733012077,5.08595741031416,16.5432682704894,15.4062931649529,-0.0011027141849713,-0.000328183666056553
3.17,5.37377848246433,5.10250751065423,16.6204019814477,15.447208159285,-0.00110430643196507,-0.000308753686073428
3.175,5.39933244385873,5.1190807896208,16.6977405415586,15.4882368431756,-0.00110580211216541,-0.000289558071979898
3.18,5.42496932658884,5.13567580548078,16.7752845794077,15.5294032455092,-0.00110720238268952,-0.000270582104983248
3.185,5.45068923575871,5.15229112851021,16.8530348432608,15.5707311950187,-0.00110850823276395,-0.000251782563902737
3.19,5.47649226936382,5.16892534569207,16.9309921998601,15.6122442419877,-0.00110972047327813,-0.000233139105834415
3.195,5.5023785183858,5.18557706535287,17.0091576328447,15.6539655809745,-0.00111083995538217,-0.000214693362607009
3.2,5.52834806691083,5.20224492170847,17.0875322407784,15.6959179750478,-0.00111186792186508,-0.000196557640688471
3.205,5.55440099227015,5.21892757930272,17.1661172348073,15.7381236818102,-0.00111280630674438,-0.000178888729647545
3.21,5.58053736520279,5.23562373733134,17.2449139359476,15.7806043813332,-0.00111365784038334,-0.000161839663081518
3.215,5.60675725003898,5.25233213385683,17.3239237720287,15.8233811059083,-0.00111442590996918,-0.000145514272921026
