"time","imcQS.rotorCage.port_p.reference.gamma","speed.phi"
0.3325,155.246709715661,-26.1797751552976
0.333,155.404064237698,-26.1799125999762
0.3335,155.561183140285,-26.1799322349302
0.334,155.718066423424,-26.1798340601598
0.3345,155.874714087113,-26.1796180756649
0.335,156.031126131354,-26.1792842814454
0.3355,156.187302556146,-26.1788326775015
0.336,156.343243361488,-26.178263263833
0.3365,156.498948547382,-26.1775760404401
0.337,156.654418113826,-26.1767710073226
0.3375,156.809652060822,-26.1758481644806
0.338,156.964650388368,-26.1748075119141
0.3385,157.119413096466,-26.1736490496231
0.339,157.273940185114,-26.1723727776075
0.3395,157.428231654314,-26.1709786958675
0.34,157.582287504064,-26.169466804403
0.3405,157.736107734365,-26.1678371032139
0.341,157.889692345218,-26.1660895923004
0.3415,158.043041336621,-26.1642242716623
0.342,158.196154708576,-26.1622411412997
0.3425,158.349032461081,-26.1601402012126
0.343,158.501674594137,-26.157921451401
0.3435,158.654081107744,-26.1555848918649
0.344,158.806252001903,-26.1531305226043
0.3445,158.958187276612,-26.1505583436192
0.345,159.109886931872,-26.1478683549096
0.3455,159.261350967683,-26.1450605564754
0.346,159.412579384045,-26.1421349483167
0.3465,159.563572180959,-26.1390915304336
0.347,159.714329358423,-26.1359303028259
0.3475,159.864850916438,-26.1326512654937
0.348,160.015136855004,-26.129254418437
0.3485,160.165187174121,-26.1257397616558
0.349,160.315001873789,-26.1221072951501
0.3495,160.464580954008,-26.1183570189199
0.35,160.613924414778,-26.1144889329652
0.3505,160.763032256099,-26.1105030372859
0.351,160.911904477971,-26.1063993318822
0.3515,161.060541080394,-26.1021778167539
0.352,161.208942063368,-26.0978384919011
0.3525,161.357107426893,-26.0933813573239
0.353,161.505037170969,-26.0888064130221
0.3535,161.652731295596,-26.0841136589958
0.354,161.800189800774,-26.079303095245
0.3545,161.947412686503,-26.0743747217696
0.355,162.094399952782,-26.0693285385698
0.3555,162.241151599613,-26.0641645456455
0.356,162.387667626995,-26.0588827429966
0.3565,162.533948034928,-26.0534831306233
0.357,162.679992823412,-26.0479657085254
0.3575,162.825801992446,-26.042330476703
0.358,162.971375542032,-26.0365774351561
0.3585,163.116713472169,-26.0307065838847
0.359,163.261815782856,-26.0247179228888
0.3595,163.406682474095,-26.0186114521684
0.36,163.551313545885,-26.0123871717235
0.3605,163.695708998225,-26.0060450815541
0.361,163.839868831117,-25.9995851816601
0.3615,163.983793044559,-25.9930074720417
0.362,164.127481638553,-25.9863119526987
0.3625,164.270934613098,-25.9794986236312
0.363,164.414151968193,-25.9725674848392
0.3635,164.55713370384,-25.9655185363228
0.364,164.699879820037,-25.9583517780817
0.3645,164.842390316786,-25.9510672101162
0.365,164.984665194085,-25.9436648324262
0.3655,165.126704451935,-25.9361446450117
0.366,165.268508090337,-25.9285066478726
0.3665,165.410076109289,-25.9207508410091
0.367,165.551408508793,-25.912877224421
0.3675,165.692505288847,-25.9048857981085
0.368,165.833366449452,-25.8967765620714
0.3685,165.973991990609,-25.8885495163098
0.369,166.114381912316,-25.8802046608237
0.3695,166.254536214574,-25.8717419956131
0.37,166.394454897383,-25.863161520678
0.3705,166.534137960744,-25.8544632360183
0.371,166.673585404655,-25.8456471416342
0.3715,166.812797229117,-25.8367132375256
0.372,166.95177343413,-25.8276615236924
0.3725,167.090514019694,-25.8184920001347
0.373,167.22901898581,-25.8092046668526
0.3735,167.367288332476,-25.7997995238459
0.374,167.505322059693,-25.7902765711147
0.3745,167.643120167461,-25.780635808659
0.375,167.78068265578,-25.7708772364788
0.3755,167.91800952465,-25.761000854574
0.376,168.055100774071,-25.7510066629448
0.3765,168.191956404043,-25.7408946615911
0.377,168.328576414566,-25.7306648505128
0.3775,168.46496080564,-25.7203172297101
0.378,168.601109577265,-25.7098517991828
0.3785,168.737022729441,-25.699268558931
0.379,168.872700262168,-25.6885675089547
0.3795,169.008142175446,-25.6777486492539
0.38,169.143348469274,-25.6668119798286
0.3805,169.278319143654,-25.6557575006788
0.381,169.413054198585,-25.6445852118045
0.3815,169.547553634067,-25.6332951132056
0.382,169.6818174501,-25.6218872048823
0.3825,169.815845646684,-25.6103614868344
0.383,169.949638223818,-25.5987179590621
0.3835,170.083195181504,-25.5869566215652
0.384,170.216516519741,-25.5750774743438
0.3845,170.349602238528,-25.5630805173979
0.385,170.482452337867,-25.5509657507275
0.3855,170.615066817757,-25.5387331743326
0.386,170.747445678197,-25.5263827882132
0.3865,170.879588919189,-25.5139145923692
0.387,171.011496540732,-25.5013285868008
0.3875,171.143168542825,-25.4886247715078
0.388,171.27460492547,-25.4758031464904
0.3885,171.405805688665,-25.4628637117484
0.389,171.536770832412,-25.4498064672819
0.3895,171.667500356709,-25.4366314130909
0.39,171.797994261558,-25.4233385491754
0.3905,171.928252546957,-25.4099278755354
0.391,172.058275212908,-25.3963993921709
0.3915,172.188062259409,-25.3827530990818
0.392,172.317613686462,-25.3689889962683
0.3925,172.446929494065,-25.3551070837302
0.393,172.576009682219,-25.3411073614677
0.3935,172.704854250925,-25.3269898294806
0.394,172.833463200181,-25.312754487769
0.3945,172.961836529988,-25.298401336333
0.395,173.089974240347,-25.2839303751724
0.3955,173.217876331256,-25.2693416042872
0.396,173.345542802716,-25.2546350236776
0.3965,173.472973654727,-25.2398106333435
0.397,173.60016888729,-25.2248684332849
0.3975,173.727128500403,-25.2098084235017
0.398,173.853852494067,-25.1946306039941
0.3985,173.980340868282,-25.1793349747619
0.399,174.106593623048,-25.1639215358052
0.3995,174.232610758365,-25.148390287124
0.4,174.358392274234,-25.1327412287183
0.4005,174.483938170653,-25.1169743605881
0.401,174.609248447623,-25.1010896827334
0.4015,174.734323105144,-25.0850871951542
0.402,174.859162143216,-25.0689668978505
0.4025,174.983765561839,-25.0527287908222
0.403,175.108133361013,-25.0363728740695
0.4035,175.232265540738,-25.0198991475922
0.404,175.356162101014,-25.0033076113904
0.4045,175.479823041841,-24.9865982654642
0.405,175.603248363218,-24.9697711098134
0.4055,175.726438065147,-24.9528261444381
0.406,175.849392147627,-24.9357633693383
0.4065,175.972110610658,-24.9185827845139
0.407,176.09459345424,-24.9012843899651
0.4075,176.216840678373,-24.8838681856918
0.408,176.338852283057,-24.8663341716939
0.4085,176.460628268291,-24.8486823479716
0.409,176.582168634077,-24.8309127145247
0.4095,176.703473380414,-24.8130252713533
0.41,176.824542507302,-24.7950200184574
0.4105,176.94537601474,-24.776896955837
0.411,177.06597390273,-24.7586560834921
0.4115,177.186336171271,-24.7402974014227
0.412,177.306462820362,-24.7218209096288
0.4125,177.426353850005,-24.7032266081104
0.413,177.546009260198,-24.6845144968674
0.4135,177.665429050943,-24.6656845759
0.414,177.784613222239,-24.646736845208
0.4145,177.903561774085,-24.6276713047915
0.415,178.022274706483,-24.6084879546505
0.4155,178.140752019431,-24.5891867947851
0.416,178.258993712931,-24.5697678251951
0.4165,178.376999786981,-24.5502310458805
0.417,178.494770241583,-24.5305764568415
0.4175,178.612305076735,-24.510804058078
0.418,178.729604292438,-24.49091384959
0.4185,178.846667888693,-24.4709058313774
0.419,178.963495865498,-24.4507800034403
0.4195,179.080088222854,-24.4305363657788
0.42,179.196444960762,-24.4101749183927
0.4205,179.31256607922,-24.3896956612821
0.421,179.428451578229,-24.369098594447
0.4215,179.54410145779,-24.3483837178874
0.422,179.659515717901,-24.3275510316033
0.4225,179.774694358563,-24.3066005355947
0.423,179.889637379776,-24.2855322298615
0.4235,180.004344781541,-24.2643461144039
0.424,180.118816563856,-24.2430421892217
0.4245,180.233052726722,-24.2216204543151
0.425,180.347053270139,-24.2000809096839
0.4255,180.460818194107,-24.1784235553282
0.426,180.574347498626,-24.156648391248
0.4265,180.687641183696,-24.1347554174433
0.427,180.800699249317,-24.1127446339141
0.4275,180.913521695489,-24.0906160406604
0.428,181.026108522212,-24.0683696376821
0.4285,181.138459729486,-24.0460054249794
0.429,181.250575317312,-24.0235234025521
0.4295,181.362455285687,-24.0009235704004
0.43,181.474099634614,-23.9782059285241
0.4305,181.585508364092,-23.9553704769233
0.431,181.696681474121,-23.932417215598
0.4315,181.807618964701,-23.9093461445482
0.432,181.918320835832,-23.8861572637739
0.4325,182.028787087514,-23.8628505732751
0.433,182.139017719747,-23.8394260730518
0.4335,182.249012732531,-23.8158837631039
0.434,182.358772125865,-23.7922236434316
0.4345,182.468295899751,-23.7684457140347
0.435,182.577584054188,-23.7445499749134
0.4355,182.686636589176,-23.7205364260675
0.436,182.795453504714,-23.6964050674971
0.4365,182.904034800804,-23.6721558992022
0.437,183.012380477445,-23.6477889211828
0.4375,183.120490534636,-23.6233041334389
0.438,183.228364972379,-23.5987015359705
0.4385,183.336003790673,-23.5739811287775
0.439,183.443406989517,-23.5491429118601
0.4395,183.550574568913,-23.5241868852181
0.44,183.657506528859,-23.4991130488517
0.4405,183.764202869357,-23.4739214027607
0.441,183.870663590405,-23.4486119469452
0.4415,183.976888692005,-23.4231846814052
0.442,184.082878174155,-23.3976396061407
0.4425,184.188632036857,-23.3719767211517
0.443,184.294150280109,-23.3461960264382
0.4435,184.399432903913,-23.3202975220001
0.444,184.504479908267,-23.2942812078376
0.4445,184.609291293173,-23.2681470839505
0.445,184.713867058629,-23.241895150339
0.4455,184.818207204636,-23.2155254070029
0.446,184.922311731195,-23.1890378539423
0.4465,185.026180638304,-23.1624324911573
0.447,185.129813925964,-23.1357093186477
0.4475,185.233211594175,-23.1088683364135
0.448,185.336373642938,-23.0819095444549
0.4485,185.439300072251,-23.0548329427718
0.449,185.541990882115,-23.0276385313642
0.4495,185.64444607253,-23.000326310232
0.45,185.746665643497,-22.9728962793754
0.4505,185.848649595014,-22.9453484387942
0.451,185.950397927082,-22.9176827884885
0.4515,186.051910639701,-22.8898993284583
0.452,186.153187732871,-22.8619980587036
0.4525,186.254229206592,-22.8339789792244
0.453,186.355035060864,-22.8058420900207
0.4535,186.455605295687,-22.7775873910925
0.454,186.555939911061,-22.7492148824398
0.4545,186.656038906986,-22.7207245640625
0.455,186.755902283462,-22.6921164359608
0.4555,186.855530040489,-22.6633904981345
0.456,186.954922178067,-22.6345467505837
0.4565,187.054078696196,-22.6055851933085
0.457,187.152999594876,-22.5765058263087
0.4575,187.251684874107,-22.5473086495844
0.458,187.350134533889,-22.5179936631356
0.4585,187.448348574222,-22.4885608669622
0.459,187.546326995105,-22.4590102610644
0.4595,187.64406979654,-22.4293418454421
0.46,187.741576978526,-22.3995556200952
0.4605,187.838848541063,-22.3696515850239
0.461,187.935884484151,-22.339629740228
0.4615,188.032684807789,-22.3094900857076
0.462,188.129249511979,-22.2792326214627
0.4625,188.22557859672,-22.2488573474933
0.463,188.321672062011,-22.2183642637994
0.4635,188.417529907854,-22.187753370381
0.464,188.513152134248,-22.1570246672381
0.4645,188.608538741192,-22.1261781543707
0.465,188.703689728688,-22.0952138317787
0.4655,188.798605096735,-22.0641316994623
0.466,188.893284845332,-22.0329317574213
0.4665,188.987728974481,-22.0016140056558
0.467,189.08193748418,-21.9701784441658
0.4675,189.175910374431,-21.9386250729513
0.468,189.269647645232,-21.9069538920123
0.4685,189.363149296585,-21.8751649013488
0.469,189.456415328488,-21.8432581009608
0.4695,189.549445740942,-21.8112334908483
0.47,189.642240533948,-21.7790910710112
0.4705,189.734799707504,-21.7468308414497
0.471,189.827123261612,-21.7144528021636
0.4715,189.91921119627,-21.6819569531531
0.472,190.011063511479,-21.649343294418
0.4725,190.10268020724,-21.6166118259584
0.473,190.194061283551,-21.5837625477743
0.4735,190.285206740413,-21.5507954598657
0.474,190.376116577826,-21.5177105622326
0.4745,190.466790795791,-21.4845078548749
0.475,190.557229394306,-21.4511873377928
0.4755,190.647432373372,-21.4177490109862
0.476,190.737399732989,-21.384192874455
0.4765,190.827131473157,-21.3505189281993
0.477,190.916627593877,-21.3167271722192
0.4775,191.005888095147,-21.2828176065145
0.478,191.094912976968,-21.2487902310853
0.4785,191.18370223934,-21.2146450459316
0.479,191.272255882263,-21.1803820510534
0.4795,191.360573905737,-21.1460012464506
0.48,191.448656309762,-21.1115026321234
0.4805,191.536503094338,-21.0768862080717
0.481,191.624114259465,-21.0421519742954
0.4815,191.711489805143,-21.0072999307947
0.482,191.798629731372,-20.9723300775694
0.4825,191.885534038152,-20.9372424146196
0.483,191.972202725483,-20.9020369419453
0.4835,192.058635793365,-20.8667136595465
0.484,192.144833241797,-20.8312725674232
0.4845,192.230795070781,-20.7957136655754
0.485,192.316521280316,-20.7600369540031
0.4855,192.402011870402,-20.7242424327062
0.486,192.487266841039,-20.6883301016849
0.4865,192.572286192227,-20.652299960939
0.487,192.657069923965,-20.6161520104686
0.4875,192.741618036255,-20.5798862502738
0.488,192.825930529096,-20.5435026803544
0.4885,192.910007402487,-20.5070013007105
0.489,192.99384865643,-20.4703821113421
0.4895,193.077454290924,-20.4336451122492
0.49,193.160824305968,-20.3967903034317
0.4905,193.243958701564,-20.3598176848898
0.491,193.326857477711,-20.3227272566234
0.4915,193.409520634408,-20.2855190186324
0.492,193.491948171657,-20.2481929709169
0.4925,193.574140089456,-20.210749113477
0.493,193.656096387807,-20.1731874463125
0.4935,193.737817066708,-20.1355079694235
0.494,193.819302126161,-20.09771068281
0.4945,193.900551566164,-20.059795586472
0.495,193.981565386719,-20.0217626804095
0.4955,194.062343587824,-19.9836119646224
0.496,194.142886169481,-19.9453434391109
0.4965,194.223193131688,-19.9069571038748
0.497,194.303264474446,-19.8684529589143
0.4975,194.383100197756,-19.8298310042292
0.498,194.462700301616,-19.7910912398196
0.4985,194.542064786027,-19.7522336656855
0.499,194.62119365099,-19.7132582818269
0.4995,194.700086896503,-19.6741650882438
0.5,194.778744522567,-19.6349540849362
0.5005,194.857166529182,-19.5956252719041
0.501,194.935352916349,-19.5561786491474
0.5015,195.013303684066,-19.5166142166663
0.502,195.091018832334,-19.4769319744606
0.5025,195.168498361153,-19.4371319225305
0.503,195.245742270523,-19.3972140608758
0.5035,195.322750560444,-19.3571783894966
0.504,195.399523230917,-19.3170249083929
0.5045,195.47606028194,-19.2767536175647
0.505,195.552361713514,-19.236364517012
0.5055,195.628427525639,-19.1958576067348
0.506,195.704257718315,-19.155232886733
0.5065,195.779852291542,-19.1144903570068
0.507,195.85521124532,-19.073630017556
0.5075,195.930334579649,-19.0326518683808
0.508,196.005222294529,-18.991555909481
0.5085,196.07987438996,-18.9503421408567
0.509,196.154290865941,-18.9090105625079
0.5095,196.228471722474,-18.8675611744346
0.51,196.302416959558,-18.8259939766368
0.5105,196.376126577193,-18.7843089691145
0.511,196.449600575379,-18.7425061518677
0.5115,196.522838954116,-18.7005855248963
0.512,196.595841713404,-18.6585470882005
0.5125,196.668608853242,-18.6163908417801
0.513,196.741140373632,-18.5741167856353
0.5135,196.813436274573,-18.5317249197659
0.514,196.885496556065,-18.489215244172
0.5145,196.957321218107,-18.4465877588536
0.515,197.028910260701,-18.4038424638107
0.5155,197.100263683846,-18.3609793590433
0.516,197.171381487541,-18.3179984445514
0.5165,197.242263671788,-18.2748997203349
0.517,197.312910236585,-18.231683186394
0.5175,197.383321181934,-18.1883488427285
0.518,197.453496507834,-18.1448966893386
0.5185,197.523436214284,-18.1013267262241
0.519,197.593140301286,-18.0576389533851
0.5195,197.662608768838,-18.0138333708216
0.52,197.731841616942,-17.9699099785336
0.5205,197.800838845596,-17.9258687765211
0.521,197.869600454802,-17.8817097647841
0.5215,197.938126444558,-17.8374329433226
0.522,198.006416814865,-17.7930383121365
0.5225,198.074471565724,-17.748525871226
0.523,198.142290697133,-17.7038956205909
0.5235,198.209874209093,-17.6591475602313
0.524,198.277222101605,-17.6142816901473
0.5245,198.344334374667,-17.5692980103387
0.525,198.41121102828,-17.5241965208056
0.5255,198.477852062445,-17.478977221548
0.526,198.54425747716,-17.4336401125658
0.5265,198.610427272426,-17.3881851938592
0.527,198.676361448243,-17.3426124654281
0.5275,198.742060004612,-17.2969219272724
0.528,198.807522941531,-17.2511135793923
0.5285,198.872750259001,-17.2051874217876
0.529,198.937741957022,-17.1591434544584
0.5295,199.002498035594,-17.1129816774048
0.53,199.067018494717,-17.0667020906266
0.5305,199.131303334391,-17.0203046941239
0.531,199.195352554616,-16.9737894878966
0.5315,199.259166155392,-16.9271564719449
0.532,199.322744136719,-16.8804056462687
0.5325,199.386086498597,-16.8335370108679
0.533,199.449193241026,-16.7865505657427
0.5335,199.512064364006,-16.7394463108929
0.534,199.574699867537,-16.6922242463187
0.5345,199.637099751619,-16.6448843720199
0.535,199.699264016252,-16.5974266879966
0.5355,199.761192661436,-16.5498511942488
0.536,199.822885687171,-16.5021578907765
0.5365,199.884343093457,-16.4543467775796
0.537,199.945564880294,-16.4064178546583
0.5375,200.006551047681,-16.3583711220125
0.538,200.06730159562,-16.3102065796421
0.5385,200.12781652411,-16.2619242275473
0.539,200.188095833151,-16.2135240657279
0.5395,200.248139522742,-16.165006094184
0.54,200.307947592885,-16.1163703129156
0.5405,200.367520043579,-16.0676167219228
0.541,200.426856874824,-16.0187453212053
0.5415,200.485958086619,-15.9697561107634
0.542,200.544823678966,-15.920649090597
0.5425,200.603453651864,-15.8714242607061
0.543,200.661848005312,-15.8220816210906
0.5435,200.720006739312,-15.7726211717507
0.544,200.777929853862,-15.7230429126862
0.5445,200.835617348964,-15.6733468438972
0.545,200.893069224616,-15.6235329653837
0.5455,200.95028548082,-15.5736012771458
0.546,201.007266117574,-15.5235517791833
0.5465,201.06401113488,-15.4733844714962
0.547,201.120520532736,-15.4230993540847
0.5475,201.176794311144,-15.3726964269487
0.548,201.232832470102,-15.3221756900881
0.5485,201.288635009611,-15.2715371435031
0.549,201.344201929672,-15.2207807871935
0.5495,201.399533230283,-15.1699066211595
0.55,201.454628911445,-15.1189146454009
0.5505,201.509488973159,-15.0678048599178
0.551,201.564113415423,-15.0165772647102
0.5515,201.618502238238,-14.9652318597781
0.552,201.672655441605,-14.9137686451215
0.5525,201.726573025522,-14.8621876207404
0.553,201.78025498999,-14.8104887866347
0.5535,201.833701335009,-14.7586721428046
0.554,201.886912060579,-14.7067376892499
0.5545,201.939887166701,-14.6546854259707
0.555,201.992626653373,-14.6025153529671
0.5555,202.045130520596,-14.5502274702389
0.556,202.09739876837,-14.4978217777862
0.5565,202.149431396695,-14.445298275609
0.557,202.201228405571,-14.3926569637073
0.5575,202.252789794998,-14.339897842081
0.558,202.304115564976,-14.2870209107303
0.5585,202.355205715505,-14.2340261696551
0.559,202.406060246585,-14.1809136188553
0.5595,202.456679158216,-14.127683258331
0.56,202.507062450398,-14.0743350880823
0.5605,202.557210123131,-14.020869108109
0.561,202.607122176415,-13.9672853184112
0.5615,202.65679861025,-13.9135837189889
0.562,202.706239424636,-13.8597643098421
0.5625,202.755444619573,-13.8058270909708
0.563,202.80441419506,-13.7517720623749
0.5635,202.853148151099,-13.6975992240546
0.564,202.901646487689,-13.6433085760098
0.5645,202.94990920483,-13.5889001182404
0.565,202.997936302521,-13.5343738507465
0.5655,203.045727780764,-13.4797297735282
0.566,203.093283639558,-13.4249678865853
0.5665,203.140603878903,-13.3700881899179
0.567,203.187688498798,-13.315090683526
0.5675,203.234537499245,-13.2599753674095
0.568,203.281150880243,-13.2047422415686
0.5685,203.327528641791,-13.1493913060032
0.569,203.373670783891,-13.0939225607132
0.5695,203.419577306541,-13.0383360056988
0.57,203.465248209743,-12.9826316409598
0.5705,203.510683493495,-12.9268094664964
0.571,203.555883157799,-12.8708694823084
0.5715,203.600847202654,-12.8148116883959
0.572,203.645575628059,-12.7586360847589
0.5725,203.690068434015,-12.7023426713974
0.573,203.734325620523,-12.6459314483113
0.5735,203.778347187581,-12.5894024155008
0.574,203.822133135191,-12.5327555729658
0.5745,203.865683463351,-12.4759909207062
0.575,203.908998172063,-12.4191084587222
0.5755,203.952077261325,-12.3621081870136
0.576,203.994920731138,-12.3049901055805
0.5765,204.037528581502,-12.2477542144229
0.577,204.079900812418,-12.1904005135408
0.5775,204.122037423884,-12.1329290029342
0.578,204.163938415901,-12.0753396826031
0.5785,204.20560378847,-12.0176325525475
0.579,204.247033541589,-11.9598076127673
0.5795,204.288227675259,-11.9018648632627
0.58,204.32918618948,-11.8438043040335
0.5805,204.369909084252,-11.7856259350799
0.581,204.410396359575,-11.7273297564017
0.5815,204.45064801545,-11.668915767999
0.582,204.490664051875,-11.6103839698718
0.5825,204.530444468851,-11.5517343620201
0.583,204.569989266378,-11.4929669444439
0.5835,204.609298444456,-11.4340817171432
0.584,204.648372003085,-11.3750786801179
0.5845,204.687209942265,-11.3159578333682
0.585,204.725812261996,-11.2567191768939
0.5855,204.764178962278,-11.1973627106952
0.586,204.802310043111,-11.1378884347719
0.5865,204.840205504495,-11.0782963491241
0.587,204.87786534643,-11.0185864537518
0.5875,204.915289568915,-10.958758748655
0.588,204.952478171952,-10.8988132338337
0.5885,204.98943115554,-10.8387499092879
0.589,205.026148519679,-10.7785687750176
0.5895,205.062630264369,-10.7182698310227
0.59,205.09887638961,-10.6578530773034
0.5905,205.134886895401,-10.5973185138595
0.591,205.170661781744,-10.5366661406911
0.5915,205.206201048638,-10.4758959577983
0.592,205.241504696083,-10.4150079651809
0.5925,205.276572724078,-10.354002162839
0.593,205.311405132625,-10.2928785507726
0.5935,205.346001921723,-10.2316371289817
0.594,205.380363091371,-10.1702778974662
0.5945,205.414488641571,-10.1088008562263
0.595,205.448378572322,-10.0472060052619
0.5955,205.482032883623,-9.9854933445729
0.596,205.515451575476,-9.92366287415945
0.5965,205.548634647879,-9.86171459402147
0.597,205.581582100834,-9.799648504159
0.5975,205.614293934339,-9.737464604572
0.598,205.646770148396,-9.6751628952605
0.5985,205.679010743003,-9.61274337622448
0.599,205.711015718162,-9.55020604746395
0.5995,205.742785073871,-9.48755090897893
0.6,205.774318810131,-9.42477796076939
0.6005,205.805616926943,-9.36188720283533
0.601,205.836679424305,-9.29887863517677
0.6015,205.867506302219,-9.23575225779369
0.602,205.898097560683,-9.17250807068613
0.6025,205.928453199698,-9.10914607385403
0.603,205.958573219264,-9.04566626729743
0.6035,205.988457619382,-8.98206865101632
0.604,206.01810640005,-8.91835322501071
0.6045,206.047519561269,-8.85451998928058
0.605,206.076697103039,-8.79056894382595
0.6055,206.105639025361,-8.72650008864679
0.606,206.134345328233,-8.66231342374314
0.6065,206.162816011656,-8.59800894911497
0.607,206.19105107563,-8.53358666476231
0.6075,206.219050520155,-8.46904657068512
0.608,206.246814345231,-8.40438866688342
0.6085,206.274342550858,-8.33961295335721
0.609,206.301635137036,-8.27471943010651
0.6095,206.328692103766,-8.20970809713128
0.61,206.355513451046,-8.14457895443155
0.6105,206.382099178877,-8.0793320020073
0.611,206.408449287259,-8.01396723985854
0.6115,206.434563776192,-7.94848466798529
0.612,206.460442645675,-7.88288428638752
0.6125,206.48608589571,-7.81716609506523
0.613,206.511493526296,-7.75133009401844
0.6135,206.536665537433,-7.68537628324713
0.614,206.561601929121,-7.61930466275133
0.6145,206.58630270136,-7.553115232531
0.615,206.61076785415,-7.48680799258619
0.6155,206.634997387491,-7.42038294291683
0.616,206.658991301382,-7.35384008352299
0.6165,206.682749595825,-7.28717941440463
0.617,206.706272270819,-7.22040093556178
0.6175,206.729559326364,-7.15350464699439
0.618,206.752610762459,-7.0864905487025
0.6185,206.775426579106,-7.0193586406861
0.619,206.798006776304,-6.95210892294521
0.6195,206.820351354052,-6.88474139547978
0.62,206.842460312352,-6.81725605828986
0.6205,206.864333651203,-6.74965291137541
0.621,206.885971370604,-6.68193195473648
0.6215,206.907373470557,-6.61409318837302
0.622,206.92853995106,-6.54613661228506
0.6225,206.949470812115,-6.47806222647258
0.623,206.97016605372,-6.40987003093559
0.6235,206.990625675877,-6.34156002567411
0.624,207.010849678584,-6.2731322106881
0.6245,207.030838061843,-6.20458658597758
0.625,207.050590825652,-6.13592315154258
0.6255,207.070107970013,-6.06714190738302
0.626,207.089389494924,-5.99824285349899
0.6265,207.108435400387,-5.92922598989044
0.627,207.1272456864,-5.86009131655739
0.6275,207.145820352964,-5.7908388334998
0.628,207.16415940008,-5.72146854071774
0.6285,207.182262827746,-5.65198043821114
0.629,207.200130635963,-5.58237452598005
0.6295,207.217762824731,-5.51265080402444
0.63,207.235159394051,-5.44280927234433
0.6305,207.252320343921,-5.37284993093968
0.631,207.269245674342,-5.30277277981056
0.6315,207.285935385314,-5.23257781895691
0.632,207.302389476838,-5.16226504837875
0.6325,207.318607948912,-5.09183446807608
0.633,207.334590801537,-5.02128607804891
0.6335,207.350338034713,-4.95061987829722
0.634,207.36584964844,-4.87983586882103
0.6345,207.381125642718,-4.80893404962032
0.635,207.396166017547,-4.7379144206951
0.6355,207.410970772927,-4.66677698204538
0.636,207.425539908858,-4.59552173367115
0.6365,207.43987342534,-4.5241486755724
0.637,207.453971322373,-4.45265780774916
0.6375,207.467833599957,-4.38104913020138
0.638,207.481460258092,-4.30932264292912
0.6385,207.494851296778,-4.23747834593233
0.639,207.508006716015,-4.16551623921105
0.6395,207.520926515803,-4.09343632276525
0.64,207.533610696142,-4.02123859659493
0.6405,207.546059257032,-3.94892306070013
0.641,207.558272198472,-3.87648971508079
0.6415,207.570249520464,-3.80393855973695
0.642,207.581991223007,-3.73126959466861
0.6425,207.593497306101,-3.65848281987574
0.643,207.604767769746,-3.58557823535838
0.6435,207.615802613941,-3.5125558411165
0.644,207.626601838688,-3.4394156371501
0.6445,207.637165443986,-3.36615762345922
0.645,207.647493429834,-3.29278180004379
0.6455,207.657585796234,-3.21928816690389
0.646,207.667442543185,-3.14567672403946
0.6465,207.677063670686,-3.07194747145054
0.647,207.686449178739,-2.99810040913709
0.6475,207.695599067342,-2.92413553709913
0.648,207.704513336497,-2.85005285533666
0.6485,207.713191986203,-2.7758523638497
0.649,207.721635016459,-2.70153406263821
0.6495,207.729842427267,-2.62709795170223
0.65,207.737814218625,-2.5525440310417
0.6505,207.745550390535,-2.47787230065671
0.651,207.753050942995,-2.40308276054718
0.6515,207.760315876006,-2.32817541071315
0.652,207.767345189569,-2.25315025115461
0.6525,207.774138883682,-2.17800728187156
0.653,207.780696958347,-2.10274650286399
0.6535,207.787019413562,-2.02736791413192
0.654,207.793106249328,-1.95187151567535
0.6545,207.798957465646,-1.87625730749426
0.655,207.804573062514,-1.80052528958865
0.6555,207.809953039933,-1.72467546195855
0.656,207.815097397903,-1.64870782460392
0.6565,207.820006136425,-1.57262237752481
0.657,207.824679255497,-1.49641912072116
0.6575,207.82911675512,-1.42009805419302
0.658,207.833318635294,-1.34365917794035
0.6585,207.837284896019,-1.2671024919632
0.659,207.841015537296,-1.19042799626151
0.6595,207.844510559123,-1.11363569083534
0.66,207.847769961501,-1.03672557568463
0.6605,207.85079374443,-0.959697650809437
0.661,207.85358190791,-0.882551916209714
0.6615,207.856134451941,-0.805288371885505
0.662,207.858451376523,-0.727907017836747
0.6625,207.860532681656,-0.65040785406352
0.663,207.86237836734,-0.57279088056576
0.6635,207.863988433575,-0.495056097343499
0.664,207.865362880361,-0.417203504396733
0.6645,207.866501707698,-0.339233101725453
0.665,207.867404915586,-0.261144889329653
0.6655,207.868072504025,-0.182938867209353
0.666,207.868504473014,-0.104615035364533
0.6665,207.868700822555,-0.0261733937952293
0.667,207.868661552647,0.0523860574986088
0.6675,207.86838666329,0.131063318516951
0.668,207.867876154484,0.209858389259807
0.6685,207.867130026228,0.28877126972715
0.669,207.866148278524,0.367801959919024
0.6695,207.864930911371,0.446950459835403
0.67,207.863477924769,0.526216769476298
0.6705,207.861789318717,0.60560088884168
0.671,207.859865093217,0.685102817931595
0.6715,207.857705248268,0.764722556745994
0.672,207.855309783869,0.844460105284947
0.6725,207.852678700022,0.924315463548366
0.673,207.849811996726,1.00428863153632
0.6735,207.84670967398,1.08437960924876
0.674,207.843371731786,1.16458839668573
