"time","v.re","v.im"
0.1772,7,-1.58464677696889
0.1774,7,-1.58295894179894
0.1776,7,-1.58127291473893
0.1778,7,-1.57958869220608
0.178,7,-1.57790627062706
0.1782,7,-1.57622564643799
0.1784,7,-1.57454681608438
0.1786,7,-1.57286977602108
0.1788,7,-1.57119452271231
0.179,7,-1.56952105263158
0.1792,7,-1.56784936226167
0.1794,7,-1.56617944809461
0.1796,7,-1.56451130663165
0.1798,7,-1.5628449343832
0.18,7,-1.56118032786885
0.1802,7,-1.5595174836173
0.1804,7,-1.55785639816634
0.1806,7,-1.55619706806283
0.1808,7,-1.55453948986265
0.181,7,-1.55288366013072
0.1812,7,-1.55122957544089
0.1814,7,-1.54957723237598
0.1816,7,-1.54792662752772
0.1818,7,-1.54627775749674
0.182,7,-1.54463061889251
0.1822,7,-1.54298520833333
0.1824,7,-1.54134152244632
0.1826,7,-1.53969955786736
0.1828,7,-1.53805931124106
0.183,7,-1.53642077922078
0.1832,7,-1.53478395846853
0.1834,7,-1.53314884565499
0.1836,7,-1.53151543745949
0.1838,7,-1.52988373056995
0.184,7,-1.52825372168285
0.1842,7,-1.52662540750323
0.1844,7,-1.52499878474467
0.1846,7,-1.5233738501292
0.1848,7,-1.52175060038735
0.185,7,-1.52012903225806
0.1852,7,-1.51850914248872
0.1854,7,-1.51689092783505
0.1856,7,-1.51527438506117
0.1858,7,-1.51365951093951
0.186,7,-1.5120463022508
0.1862,7,-1.51043475578406
0.1864,7,-1.50882486833654
0.1866,7,-1.50721663671374
0.1868,7,-1.50561005772931
0.187,7,-1.50400512820513
0.1872,7,-1.50240184497117
0.1874,7,-1.50080020486556
0.1876,7,-1.49920020473448
0.1878,7,-1.49760184143222
0.188,7,-1.49600511182109
0.1882,7,-1.49441001277139
0.1884,7,-1.49281654116145
0.1886,7,-1.49122469387755
0.1888,7,-1.48963446781389
0.189,7,-1.48804585987261
0.1892,7,-1.48645886696372
0.1894,7,-1.48487348600509
0.1896,7,-1.48328971392244
0.1898,7,-1.4817075476493
0.19,7,-1.48012698412698
0.1902,7,-1.47854802030457
0.1904,7,-1.47697065313887
0.1906,7,-1.47539487959442
0.1908,7,-1.47382069664344
0.191,7,-1.47224810126582
0.1912,7,-1.47067709044908
0.1914,7,-1.46910766118837
0.1916,7,-1.46753981048642
0.1918,7,-1.46597353535353
0.192,7,-1.46440883280757
0.1922,7,-1.4628456998739
0.1924,7,-1.46128413358538
0.1926,7,-1.45972413098237
0.1928,7,-1.45816568911265
0.193,7,-1.45660880503145
0.1932,7,-1.45505347580138
0.1934,7,-1.45349969849246
0.1936,7,-1.45194747018205
0.1938,7,-1.45039678795483
0.194,7,-1.44884764890282
0.1942,7,-1.44730005012531
0.1944,7,-1.44575398872887
0.1946,7,-1.44420946182728
0.1948,7,-1.44266646654159
0.195,7,-1.441125
0.1952,7,-1.43958505933791
0.1954,7,-1.43804664169788
0.1956,7,-1.43650974422957
0.1958,7,-1.43497436408978
0.196,7,-1.43344049844237
0.1962,7,-1.43190814445828
0.1964,7,-1.43037729931549
0.1966,7,-1.428847960199
0.1968,7,-1.42732012430081
0.197,7,-1.42579378881988
0.1972,7,-1.42426895096213
0.1974,7,-1.42274560794045
0.1976,7,-1.42122375697458
0.1978,7,-1.4197033952912
0.198,7,-1.41818452012384
0.1982,7,-1.41666712871287
0.1984,7,-1.4151512183055
0.1986,7,-1.41363678615575
0.1988,7,-1.4121238295244
0.199,7,-1.41061234567901
0.1992,7,-1.40910233189389
0.1994,7,-1.40759378545006
0.1996,7,-1.40608670363524
0.1998,7,-1.40458108374384
0.2,7,-1.40307692307692
0.2002,7,-1.40157421894219
0.2004,7,-1.40007296865396
0.2006,7,-1.39857316953317
0.2008,7,-1.39707481890731
0.201,7,-1.39557791411043
0.2012,7,-1.39408245248314
0.2014,7,-1.39258843137255
0.2016,7,-1.39109584813227
0.2018,7,-1.3896047001224
0.202,7,-1.38811498470948
0.2022,7,-1.3866266992665
0.2024,7,-1.38513984117288
0.2026,7,-1.38365440781441
0.2028,7,-1.38217039658328
0.203,7,-1.38068780487805
0.2032,7,-1.3792066301036
0.2034,7,-1.37772686967113
0.2036,7,-1.37624852099817
0.2038,7,-1.37477158150852
0.204,7,-1.37329604863222
0.2042,7,-1.37182191980559
0.2044,7,-1.37034919247116
0.2046,7,-1.36887786407767
0.2048,7,-1.36740793208005
0.205,7,-1.36593939393939
0.2052,7,-1.36447224712296
0.2054,7,-1.36300648910412
0.2056,7,-1.36154211736237
0.2058,7,-1.36007912938331
0.206,7,-1.35861752265861
0.2062,7,-1.35715729468599
0.2064,7,-1.35569844296922
0.2066,7,-1.35424096501809
0.2068,7,-1.3527848583484
0.207,7,-1.35133012048193
0.2072,7,-1.34987674894642
0.2074,7,-1.34842474127557
0.2076,7,-1.34697409500902
0.2078,7,-1.34552480769231
0.208,7,-1.34407687687688
0.2082,7,-1.34263030012005
0.2084,7,-1.341185074985
0.2086,7,-1.33974119904077
0.2088,7,-1.33829866986219
0.209,7,-1.33685748502994
0.2092,7,-1.33541764213046
0.2094,7,-1.33397913875598
0.2096,7,-1.33254197250448
0.2098,7,-1.33110614097969
0.21,7,-1.32967164179104
0.2102,7,-1.3282384725537
0.2104,7,-1.32680663088849
0.2106,7,-1.32537611442193
0.2108,7,-1.32394692078618
0.211,7,-1.32251904761905
0.2112,7,-1.32109249256395
0.2114,7,-1.31966725326992
0.2116,7,-1.31824332739156
0.2118,7,-1.31682071258907
0.212,7,-1.31539940652819
0.2122,7,-1.31397940688019
0.2124,7,-1.31256071132187
0.2126,7,-1.31114331753554
0.2128,7,-1.309727223209
0.213,7,-1.3083124260355
0.2132,7,-1.30689892371378
0.2134,7,-1.30548671394799
0.2136,7,-1.30407579444773
0.2138,7,-1.30266616292798
0.214,7,-1.30125781710914
0.2142,7,-1.29985075471698
0.2144,7,-1.29844497348262
0.2146,7,-1.29704047114252
0.2148,7,-1.29563724543849
0.215,7,-1.29423529411765
0.2152,7,-1.29283461493239
0.2154,7,-1.29143520564042
0.2156,7,-1.2900370640047
0.2158,7,-1.28864018779343
0.216,7,-1.28724457478006
0.2162,7,-1.28585022274326
0.2164,7,-1.2844571294669
0.2166,7,-1.28306529274005
0.2168,7,-1.28167471035693
0.217,7,-1.28028538011696
0.2172,7,-1.27889729982466
0.2174,7,-1.27751046728972
0.2176,7,-1.27612488032691
0.2178,7,-1.27474053675613
0.218,7,-1.27335743440233
0.2182,7,-1.27197557109557
0.2184,7,-1.27059494467094
0.2186,7,-1.26921555296857
0.2188,7,-1.26783739383362
0.219,7,-1.26646046511628
0.2192,7,-1.2650847646717
0.2194,7,-1.26371029036005
0.2196,7,-1.26233704004643
0.2198,7,-1.26096501160093
0.22,7,-1.25959420289855
0.2202,7,-1.25822461181924
0.2204,7,-1.25685623624783
0.2206,7,-1.25548907407407
0.2208,7,-1.2541231231926
0.221,7,-1.25275838150289
0.2212,7,-1.2513948469093
0.2214,7,-1.25003251732102
0.2216,7,-1.24867139065205
0.2218,7,-1.24731146482122
0.222,7,-1.24595273775216
0.2222,7,-1.24459520737327
0.2224,7,-1.24323887161773
0.2226,7,-1.24188372842348
0.2228,7,-1.24052977573318
0.223,7,-1.23917701149425
0.2232,7,-1.23782543365882
0.2234,7,-1.2364750401837
0.2236,7,-1.23512582903041
0.2238,7,-1.23377779816514
0.224,7,-1.23243094555874
0.2242,7,-1.23108526918671
0.2244,7,-1.22974076702919
0.2246,7,-1.22839743707094
0.2248,7,-1.22705527730131
0.225,7,-1.22571428571429
0.2252,7,-1.22437446030839
0.2254,7,-1.22303579908676
0.2256,7,-1.22169830005704
0.2258,7,-1.22036196123147
0.226,7,-1.21902678062678
0.2262,7,-1.21769275626424
0.2264,7,-1.21635988616961
0.2266,7,-1.21502816837315
0.2268,7,-1.21369760090961
0.227,7,-1.21236818181818
0.2272,7,-1.21103990914253
0.2274,7,-1.20971278093076
0.2276,7,-1.20838679523539
0.2278,7,-1.20706195011338
0.228,7,-1.20573824362606
0.2282,7,-1.20441567383918
0.2284,7,-1.20309423882286
0.2286,7,-1.20177393665158
0.2288,7,-1.20045476540418
0.229,7,-1.19913672316384
0.2292,7,-1.19781980801807
0.2294,7,-1.19650401805869
0.2296,7,-1.19518935138184
0.2298,7,-1.19387580608794
0.23,7,-1.19256338028169
0.2302,7,-1.19125207207207
0.2304,7,-1.18994187957231
0.2306,7,-1.18863280089989
0.2308,7,-1.1873248341765
0.231,7,-1.18601797752809
0.2312,7,-1.18471222908478
0.2314,7,-1.18340758698092
0.2316,7,-1.18210404935502
0.2318,7,-1.18080161434978
0.232,7,-1.17950028011204
0.2322,7,-1.17820004479283
0.2324,7,-1.17690090654729
0.2326,7,-1.17560286353468
0.2328,7,-1.17430591391839
0.233,7,-1.17301005586592
0.2332,7,-1.17171528754885
0.2334,7,-1.17042160714286
0.2336,7,-1.16912901282766
0.2338,7,-1.16783750278707
0.234,7,-1.16654707520891
0.2342,7,-1.16525772828508
0.2344,7,-1.16396946021146
0.2346,7,-1.16268226918799
0.2348,7,-1.16139615341857
0.235,7,-1.16011111111111
0.2352,7,-1.15882714047751
0.2354,7,-1.15754423973363
0.2356,7,-1.15626240709928
0.2358,7,-1.15498164079823
0.236,7,-1.15370193905817
0.2362,7,-1.15242330011074
0.2364,7,-1.15114572219148
0.2366,7,-1.14986920353982
0.2368,7,-1.14859374239911
0.237,7,-1.14731933701657
0.2372,7,-1.14604598564329
0.2374,7,-1.14477368653422
0.2376,7,-1.14350243794815
0.2378,7,-1.14223223814774
0.238,7,-1.14096308539945
0.2382,7,-1.13969497797357
0.2384,7,-1.13842791414419
0.2386,7,-1.13716189218922
0.2388,7,-1.13589691039032
0.239,7,-1.13463296703297
0.2392,7,-1.13337006040637
0.2394,7,-1.13210818880351
0.2396,7,-1.13084735052112
0.2398,7,-1.12958754385965
0.24,7,-1.12832876712329
0.2402,7,-1.12707101861993
0.2404,7,-1.12581429666119
0.2406,7,-1.12455859956236
0.2408,7,-1.12330392564243
0.241,7,-1.12205027322404
0.2412,7,-1.12079764063353
0.2414,7,-1.11954602620087
0.2416,7,-1.11829542825968
0.2418,7,-1.11704584514722
0.242,7,-1.11579727520436
0.2422,7,-1.1145497167756
0.2424,7,-1.11330316820904
0.2426,7,-1.11205762785636
0.2428,7,-1.11081309407287
0.243,7,-1.10956956521739
0.2432,7,-1.10832703965236
0.2434,7,-1.10708551574376
0.2436,7,-1.1058449918611
0.2438,7,-1.10460546637744
0.244,7,-1.10336693766938
0.2442,7,-1.10212940411701
0.2444,7,-1.10089286410395
0.2446,7,-1.09965731601732
0.2448,7,-1.0984227582477
0.245,7,-1.09718918918919
0.2452,7,-1.09595660723933
0.2454,7,-1.09472501079914
0.2456,7,-1.09349439827307
0.2458,7,-1.09226476806904
0.246,7,-1.09103611859838
0.2462,7,-1.08980844827586
0.2464,7,-1.08858175551966
0.2466,7,-1.08735603875135
0.2468,7,-1.08613129639591
0.247,7,-1.08490752688172
0.2472,7,-1.08368472864052
0.2474,7,-1.08246290010741
0.2476,7,-1.08124203972088
0.2478,7,-1.08002214592275
0.248,7,-1.07880321715818
0.2482,7,-1.07758525187567
0.2484,7,-1.07636824852705
0.2486,7,-1.07515220556745
0.2488,7,-1.07393712145532
0.249,7,-1.07272299465241
0.2492,7,-1.07150982362373
0.2494,7,-1.07029760683761
0.2496,7,-1.06908634276562
0.2498,7,-1.0678760298826
0.25,7,-1.06666666666667
0.2502,7,-1.06545825159915
0.2504,7,-1.06425078316462
0.2506,7,-1.0630442598509
0.2508,7,-1.06183868014902
0.251,7,-1.06063404255319
0.2512,7,-1.05943034556087
0.2514,7,-1.05822758767269
0.2516,7,-1.05702576739246
0.2518,7,-1.05582488322718
0.252,7,-1.054624933687
0.2522,7,-1.05342591728526
0.2524,7,-1.05222783253842
0.2526,7,-1.0510306779661
0.2528,7,-1.04983445209105
0.253,7,-1.04863915343915
0.2532,7,-1.0474447805394
0.2534,7,-1.04625133192389
0.2536,7,-1.04505880612784
0.2538,7,-1.04386720168955
0.254,7,-1.0426765171504
0.2542,7,-1.04148675105485
0.2544,7,-1.04029790195045
0.2546,7,-1.03910996838778
0.2548,7,-1.03792294892048
0.255,7,-1.03673684210526
0.2552,7,-1.03555164650184
0.2554,7,-1.03436736067298
0.2556,7,-1.03318398318445
0.2558,7,-1.03200151260504
0.256,7,-1.03081994750656
0.2562,7,-1.0296392864638
0.2564,7,-1.02845952805454
0.2566,7,-1.02728067085954
0.2568,7,-1.02610271346254
0.257,7,-1.02492565445026
0.2572,7,-1.02374949241235
0.2574,7,-1.02257422594142
0.2576,7,-1.02139985363304
0.2578,7,-1.02022637408568
0.258,7,-1.01905378590078
0.2582,7,-1.01788208768267
0.2584,7,-1.0167112780386
0.2586,7,-1.01554135557873
0.2588,7,-1.0143723189161
0.259,7,-1.01320416666667
0.2592,7,-1.01203689744924
0.2594,7,-1.01087050988554
0.2596,7,-1.0097050026001
0.2598,7,-1.00854037422037
0.26,7,-1.00737662337662
0.2602,7,-1.00621374870197
0.2604,7,-1.00505174883238
0.2606,7,-1.00389062240664
0.2608,7,-1.00273036806635
0.261,7,-1.00157098445596
0.2612,7,-1.00041247022268
0.2614,7,-0.999254824016562
0.2616,7,-0.998098044490429
0.2618,7,-0.996942130299896
0.262,7,-0.995787080103359
0.2622,7,-0.994632892561983
0.2624,7,-0.9934795663397
0.2626,7,-0.992327100103199
0.2628,7,-0.991175492521918
0.263,7,-0.990024742268041
0.2632,7,-0.988874848016486
0.2634,7,-0.987725808444901
0.2636,7,-0.986577622233659
0.2638,7,-0.985430288065843
0.264,7,-0.984283804627249
0.2642,7,-0.983138170606372
0.2644,7,-0.981993384694401
0.2646,7,-0.980849445585215
0.2648,7,-0.979706351975371
0.265,7,-0.978564102564102
0.2652,7,-0.977422696053306
0.2654,7,-0.97628213114754
0.2656,7,-0.975142406554019
0.2658,7,-0.974003520982599
0.266,7,-0.97286547314578
0.2662,7,-0.971728261758691
0.2664,7,-0.97059188553909
0.2666,7,-0.969456343207354
0.2668,7,-0.968321633486472
0.267,7,-0.96718775510204
0.2672,7,-0.966054706782254
0.2674,7,-0.9649224872579
0.2676,7,-0.963791095262353
0.2678,7,-0.962660529531568
0.268,7,-0.961530788804071
0.2682,7,-0.960401871820956
0.2684,7,-0.959273777325876
0.2686,7,-0.95814650406504
0.2688,7,-0.957020050787201
0.269,7,-0.955894416243654
0.2692,7,-0.954769599188229
0.2694,7,-0.953645598377281
0.2696,7,-0.952522412569691
0.2698,7,-0.951400040526849
0.27,7,-0.950278481012658
0.2702,7,-0.949157732793522
0.2704,7,-0.94803779463834
0.2706,7,-0.946918665318503
0.2708,7,-0.945800343607882
0.271,7,-0.944682828282828
0.2712,7,-0.943566118122161
0.2714,7,-0.942450211907164
0.2716,7,-0.941335108421583
0.2718,7,-0.940220806451613
0.272,7,-0.939107304785894
0.2722,7,-0.937994602215508
0.2724,7,-0.93688269753397
0.2726,7,-0.935771589537223
0.2728,7,-0.93466127702363
0.273,7,-0.933551758793969
0.2732,7,-0.932443033651431
0.2734,7,-0.931335100401606
0.2736,7,-0.930227957852483
0.2738,7,-0.929121604814443
0.274,7,-0.92801604010025
0.2742,7,-0.92691126252505
0.2744,7,-0.925807270906359
0.2746,7,-0.924704064064063
0.2748,7,-0.92360164082041
0.275,7,-0.9225
0.2752,7,-0.921399140429785
0.2754,7,-0.92029906093906
0.2756,7,-0.91919976035946
0.2758,7,-0.91810123752495
0.276,7,-0.91700349127182
0.2762,7,-0.915906520438683
0.2764,7,-0.914810323866467
0.2766,7,-0.913714900398406
0.2768,7,-0.91262024888004
0.277,7,-0.911526368159203
0.2772,7,-0.910433257086026
0.2774,7,-0.909340914512922
0.2776,7,-0.908249339294585
0.2778,7,-0.907158530287983
0.278,7,-0.906068486352356
0.2782,7,-0.904979206349206
0.2784,7,-0.90389068914229
0.2786,7,-0.902802933597621
0.2788,7,-0.901715938583457
0.279,7,-0.900629702970297
0.2792,7,-0.899544225630876
0.2794,7,-0.898459505440158
0.2796,7,-0.897375541275333
0.2798,7,-0.89629233201581
0.28,7,-0.895209876543209
0.2802,7,-0.894128173741362
0.2804,7,-0.893047222496299
0.2806,7,-0.891967021696252
0.2808,7,-0.890887570231641
0.281,7,-0.889808866995073
0.2812,7,-0.888730910881339
0.2814,7,-0.887653700787401
0.2816,7,-0.886577235612394
0.2818,7,-0.88550151425762
0.282,7,-0.884426535626535
0.2822,7,-0.883352298624754
0.2824,7,-0.882278802160039
0.2826,7,-0.881206045142296
0.2828,7,-0.88013402648357
0.283,7,-0.879062745098039
0.2832,7,-0.877992199902009
0.2834,7,-0.876922389813907
0.2836,7,-0.875853313754282
0.2838,7,-0.874784970645792
0.284,7,-0.873717359413202
0.2842,7,-0.872650478983381
0.2844,7,-0.871584328285295
0.2846,7,-0.87051890625
0.2848,7,-0.869454211810639
0.285,7,-0.868390243902438
0.2852,7,-0.867327001462701
0.2854,7,-0.866264483430799
0.2856,7,-0.865202688748173
0.2858,7,-0.864141616358324
0.286,7,-0.863081265206812
0.2862,7,-0.862021634241245
0.2864,7,-0.860962722411278
0.2866,7,-0.85990452866861
0.2868,7,-0.858847051966974
0.287,7,-0.857790291262136
0.2872,7,-0.856734245511887
0.2874,7,-0.855678913676043
0.2876,7,-0.854624294716432
0.2878,7,-0.853570387596899
0.288,7,-0.852517191283292
0.2882,7,-0.851464704743465
0.2884,7,-0.850412926947266
0.2886,7,-0.849361856866537
0.2888,7,-0.848311493475109
0.289,7,-0.847261835748792
0.2892,7,-0.846212882665379
0.2894,7,-0.845164633204633
0.2896,7,-0.844117086348287
0.2898,7,-0.843070241080038
0.29,7,-0.842024096385541
0.2902,7,-0.840978651252408
0.2904,7,-0.839933904670197
0.2906,7,-0.838889855630413
0.2908,7,-0.837846503126503
0.291,7,-0.836803846153846
0.2912,7,-0.835761883709754
0.2914,7,-0.834720614793468
0.2916,7,-0.833680038406144
0.2918,7,-0.832640153550863
0.292,7,-0.831600959232613
0.2922,7,-0.830562454458293
0.2924,7,-0.829524638236703
0.2926,7,-0.828487509578544
0.2928,7,-0.82745106749641
0.293,7,-0.826415311004784
0.2932,7,-0.825380239120038
0.2934,7,-0.82434585086042
0.2936,7,-0.823312145246058
0.2938,7,-0.822279121298948
0.294,7,-0.821246778042959
0.2942,7,-0.820215114503816
0.2944,7,-0.819184129709108
0.2946,7,-0.818153822688275
0.2948,7,-0.817124192472606
0.295,7,-0.816095238095238
0.2952,7,-0.815066958591147
0.2954,7,-0.814039352997145
0.2956,7,-0.813012420351878
0.2958,7,-0.811986159695817
0.296,7,-0.810960570071258
0.2962,7,-0.809935650522317
0.2964,7,-0.808911400094921
0.2966,7,-0.807887817836812
0.2968,7,-0.806864902797534
0.297,7,-0.805842654028436
0.2972,7,-0.804821070582662
0.2974,7,-0.803800151515151
0.2976,7,-0.80277989588263
0.2978,7,-0.801760302743614
0.298,7,-0.800741371158392
0.2982,7,-0.799723100189035
0.2984,7,-0.798705488899386
0.2986,7,-0.797688536355051
0.2988,7,-0.796672241623408
0.299,7,-0.795656603773584
0.2992,7,-0.794641621876473
0.2994,7,-0.793627295004713
0.2996,7,-0.792613622232689
0.2998,7,-0.791600602636534
0.3,7,-0.790588235294117
0.3002,7,-0.789576519285041
0.3004,7,-0.788565453690644
0.3006,7,-0.787555037593984
0.3008,7,-0.786545270079849
0.301,7,-0.785536150234742
0.3012,7,-0.784527677146879
0.3014,7,-0.783519849906191
0.3016,7,-0.782512667604313
0.3018,7,-0.781506129334582
0.302,7,-0.780500234192037
0.3022,7,-0.779494981273408
0.3024,7,-0.778490369677117
0.3026,7,-0.777486398503274
0.3028,7,-0.77648306685367
0.303,7,-0.775480373831776
0.3032,7,-0.774478318542736
0.3034,7,-0.77347690009337
0.3036,7,-0.77247611759216
0.3038,7,-0.771475970149253
0.304,7,-0.770476456876456
0.3042,7,-0.769477576887232
0.3044,7,-0.768479329296692
0.3046,7,-0.767481713221601
0.3048,7,-0.766484727780363
0.305,7,-0.765488372093023
0.3052,7,-0.764492645281264
0.3054,7,-0.763497546468401
0.3056,7,-0.762503074779377
0.3058,7,-0.761509229340761
0.306,7,-0.760516009280742
0.3062,7,-0.759523413729128
0.3064,7,-0.758531441817338
0.3066,7,-0.757540092678405
0.3068,7,-0.756549365446966
0.307,7,-0.755559259259258
0.3072,7,-0.754569773253123
0.3074,7,-0.753580906567992
0.3076,7,-0.752592658344891
0.3078,7,-0.751605027726432
0.308,7,-0.750618013856812
0.3082,7,-0.749631615881809
0.3084,7,-0.748645832948777
0.3086,7,-0.747660664206642
0.3088,7,-0.746676108805901
0.309,7,-0.745692165898617
0.3092,7,-0.744708834638415
0.3094,7,-0.743726114180478
0.3096,7,-0.742744003681546
0.3098,7,-0.741762502299907
0.31,7,-0.740781609195402
0.3102,7,-0.739801323529411
0.3104,7,-0.738821644464859
0.3106,7,-0.737842571166207
0.3108,7,-0.736864102799449
0.311,7,-0.73588623853211
0.3112,7,-0.734908977533241
0.3114,7,-0.733932318973419
0.3116,7,-0.732956262024736
0.3118,7,-0.731980805860805
0.312,7,-0.73100594965675
0.3122,7,-0.730031692589204
0.3124,7,-0.729058033836305
0.3126,7,-0.728084972577697
0.3128,7,-0.727112507994518
0.313,7,-0.726140639269406
0.3132,7,-0.725169365586489
0.3134,7,-0.724198686131386
0.3136,7,-0.723228600091198
0.3138,7,-0.722259106654512
0.314,7,-0.721290205011389
0.3142,7,-0.720321894353369
0.3144,7,-0.719354173873463
0.3146,7,-0.718387042766151
0.3148,7,-0.717420500227376
0.315,7,-0.716454545454545
0.3152,7,-0.715489177646524
0.3154,7,-0.714524396003632
0.3156,7,-0.713560199727644
0.3158,7,-0.712596588021778
0.316,7,-0.711633560090703
0.3162,7,-0.710671115140525
0.3164,7,-0.709709252378795
0.3166,7,-0.708747971014492
0.3168,7,-0.707787270258035
0.317,7,-0.706827149321267
0.3172,7,-0.705867607417457
0.3174,7,-0.704908643761301
0.3176,7,-0.70395025756891
0.3178,7,-0.702992448057813
0.318,7,-0.702035214446953
0.3182,7,-0.701078555956678
0.3184,7,-0.70012247180875
0.3186,7,-0.69916696122633
0.3188,7,-0.698212023433979
0.319,7,-0.697257657657657
0.3192,7,-0.696303863124718
0.3194,7,-0.695350639063906
0.3196,7,-0.694397984705353
0.3198,7,-0.693445899280575
0.32,7,-0.692494382022471
0.3202,7,-0.691543432165318
0.3204,7,-0.690593048944768
0.3206,7,-0.689643231597846
0.3208,7,-0.688693979362942
0.321,7,-0.68774529147982
0.3212,7,-0.6867971671896
0.3214,7,-0.685849605734766
0.3216,7,-0.684902606359158
0.3218,7,-0.683956168307967
0.322,7,-0.68301029082774
0.3222,7,-0.682064973166368
0.3224,7,-0.681120214573089
0.3226,7,-0.680176014298481
0.3228,7,-0.679232371594461
0.323,7,-0.678289285714285
0.3232,7,-0.677346755912538
0.3234,7,-0.676404781445138
0.3236,7,-0.675463361569326
0.3238,7,-0.674522495543672
0.324,7,-0.673582182628062
0.3242,7,-0.672642422083704
0.3244,7,-0.67170321317312
0.3246,7,-0.670764555160142
0.3248,7,-0.669826447309915
0.325,7,-0.668888888888888
0.3252,7,-0.667951879164815
0.3254,7,-0.667015417406749
0.3256,7,-0.666079502885042
0.3258,7,-0.665144134871339
0.326,7,-0.664209312638581
0.3262,7,-0.663275035460992
0.3264,7,-0.662341302614089
0.3266,7,-0.661408113374667
0.3268,7,-0.660475467020805
0.327,7,-0.659543362831858
0.3272,7,-0.658611800088456
0.3274,7,-0.657680778072502
0.3276,7,-0.656750296067167
0.3278,7,-0.65582035335689
0.328,7,-0.654890949227372
0.3282,7,-0.653962082965577
0.3284,7,-0.653033753859726
0.3286,7,-0.652105961199294
0.3288,7,-0.65117870427501
0.329,7,-0.650251982378854
0.3292,7,-0.649325794804051
0.3294,7,-0.64840014084507
0.3296,7,-0.647475019797624
0.3298,7,-0.646550430958663
0.33,7,-0.645626373626373
0.3302,7,-0.644702847100175
0.3304,7,-0.64377985068072
0.3306,7,-0.642857383669885
0.3308,7,-0.641935445370776
0.331,7,-0.641014035087719
0.3312,7,-0.64009315212626
0.3314,7,-0.639172795793163
0.3316,7,-0.638252965396408
0.3318,7,-0.637333660245183
0.332,7,-0.63641487964989
0.3322,7,-0.635496622922134
0.3324,7,-0.634578889374726
0.3326,7,-0.633661678321678
0.3328,7,-0.6327449890782
0.333,7,-0.631828820960698
0.3332,7,-0.630913173286774
0.3334,7,-0.629998045375218
0.3336,7,-0.629083436546009
0.3338,7,-0.628169346120313
0.334,7,-0.627255773420479
0.3342,7,-0.626342717770034
0.3344,7,-0.625430178493687
0.3346,7,-0.624518154917319
0.3348,7,-0.623606646367985
0.335,7,-0.622695652173913
0.3352,7,-0.621785171664493
0.3354,7,-0.620875204170286
0.3356,7,-0.619965749023013
0.3358,7,-0.619056805555555
0.336,7,-0.618148373101952
0.3362,7,-0.617240450997398
0.3364,7,-0.616333038578239
0.3366,7,-0.615426135181976
0.3368,7,-0.614519740147249
0.337,7,-0.613613852813852
0.3372,7,-0.612708472522717
0.3374,7,-0.611803598615916
0.3376,7,-0.610899230436662
0.3378,7,-0.6099953673293
0.338,7,-0.609092008639308
0.3382,7,-0.608189153713299
0.3384,7,-0.607286801899007
0.3386,7,-0.606384952545297
0.3388,7,-0.605483605002156
0.339,7,-0.604582758620689
0.3392,7,-0.603682412753123
0.3394,7,-0.602782566752799
0.3396,7,-0.601883219974171
0.3398,7,-0.600984371772805
0.34,7,-0.600086021505376
0.3402,7,-0.599188168529664
0.3404,7,-0.598290812204555
0.3406,7,-0.597393951890034
0.3408,7,-0.596497586947188
0.341,7,-0.595601716738197
0.3412,7,-0.59470634062634
0.3414,7,-0.593811457975986
0.3416,7,-0.592917068152593
0.3418,7,-0.592023170522707
0.342,7,-0.591129764453961
0.3422,7,-0.590236849315068
0.3424,7,-0.589344424475823
0.3426,7,-0.588452489307099
0.3428,7,-0.587561043180846
0.343,7,-0.586670085470085
0.3432,7,-0.58577961554891
0.3434,7,-0.584889632792485
0.3436,7,-0.584000136577038
0.3438,7,-0.583111126279863
0.344,7,-0.582222601279317
0.3442,7,-0.581334560954816
0.3444,7,-0.580447004686834
0.3446,7,-0.579559931856899
0.3448,7,-0.578673341847594
0.345,7,-0.577787234042553
0.3452,7,-0.576901607826456
0.3454,7,-0.576016462585033
0.3456,7,-0.575131797705057
0.3458,7,-0.574247612574341
0.346,7,-0.57336390658174
0.3462,7,-0.572480679117148
0.3464,7,-0.571597929571489
0.3466,7,-0.570715657336726
0.3468,7,-0.569833861805849
0.347,7,-0.568952542372881
0.3472,7,-0.568071698432867
0.3474,7,-0.567191329381879
0.3476,7,-0.566311434617012
0.3478,7,-0.565432013536379
0.348,7,-0.564553065539112
0.3482,7,-0.563674590025359
0.3484,7,-0.562796586396282
0.3486,7,-0.561919054054053
0.3488,7,-0.561041992401857
0.349,7,-0.560165400843881
0.3492,7,-0.559289278785322
0.3494,7,-0.558413625632377
0.3496,7,-0.557538440792245
0.3498,7,-0.556663723673125
0.35,7,-0.55578947368421
0.3502,7,-0.554915690235689
0.3504,7,-0.554042372738746
0.3506,7,-0.55316952060555
0.3508,7,-0.552297133249264
0.351,7,-0.551425210084033
0.3512,7,-0.550553750524989
0.3514,7,-0.549682753988245
0.3516,7,-0.548812219890893
0.3518,7,-0.547942147651006
0.352,7,-0.54707253668763
0.3522,7,-0.546203386420788
0.3524,7,-0.54533469627147
0.3526,7,-0.544466465661641
0.3528,7,-0.543598694014231
0.353,7,-0.542731380753138
0.3532,7,-0.54186452530322
0.3534,7,-0.540998127090301
0.3536,7,-0.540132185541161
0.3538,7,-0.539266700083542
0.354,7,-0.538401670146137
0.3542,7,-0.537537095158597
